Model,Covariance Type,Window Index,Mean Return,Forecasted Std
Naive,N/A,0,0.0138780527625645,0.009326457753869652
MVP,Historical,0,0.0009925504961617552,0.0057939007753422
HRP,Historical,0,0.008278227478563209,0.007186356914862753
ERC,Historical,0,0.011726906046384211,0.008371734447678676
MVP,GARCH,0,8.603851643933236e-05,0.0048273381872057895
HRP,GARCH,0,0.005471429195976083,0.0065870901174469995
ERC,GARCH,0,0.011281560624485945,0.010283894284493295
MVP,DCC,0,5.299858958130528e-05,0.004830403324353896
HRP,DCC,0,0.00486253447259879,0.006350995153514004
ERC,DCC,0,0.011169543679666471,0.010118803113302826
Naive,N/A,1,0.0004765040789801167,0.009365039476875014
MVP,Historical,1,0.00020890534626507077,0.005794193770878666
HRP,Historical,1,3.3230232436833e-05,0.007185271905052627
ERC,Historical,1,-0.0006168469520966432,0.008395879594883455
MVP,GARCH,1,0.004785783053923859,0.0046504194715766885
HRP,GARCH,1,0.004364414356140895,0.006366385369118312
ERC,GARCH,1,0.002222111111610198,0.010212388542562149
MVP,DCC,1,0.00467079691619448,0.00465322097910547
HRP,DCC,1,0.002984796629051701,0.00632724879832606
ERC,DCC,1,0.0018865869058277587,0.010177017458490407
Naive,N/A,2,0.010101546867553261,0.00933074497825229
MVP,Historical,2,0.0057395041426014015,0.005784302807742467
HRP,Historical,2,0.00808331588556466,0.007174183988303264
ERC,Historical,2,0.009645821125455511,0.00836586636875136
MVP,GARCH,2,0.004041882978615476,0.005793695455021179
HRP,GARCH,2,0.007502025270891303,0.007708211525994493
ERC,GARCH,2,0.009780082131646481,0.010388011966832988
MVP,DCC,2,0.004164786057769166,0.005781617264375637
HRP,DCC,2,0.007654766174661899,0.007516816673687809
ERC,DCC,2,0.009811733342022184,0.010184639196707817
Naive,N/A,3,0.0001090956738200935,0.009346085976695454
MVP,Historical,3,-0.0021576628511856643,0.0057808542615504
HRP,Historical,3,-0.00032817138282683917,0.00710808782673647
ERC,Historical,3,0.0003197940382835391,0.008378405102367514
MVP,GARCH,3,-0.003927437643467111,0.005286521854690252
HRP,GARCH,3,-0.00214956748923594,0.007020793071284309
ERC,GARCH,3,-0.0005503127397835674,0.010113728204682032
MVP,DCC,3,-0.004176775184191307,0.005293120993845466
HRP,DCC,3,-0.0021605966503021583,0.006974349294932902
ERC,DCC,3,-0.0006200661533807977,0.010096669663499461
