"Model","Covariance Type","Ann. Return","Ann. Std","Ann. Std (fcst)","Real / Fcst Std","Avg QLIKE","Avg Cov RMSE","ERC RC RMSE","Avg Turnover","Ann. Sharpe","Ann. Sortino","Max Drawdown","Calmar Ratio","CVaR (95%)","Skewness","Excess Kurtosis"
"ERC","DCC",0.0742899820341001,0.170384307479969,0.142275434367479,1.19756659494632,-161.899975416757,0.000237059064611764,0.419736354982163,0.0404296602572134,0.506069074937384,0.706582579196576,-0.543972576996445,0.136569351426305,-0.0259475226314997,-0.332332037270786,13.2167728586332
"ERC","GARCH",0.0743256591449604,0.170664906168039,0.146221752642793,1.16716496064002,-160.118104641043,0.000240052126554182,0.401899595926553,0.039706304382913,0.50571537040306,0.706053980672233,-0.546940649389083,0.135893463446134,-0.0259955238922005,-0.335774878222327,13.1904186000919
"ERC","Historical",0.0777345349753826,0.17238707975296,0.156885544598598,1.09880792519173,-161.493925454205,0.000258380142961164,0.463910697208522,0.00708586812586125,0.520731389157518,0.729713104230506,-0.547542234722663,0.141969934090575,-0.0262009396586318,-0.282988475230742,12.7424383408591
"HRP","DCC",0.071509532680252,0.158109633361707,0.129521385088107,1.22072222478283,-161.899975416757,0.000237059064611764,NA,0.112470320532127,0.516192742101385,0.717902142165677,-0.503247203780853,0.142096234500673,-0.0241313177287046,-0.396356220081527,14.7486454596743
"HRP","GARCH",0.0720599552071925,0.159058237318724,0.133365405755806,1.19264989610545,-160.118104641043,0.000240052126554182,NA,0.0973933079449538,0.517301512993349,0.719432546967128,-0.51010915119465,0.141263796264842,-0.0242359436545931,-0.407730956755678,15.0105919336243
"HRP","Historical",0.0784067898707319,0.161520227919304,0.146032821432993,1.10605428515546,-161.493925454205,0.000258380142961164,NA,0.0328170700060118,0.548353917709857,0.768240845882049,-0.51157363909593,0.153265891513282,-0.0245619160438974,-0.284977882124983,13.8266094974418
"MVP","DCC",0.0666092437633901,0.136747444457006,0.103038307045387,1.32715150683494,-161.899975416757,0.000237059064611764,NA,0.273014357718453,0.540237730217807,0.7469574922566,-0.438841122875535,0.151784416480681,-0.0206935143471187,-0.555884261722538,18.8855710717762
"MVP","GARCH",0.0654351549965329,0.137480474230083,0.104557416915377,1.31488017097201,-160.118104641043,0.000240052126554182,NA,0.282729542739991,0.530041536653135,0.733986380410901,-0.443148017558058,0.147659816593809,-0.0208260477993625,-0.466175023203002,17.9692442494947
"MVP","Historical",0.0683771458832891,0.131854714004491,0.117988052703135,1.11752597812802,-161.493925454205,0.000258380142961164,NA,0.0256016849690115,0.567707799577489,0.796286797661078,-0.374805281616451,0.182433784252969,-0.0197728731949168,-0.22604462190285,16.2087953817451
"Naive","N/A",0.0798015325951842,0.186464278869522,0.171619090847999,1.08650079631683,-161.493925454205,0.000258380142961164,NA,0.0063450671831966,0.505278933658029,0.70950807145734,-0.572388125746951,0.13941856758654,-0.0282035683514804,-0.260767679950594,11.2495015766287
