Date,Historical,GARCH,DCC
2003-11-14,-160.4811538322232,-162.22543074594145,-162.22439321127098
2003-11-17,-137.56283422820553,-145.6580619876137,-145.65642616735718
2003-11-18,-147.52064068699687,-148.69935982521756,-148.70668928094668
2003-11-19,-148.22939801309235,-147.57764677952156,-147.58770658364537
2003-11-20,-161.20895986712333,-159.95672845232997,-159.95897864861814
2003-11-21,-143.32442070368836,-149.50774187398673,-149.50822018294429
2003-11-24,-137.6911284232056,-143.772323751513,-143.77180053263254
2003-11-25,-153.11329421083573,-155.65694618995644,-155.65691670459998
2003-11-26,-147.0439484578013,-153.41691206606717,-153.41822135065027
2003-11-27,-160.32765021660154,-159.40558796765683,-159.4072972486368
2003-11-28,-151.67072598389933,-152.51439657730947,-152.52150896696702
2003-12-01,-106.25284448513052,-135.61843265580944,-135.625403565533
2003-12-02,-149.28647909518253,-147.24839321047835,-147.25302124343693
2003-12-03,-156.67262587256195,-156.86372880251167,-156.86251742398647
2003-12-04,-151.59657510659676,-153.51326593590403,-153.51337961805922
2003-12-05,-159.97916266581038,-157.40715683556337,-157.4062671476262
2003-12-08,-161.28215734642137,-158.57616457390935,-158.57525928909297
2003-12-09,-140.72856840224165,-141.9839598805587,-141.981275135735
2003-12-10,-161.49926146106824,-161.01557349866437,-161.01597788587972
2003-12-11,-142.22701188630236,-147.58984941402383,-147.58858192041703
2003-12-12,-165.94833752325863,-163.00019697530476,-162.9991608994173
2003-12-15,-159.32135607638563,-159.06419154353858,-159.0635931870739
2003-12-16,-160.20761192863532,-163.69893184509468,-163.69847074203386
2003-12-17,-154.37955667579814,-153.7751243712773,-153.77500355824608
2003-12-18,-161.7631029114613,-163.08565256542994,-163.0835933289606
2003-12-19,-153.1977187384009,-155.64938022857007,-155.64878037567053
2003-12-22,-161.72958041318765,-163.44332117686744,-163.44196911342644
2003-12-23,-160.12159191498782,-165.54200450312382,-165.54214646467366
2003-12-24,-152.13354194394697,-157.81652039738086,-157.82046965578206
2003-12-25,-152.59227104477355,-148.5987171588543,-148.59658785311103
2003-12-26,-148.10421914525753,-153.14640689151474,-153.1448988445485
2003-12-29,-156.07531044784275,-159.7719025710946,-159.77059298607497
2003-12-30,-156.49715367974161,-157.83662083492936,-157.8355534163543
2003-12-31,-160.3258025244189,-162.3323419708227,-162.33068600628778
2004-01-01,-161.64588502672993,-163.53551155856047,-163.53967642207968
2004-01-02,-156.5181595573271,-157.46321467192493,-157.46225938639657
2004-01-05,-157.2761900098722,-151.9827645457767,-151.98153895284335
2004-01-06,-157.26406147626568,-160.85421526651947,-160.85299318290652
2004-01-07,-159.07545361768052,-160.0249704127326,-160.02374635748157
2004-01-08,-150.4282901975157,-158.26026429114853,-158.2606652514154
2004-01-09,-157.56079525223998,-162.47765881591906,-162.4786982529708
2004-01-12,-142.21866351657374,-153.11060506839814,-153.11004866127092
2004-01-13,-150.5576586596768,-154.5497079358419,-154.54992740361794
2004-01-14,-141.54063870430272,-146.31329896629956,-146.31204556948754
2004-01-15,-155.03574195659382,-151.9236938029525,-151.92449628459553
2004-01-16,-141.21177483323603,-156.36329775764776,-156.36212095234316
2004-01-19,-142.0836463027495,-141.27670940730815,-141.27529474660167
2004-01-20,-152.8500538853182,-157.91796191015482,-157.91418809149215
2004-01-21,-144.27052483292258,-150.29721750022375,-150.293596550333
2004-01-22,-156.15410531909976,-157.803310780807,-157.80114560855964
2004-01-23,-144.30875309148342,-148.11462445441393,-148.11276208235796
2004-01-26,-161.47195807485411,-160.56600608908008,-160.56707215228738
2004-01-27,-145.35796266832963,-151.53079731834646,-151.52941221718845
2004-01-28,-142.30860525652295,-150.5504378904482,-150.56345283108314
2004-01-29,-130.67185150842647,-146.35516741245496,-146.3782522262602
2004-01-30,-158.07274197472307,-157.73207024817498,-157.7292559025478
2004-02-02,-154.04495292836432,-157.97163922962974,-157.97020566438601
2004-02-03,-145.39121003699714,-155.87171504393268,-155.8688401114319
2004-02-04,-149.46051166660214,-160.08278445275744,-160.0809935500681
2004-02-05,-136.8422830633251,-151.69575766688874,-151.69484234212098
2004-02-06,-150.21702128425355,-143.93467079025646,-143.9362283550239
2004-02-09,-159.5999830371512,-162.84166893612408,-162.8393998460604
2004-02-10,-162.33802834052113,-160.17371132023092,-160.17285527948516
2004-02-11,-158.8966423499677,-159.33884872353335,-159.34296201535926
2004-02-12,-157.98569056962836,-164.0982876498155,-164.09772714447936
2004-02-13,-159.45210107383588,-161.1974412647037,-161.19818558140332
2004-02-16,-146.08884009961028,-154.49483836465132,-154.49386162881453
2004-02-17,-159.21815796088742,-160.73143430775647,-160.7321759914435
2004-02-18,-150.37131758086434,-157.71045208563976,-157.7097728462815
2004-02-19,-164.08374853286153,-161.3066110578534,-161.30549940791775
2004-02-20,-148.99391208987535,-150.34671727969024,-150.3460124537323
2004-02-23,-132.90395302530533,-149.05637265289792,-149.04833472176037
2004-02-24,-154.81330496360377,-154.93126280766958,-154.94003367927237
2004-02-25,-162.58450549937956,-159.6157186311989,-159.61334040518307
2004-02-26,-149.28132492891388,-152.3148059669435,-152.3173143795204
2004-02-27,-169.94861879938918,-170.85780616786968,-170.85644858812367
2004-03-01,-163.77865393063476,-167.26131253989962,-167.26058402251473
2004-03-02,-161.4216154561994,-161.82053036106586,-161.81979603826707
2004-03-03,-132.82948625106647,-155.01664499390415,-155.0145725158181
2004-03-04,-148.126373754789,-155.4769764126674,-155.4811105156983
2004-03-05,-156.38670915715363,-154.51054995432762,-154.5186296723799
2004-03-08,-146.0146336390301,-157.7811478087545,-157.78422369468728
2004-03-09,-155.16584478709672,-156.8545904213589,-156.8537248264044
2004-03-10,-154.79398985772596,-157.1927365522469,-157.1948997349768
2004-03-11,-151.13443906489252,-156.1598861458993,-156.16332881540566
2004-03-12,-160.18530049835957,-160.19443933646892,-160.1938256493571
2004-03-15,-151.10122625011974,-155.4745312266757,-155.47310948040683
2004-03-16,-116.03687460106742,-128.0123171848528,-128.00339834497527
2004-03-17,-143.39959442048178,-143.48242936155677,-143.4898703219472
2004-03-18,-153.60862649602097,-150.55440808223295,-150.55631820424207
2004-03-19,-158.05431123256523,-158.56704732577958,-158.56721545072875
2004-03-22,-140.27780652677635,-151.5756930887409,-151.57440977839815
2004-03-23,-158.71861423502588,-160.834396180616,-160.83426470947734
