Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Ann. Sharpe,Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,GARCH,0.07396957376718727,0.1740606101369629,0.15078028480528285,1.1543990009154326,0.49734790089076664,0.6936285303452396,-0.5417892283868657,0.1365283211469999,-0.026477201832453494,-0.3668472898899657,14.053940524622538
ERC,Historical,0.07738104930849699,0.17599214426089255,0.16334132046998415,1.0774502358283136,0.5118124377576434,0.7161017619805478,-0.5466603331247075,0.14155233994423433,-0.026727115461628665,-0.320129239636094,13.566371232634504
HRP,GARCH,0.07215183983667162,0.16257304752143947,0.13922162801350715,1.1677283899141504,0.5101571501649164,0.7086086256191728,-0.5077397937413829,0.14210396885579177,-0.024719067304091485,-0.43293492584903537,15.72277375849887
HRP,Historical,0.07770124040820758,0.1653591685041338,0.15297813257484227,1.0809333708086304,0.535507602403084,0.7483836584232471,-0.516148859515818,0.15054037023562644,-0.025122912043597973,-0.3346546460590962,14.855599385938463
MVP,GARCH,0.06986324662802179,0.14099557079432437,0.11098204099676043,1.2704359149282545,0.5499125907733736,0.7554991825712906,-0.4076945795735756,0.17136172548846398,-0.02122045584037436,-0.8561114632119663,21.461729737205076
MVP,Historical,0.06464815940465751,0.13724948210258656,0.12411625455216944,1.1058139209711397,0.525335200574375,0.7309685221783149,-0.38889755512025426,0.16623441971669664,-0.020466693377808702,-0.49910465654444264,20.25409891267889
Naive,N/A,0.08038080156370642,0.18869129797683606,0.17683261643486128,1.0670616189538942,0.5044071612087649,0.7074353879429637,-0.5723881257469506,0.140430588875008,-0.02857042200568847,-0.28819950594917204,11.982179299096662
