Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Ann. Sharpe,Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,GARCH,0.0768074801787817,0.1711444819892127,0.14599541025501372,1.1722593312369922,0.44878735958091187,0.6277071522830036,-0.5563234208305564,0.13806264000913873,-0.026031621029709073,-0.2930046783260903,13.224485395197744
ERC,Historical,0.07905830878146691,0.17259433648104863,0.1568201795856074,1.1005875451560123,0.4580585342100594,0.6423557885881398,-0.5483628900884296,0.1441715152692369,-0.026201726914830956,-0.2699977459455959,12.759980837406154
HRP,GARCH,0.07138440834971727,0.15992938938222753,0.1329040182599349,1.2033450265546988,0.44634953353764256,0.621698282098798,-0.5329275380368148,0.1339476819169101,-0.024396058536325028,-0.3296841364751269,15.095791752635238
HRP,Historical,0.07827975117282615,0.1618206951268139,0.14593284909612295,1.1088709370720637,0.48374375793825825,0.6776604552153612,-0.5133384731298765,0.1524914949303266,-0.024615331883244943,-0.2856163327071741,14.043673048144667
MVP,GARCH,0.0668950831986459,0.1408595820706137,0.10417153053384326,1.3521888499550385,0.4749061598458458,0.6635600261216836,-0.5181799293706579,0.12909624515926657,-0.021099989620588774,-0.1807442849502028,21.189189328313756
MVP,Historical,0.07014589304876262,0.13276801918340012,0.117991410051227,1.1252346177213894,0.5283342591099899,0.7448529137027815,-0.3785231405327283,0.18531467574225516,-0.019775204534449867,-0.09575796470411543,17.802636585140377
Naive,N/A,0.08037170153730533,0.18648283060988707,0.17144359006155832,1.0877212180573725,0.43098713846444653,0.605208801769787,-0.572388125746951,0.14041469052563318,-0.028203568351480385,-0.2609982829354207,11.24973324341802
