Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,GARCH,0,0.004596631307864515,0.009212428730028423
HRP,Historical,0,0.004408594015022266,0.008623045526770193
MVP,GARCH,0,0.0026189185388950293,0.006573937320585309
MVP,Historical,0,0.0033107238136020544,0.006813631001337412
ERC,GARCH,0,0.004823426126646594,0.010521298645260404
ERC,Historical,0,0.0044976905865506496,0.009434757668961123
Naive,N/A,0,0.004527303295038115,0.01020791933119715
HRP,GARCH,1,-0.0051239217762046405,0.00893719046221679
HRP,Historical,1,-0.00531262080048353,0.008623707497885963
MVP,GARCH,1,-0.006920549762806611,0.006350690605177991
MVP,Historical,1,-0.006257954532005038,0.0068149681823721385
ERC,GARCH,1,-0.005444195388558384,0.010272908188318946
ERC,Historical,1,-0.0055685769741763876,0.00943641264776706
Naive,N/A,1,-0.006047909423819088,0.010209231693797463
HRP,GARCH,2,0.011663188706317145,0.008919657805463903
HRP,Historical,2,0.011822951641377309,0.008588056663267129
MVP,GARCH,2,0.009490827791522825,0.006467688715115252
MVP,Historical,2,0.008758482742977313,0.006791120900133998
ERC,GARCH,2,0.012697165906439406,0.010188708668123778
ERC,Historical,2,0.012971880836680997,0.009400300941798436
Naive,N/A,2,0.013958721515522264,0.010172524735412282
HRP,GARCH,3,0.000784361484295759,0.00903565990411254
HRP,Historical,3,0.0007243442271566584,0.008615290195126775
MVP,GARCH,3,0.0003292508837144856,0.006698198334156157
MVP,Historical,3,-0.0014928824002325173,0.006800792975190029
ERC,GARCH,3,0.0017628501937489707,0.01026009971448921
ERC,Historical,3,0.0016452285178472294,0.009416640518432431
Naive,N/A,3,0.0021494302856884667,0.010188516653315592
HRP,GARCH,4,0.004050625659446891,0.008688415643756097
HRP,Historical,4,0.004159609873157114,0.008614302356325742
MVP,GARCH,4,0.002723543997578982,0.006441676052565927
MVP,Historical,4,0.0027688931099765918,0.006800722497073387
ERC,GARCH,4,0.0039033608727807203,0.009929221173853829
ERC,Historical,4,0.004063515089960636,0.009413168079813058
Naive,N/A,4,0.004145437531691644,0.010182831517694502
HRP,GARCH,5,0.007599470852496858,0.008456102373897748
HRP,Historical,5,0.008185703987114755,0.008615062987207081
MVP,GARCH,5,0.006747765054719274,0.0062317725586753326
MVP,Historical,5,0.00529539027532461,0.006800311886075
ERC,GARCH,5,0.00974016450473656,0.009681244722585428
ERC,Historical,5,0.010058320093313571,0.009414807147445135
Naive,N/A,5,0.01177892381456628,0.010184268185683241
HRP,GARCH,6,0.002078444661102764,0.008410540415945158
HRP,Historical,6,0.0012927720874112664,0.008618317058558924
MVP,GARCH,6,0.0033192505179166147,0.006327820538123881
MVP,Historical,6,0.0018051719560911105,0.006803503267326252
