Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,GARCH,0,0.001679656582136017,0.006594109849573199
HRP,Historical,0,0.002004671313428399,0.007194019743462373
MVP,GARCH,0,0.0012729502449218247,0.004829188995354951
MVP,Historical,0,0.0015052389217506757,0.005816609868281854
ERC,GARCH,0,0.002209431492103662,0.0103720837215347
ERC,Historical,0,0.002358756636084557,0.008409957582221093
Naive,N/A,0,0.0026311267166194406,0.009365885758470952
HRP,GARCH,1,0.0011421454796717995,0.007862289732858586
HRP,Historical,1,0.0012977499278090637,0.006966728775306315
MVP,GARCH,1,0.0016208498005884956,0.0060049189623942525
MVP,Historical,1,0.0019284650958407469,0.005391148708320813
ERC,GARCH,1,0.0006604572887929927,0.009642526477100316
ERC,Historical,1,0.0007448245173445706,0.008282351830160784
Naive,N/A,1,0.0002985302106314115,0.009333121191118798
HRP,GARCH,2,-3.0337542299483806e-05,0.010761080603773456
HRP,Historical,2,3.1657732088934686e-05,0.007216896754705027
MVP,GARCH,2,0.0012361837963459897,0.009337431622827595
MVP,Historical,2,0.0005338639990308454,0.005484876876497254
ERC,GARCH,2,-0.00029115389103462515,0.011259581299261674
ERC,Historical,2,-0.0002660440753361557,0.008790923332296013
Naive,N/A,2,-0.000684602389824133,0.010028132385080591
HRP,GARCH,3,0.0006668772913482356,0.006324590943503884
HRP,Historical,3,0.0007199004992560502,0.007285130924908253
MVP,GARCH,3,0.001279330473660828,0.00448005168756778
MVP,Historical,3,0.0012207102399119055,0.005403434559091994
ERC,GARCH,3,0.0006032603681233806,0.009418912692777538
ERC,Historical,3,0.0007492532825705088,0.008788583665028328
Naive,N/A,3,0.0007766319686784373,0.010068807920066727
HRP,GARCH,4,2.2858083116826058e-05,0.007159651820645853
HRP,Historical,4,-0.00024937918885487205,0.007084578539771026
MVP,GARCH,4,0.00013317383927044906,0.005302414844219247
MVP,Historical,4,-0.00020303000698520396,0.005394801090418535
ERC,GARCH,4,0.00014555881855061483,0.009705700079802345
ERC,Historical,4,-2.538448135849756e-05,0.008788321655677776
Naive,N/A,4,0.0002851929826421032,0.010139311303579862
HRP,GARCH,5,0.0005662800981256166,0.01004106748720319
HRP,Historical,5,0.0010591942193867623,0.007557785910886887
MVP,GARCH,5,-0.0004771728265828806,0.009082363694511037
MVP,Historical,5,0.0013156798148773277,0.005903808892368684
ERC,GARCH,5,0.0006504092698633148,0.010301933287380568
ERC,Historical,5,0.0008736363726078951,0.008921882055959455
Naive,N/A,5,0.0010405622059207152,0.010172918337786925
HRP,GARCH,6,0.003253895119486701,0.006692338790287767
HRP,Historical,6,0.0032958862051397963,0.0074703984564521795
MVP,GARCH,6,0.003426539104256751,0.005176837749792639
MVP,Historical,6,0.0035954722739696948,0.005854743824165966
ERC,GARCH,6,0.003143002164924195,0.008320661717591287
ERC,Historical,6,0.0031491154755467154,0.008854097622483341
Naive,N/A,6,0.00273886609034422,0.010123399711527063
HRP,GARCH,7,-0.0012417699201511085,0.006997599177079438
HRP,Historical,7,-0.0011823893488182183,0.00765872323948709
MVP,GARCH,7,-0.0019131726657104788,0.0054987264422882666
MVP,Historical,7,-0.0017866595508426446,0.006046368478963706
ERC,GARCH,7,-0.000782545719313914,0.008247765756225479
ERC,Historical,7,-0.000763152995907273,0.00892356702755305
Naive,N/A,7,-0.0005058436255401,0.0101179780170586
HRP,GARCH,8,-0.0010873780069134244,0.006277364242754513
HRP,Historical,8,-0.0008529932390111962,0.007491971848156836
MVP,GARCH,8,0.00017308376950138837,0.004992393709322858
MVP,Historical,8,0.0003587351274613182,0.005952324000597789
ERC,GARCH,8,-0.0017628289191218645,0.007303441418319269
ERC,Historical,8,-0.0015972063005739278,0.008753065305718592
Naive,N/A,8,-0.001974494742121198,0.009935158895450906
HRP,GARCH,9,-0.0009057245757030784,0.007056974495035992
HRP,Historical,9,-0.0008687554136576155,0.007340134073069627
MVP,GARCH,9,-0.0004916733105875412,0.0060298946170056905
MVP,Historical,9,-0.00040139929148502555,0.006018385790417984
ERC,GARCH,9,-0.0010756684470702882,0.007959942000871452
ERC,Historical,9,-0.0011117435727896136,0.008640108874393445
Naive,N/A,9,-0.0016011474644062403,0.009786347354672235
HRP,GARCH,10,0.002861307664670685,0.006839324464031195
HRP,Historical,10,0.003021230940070991,0.007422973380570608
MVP,GARCH,10,0.0010985876854996428,0.005420824658792905
MVP,Historical,10,0.0006090003798530056,0.006029290433653691
ERC,GARCH,10,0.0035922689767971996,0.008337710581814898
ERC,Historical,10,0.0036643190662757072,0.008512242401063845
Naive,N/A,10,0.004365684057591257,0.009670960294725858
HRP,GARCH,11,-5.828735336217058e-05,0.007112518375121909
HRP,Historical,11,-2.4482004136969908e-05,0.007541874028272905
MVP,GARCH,11,0.0005153286806335763,0.005651560874451488
MVP,Historical,11,0.0004748003238328858,0.006112586499673209
ERC,GARCH,11,-0.000589381759811611,0.008444136126805708
ERC,Historical,11,-0.0006077918333567957,0.008697596593004684
Naive,N/A,11,-0.00116991011998643,0.00989286094940803
HRP,GARCH,12,0.00030534487083815526,0.006423565893833654
HRP,Historical,12,0.0002855472794293599,0.007302227708110581
MVP,GARCH,12,0.0008457042593046203,0.005248670438482163
MVP,Historical,12,0.0009672061139066908,0.006046123706555572
ERC,GARCH,12,-0.00021693661596371868,0.007946783812197855
ERC,Historical,12,-0.0002749924582398348,0.008696425899962848
Naive,N/A,12,-0.0005213042013961934,0.010002898890887058
