Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Avg QLIKE,Avg Cov RMSE,ERC RC RMSE,Avg Turnover,Ann. Sharpe,Ann. Sharpe (rf=0),Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,DCC,0.06976830652112409,0.17991379124279624,0.15028499049341446,1.2030336548784888,-146.48557208738617,0.00012123031449140856,0.02060398483887681,0.08830928986940592,0.3683370532073356,0.4651683583225443,0.5097591228517627,-0.5435556835436722,0.12835539878136243,-0.027828853684505342,-0.3738492232762673,13.992041814566168
ERC,GARCH,0.07001809029650241,0.17998248453039523,0.14990860827588398,1.206421885744317,-145.58019106524878,0.00012338571798254844,0.020672963426748965,0.08697920299322279,0.3695575123270931,0.4663520235241221,0.5116289532901954,-0.5388252588622694,0.129945820365485,-0.027823601247088717,-0.3670435331016623,13.8817617448588
ERC,Historical,0.07371284107722964,0.18487990800328347,0.17923373157572456,1.0362470785354747,-142.68828565747094,0.00018541963545669687,0.022688338562716293,0.01977776174943482,0.3832535785239364,0.47748549167295234,0.5320408758291275,-0.5532533929034242,0.1332352264310414,-0.028566074753208943,-0.3413739212631559,13.286512224309817
HRP,DCC,0.06836234830236498,0.16830593195154692,0.13950353582683045,1.2125341700896657,-146.48557208738617,0.00012123031449140856,,0.20632628264688282,0.3738905865860722,0.4774028666578572,0.5156089748994367,-0.5068678304702796,0.13487213863806935,-0.025995441149121213,-0.43328799600252715,15.469131998115937
HRP,GARCH,0.06705838163603972,0.1687331647029398,0.13971932116418728,1.2137178011518992,-145.58019106524878,0.00012338571798254844,,0.17918443301505857,0.3661305121207636,0.4693784406364639,0.5049804061065045,-0.5041422091842784,0.13301481291269535,-0.026054262936205684,-0.4249210217295477,15.357592828684623
HRP,Historical,0.07379753279430723,0.17590553578738935,0.16919436696414258,1.0443698325474493,-142.68828565747094,0.00018541963545669687,,0.030424517018883962,0.39401813256936974,0.49306299153420075,0.546370279459816,-0.5304176661813689,0.13913098582405284,-0.027185201934452292,-0.3662827567763234,14.167532454136055
MVP,DCC,0.07063663702844902,0.14203886451883227,0.11411608742907818,1.2498494142342638,-146.48557208738617,0.00012123031449140856,,0.6374781140911602,0.429169894665466,0.5518292205901841,0.5920115027306059,-0.4024639610309211,0.1755104652041678,-0.021555882389837865,-0.462687494151091,17.653167222434917
MVP,GARCH,0.06931681678243273,0.14338095414620852,0.1142493253546436,1.2595010288797897,-145.58019106524878,0.00012338571798254844,,0.6467390402593314,0.4178306437862039,0.539346837607538,0.5785493970065702,-0.3994182626830617,0.17354443514125345,-0.021690897068925494,-0.3351740325629641,17.77287282950719
MVP,Historical,0.06538949115413573,0.14635614027998955,0.1377393964104956,1.0656838949886434,-142.68828565747094,0.00018541963545669687,,0.021301085552700588,0.38717706745924496,0.506198946008828,0.5371702865053762,-0.4148187777221838,0.15763387451550945,-0.021980391150763577,-0.348501367068566,17.308921287667637
Naive,N/A,0.07320111751031066,0.19464592707924208,0.1904723952180351,1.0265441626103826,-142.68828565747094,0.00018541963545669687,,0.020037532814650292,0.37112501543881155,0.46062548587215973,0.5158625597458323,-0.5755168594443444,0.12719196025114815,-0.030054749026047003,-0.31498459086727537,12.19200326141462
