Date,Historical,GARCH,DCC
2003-11-14,-157.08120547720296,-153.70357072266887,-158.9678417429119
2003-11-17,-154.44754902268608,-153.97771905271256,-154.37568462896766
2003-11-18,-166.78923874663414,-167.96109511336982,-169.12169036086405
2003-11-19,-171.2932942280985,-172.02544260931262,-175.0912513237854
2003-11-20,-169.06670910947787,-171.0407229301181,-171.04568215835792
2003-11-21,-167.55566546771686,-166.00381177751143,-161.6461098177261
2003-11-24,-153.17659492166337,-152.46678405014683,-159.49398672357688
2003-11-25,-162.80505261192815,-169.54541998963342,-173.23190292463897
2003-11-26,-158.69585963100718,-151.96131490274428,-161.861367128683
2003-11-27,-171.71468376198087,-172.36039496009172,-173.90816990407956
2003-11-28,-152.24173331823783,-153.78769511713384,-161.55129304442767
2003-12-01,-165.89253464085687,-166.92982899201337,-168.0311523106554
2003-12-02,-150.2435058444894,-147.31134458934324,-161.3978943687489
2003-12-03,-157.98379007671693,-155.9959805623061,-165.67493557284507
2003-12-04,-166.94052986043647,-168.11033694058125,-172.67267117827538
2003-12-05,-157.3363626293858,-160.61791520242298,-160.27907213931047
2003-12-08,-148.91614463448292,-154.34962295758936,-158.52238128135974
2003-12-09,-159.39758576050517,-162.98921919343408,-165.47944316672192
2003-12-10,-149.7219613868524,-151.8365104631222,-165.67489557835393
2003-12-11,-165.83304969103187,-169.91439747486754,-169.9365514845543
2003-12-12,-155.98552057032,-153.66475091947157,-160.11793779535773
2003-12-15,-153.7692127352548,-156.31351457638206,-160.5025104130907
2003-12-16,-143.51318846634206,-152.42935958049634,-161.61635563603784
2003-12-17,-157.20891590415724,-161.25955270505216,-161.32165345794397
2003-12-18,-149.25308082922234,-146.79675424836165,-152.1570733969175
2003-12-19,-158.57831822112522,-160.68436742859018,-165.02063151764898
2003-12-22,-152.56463972549767,-168.75380952913432,-165.96938956568636
2003-12-23,-152.4213244316179,-158.0516466348868,-159.30386252972713
2003-12-24,-167.75094513940738,-170.95711182807776,-174.18621929216022
2003-12-25,-166.52361765659364,-170.0424341225513,-167.86790587642628
2003-12-26,-159.25835373272966,-160.41988938832233,-166.34179292923451
2003-12-29,-159.94578092611326,-161.08822261906053,-167.27954128918347
2003-12-30,-164.71647642929744,-165.6706660647026,-165.68172454080735
2003-12-31,-142.17123255741149,-146.4992044603615,-153.02322333433932
2004-01-01,-138.22232385996344,-148.5417798404757,-154.36590518742406
2004-01-02,-158.54131080145478,-159.26454080751517,-162.98674288003687
2004-01-05,-167.9275173396722,-166.69880176078746,-170.73795736098728
2004-01-06,-167.05439997283668,-169.14561834984403,-169.34229675727317
2004-01-07,-153.97291137116312,-164.66520051271297,-160.3341163036488
2004-01-08,-162.37147562917824,-158.6184713165605,-159.59259753896913
2004-01-09,-138.46936704030026,-139.97017288345648,-152.30980602643643
2004-01-12,-136.16358857400482,-145.61141577974172,-153.9659138674007
2004-01-13,-166.3447991797084,-164.50334162619635,-169.63064010380117
2004-01-14,-136.7500830155197,-142.81798467370606,-149.4319370198511
2004-01-15,-159.6226538679605,-162.96773928356305,-167.57045549076057
2004-01-16,-132.6539646658714,-138.0802538025335,-151.57345845103166
2004-01-19,-164.97264884273815,-163.8084843039462,-170.49610107713755
2004-01-20,-161.2723799663447,-161.42928274162682,-164.92980008867755
2004-01-21,-136.56156343915802,-147.28311954212865,-161.6411680458291
2004-01-22,-170.86460577382294,-172.76153416701487,-170.2418139731915
2004-01-23,-155.28730754715366,-162.86500175951352,-167.66740387517024
2004-01-26,-147.88043591949972,-158.6276823181588,-157.14362579136906
2004-01-27,-165.67929391595538,-165.3212530004116,-169.5823730473923
2004-01-28,-158.91359715513502,-166.87363195484397,-168.52908492107716
2004-01-29,-169.64678875123533,-169.89011331535238,-174.87082817659334
2004-01-30,-150.9434236841006,-159.38353393436165,-164.1746353362054
2004-02-02,-163.56707298155823,-164.9561668111259,-169.27849192951513
2004-02-03,-160.6443714246689,-165.3916577137146,-169.94970412234935
2004-02-04,-148.05636581597975,-161.00929901307842,-171.2399478184698
2004-02-05,-161.18501427430732,-164.05819672798518,-171.14754175449806
2004-02-06,-164.82294900849877,-170.20011025604714,-168.36508623272678
2004-02-09,-168.49391819255627,-168.65303145629895,-168.27905942810335
2004-02-10,-104.55633733099651,-139.37499889084683,-153.10904463304206
2004-02-11,-155.28503252919904,-160.87937501465032,-163.7325054166463
2004-02-12,-161.4857508491958,-167.10682962628695,-167.73663103315064
2004-02-13,-159.4453043607287,-156.5476770984268,-161.97400474843155
2004-02-16,-123.08070013379826,-136.33703738857938,-143.327045132397
2004-02-17,-161.23663504665808,-156.63079898372013,-159.21454662824655
2004-02-18,-128.0963693427497,-149.09264902702887,-161.64254226696514
2004-02-19,-146.12573803206175,-154.2027491414559,-162.76915022772783
2004-02-20,-89.73623852184818,-124.69349509620226,-135.809279463215
2004-02-23,-162.9804394665796,-159.07544768028876,-159.20232539515604
2004-02-24,-154.05944288191563,-147.54702455174544,-153.73283105503614
2004-02-25,-116.65635039765525,-143.761347286639,-150.56592845705222
2004-02-26,-108.25621984866866,-136.07265608908773,-153.6090861725134
2004-02-27,-19.271288784746815,-119.45818883102001,-137.59877228278185
2004-03-01,-142.4322140525241,-144.3655919936483,-151.4975014770567
2004-03-02,-150.46167188777827,-142.4228664765553,-149.4532028667664
2004-03-03,-110.51240304275737,-149.48260497605432,-154.623608046038
2004-03-04,-129.33068474749223,-135.1331150471435,-144.7826012990671
2004-03-05,-134.11574902632827,-146.71548178410424,-156.8851234051902
2004-03-08,-127.23489139932752,-150.02581807948346,-145.69930661024551
2004-03-09,-149.29782998361583,-157.06551477844383,-160.30805676210753
2004-03-10,-100.03850604318019,-123.57886727868997,-136.26051891807737
2004-03-11,-87.90718594713184,-134.35530811563154,-145.67392664278836
2004-03-12,-166.0476596584792,-158.82730964097968,-163.1644403127157
2004-03-15,-124.13266035085825,-143.939461155284,-143.74216030209806
2004-03-16,-147.7772145696242,-156.73008870070385,-158.98275635960556
2004-03-17,-148.53619155705582,-148.43369454573772,-152.24891532054906
2004-03-18,-131.02595621066473,-140.4657400757822,-156.95190247975182
2004-03-19,-141.0897041352166,-156.14766678205683,-158.29756699017346
2004-03-22,-138.11259839614146,-148.00070003721183,-157.23959307323082
2004-03-23,-147.4701601905108,-157.9099359579404,-164.74885041944674
2004-03-24,-55.02587782731567,-121.28638116999534,-146.0861245620547
2004-03-25,-85.5738147822344,-131.98713105300897,-145.27406525711808
2004-03-26,-29.925449762829203,-134.58680576035147,-151.00543802102786
2004-03-29,-124.87355380086301,-149.32163834227805,-153.64135378363383
2004-03-30,-131.52445111284115,-148.6525017308453,-146.857080822998
2004-03-31,-115.2607953293111,-150.5593919196349,-159.86810850451567
2004-04-01,-167.1714308488107,-158.44214132772092,-165.87047751011585
2004-04-02,-140.22215784557912,-144.04686176992135,-144.96101936636123
2004-04-05,-122.08213734363366,-138.96051230304417,-154.00809161568543
2004-04-06,-110.88229455506884,-132.57454142102313,-141.96885195994773
2004-04-07,-149.0083117139002,-153.47150951720027,-156.721644432395
2004-04-08,-159.98886527959323,-158.53718302709052,-162.23349679559814
2004-04-09,-131.68660474202403,-152.82757653929343,-164.4112620324605
2004-04-12,-125.47038403964085,-145.12682260862027,-155.25413803341613
2004-04-13,-153.14239280806495,-151.32706907510251,-160.21088868133944
2004-04-14,-129.08539880733636,-140.0467124732946,-156.6065236444093
2004-04-15,-98.24685264925311,-135.32057029938025,-146.53980164979504
2004-04-16,-154.2787281686239,-152.77004755812482,-159.9420865589667
2004-04-19,-117.22644817646975,-141.20700191777232,-142.9535058585157
2004-04-20,-47.55233532736145,-130.70061133923184,-142.4565652957691
2004-04-21,-154.2619031767504,-152.93299032509984,-165.92383312941942
2004-04-22,-131.79909994779837,-152.84933130033377,-152.6903474749409
2004-04-23,-141.67650896821425,-141.60230901449452,-141.05523956042424
2004-04-26,-151.55162416567472,-151.6852505572566,-156.81423207288628
2004-04-27,-109.57471765532138,-128.4167519891881,-148.8665408850172
2004-04-28,-147.00788669872443,-148.60926331355324,-156.6534674112823
2004-04-29,-142.5322087524233,-141.7108526062112,-146.51323423620423
2004-04-30,-139.3897371411683,-145.65473613034194,-148.8933659156622
2004-05-03,-151.67640395107333,-153.6081237666997,-157.23881490622784
2004-05-04,-136.15669361586166,-141.70197173861203,-137.250156507498
2004-05-05,-166.07359450600913,-160.30723452899792,-165.13108571415563
2004-05-06,-148.0960046272029,-153.46530332011366,-156.24016297509343
2004-05-07,-123.76876280947897,-141.22485373746437,-147.25769308803575
2004-05-10,-120.8241649489752,-136.6487387774375,-145.53089613329595
2004-05-11,-151.27780158921004,-153.41294937907105,-155.04023056215152
2004-05-12,-120.5316636691326,-138.99778165918977,-141.32951465718133
2004-05-13,-155.55656029026144,-159.29558147704114,-164.42640253275616
2004-05-14,-111.9806384349079,-128.49114782985913,-136.8962603574049
2004-05-17,-150.89030221593626,-153.27655949960803,-156.47607294914482
2004-05-18,-149.97261589136292,-152.48182733113072,-156.14520215760052
2004-05-19,-165.65658580553784,-161.68213675757718,-166.00774443546362
2004-05-20,-151.97998310831548,-151.32927449004745,-152.48298997952799
2004-05-21,-144.40937427335723,-153.84656588514554,-155.2650671932895
2004-05-24,-161.44937854709386,-158.9413455546399,-163.5317167359272
2004-05-25,-146.1344997937862,-155.857326802962,-158.8754290092939
2004-05-26,-125.05351267031895,-150.7364129309313,-159.19202047464285
2004-05-27,-153.85502930161488,-154.2713235423584,-157.77573572848507
2004-05-28,-150.71707354961796,-148.7898310714554,-143.125382607802
2004-05-31,-150.3442349282365,-154.07107415249766,-160.12708270055026
2004-06-01,-144.93747257575785,-152.81036432727004,-152.05608919280567
2004-06-02,-139.87596810474366,-154.47888313783483,-154.08765191206712
2004-06-03,-126.32133854855896,-142.06998962760744,-148.77650308952133
2004-06-04,-154.2718179996097,-155.1834878816514,-159.42301427700406
2004-06-07,-150.07823124291414,-156.6725739625942,-154.86542820709536
2004-06-08,-135.4114799283417,-151.7388042080692,-156.10996419697426
2004-06-09,-150.53251599315456,-145.12108355515048,-146.03619326529375
2004-06-10,-146.0029625530846,-147.33670584347323,-152.6031033797591
2004-06-11,-155.76804451086966,-161.58810153740023,-161.86229177169696
2004-06-14,-152.73642657082053,-156.09769382338646,-157.84426905371956
2004-06-15,-145.1589033305618,-148.43107398138412,-151.7506386648762
2004-06-16,-163.12220499937257,-161.32363787263776,-162.34995646354486
2004-06-17,-156.57201906449885,-155.24202568124738,-159.74334901599468
2004-06-18,-138.62359018513322,-134.82163038548103,-155.38531229827186
2004-06-21,-158.31937205734812,-157.73989687427644,-162.77920883395478
2004-06-22,-168.58947032205734,-166.24879047539682,-167.79805789311496
2004-06-23,-157.65782923851918,-154.0795907079037,-166.29875889399634
2004-06-24,-145.04069326911736,-140.6307434387515,-157.04713670531683
2004-06-25,-160.39075313996605,-162.27631035676907,-165.01266148879967
2004-06-28,-158.5687624813955,-157.74151594905948,-161.92965521149407
2004-06-29,-141.03963115269693,-150.69081875204225,-157.5350162862368
2004-06-30,-158.03227921763647,-161.4336088126513,-164.87648443301288
2004-07-01,-151.76836533139678,-150.47945443076725,-150.28820495726126
2004-07-02,-132.9361674709809,-131.89636085530447,-149.96461969734813
2004-07-05,-149.45222700363098,-149.1760396366191,-166.94864946129752
2004-07-06,-153.2206644236294,-152.7857353496559,-152.44568218107895
2004-07-07,-156.77177790785822,-155.79642030693068,-163.68491176937593
2004-07-08,-157.5565420021236,-164.28086354629914,-165.43821713042297
2004-07-09,-164.02514283642282,-160.15864195787162,-162.6965504698185
2004-07-12,-153.17646397203706,-156.7564594284295,-162.99107904870232
2004-07-13,-154.72064442178552,-158.43051747074952,-164.1127975305331
2004-07-14,-161.98618231118618,-165.9652874100252,-164.8964399555266
2004-07-15,-168.88449493934004,-168.29915172250008,-170.18813633332724
2004-07-16,-160.58083658680982,-158.7494614394345,-163.66763129467594
2004-07-19,-162.98889283792494,-164.60283812169868,-169.3206312672862
2004-07-20,-150.4769385621272,-148.16704778307619,-161.6096358649678
2004-07-21,-151.2371195602475,-150.41187933846336,-154.3230218040255
2004-07-22,-163.31001289127366,-165.83675948215821,-168.07432873204988
2004-07-23,-154.64665703094244,-157.3939521993316,-158.12046471121377
2004-07-26,-151.0561323485012,-153.9197140385587,-158.31852527061366
2004-07-27,-158.93047656524791,-162.34045863092624,-161.36660441022838
2004-07-28,-159.9887748873329,-162.52155457986697,-162.26357949511987
2004-07-29,-158.66421707773517,-155.0195023314413,-159.62138487066292
2004-07-30,-143.33284999583262,-143.6888061759397,-154.46785611879557
2004-08-02,-159.40060987123113,-163.2131193944234,-161.30679824140265
2004-08-03,-160.50688363973813,-161.55704625699056,-159.10553023772812
2004-08-04,-153.1479783623696,-158.0356834142256,-160.94425000347107
2004-08-05,-124.40314703954405,-132.33136818457405,-143.8247143665827
2004-08-06,-164.94312474827183,-166.5011370938477,-165.90765979461804
2004-08-09,-129.80697657886208,-142.10803482224568,-150.3212591070367
2004-08-10,-144.3418944948695,-156.65556807219906,-163.0611885535188
2004-08-11,-152.03385290925908,-158.68681237354062,-161.82293092795564
2004-08-12,-154.1015981021419,-154.4308971920149,-158.94154400367523
2004-08-13,-168.88107972167748,-166.5626341383583,-167.72158788400452
2004-08-16,-153.12027142078784,-152.6711697505986,-157.0230830339165
2004-08-17,-155.60951378488988,-155.7070592952174,-161.0014087665939
2004-08-18,-146.40004794738425,-146.8245100152024,-155.03208135822055
2004-08-19,-161.82703907817722,-161.93100105967005,-161.84050008412677
2004-08-20,-151.05055502988506,-155.63521707849912,-160.4427725367658
2004-08-23,-150.5307938650363,-161.4295963580842,-165.03571826552152
2004-08-24,-159.35329510918302,-163.38199947787788,-162.04811528355947
2004-08-25,-154.85374807845415,-161.42335697656756,-162.74198686266075
2004-08-26,-165.86027382217398,-168.61320951138146,-168.98914877176173
2004-08-27,-165.7058955060237,-166.81308897745296,-165.73342809516333
2004-08-30,-167.52554265808232,-171.70206884960206,-174.77492894682266
2004-08-31,-169.256196894672,-171.16530862808924,-174.5047059632133
2004-09-01,-151.94309962403878,-156.2987534141505,-152.09348412596495
2004-09-02,-144.7675880086744,-158.11394365748137,-156.15104533483708
2004-09-03,-148.36906742978678,-155.79204699615354,-154.98556794582703
2004-09-06,-146.55327512498113,-146.38103192559421,-160.64115369660936
2004-09-07,-167.4598495797493,-169.076762691844,-170.459492947662
2004-09-08,-164.26719921534155,-163.6113503849946,-168.8324783293746
2004-09-09,-146.73947910390652,-150.94388627818938,-159.7623197835099
2004-09-10,-170.2378144911236,-171.54303134526575,-170.86714790916506
2004-09-13,-158.9084159713552,-156.47794868157746,-165.7256013295139
2004-09-14,-162.47886247626172,-165.50429328211587,-167.6357189483513
2004-09-15,-163.1467306531389,-166.77890909050564,-170.29592604288496
2004-09-16,-158.78796618528526,-163.4044545218685,-167.58035602666888
2004-09-17,-152.69132341070457,-159.1637223100647,-168.56117854026033
2004-09-20,-148.8669539307892,-150.38643683279287,-161.29888690768664
2004-09-21,-166.86933209940375,-169.45566745297387,-174.68711110370393
2004-09-22,-163.39958648084004,-164.45959976158153,-169.89499726930939
2004-09-23,-157.49805137938785,-163.36360642067237,-166.52591865972408
