Date,Historical,GARCH,DCC
2003-11-14,0.00019528234595025533,9.242588742081343e-05,9.003946170708336e-05
2003-11-17,0.0002688609488683444,0.00025102248307636244,0.00024546786743174094
2003-11-18,0.00019422298824179268,0.00011835555485954099,0.00011614456742115682
2003-11-19,0.00020876352597636348,0.00013006969168724791,0.00011725343457770227
2003-11-20,0.00016973307167613918,8.459882204058917e-05,7.865971518561702e-05
2003-11-21,0.00024252493350198037,0.00018608398207784542,0.00018305751243965024
2003-11-24,0.0001830069509149154,7.269028250581338e-05,6.480782554326215e-05
2003-11-25,0.00016362893530092785,0.00010481866797171432,0.00010046262895097508
2003-11-26,0.00019188886932208923,9.789453641805754e-05,9.553862226299981e-05
2003-11-27,0.00017934246006792606,6.559354150942264e-05,6.161559825815037e-05
2003-11-28,0.0005689456083398061,0.0005726932845112851,0.000563531332518805
2003-12-01,0.0004308036548644764,0.00043419101481189575,0.00044133839571868763
2003-12-02,0.00016392993085496914,0.00012712756138716862,0.00012972811643442684
2003-12-03,0.00020720357433662892,0.00015704945952352745,0.00014597900395535362
2003-12-04,0.00019018548646723932,0.0001247567369867707,0.00011571976886454662
2003-12-05,0.00022701842207975776,0.00016434282936744673,0.00015408876309242934
2003-12-08,0.00020732310246585094,0.00013611305821476262,0.0001270309700304424
2003-12-09,0.00020349460397604626,0.00012609776225987147,0.00012025666645419939
2003-12-10,0.0002697755404216194,0.00022035483234576997,0.00020471113415113364
2003-12-11,0.00018989905136681384,0.00010459749852187659,9.405847218773032e-05
2003-12-12,0.0001902184906750611,9.916535754068098e-05,8.861662145419089e-05
2003-12-15,0.00016778675004991254,9.886903348910827e-05,9.333420741134836e-05
2003-12-16,0.00020904957452767668,0.00015496025757739335,0.00014664073550302864
2003-12-17,0.00018006716480775225,9.081121893045883e-05,7.57649358578331e-05
2003-12-18,0.00018531594559340563,9.4512200339595e-05,7.969745402055982e-05
2003-12-19,0.00021965387440198877,0.00014517664606316467,0.0001243299113315028
2003-12-22,0.00019682895699172083,9.501854729260557e-05,8.356850510241926e-05
2003-12-23,0.00039819507131002294,0.0003720649523769536,0.0003548316700659576
2003-12-24,0.00017157824901702751,0.00010858382627306195,0.00012739561288885009
2003-12-25,0.0001870125976929743,0.00013214132746959472,0.0001164240431799084
2003-12-26,0.00019333313193235766,0.00016681314377774652,0.0001563089572353543
2003-12-29,0.00022966463283790085,0.0001806387545987812,0.0001732511472346457
2003-12-30,0.0002152778048460279,0.00015502345283929014,0.0001355131419851115
2003-12-31,0.0002782037097548135,0.0003157980341475449,0.00031964587435353886
2004-01-01,0.00024043711732534844,0.0002355093103420324,0.00022375653311461891
2004-01-02,0.00036258750607725236,0.0003573686068096298,0.00034091190645367476
2004-01-05,0.0001937430676003425,0.00013190798613793496,0.00011299234224721481
2004-01-06,0.0001967682599173686,0.00014012158959258962,0.00012511326829854754
2004-01-07,0.00018253694078693207,0.0001480977393753451,0.00014658047627282152
2004-01-08,0.00030780885093645543,0.0002817987780237987,0.00026823312262884663
2004-01-09,0.00019867759891360672,0.0001222193407903684,0.00010484648072494041
2004-01-12,0.0003643578994525626,0.00039148867165006277,0.0003991508462232467
2004-01-13,0.00021678495863309289,0.00015593999717013597,0.00015163242008587016
2004-01-14,0.00019935781860041556,0.0001619179470136924,0.00014814051352112192
2004-01-15,0.0002632032920636538,0.00024559779848720394,0.0002419760963633636
2004-01-16,0.00019405525848361407,0.00012440791015849167,0.00011115121876869255
2004-01-19,0.00024597724956973167,0.0002172148466087793,0.00019523884109234283
2004-01-20,0.0007862052706283106,0.0007922751112806947,0.0007645460511108877
2004-01-21,0.00018045473759003224,0.00014783310496148345,0.00015350202364635543
2004-01-22,0.0001900196643461008,0.00014106827680045278,0.00013066139101098606
2004-01-23,0.00020476285917778078,0.00022218406389061356,0.00024154826550676063
2004-01-26,0.0007055549316137753,0.0007161612843503817,0.0007039092064569201
2004-01-27,0.0004205233423754026,0.00041335085814717305,0.00039915674634076356
2004-01-28,0.0002206736809310792,0.00019642400869671807,0.00018160316679837016
2004-01-29,0.00028928889358780484,0.00026673951754423045,0.00023099095178986639
2004-01-30,0.00028892403233589587,0.00027464060434617725,0.00022190356773599325
2004-02-02,0.00017043849009661804,0.00013772650569091974,0.0001421879507996405
2004-02-03,0.0002558303225198593,0.000247469306943696,0.0002439051957290112
2004-02-04,0.000195196597432317,0.00018872561658848182,0.000202857743898283
2004-02-05,0.0003794950395312527,0.0003601177635987336,0.0003167228313095587
2004-02-06,0.00018272491419990972,0.00015773767209249792,0.00014525348204995838
2004-02-09,0.0001870245405821644,0.00014835084058319642,0.00014752334990386764
2004-02-10,0.0003687897077998123,0.00040213997579919517,0.00042934996325815644
2004-02-11,0.00020070628755610467,0.00017740844027907385,0.00017698762530822719
2004-02-12,0.00020037228049768032,0.00015611537098539113,0.0001478578283874254
2004-02-13,0.0006926745205463222,0.0006813462991825561,0.0006520917198835083
2004-02-16,0.00018587175544744667,0.00014900826011100766,0.00014966596069659823
2004-02-17,0.00019897324865998105,0.00015463228406393406,0.00014146917792723314
2004-02-18,0.0003533262871454727,0.0003450840875258451,0.00033919302193794956
2004-02-19,0.00035055746995401086,0.00032505954754380136,0.00029763419686708813
2004-02-20,0.0002075841441798294,0.00016818466738055,0.00016472053224356528
2004-02-23,0.00025162818180213573,0.0002045072336937112,0.00020530439984483423
2004-02-24,0.00021643621588922157,0.0001764087180725841,0.0001619931565045315
2004-02-25,0.0004200785160608981,0.00039674329428874785,0.000362929352109398
2004-02-26,0.00022709853442178397,0.0001793756057806058,0.00014772411476948716
2004-02-27,0.00018859839097452305,0.0001242224572434519,0.00011489031993531472
2004-03-01,0.0003373054236311192,0.00029603552264489047,0.00028317146838531337
2004-03-02,0.00028602170412721505,0.00025522543417563206,0.000257585595274235
2004-03-03,0.0004937875817475994,0.0004766320540894551,0.00044041980467872816
2004-03-04,0.0007361956875140178,0.0007132074808481911,0.0006684648669091639
2004-03-05,0.00035805597167280735,0.0003378759701939206,0.0002751442703279408
2004-03-08,0.00023433711487286636,0.00021807245274358468,0.00023198000404734255
2004-03-09,0.0001827006763536852,0.00015076442358152894,0.00015513465213811523
2004-03-10,0.0002840965411026385,0.0002530971896944949,0.0002683296318194497
2004-03-11,0.00026929519895864623,0.0002571030779707598,0.0002851752778022164
