"Model","Covariance Type","Window Index","Mean Return","Forecasted Std","RC RMSE"
"Naive","N/A",0,-0.0121406625284638,0.00924158149278241,NA
"MVP","Historical",0,-0.00526965504877651,0.00562050760461042,NA
"HRP","Historical",0,-0.00885659392075788,0.00681029639670491,NA
"ERC","Historical",0,-0.0107412133251653,0.0080239912099384,0.00554314538027903
"MVP","GARCH",0,-0.00623587512691924,0.00524496127831182,NA
"HRP","GARCH",0,-0.00908420768571501,0.00632018692502777,NA
"ERC","GARCH",0,-0.0106529784527618,0.00739914343956268,0.0107374054015007
"MVP","DCC",0,-0.00619453738156429,0.00528766996904462,NA
"HRP","DCC",0,-0.00919546672217241,0.00641057502892642,NA
"ERC","DCC",0,-0.0106852066210602,0.00738096902535965,0.0103850668883971
"Naive","N/A",1,-0.00499676098715175,0.00940794832621775,NA
"MVP","Historical",1,-0.00157446267633924,0.0056684988462936,NA
"HRP","Historical",1,-0.00313594215422094,0.00691681095607407,NA
"ERC","Historical",1,-0.00443070410259722,0.00816738543073913,0.0251220940668427
"MVP","GARCH",1,-0.00209897378281433,0.00595385258476523,NA
"HRP","GARCH",1,-0.00321079641600863,0.00734792775757654,NA
"ERC","GARCH",1,-0.00443799125214803,0.00881072121829161,0.0261650076193961
"MVP","DCC",1,-0.00177089534562638,0.00620850157869818,NA
"HRP","DCC",1,-0.00317052681390414,0.00798561221990387,NA
"ERC","DCC",1,-0.00445929614668228,0.00959700734657459,0.0262900316474671
"Naive","N/A",2,0.00351208813583223,0.0094827051072938,NA
"MVP","Historical",2,0.000998542800177222,0.00563041590140083,NA
"HRP","Historical",2,0.00243725840312075,0.0068408777976946,NA
"ERC","Historical",2,0.00308261521545843,0.0081995411229516,0.029156366517856
"MVP","GARCH",2,0.000958140678440297,0.00558980540315739,NA
"HRP","GARCH",2,0.00230316321316321,0.00693369820862033,NA
"ERC","GARCH",2,0.003012069419162,0.00872504206572255,0.0342838056099236
"MVP","DCC",2,0.000986200475628666,0.00568459171315599,NA
"HRP","DCC",2,0.00226008425894453,0.00744798745154981,NA
"ERC","DCC",2,0.00304102108205893,0.00910902498374109,0.0328029712501718
"Naive","N/A",3,-0.0056330682766983,0.00954522779624032,NA
"MVP","Historical",3,0.000930979608321491,0.00556075685495931,NA
"HRP","Historical",3,-0.00171198623602231,0.00694588579284429,NA
"ERC","Historical",3,-0.0038435581745892,0.00827990867345275,0.0254272656940355
"MVP","GARCH",3,0.000309208006148407,0.00579698388116413,NA
"HRP","GARCH",3,-0.00171497482775358,0.00739632889353606,NA
"ERC","GARCH",3,-0.00363224817415477,0.00904346050299125,0.0290160984023671
"MVP","DCC",3,0.000321669406896292,0.00594280186604267,NA
"HRP","DCC",3,-0.00172584858825927,0.00762322141687052,NA
"ERC","DCC",3,-0.00370342703648661,0.00936855437231414,0.0269013728761033
"Naive","N/A",4,0.00764943301841244,0.00963704153790677,NA
"MVP","Historical",4,-0.00143930246030895,0.00559460241757962,NA
"HRP","Historical",4,0.00303318637239695,0.00720361365676003,NA
"ERC","Historical",4,0.00556248221667045,0.00836109014811613,0.0239134606614573
"MVP","GARCH",4,-0.00152678684608166,0.00580710415016591,NA
"HRP","GARCH",4,0.00247807076304201,0.0075942046483229,NA
"ERC","GARCH",4,0.00501011867885023,0.00901131559459133,0.0205403386701987
"MVP","DCC",4,-0.00156211423232077,0.0059065522158622,NA
"HRP","DCC",4,0.00215373927643842,0.00766171847755406,NA
"ERC","DCC",4,0.0049920565873791,0.00927205898008519,0.0209993013111972
"Naive","N/A",5,0.00932449301131558,0.00979046521518099,NA
"MVP","Historical",5,0.0043585158875138,0.0056987312263072,NA
"HRP","Historical",5,0.00661616073263484,0.0071401619748278,NA
"ERC","Historical",5,0.0079906301959098,0.00850731884537613,0.04138132621055
"MVP","GARCH",5,0.00437868115876177,0.00600080587571551,NA
"HRP","GARCH",5,0.00629686890814663,0.00774011313696351,NA
"ERC","GARCH",5,0.00768033515102377,0.00958136232579013,0.0341859157820426
"MVP","DCC",5,0.00431108976163342,0.0061912621076,NA
"HRP","DCC",5,0.00624566802172628,0.0079603005647453,NA
"ERC","DCC",5,0.00770523139517995,0.00995903708348651,0.0346666381976782
"Naive","N/A",6,-0.00107699769467967,0.00987902485957841,NA
"MVP","Historical",6,0.00171678162665369,0.00570641095781772,NA
"HRP","Historical",6,0.000482160807791973,0.00716146724805926,NA
"ERC","Historical",6,-0.000143424976780633,0.00855008674858946,0.0400833072697267
"MVP","GARCH",6,0.00207253115926479,0.00589424300679268,NA
"HRP","GARCH",6,0.000769456920222059,0.00750638265401934,NA
"ERC","GARCH",6,9.55858689350015e-05,0.00937291575677064,0.0412808759135518
"MVP","DCC",6,0.00181875693142627,0.00599482130380928,NA
"HRP","DCC",6,0.000714699505357003,0.00769412864490266,NA
"ERC","DCC",6,7.17167143386675e-05,0.00948344462128814,0.0421443497701899
"Naive","N/A",7,0.00556341056223334,0.00988916929982088,NA
"MVP","Historical",7,0.000235366002672096,0.00565313002901791,NA
"HRP","Historical",7,0.00294270234959366,0.00732520462582884,NA
"ERC","Historical",7,0.00395210478924796,0.0085310773158256,0.0281776228750557
"MVP","GARCH",7,0.000147748971172845,0.00583322673537083,NA
"HRP","GARCH",7,0.00253791053704719,0.00759605284502676,NA
"ERC","GARCH",7,0.00354479681871667,0.0089986932588456,0.0326486969927934
"MVP","DCC",7,0.000248500992852336,0.00588276774402336,NA
"HRP","DCC",7,0.00256665017269659,0.00749420516944423,NA
"ERC","DCC",7,0.00353157810263653,0.00902148998330829,0.0328342177824374
"Naive","N/A",8,-0.000849042038892074,0.00984770265007959,NA
"MVP","Historical",8,0.000473554110967193,0.00566846239063234,NA
"HRP","Historical",8,6.66157451185153e-05,0.00732392350939236,NA
"ERC","Historical",8,-0.000122657595820511,0.00850535192655106,0.0303250265469882
"MVP","GARCH",8,0.000295604785486167,0.00588108328946741,NA
"HRP","GARCH",8,-8.58332620296979e-06,0.00750539442464748,NA
"ERC","GARCH",8,-7.68550179641646e-05,0.00864199367688704,0.0310194591115248
"MVP","DCC",8,0.000153892113537959,0.00595357677018558,NA
"HRP","DCC",8,2.17118346571151e-05,0.00739792187481922,NA
"ERC","DCC",8,-6.71881749731346e-05,0.00860285848216768,0.0313036162586373
"Naive","N/A",9,0.00561897878984859,0.00986224752315246,NA
"MVP","Historical",9,0.00210235774547437,0.00566312129762146,NA
"HRP","Historical",9,0.00451455412016546,0.00732768487535894,NA
"ERC","Historical",9,0.00517816745757809,0.00851553709692676,0.0329289332525265
"MVP","GARCH",9,0.00258757004218563,0.00573968394251115,NA
"HRP","GARCH",9,0.00483143027141382,0.00721195789353623,NA
"ERC","GARCH",9,0.00529496150192565,0.00814721885364244,0.0337175670846127
"MVP","DCC",9,0.00269488769507311,0.00577347465808838,NA
"HRP","DCC",9,0.00444139340267122,0.00696021812686643,NA
"ERC","DCC",9,0.00531057303930064,0.00812249746226016,0.0338712809326897
"Naive","N/A",10,0.0011977417943153,0.00989420188616769,NA
"MVP","Historical",10,0.00243334224306551,0.00566063600904698,NA
"HRP","Historical",10,0.00138550641512634,0.0073401976083251,NA
"ERC","Historical",10,0.00104208012074437,0.0085423195954014,0.0451024865549859
"MVP","GARCH",10,0.00244050806226948,0.00576507547643287,NA
"HRP","GARCH",10,0.00141154699128615,0.007418864243388,NA
"ERC","GARCH",10,0.00106069873679112,0.00856097766430192,0.0446270961999803
"MVP","DCC",10,0.00250520394067003,0.00579479105027996,NA
"HRP","DCC",10,0.00147322314318286,0.00722049987312197,NA
"ERC","DCC",10,0.00109387910742629,0.00871599766404001,0.0432211067856794
"Naive","N/A",11,-0.00417109912023131,0.00991282212472978,NA
