"Date","Historical","GARCH","DCC"
"2001-03-08",-126.711467715505,-126.395253867507,-126.489327376906
"2001-03-15",-120.943210711546,-122.026182214455,-122.057836295623
"2001-03-22",-118.040049718132,-119.420539113401,-120.252310340785
"2001-03-29",-126.989730067627,-125.566627719652,-126.024410243396
"2001-04-05",-118.827098333726,-121.552525752084,-121.32813561396
"2001-04-12",-130.350130062481,-128.850380715332,-128.844140798161
"2001-04-19",-128.273866419088,-126.821541264453,-127.175684105879
"2001-04-26",-128.722743959416,-127.693782196341,-127.863508380101
"2001-05-03",-136.052908183063,-135.837183678639,-135.642751351014
"2001-05-10",-131.230170847698,-131.59914222264,-131.572919787462
"2001-05-17",-132.79619592552,-132.809764480766,-132.801752495244
"2001-05-24",-134.957841492141,-135.820097387974,-135.78133104982
"2001-05-31",-135.254567497574,-136.502923369724,-136.506891529167
"2001-06-07",-135.636736123794,-137.96211490309,-137.912318296724
"2001-06-14",-130.802837495699,-131.106632331661,-131.36274243361
"2001-06-21",-130.286229217195,-131.212792870246,-131.241138375154
"2001-06-28",-134.609357159719,-136.716814139049,-136.905243696017
"2001-07-05",-132.090063604183,-132.53819793987,-133.332884324768
"2001-07-12",-130.416763452529,-131.376591427595,-131.355585587907
"2001-07-19",-129.925322082553,-129.438594570601,-129.683866900956
"2001-07-26",-132.944024409763,-133.739790590447,-134.022610192593
"2001-08-02",-135.860739372904,-138.033097144132,-138.068558476197
"2001-08-09",-136.498521910118,-139.490988003231,-139.420944619572
"2001-08-16",-136.518714510314,-139.315350362244,-139.199996896304
"2001-08-23",-136.79928787089,-140.944350335413,-140.901147357947
"2001-08-30",-137.078069698211,-140.481186696432,-140.343488370668
"2001-09-06",-135.70389956103,-139.594938380761,-139.566864414019
"2001-09-13",-114.182940994195,-115.835257262665,-117.212066057435
"2001-09-20",-110.132845489062,-108.327373974908,-105.988410851778
"2001-09-27",-114.744323703242,-116.262814109614,-117.211314763314
"2001-10-04",-124.013705060621,-124.574592596297,-125.091151336043
"2001-10-11",-130.051313033907,-128.562269789753,-128.918506856966
"2001-10-18",-128.776196709578,-127.563289474144,-127.643257020892
"2001-10-25",-131.187046621521,-131.65507544276,-131.749950905833
"2001-11-01",-131.776858603062,-132.003851126912,-132.578889083573
"2001-11-08",-133.102550972347,-134.334424306916,-134.646675375322
"2001-11-15",-132.432296211831,-133.625836545861,-134.134133951732
"2001-11-22",-137.402154650277,-139.389579835249,-139.825614707028
"2001-11-29",-134.933889496273,-136.676501692768,-136.982109922624
"2001-12-06",-131.96945465391,-132.91199756642,-133.231766934691
"2001-12-13",-130.065132656956,-132.295393900909,-132.25152500642
"2001-12-20",-139.880201640125,-142.940994536053,-143.283375532799
"2001-12-27",-138.245084802973,-141.801503623861,-142.223057325345
"2002-01-03",-134.554117165047,-137.270674443749,-137.213716974108
"2002-01-10",-135.64287109786,-138.970885437782,-138.943443071639
"2002-01-17",-136.30991306639,-138.722716969359,-138.824259111045
"2002-01-24",-134.156235889381,-134.842427794772,-134.913185837622
"2002-01-31",-134.969897967209,-137.292637506374,-137.500639089369
"2002-02-07",-136.161885853951,-138.095167414175,-138.352840679728
"2002-02-14",-139.357852095096,-142.606330156527,-142.806250272651
"2002-02-21",-133.71326091938,-133.917738210361,-134.235271317319
"2002-02-28",-131.149355653244,-130.502969493402,-131.669329407176
"2002-03-07",-138.732680591715,-140.313673281599,-140.813458939409
"2002-03-14",-138.92841143217,-140.507245055195,-140.894848392687
"2002-03-21",-135.973062949062,-137.620076219008,-137.923313426873
"2002-03-28",-139.926350784573,-142.819566193636,-143.009939845066
"2002-04-04",-134.467280179835,-134.601511802969,-134.910356445317
"2002-04-11",-132.828077769493,-133.865442029017,-134.185362965747
"2002-04-18",-135.54633278663,-136.782309953413,-137.001226506931
"2002-04-25",-133.762149543024,-134.291508285576,-133.939042363888
"2002-05-02",-131.891992959163,-129.980940660752,-131.123800738474
"2002-05-09",-135.664190579507,-135.650828109217,-136.636551937175
"2002-05-16",-134.893546468016,-134.810578360861,-135.264010361788
"2002-05-23",-141.311646651001,-143.448486849787,-143.826618535116
"2002-05-30",-135.9238965108,-137.415533518903,-138.370294451534
"2002-06-06",-129.304553039048,-128.369269176167,-129.168500581748
"2002-06-13",-135.480270728652,-136.209256756299,-137.097128881235
"2002-06-20",-126.555643115462,-126.404674781716,-126.813322931293
"2002-06-27",-121.176705828428,-121.452836382329,-120.818986247942
"2002-07-04",-124.071479668502,-127.181106084053,-128.507544503608
"2002-07-11",-109.932906957279,-117.705090121479,-117.539149596169
"2002-07-18",-56.0716741918825,-72.2728677934403,-72.0824395788592
"2002-07-25",-91.3230045923061,-112.784147740769,-112.851722235743
"2002-08-01",-121.759628847546,-119.412355625808,-119.640287416299
"2002-08-08",-122.37053899121,-121.02941858092,-121.325248394411
"2002-08-15",-128.494036325135,-125.226596666916,-125.171673401771
"2002-08-22",-135.151188286207,-132.55840907834,-132.429082237561
"2002-08-29",-136.146514587931,-134.961810597247,-134.726733678553
"2002-09-05",-134.281337235539,-132.123657035222,-132.482862979742
"2002-09-12",-130.184637423244,-128.007404925847,-128.057616945468
"2002-09-19",-116.320618105907,-117.01326338442,-116.59198447463
"2002-09-26",-121.644927567234,-120.89532604101,-120.926143467221
"2002-10-03",-90.8726826290078,-108.232986605435,-109.209467977537
"2002-10-10",-105.773402991768,-117.536243698254,-118.109448221326
"2002-10-17",-111.884558334942,-119.590204553471,-119.55237663065
"2002-10-24",-127.525398118807,-123.271214941413,-123.657945507348
"2002-10-31",-125.868943250597,-125.176550547172,-125.090774587414
"2002-11-07",-123.018625631363,-123.274900054233,-124.479207100721
"2002-11-14",-132.471685819289,-131.093604489124,-130.995278969575
"2002-11-21",-133.415769542924,-133.053543700424,-132.780600320718
"2002-11-28",-137.451209214722,-136.332209534778,-136.480335292342
"2002-12-05",-138.947959086477,-140.802531192252,-140.113509079955
"2002-12-12",-137.365113647321,-136.0517268578,-136.520348935677
"2002-12-19",-143.089896511299,-145.774295445017,-144.993008313695
"2002-12-26",-143.580243636837,-148.023216585732,-147.234961137359
"2003-01-02",-134.168938036433,-131.159317318441,-130.892554267952
"2003-01-09",-141.213314728705,-142.377834397715,-142.229497815192
"2003-01-16",-141.750629326518,-144.206075466208,-143.587376063421
"2003-01-23",-136.612216216703,-135.605917093703,-135.395541228529
"2003-01-30",-136.807386750203,-137.042398620525,-136.845334060958
"2003-02-06",-138.830870256571,-139.636001260934,-139.677472344436
"2003-02-13",-140.553748386597,-141.91278517365,-141.584899668137
"2003-02-20",-140.193720386349,-142.460641012983,-142.258261263963
"2003-02-27",-140.059967279785,-141.676348329131,-141.33271021141
"2003-03-06",-141.176977252447,-142.98303125997,-142.823348660524
"2003-03-13",-132.519823904999,-133.173963293999,-133.420357303151
"2003-03-20",-135.60593558583,-135.91863191364,-136.031422857202
"2003-03-27",-137.71987212925,-136.416670522598,-136.448514694992
"2003-04-03",-139.489719489608,-138.748975418427,-138.736236618445
"2003-04-10",-139.37492960639,-140.824557600261,-140.317458377076
"2003-04-17",-141.898665479314,-143.727561061132,-143.520276399683
"2003-04-24",-138.944449717459,-139.537251761585,-139.858383980605
"2003-05-01",-142.694130915237,-145.025359362194,-144.552416620108
"2003-05-08",-142.765854015142,-146.320679216544,-145.91375380731
"2003-05-15",-139.18724714484,-137.889210755332,-137.706289216575
"2003-05-22",-140.207132877775,-140.932411769443,-140.496521146864
"2003-05-29",-141.673105343071,-143.606343332497,-143.442699423718
"2003-06-05",-141.102329012416,-143.561778906668,-143.791779711431
"2003-06-12",-139.264999739222,-140.109328040871,-140.604034990649
"2003-06-19",-140.510527992786,-142.866795160022,-142.578731672478
"2003-06-26",-143.918681291122,-147.893410181541,-147.723831769094
"2003-07-03",-145.358357433816,-149.190303624916,-148.980484598396
"2003-07-10",-141.736577452367,-143.972421283995,-143.884324093124
"2003-07-17",-136.903799178601,-136.949735798328,-137.829275473482
"2003-07-24",-142.168761440838,-144.113435420103,-144.278651117032
"2003-07-31",-142.025583194178,-145.476802485128,-145.97755269272
"2003-08-07",-143.772835992746,-148.54963486613,-148.581786311058
"2003-08-14",-143.878417713767,-148.796822000554,-148.329540016388
"2003-08-21",-145.896446311944,-154.197002194245,-153.6090260558
"2003-08-28",-146.906585403935,-155.511847418926,-154.91799720352
"2003-09-04",-141.808382162043,-142.875516828775,-142.829455456816
"2003-09-11",-144.421661878096,-147.638798165434,-148.020357824751
"2003-09-18",-144.614353277889,-148.172577844026,-148.012760419606
"2003-09-25",-143.15211688217,-145.389661475466,-144.904932899484
"2003-10-02",-145.709387743077,-149.425219083234,-149.116222735909
"2003-10-09",-145.315250758556,-150.505382781757,-150.424115570905
"2003-10-16",-144.338828771307,-147.848545981911,-148.003083125344
"2003-10-23",-143.481260858168,-147.273045639653,-146.77755698885
"2003-10-30",-142.660659460694,-143.487993326642,-143.87765795241
"2003-11-06",-141.067797154667,-142.120709618846,-143.107515662545
"2003-11-13",-143.208309137329,-144.17957877492,-144.618852801865
"2003-11-20",-145.304937055554,-150.827512380194,-150.615694434174
"2003-11-27",-144.360123216192,-148.738603241775,-148.370544295061
"2003-12-04",-140.437043639613,-139.45825979783,-141.903078908954
"2003-12-11",-143.512178426947,-147.399403366242,-147.785037465943
"2003-12-18",-148.55872786787,-156.366742107194,-155.695545896207
"2003-12-25",-148.743884797261,-160.932421869058,-160.094266405851
"2004-01-01",-144.637981470322,-151.00401771194,-151.644467463748
"2004-01-08",-142.862243836623,-141.489604816456,-144.47111329236
"2004-01-15",-140.46164519011,-136.687709193933,-140.260981580235
"2004-01-22",-141.386150550063,-134.065142595827,-136.455385694239
"2004-01-29",-141.285440585866,-142.321048678701,-142.683404996898
"2004-02-05",-141.435146368607,-144.031413316062,-144.356890718559
"2004-02-12",-148.689610321068,-155.913985492057,-155.73681219457
"2004-02-19",-143.565493016064,-147.05044477211,-147.075325634423
"2004-02-26",-144.565518502329,-150.053630265072,-150.381668112743
"2004-03-04",-144.727206875965,-144.88398198674,-146.927255009661
"2004-03-11",-144.541817877505,-143.95520677615,-144.163454255261
"2004-03-18",-146.915836469497,-150.691904375687,-150.511313605804
"2004-03-25",-145.788372077613,-150.879147823078,-151.015816028654
"2004-04-01",-132.009130047492,-127.141994420533,-129.630432693916
"2004-04-08",-136.452718181655,-137.853404323633,-140.114207423869
"2004-04-15",-136.144625131833,-135.013057821876,-138.295915108044
"2004-04-22",-142.021865854854,-144.533766893892,-144.116697273061
"2004-04-29",-143.020541896777,-147.132875296965,-146.917089984499
"2004-05-06",-133.980895985423,-128.503571578654,-129.470591248284
"2004-05-13",-144.809172695019,-148.101887456516,-148.432199884061
"2004-05-20",-143.115500418975,-146.93781933841,-147.501236801153
"2004-05-27",-146.959033572012,-152.300758410134,-151.750041712903
"2004-06-03",-147.976671058416,-155.831109945086,-155.517089418891
"2004-06-10",-149.849363768904,-157.875597603332,-157.400395252857
"2004-06-17",-145.540024294068,-148.986206296368,-149.19390885511
"2004-06-24",-144.520409051148,-146.038052002531,-146.569096960222
"2004-07-01",-148.362976266691,-154.511788258509,-155.02818873538
"2004-07-08",-145.590040277602,-147.246314513298,-147.966461247347
"2004-07-15",-142.768929155208,-140.49797478479,-141.15366302759
"2004-07-22",-139.152181616986,-135.123499212259,-135.07752267263
"2004-07-29",-143.11887658581,-142.219472903297,-144.349236976533
"2004-08-05",-141.657471084085,-139.744120824069,-140.473509595299
"2004-08-12",-145.634816322753,-147.668255169762,-148.248562294954
"2004-08-19",-145.569933907741,-147.005833780856,-146.584870698967
"2004-08-26",-151.690073923337,-155.024391103013,-154.781865613933
