Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,-0.007661793740796677,0.010782233363678988,
MVP,Historical,0,-0.0075493476134068675,0.009574226268495209,
HRP,Historical,0,-0.007962506876130569,0.01008079157490123,
ERC,Historical,0,-0.007745301860041839,0.010293776993284062,0.04099245341831873
MVP,GARCH,0,-0.006466670151037463,0.00859333227815953,
HRP,GARCH,0,-0.007621859347774438,0.009194200025045684,
ERC,GARCH,0,-0.007590763918165991,0.009466824220877005,0.03841508994591239
MVP,DCC,0,-0.006306651772852509,0.008539091775568075,
HRP,DCC,0,-0.007503446678341826,0.009143582303539288,
ERC,DCC,0,-0.007586391301136387,0.00948183388783844,0.03830103869990777
Naive,N/A,1,0.002770004376508049,0.010786691250066642,
MVP,Historical,1,0.0010418610799011753,0.009565504210838318,
HRP,Historical,1,0.0018789350059694229,0.010086282846351536,
ERC,Historical,1,0.002382378002085736,0.010298956916554138,0.036828947138715
MVP,GARCH,1,0.004894311214767595,0.008542636946722578,
HRP,GARCH,1,0.0030035954254314223,0.00922091072587947,
ERC,GARCH,1,0.0028930026522305543,0.009486304200293961,0.03259125314278812
MVP,DCC,1,0.005049557386697297,0.008517585486152288,
HRP,DCC,1,0.0030743843065798747,0.009175167613615472,
ERC,DCC,1,0.0029097135048572666,0.009491408854710342,0.03267498683688927
Naive,N/A,2,0.0027686709498486264,0.010817702449186974,
MVP,Historical,2,0.003180650822449553,0.009609303550212271,
HRP,Historical,2,0.003281123679978406,0.010129896374985526,
ERC,Historical,2,0.0032027072781119054,0.010334998354484797,0.053171522109121606
MVP,GARCH,2,0.0016778766797782203,0.008892872079707353,
HRP,GARCH,2,0.0027826163620681874,0.009634148736557569,
ERC,GARCH,2,0.0029289575826451225,0.009948451140894873,0.04038415553270433
MVP,DCC,2,0.001518548611953868,0.008885561411916782,
HRP,DCC,2,0.0030415330103115753,0.009662748074704812,
ERC,DCC,2,0.0029616372204516565,0.010044077655799032,0.04162043480853591
Naive,N/A,3,-0.008193440125042362,0.010808736997832833,
MVP,Historical,3,-0.009364157578244865,0.009606336905896285,
HRP,Historical,3,-0.009355642698133004,0.010123930886489734,
ERC,Historical,3,-0.008787590386533305,0.010329920329140943,0.08166526169570551
MVP,GARCH,3,-0.009600795189016572,0.008509461524063323,
HRP,GARCH,3,-0.00961420287841006,0.00921388205497866,
ERC,GARCH,3,-0.008922507934119379,0.009522436115856445,0.07845134065639797
MVP,DCC,3,-0.00961380583911761,0.008425053980454619,
HRP,DCC,3,-0.009529816224638542,0.009104293266399903,
ERC,DCC,3,-0.008937532894800301,0.00946224965116557,0.07832824151932301
Naive,N/A,4,0.006987230733243537,0.010841153303996987,
MVP,Historical,4,0.00819776821857582,0.009667656866941739,
HRP,Historical,4,0.007378004638791265,0.010173039775259896,
ERC,Historical,4,0.007263084434644659,0.010377905214357941,0.036989756404597514
MVP,GARCH,4,0.00811586782165993,0.00890205336475048,
HRP,GARCH,4,0.007160978831973472,0.009562313383651141,
ERC,GARCH,4,0.007162452235404437,0.009781936189927754,0.0327401788272533
MVP,DCC,4,0.008047313750931819,0.008770028138009867,
HRP,DCC,4,0.0072280637035916405,0.009436755714267166,
ERC,DCC,4,0.007178036962844971,0.009710072810190436,0.03285359208636902
Naive,N/A,5,-0.0035723830035295535,0.010873885404876014,
MVP,Historical,5,-0.003788531773815344,0.009692628122347693,
HRP,Historical,5,-0.003695009219703122,0.010202769783363201,
ERC,Historical,5,-0.0035283657877325627,0.01040931245265793,0.044874024062861895
MVP,GARCH,5,-0.002404973439720645,0.009024056765224515,
HRP,GARCH,5,-0.0030283607534869125,0.009767079957491598,
ERC,GARCH,5,-0.0032649765553052768,0.010041384772980425,0.04472069330900246
MVP,DCC,5,-0.0024254825123393524,0.008964238868049383,
HRP,DCC,5,-0.0028936044286369876,0.009681993545612338,
ERC,DCC,5,-0.0032652505977635625,0.009990556673806718,0.0442825234093326
Naive,N/A,6,0.0016290552807506173,0.010875684568435183,
MVP,Historical,6,0.0012401127713779908,0.009695250468645297,
HRP,Historical,6,0.001799096787535453,0.010204954052057912,
ERC,Historical,6,0.0016516659032980194,0.01041076361394207,0.034307031376151244
MVP,GARCH,6,-0.0005677237232531287,0.009216500933638915,
HRP,GARCH,6,0.0012737235980824963,0.009865936968851087,
ERC,GARCH,6,0.0014249875771300362,0.010149930084079368,0.028568030976977573
MVP,DCC,6,-0.0003056364380284459,0.00915960147208996,
HRP,DCC,6,0.001351565879768233,0.009803279988382894,
ERC,DCC,6,0.0014784793880453495,0.01013980952640277,0.028951117684839812
Naive,N/A,7,-0.0026188314724821726,0.010893372265963293,
MVP,Historical,7,-0.002944077116903362,0.009709589276069177,
HRP,Historical,7,-0.0026788366086075107,0.010224220475017233,
ERC,Historical,7,-0.0025210384864466943,0.010427098643622169,0.05607098245552793
MVP,GARCH,7,-0.0033367021726755123,0.008952737424302856,
HRP,GARCH,7,-0.0030125147479115235,0.009710247424383535,
ERC,GARCH,7,-0.00268549065951085,0.010011375653141643,0.05913472434856228
MVP,DCC,7,-0.0034806184196564775,0.008935687217635322,
