Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Ann. Sharpe,Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,GARCH,0.07199845610600741,0.17096812401593353,0.1437330660544061,1.1894835942010613,0.4924483912492547,0.6861725247989975,-0.5471563456162671,0.13158662360922618,-0.02611135522187059,-0.35676063135711944,13.054404667086008
ERC,Historical,0.08034484312917445,0.1725635474404859,0.1568193670066176,1.100396913559815,0.5343977349500745,0.7493541509277737,-0.5477779103459961,0.1466741203171661,-0.02620317104367626,-0.28243090402210225,12.750655320021785
HRP,GARCH,0.07472276834430991,0.15890845346823276,0.12937778152371252,1.228251494164845,0.5332579787519297,0.7411064818047814,-0.5049271885021129,0.14798721488137337,-0.024296864633074424,-0.4188383852467507,14.728546052364806
HRP,Historical,0.07776566229318838,0.16159463906886676,0.14589050285820296,1.107643307158433,0.5444977591529834,0.7623925011626077,-0.5119115840793194,0.15191229249685975,-0.02459386670468393,-0.2898509035382647,13.832121457343955
MVP,GARCH,0.06969202011297093,0.14020219742565423,0.09992423746094745,1.4030849870678102,0.5509453652521866,0.7607547423914119,-0.4368261745389831,0.15954176781307206,-0.021272088192745762,-0.558727753630069,17.543487101041574
MVP,Historical,0.06824659523623788,0.13198044062085115,0.11795207768308556,1.1189327327955774,0.5663723315643889,0.7938204874443935,-0.37588201867845306,0.18156387335628096,-0.01979930587503307,-0.2403471113369379,16.30286387700569
Naive,N/A,0.07980153259518397,0.18646427886952227,0.17141746193868687,1.0877787872989124,0.5052789336580268,0.709508071457341,-0.572388125746951,0.13941856758653953,-0.028203568351480385,-0.26076767995059125,11.24950157662856
