Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
MVP,GARCH,17,-0.0035355710836968116,0.0047188875234686345
MVP,Historical,17,-0.0036679039336392815,0.0056241975346108895
ERC,GARCH,17,-0.008222570616453685,0.006886481687210457
ERC,Historical,17,-0.008201614984371962,0.008488837474423288
Naive,N/A,17,-0.009762221285873805,0.009849547173073814
HRP,GARCH,18,0.004618376810699543,0.005869447026143201
HRP,Historical,18,0.004277936434238481,0.0070467825396887404
MVP,GARCH,18,0.00856226255813042,0.004743937253756748
MVP,Historical,18,0.007651514909821098,0.0056232842184003075
ERC,GARCH,18,0.002582263201337862,0.006934801163904949
ERC,Historical,18,0.0024096504545621346,0.008491435288963609
Naive,N/A,18,0.0008457407217701413,0.009853659868727575
HRP,GARCH,19,4.556427898302971e-05,0.006130425317679371
HRP,Historical,19,0.00019637669129506726,0.007052582291996513
MVP,GARCH,19,0.0035048621867248488,0.0049433390526095805
MVP,Historical,19,0.0028850118737090273,0.005629417291029361
ERC,GARCH,19,-0.0015238739138918073,0.007164016525514567
ERC,Historical,19,-0.0014973449988623978,0.00849127924221516
Naive,N/A,19,-0.0024851575614088517,0.009853637115323848
HRP,GARCH,20,-0.007408984009549956,0.0060581145449881985
HRP,Historical,20,-0.007157317202396018,0.007054702382642726
MVP,GARCH,20,-0.004045356197676178,0.00489504147666604
MVP,Historical,20,-0.004046423877196137,0.005630187469606089
ERC,GARCH,20,-0.009143000966624893,0.007069765337755479
ERC,Historical,20,-0.00906071668507656,0.008491054096994096
Naive,N/A,20,-0.010861240053258121,0.009854129727794942
HRP,GARCH,21,0.0071565374586091786,0.0061039500532377436
HRP,Historical,21,0.006452149556505728,0.007154487046654196
MVP,GARCH,21,0.006292729961255357,0.004895612703963186
MVP,Historical,21,0.004018417519378609,0.005630226866524297
ERC,GARCH,21,0.007732093085640511,0.007071676702049017
ERC,Historical,21,0.007470756828994396,0.008496258812785602
Naive,N/A,21,0.008165267770403918,0.009859938222541402
HRP,GARCH,22,0.005739595564259571,0.0060550636006243205
HRP,Historical,22,0.005938097401224595,0.007045945771708143
MVP,GARCH,22,0.003721660496625817,0.00490637670954947
MVP,Historical,22,0.0044265823514175896,0.005624706552735146
ERC,GARCH,22,0.006737057029777188,0.007096501604021668
ERC,Historical,22,0.006936653990961804,0.008479833440064416
Naive,N/A,22,0.006838386969201957,0.00984681735023657
HRP,GARCH,23,-0.00014294598951727227,0.00605684109853645
HRP,Historical,23,-6.397830688004038e-05,0.0070488305534067135
MVP,GARCH,23,-0.0022835834349397327,0.00488996785010388
MVP,Historical,23,-0.001967791614382566,0.005626073498859405
ERC,GARCH,23,0.0007862033976560446,0.007103390712720055
ERC,Historical,23,0.0008999646403442813,0.008482153129262333
Naive,N/A,23,0.0017263567057334978,0.009845931642465285
HRP,GARCH,24,-2.24935555896393e-05,0.00593041583722251
HRP,Historical,24,-2.5569827541425297e-05,0.00704462431122245
MVP,GARCH,24,-2.267598177187524e-05,0.004795764047153442
MVP,Historical,24,-3.97849288903443e-05,0.005623117351880366
ERC,GARCH,24,-1.4311045073870984e-05,0.006952596476809981
ERC,Historical,24,-1.5975951636667568e-05,0.008478693479298732
Naive,N/A,24,7.307708684740899e-06,0.009842704723975495
HRP,GARCH,25,-0.0023106313773753736,0.005778723808870395
HRP,Historical,25,-0.0021385049938703227,0.007045517478354533
MVP,GARCH,25,-0.0006041025972610466,0.004683501616169374
MVP,Historical,25,-0.0009564124722126879,0.0056226197094219246
ERC,GARCH,25,-0.0025660778545911842,0.006777726306049752
ERC,Historical,25,-0.002453334762792025,0.008478548605717506
Naive,N/A,25,-0.0023863790887535957,0.00984134908326912
HRP,GARCH,26,-0.003709989271139466,0.00569858606533983
HRP,Historical,26,-0.0036046354246323854,0.007042966393049336
MVP,GARCH,26,-0.0020367679431141966,0.004603335830221006
MVP,Historical,26,-0.0018703763586997086,0.005620133178202395
ERC,GARCH,26,-0.00473553440088516,0.006713703378856315
ERC,Historical,26,-0.004687406547304441,0.008477234574125185
Naive,N/A,26,-0.006872907860468604,0.009839597685616713
HRP,GARCH,27,-0.006873815218581194,0.0057308365392161635
HRP,Historical,27,-0.006748517402973369,0.007038794970312522
MVP,GARCH,27,-0.004888700865734149,0.004656796460017507
MVP,Historical,27,-0.004269056824170067,0.0056122823487001865
ERC,GARCH,27,-0.00822298437414048,0.006712074775433789
ERC,Historical,27,-0.008329302078300082,0.008478434676592622
Naive,N/A,27,-0.008998027398990908,0.00984299441556111
HRP,GARCH,28,0.002619823226794174,0.005752393521741062
HRP,Historical,28,0.0028320081103438213,0.00703992421538353
MVP,GARCH,28,0.005780854463204429,0.004681364313659016
MVP,Historical,28,0.005000278651315673,0.005609381152701858
ERC,GARCH,28,0.0021247230401087395,0.006739764411929804
ERC,Historical,28,0.0021527432870479656,0.008481417515768981
Naive,N/A,28,0.002718753735021562,0.009844945715196993
HRP,GARCH,29,0.000681887216280506,0.005858495326338534
HRP,Historical,29,0.0011165853545130598,0.0070416132778951136
MVP,GARCH,29,0.0012618685777651137,0.004794238705820208
MVP,Historical,29,0.0019099352224131827,0.005612986772786033
ERC,GARCH,29,0.0004563927145270195,0.0067878972011238894
ERC,Historical,29,0.000604392752432094,0.008481798535893405
Naive,N/A,29,0.0006898150877203274,0.009845328125351558
HRP,GARCH,30,0.007193243756073452,0.0058126910508569316
HRP,Historical,30,0.007318363351892374,0.007039809291705056
MVP,GARCH,30,0.007952732081635359,0.004759611279204679
MVP,Historical,30,0.008549173200782767,0.005612772902232336
ERC,GARCH,30,0.006694186630017587,0.00673555927851655
ERC,Historical,30,0.006633620633870681,0.008480320885187456
Naive,N/A,30,0.00630123800728534,0.009844935064985023
HRP,GARCH,31,0.00106868593786819,0.006063894822061881
HRP,Historical,31,0.0014076188661174605,0.007026500820854321
MVP,GARCH,31,0.002885757283858887,0.005106426036133669
MVP,Historical,31,0.00297218274074405,0.005606857496978806
ERC,GARCH,31,-0.00046623461371295377,0.006815313854691562
ERC,Historical,31,-0.0004483418996608894,0.008466259523702006
Naive,N/A,31,-0.0013225591518715163,0.009830247838646671
HRP,GARCH,32,0.01296260592110274,0.00595535036662897
HRP,Historical,32,0.011678393424377598,0.007025520279289223
MVP,GARCH,32,0.010272815078347318,0.004977700996824246
MVP,Historical,32,0.007721756405978323,0.005606466306831336
ERC,GARCH,32,0.014015040904562171,0.00675042301832334
ERC,Historical,32,0.013730750577749789,0.008465801438494042
Naive,N/A,32,0.014296380941250214,0.009830050198256073
HRP,GARCH,33,-0.01099540807815104,0.006220168191212516
HRP,Historical,33,-0.01042129059847267,0.007034005250185186
MVP,GARCH,33,-0.006924570674141506,0.005140964818010517
MVP,Historical,33,-0.006975684218647801,0.005609295981944505
ERC,GARCH,33,-0.012783508388452113,0.007085881728883975
ERC,Historical,33,-0.012609702795731656,0.008478415697316012
Naive,N/A,33,-0.014079039301479676,0.009841837889121009
HRP,GARCH,34,0.004979161697695019,0.0063508353277920175
HRP,Historical,34,0.005084964956738969,0.007035316076838139
MVP,GARCH,34,0.003734645647693304,0.005193137685563401
MVP,Historical,34,0.004984685524191851,0.005604685281341907
ERC,GARCH,34,0.004844602364982339,0.007304239428728941
ERC,Historical,34,0.004788274050054839,0.008486272433250886
Naive,N/A,34,0.006116709699929911,0.00985337171913652
HRP,GARCH,35,-0.0064368634829644975,0.006357676275540158
HRP,Historical,35,-0.006021500208983382,0.00703071584857658
MVP,GARCH,35,-0.0068629781006111345,0.00523105696092289
MVP,Historical,35,-0.005650199589344119,0.005596074989264955
ERC,GARCH,35,-0.006311070179241799,0.0072964337919222055
ERC,Historical,35,-0.00612732736254199,0.008486959376208929
Naive,N/A,35,-0.006344989261790078,0.009855693382637537
HRP,GARCH,36,0.010333855760939224,0.0063281669732534575
HRP,Historical,36,0.009334136038533069,0.007033523306199369
MVP,GARCH,36,0.004995287877062694,0.005186142772809975
MVP,Historical,36,0.003904244578390071,0.005595881589726652
ERC,GARCH,36,0.013561089726218554,0.007289541941572382
ERC,Historical,36,0.013235166526443342,0.008491074616726078
Naive,N/A,36,0.015736031007152165,0.009858144890344853
HRP,GARCH,37,-0.00564642712453375,0.006297347602591334
HRP,Historical,37,-0.0055115930756874515,0.007126337507675082
MVP,GARCH,37,-0.007295963779026284,0.005031063492415963
MVP,Historical,37,-0.0070938414174124866,0.005593102670396302
ERC,GARCH,37,-0.004281885098214509,0.0073930153820838725
ERC,Historical,37,-0.00410107118328518,0.008491071201715343
Naive,N/A,37,-0.0038776797655892467,0.009860695505909409
HRP,GARCH,38,0.0013394435284111695,0.006592823154306263
HRP,Historical,38,0.0010896635280826436,0.007125551537338369
MVP,GARCH,38,0.0032490269176317288,0.005448700638730709
MVP,Historical,38,0.0028957458252973334,0.005598123176273053
ERC,GARCH,38,0.00015412084578246294,0.007441369257331467
ERC,Historical,38,-3.0275205283419784e-05,0.008483904285706771
Naive,N/A,38,-0.0015447443783978276,0.00984695399593405
HRP,GARCH,39,0.0028316668290672012,0.006367295592029256
HRP,Historical,39,0.0014199051770204575,0.007125854640292176
MVP,GARCH,39,0.0006482833170887931,0.005181667209969597
MVP,Historical,39,-0.0021267449824406144,0.005597180173298782
ERC,GARCH,39,0.00365576698813321,0.007294226039163899
ERC,Historical,39,0.003180190972512998,0.008482547793662795
Naive,N/A,39,0.003509627144968004,0.009843804373021956
HRP,GARCH,40,-0.008664481884135955,0.006297317735330968
HRP,Historical,40,-0.008537159136759957,0.007022754859914183
MVP,GARCH,40,-0.005069089783430966,0.005193685684556392
MVP,Historical,40,-0.005674747357495333,0.005594440035631532
ERC,GARCH,40,-0.010308017724777761,0.007208918072909757
ERC,Historical,40,-0.01030615492120598,0.008467417779420587
Naive,N/A,40,-0.011939890606325297,0.00982991994022713
HRP,GARCH,41,-0.002705440868944236,0.006382003869123671
HRP,Historical,41,-0.0030828502027858626,0.007022646080088313
MVP,GARCH,41,-0.0035202512638211046,0.0052614082177752045
MVP,Historical,41,-0.004204594691664998,0.005594402033534305
ERC,GARCH,41,-0.002274250228299272,0.007304305304931683
ERC,Historical,41,-0.002335994731050982,0.008468373465335449
Naive,N/A,41,-0.0025995053635858717,0.009833065279226845
HRP,GARCH,42,-0.0025238878804334074,0.0063982157619127365
HRP,Historical,42,-0.0017303206032242462,0.00711811771493653
MVP,GARCH,42,0.0026918229916811603,0.00521766270612798
MVP,Historical,42,0.0036860502414077117,0.005597035952583075
ERC,GARCH,42,-0.004995604601673937,0.007256042280467137
ERC,Historical,42,-0.004911900834931536,0.008469162904650848
Naive,N/A,42,-0.0062480252401606665,0.009833615005711041
HRP,GARCH,43,-0.0010175300533627808,0.006340770868640596
HRP,Historical,43,3.446869381973903e-06,0.007116540688942913
MVP,GARCH,43,-0.00045789013535305805,0.005189542695368884
MVP,Historical,43,0.0016398105584984547,0.005596397579583207
ERC,GARCH,43,-0.0010445515110816487,0.007179496400321146
ERC,Historical,43,-0.0006426448375342253,0.008469997513848403
Naive,N/A,43,-0.0005212211899331548,0.009836409629794478
HRP,GARCH,44,-0.00917056623166785,0.006219621230964124
HRP,Historical,44,-0.00895335703830972,0.0070257358929877
MVP,GARCH,44,-0.009114396186366985,0.005107478976448559
MVP,Historical,44,-0.009514576365798898,0.005596957198070537
ERC,GARCH,44,-0.009502370787711635,0.00712344350137958
ERC,Historical,44,-0.009196954321567315,0.008470052262035585
Naive,N/A,44,-0.010128218276667614,0.009836377907860407
HRP,GARCH,45,-0.004688537951051953,0.006461674121877389
HRP,Historical,45,-0.004430573162421309,0.007037792628290174
MVP,GARCH,45,-0.0008684793185396852,0.005414310545510828
MVP,Historical,45,-0.001272669069844032,0.005607195806680125
ERC,GARCH,45,-0.006104614332796162,0.007255961757992126
ERC,Historical,45,-0.00615003937065833,0.008477954844426611
Naive,N/A,45,-0.007158356134696557,0.00984274255080577
HRP,GARCH,46,0.009231322311309974,0.006224508965301136
HRP,Historical,46,0.009095631023324863,0.007030909385709263
MVP,GARCH,46,0.007632469665171478,0.0051203057042768394
MVP,Historical,46,0.007853763295403094,0.005606853852003074
ERC,GARCH,46,0.009656437197265104,0.007132183256267952
ERC,Historical,46,0.009609739294448074,0.008468138791376197
Naive,N/A,46,0.010248590787033662,0.009831712426725002
HRP,GARCH,47,0.00898075578248576,0.006398107389832563
HRP,Historical,47,0.007834740054592535,0.0070405664659135845
MVP,GARCH,47,0.010538877280282199,0.0052532755342746575
MVP,Historical,47,0.007086131898465901,0.0056114168826858525
ERC,GARCH,47,0.008550179120190508,0.007316483079828163
ERC,Historical,47,0.008170583317177595,0.008476091498645496
Naive,N/A,47,0.00778755324405727,0.009837887122757034
HRP,GARCH,48,0.004717907531637347,0.006464400522350936
HRP,Historical,48,0.005386567497418189,0.007044450273965719
MVP,GARCH,48,0.007770420836245578,0.005399886987613998
MVP,Historical,48,0.009051047465581852,0.0056170558320896725
ERC,GARCH,48,0.0031783388965477373,0.0073545351336293365
ERC,Historical,48,0.0033890789814981634,0.00847849280537235
Naive,N/A,48,0.0017456427960496554,0.009836974367061487
HRP,GARCH,49,-0.0037894174915428765,0.006627703641604575
HRP,Historical,49,-0.0026393484970022468,0.0070501573171610835
MVP,GARCH,49,-0.001886600690684755,0.005634428765924351
MVP,Historical,49,-0.0005222561207858058,0.0056260726383103605
ERC,GARCH,49,-0.004436008403642685,0.0073583625495064085
ERC,Historical,49,-0.003909054117630331,0.008480120594793914
Naive,N/A,49,-0.005437611711412417,0.009837088004625938
HRP,GARCH,50,-0.011951264218727345,0.006336548459317184
HRP,Historical,50,-0.011747280715393198,0.007045059591922813
MVP,GARCH,50,-0.009024999448948044,0.005262860378295627
MVP,Historical,50,-0.009994999429734515,0.005620246917134223
ERC,GARCH,50,-0.013457816471425795,0.00719153313758373
ERC,Historical,50,-0.013369242300126141,0.008477124019996904
Naive,N/A,50,-0.014684670083149942,0.009836268517481995
HRP,GARCH,51,-0.004426188956714167,0.006608368255800198
HRP,Historical,51,-0.004874379953418371,0.007058370314570456
MVP,GARCH,51,-0.006302008737788639,0.005559760133812668
MVP,Historical,51,-0.006256284678776267,0.0056290980464722565
ERC,GARCH,51,-0.0033515458775842267,0.007432113649860371
ERC,Historical,51,-0.003569489150077514,0.008489622114144245
Naive,N/A,51,-0.002266450200447287,0.009848387259275657
HRP,GARCH,52,0.012365203028132526,0.00655717721663353
HRP,Historical,52,0.01146164146995108,0.007063761957446994
MVP,GARCH,52,0.00193734314145766,0.005478101416611017
MVP,Historical,52,0.003188736218583581,0.0056357045177830144
ERC,GARCH,52,0.017677976729380505,0.007392715858490573
ERC,Historical,52,0.01742394567747537,0.008491589149173953
Naive,N/A,52,0.02347202314652857,0.00984880544156266
HRP,GARCH,53,-0.008678370498329513,0.006444431282759369
HRP,Historical,53,-0.009437384341710948,0.007065881843514376
MVP,GARCH,53,-0.007441835237835946,0.005191696231491016
MVP,Historical,53,-0.008885881135021327,0.005632259142439267
ERC,GARCH,53,-0.009332995362614161,0.007661353211603898
ERC,Historical,53,-0.009789022648238424,0.008504944346590625
Naive,N/A,53,-0.010708073141824481,0.00988295636496968
HRP,GARCH,54,-0.009567676977039676,0.0067048712391429765
HRP,Historical,54,-0.00963297129140008,0.007073510848006303
MVP,GARCH,54,-0.008011188804055158,0.005519488875250411
MVP,Historical,54,-0.008727701381865639,0.005638281866504467
ERC,GARCH,54,-0.010297149809957992,0.007739067503414702
ERC,Historical,54,-0.010476821686664379,0.008509067592215694
Naive,N/A,54,-0.012136059960039448,0.009881965630384805
HRP,GARCH,55,0.008014756240481133,0.00685547658204466
HRP,Historical,55,0.00802024915640591,0.007085789093233981
MVP,GARCH,55,0.005672757217171085,0.00565732673159443
MVP,Historical,55,0.005475795335275711,0.005649017311310553
ERC,GARCH,55,0.010051693225692923,0.007863818475527041
ERC,Historical,55,0.010370323869239483,0.008518994633852025
Naive,N/A,55,0.012642231251176653,0.009891800742109437
HRP,GARCH,56,0.01072580702262922,0.006653565274725208
HRP,Historical,56,0.011605343911215203,0.007091607764464963
MVP,GARCH,56,0.005681182330717186,0.005434224000759703
MVP,Historical,56,0.00862833749667358,0.005649452129111997
ERC,GARCH,56,0.013148373206516297,0.007740244427170483
ERC,Historical,56,0.013741207904734296,0.008526529455410254
Naive,N/A,56,0.017257414647700975,0.009902091169045505
HRP,GARCH,57,-0.0024712919358737717,0.006844085116804798
HRP,Historical,57,-0.001188730179889745,0.007102387973523609
MVP,GARCH,57,-0.0010403490060691746,0.005639112388724709
MVP,Historical,57,0.0015513961664292285,0.005656189619917744
ERC,GARCH,57,-0.0029133765618819386,0.00793859264115691
ERC,Historical,57,-0.002590544584276207,0.008537488594749832
Naive,N/A,57,-0.0020345463049496817,0.009921379518238013
HRP,GARCH,58,-0.0015831863429790207,0.006684536307727315
HRP,Historical,58,-0.0021675089665579863,0.007099845456779652
MVP,GARCH,58,0.0003698904623067351,0.005454519185889978
MVP,Historical,58,-0.0016728861134065775,0.005656024822099913
ERC,GARCH,58,-0.0017894153283927233,0.007818702901598631
ERC,Historical,58,-0.00202407546898144,0.008536038000510832
Naive,N/A,58,-0.0012084926618160657,0.0099193506804101
HRP,GARCH,59,0.003867960311142077,0.006615112236764878
HRP,Historical,59,0.0034554804509961284,0.007096335232868648
MVP,GARCH,59,0.002018969107956457,0.0053016359200141515
MVP,Historical,59,0.0010219961186370074,0.0056484934355947
ERC,GARCH,59,0.004092081720837734,0.00783476877426276
ERC,Historical,59,0.003955464647042222,0.008536563195354615
Naive,N/A,59,0.005072736301063231,0.009919477541250016
HRP,GARCH,60,-0.00548711619563509,0.006423658957074891
HRP,Historical,60,-0.004767479118854397,0.007091696115797725
MVP,GARCH,60,-0.004741338246352112,0.005104845535300419
MVP,Historical,60,-0.0021957089568754103,0.0056466471920267125
ERC,GARCH,60,-0.006361473471612364,0.0076967597888936085
ERC,Historical,60,-0.00615704912477524,0.008529817388119487
Naive,N/A,60,-0.007987771983721761,0.009911399163153528
HRP,GARCH,61,-0.005289638349020372,0.00635320780188264
HRP,Historical,61,-0.005043893298847642,0.007092803134085649
MVP,GARCH,61,-0.0030714425296140078,0.005013678347458543
MVP,Historical,61,-0.002284751951089638,0.005647025201574994
ERC,GARCH,61,-0.006873002227600379,0.007665517270362024
ERC,Historical,61,-0.006815328067592636,0.008532194955965841
Naive,N/A,61,-0.009170895874760034,0.0099159445962114
HRP,GARCH,62,0.00221479738904108,0.006230331948526717
HRP,Historical,62,0.0024759023570510015,0.0070934975804676685
MVP,GARCH,62,0.0011584183805315744,0.0049192416027580505
MVP,Historical,62,0.0013040481398199062,0.0056480443032689755
ERC,GARCH,62,0.0031727638567320415,0.0075673863218944275
ERC,Historical,62,0.003487495158728472,0.008531951462810697
Naive,N/A,62,0.0026349568684218005,0.009915250601132549
HRP,GARCH,63,0.010093284086178272,0.006235768236169325
HRP,Historical,63,0.010433900999587105,0.00708934845725807
MVP,GARCH,63,0.008587109242840696,0.0049235015411000175
MVP,Historical,63,0.009959430053064891,0.005647987505066157
ERC,GARCH,63,0.010095994538149125,0.007549409033373945
ERC,Historical,63,0.010208575986821612,0.008525475986766274
Naive,N/A,63,0.010074432796144714,0.009906163191298594
HRP,GARCH,64,-0.0072767429545606225,0.006722870358799808
HRP,Historical,64,-0.0070577853968696435,0.007102096392543327
MVP,GARCH,64,-0.006228415999637039,0.005456844169712791
MVP,Historical,64,-0.005228740889762788,0.00565835878922111
ERC,GARCH,64,-0.008091405275892926,0.007748798375374178
ERC,Historical,64,-0.008137569155763412,0.008532624945026253
Naive,N/A,64,-0.008985270741655706,0.009906878138474138
HRP,GARCH,65,5.9532935771640626e-08,0.006565987221210088
HRP,Historical,65,3.378307617452963e-08,0.007107425470544751
MVP,GARCH,65,5.352054087752261e-23,0.0053144059538412095
MVP,Historical,65,-5.549941274711777e-26,0.005661569681450691
ERC,GARCH,65,6.31427132161932e-08,0.0076247674634531215
ERC,Historical,65,4.3756799856251695e-08,0.008536948765136929
Naive,N/A,65,5.295119279852267e-08,0.009911021811253097
HRP,GARCH,66,-0.004189116968990568,0.006259952892473365
HRP,Historical,66,-0.003431540140055039,0.007106126430724156
MVP,GARCH,66,-0.002260991468154263,0.005034118711056041
MVP,Historical,66,-0.0009460170862742199,0.00566025056283372
ERC,GARCH,66,-0.0053531111356591565,0.007358703990576583
ERC,Historical,66,-0.005065142156217423,0.008534910895883903
Naive,N/A,66,-0.005978707222712459,0.009908642953703516
HRP,GARCH,67,-0.0017695421367366973,0.006085468579867233
HRP,Historical,67,-0.0019902732607149577,0.007106935238672231
MVP,GARCH,67,0.0007413379278900805,0.00487648580117933
MVP,Historical,67,0.00015211894489544734,0.005659819176192539
