Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,-0.012336730386540373,0.011114941447157486,
MVP,Historical,0,-0.011279803287433277,0.007209193832343474,
HRP,Historical,0,-0.011984012587939574,0.009145670135612604,
ERC,Historical,0,-0.012385202576479792,0.010092092594808406,0.04916341471484375
MVP,GARCH,0,-0.010644475718927682,0.007487710263790577,
HRP,GARCH,0,-0.011483700770074767,0.008438292614381672,
ERC,GARCH,0,-0.012166634478287364,0.008889322142734574,0.04588943987224366
MVP,DCC,0,-0.010783413307147827,0.007939400573090505,
HRP,DCC,0,-0.011675152733924388,0.009299244885726237,
ERC,DCC,0,-0.012034362953600719,0.009764718190324442,0.04474909018960713
Naive,N/A,1,-0.0024302301617056266,0.011121741237387014,
MVP,Historical,1,0.0024104403632898563,0.007218131018580759,
HRP,Historical,1,-0.0009301119025220128,0.009155773733869194,
ERC,Historical,1,-0.0015375908694754692,0.010101072837232184,0.33059336801639705
MVP,GARCH,1,-0.0025706492232977496,0.0077445062244010515,
HRP,GARCH,1,-0.002661136371262418,0.008767001985324634,
ERC,GARCH,1,-0.0022634658148922293,0.009118222986101454,0.2226740774936805
MVP,DCC,1,-0.002365574862957187,0.008231733360020794,
HRP,DCC,1,-0.002604386582464868,0.009562116917146427,
ERC,DCC,1,-0.0023669958894151355,0.010013094307892148,0.2138964060757852
Naive,N/A,2,0.015609999073622483,0.011114337376435064,
MVP,Historical,2,0.005585450244428802,0.007217893005191296,
HRP,Historical,2,0.010956372037464357,0.00915249204294212,
ERC,Historical,2,0.01342469163178217,0.010096091793940271,0.03410668870969955
MVP,GARCH,2,0.006429032478145746,0.007398905976176084,
HRP,GARCH,2,0.011962997110967155,0.008502074914238083,
ERC,GARCH,2,0.013841194218639608,0.008904915880399293,0.03677052207379947
MVP,DCC,2,0.0060489978719244775,0.0077955291970235405,
HRP,DCC,2,0.011979327437896314,0.009259013440026428,
ERC,DCC,2,0.013921604655464215,0.00975940791494813,0.03703046362933203
Naive,N/A,3,-2.819629470129925e-06,0.011124301191192136,
MVP,Historical,3,1.0263874075100432e-06,0.007215778184325662,
HRP,Historical,3,8.60902742205738e-07,0.0091548958896741,
ERC,Historical,3,-5.427890066300733e-07,0.010101960404115897,3.926734429755293
MVP,GARCH,3,1.1906502312974965e-06,0.007034728010981065,
HRP,GARCH,3,1.1079209449871286e-06,0.008378267059628675,
ERC,GARCH,3,-4.949081477967354e-08,0.008971495797270784,39.08051753922984
MVP,DCC,3,1.98507876802978e-13,0.007351677131440512,
HRP,DCC,3,1.3015110609249092e-06,0.009196739776597195,
ERC,DCC,3,-1.1078221029414692e-07,0.009844841443703236,17.183521290366112
Naive,N/A,4,0.017408433926382028,0.011123627253949645,
MVP,Historical,4,0.015264627035076916,0.007213057361808065,
HRP,Historical,4,0.015915013090896935,0.009154806663105251,
ERC,Historical,4,0.016364533118961244,0.010102136713152644,0.026435250313562666
MVP,GARCH,4,0.01639900545140005,0.006546233418323192,
HRP,GARCH,4,0.01648680003041525,0.007845028699662016,
ERC,GARCH,4,0.01668308358214521,0.00858581899775896,0.02720158650040698
MVP,DCC,4,0.016472224602710694,0.006805527172348146,
HRP,DCC,4,0.016571957447842012,0.008714766088586309,
ERC,DCC,4,0.01663697509985762,0.009417220202456573,0.02690031807850243
Naive,N/A,5,-0.007189485239010196,0.011132496797644477,
MVP,Historical,5,-0.003655064500812766,0.007227371948638295,
HRP,Historical,5,-0.005781087634110005,0.009169040804898125,
ERC,Historical,5,-0.0065814165420098325,0.010111498476857965,0.040458161149455954
MVP,GARCH,5,-0.005143186665512278,0.007811126467259187,
HRP,GARCH,5,-0.00630738017294008,0.008707648020996384,
ERC,GARCH,5,-0.006724569725449547,0.009120950118494746,0.0390001329647408
MVP,DCC,5,-0.005372860961638248,0.008309984742681705,
HRP,DCC,5,-0.006287668919083389,0.009608463422768195,
ERC,DCC,5,-0.006757602931903861,0.01003979951662059,0.03896502177401548
Naive,N/A,6,-0.005332458786941663,0.011133130809275861,
MVP,Historical,6,-0.0037293814506417222,0.007228310721965419,
HRP,Historical,6,-0.0047098998022321314,0.009169688390021838,
ERC,Historical,6,-0.0051674149870790664,0.010112167600807458,0.07235085573687551
MVP,GARCH,6,-0.003890192541324833,0.007378074451593701,
HRP,GARCH,6,-0.005091244380881599,0.008373961013809703,
ERC,GARCH,6,-0.005280426811780092,0.008847330980085302,0.07058385122067788
MVP,DCC,6,-0.004340990765353325,0.00782008665548,
HRP,DCC,6,-0.005058603784299787,0.009241184527038787,
ERC,DCC,6,-0.005330064502414467,0.009736469738256013,0.07022190392037055
Naive,N/A,7,0.012766747702922965,0.011130548287745328,
MVP,Historical,7,0.011329357471776769,0.007219997379384272,
HRP,Historical,7,0.0125330270373043,0.009162087813350643,
ERC,Historical,7,0.012601526864190582,0.010106421094296398,0.025555679168681088
MVP,GARCH,7,0.011812270512125966,0.006957365908536401,
HRP,GARCH,7,0.01270888995752184,0.008142799249140896,
ERC,GARCH,7,0.012676502409960433,0.008596403190807131,0.024914799375344958
MVP,DCC,7,0.011240703407058295,0.007343162965237897,
HRP,DCC,7,0.012693200964386753,0.008885478869419356,
ERC,DCC,7,0.012661792230768132,0.009453491815440947,0.024004909333792658
Naive,N/A,8,-0.01861336824510995,0.011137855564703546,
MVP,Historical,8,-0.012690623349254082,0.007228495879213401,
HRP,Historical,8,-0.016608343322599195,0.009233310878897956,
ERC,Historical,8,-0.017540707875373762,0.010115255062246493,0.028273019982450676
MVP,GARCH,8,-0.01313535109074404,0.007243172670330614,
HRP,GARCH,8,-0.01692211156119028,0.008272254461260226,
ERC,GARCH,8,-0.017530218644783546,0.008746403542262365,0.026564860398936806
MVP,DCC,8,-0.012961922749079147,0.007663973001204115,
HRP,DCC,8,-0.016952736420858594,0.00913886511787607,
ERC,DCC,8,-0.017761521212631082,0.00963455806912253,0.026473163414713948
Naive,N/A,9,0.007194908570467673,0.011153119856373146,
MVP,Historical,9,0.008254762833943774,0.007234277078043881,
HRP,Historical,9,0.007688803505339292,0.009245204988006185,
ERC,Historical,9,0.0073764937478268955,0.010130089355392788,0.04290263368542046
MVP,GARCH,9,0.00750448285536276,0.0074586009098611536,
HRP,GARCH,9,0.007496927536039699,0.008652166392180671,
ERC,GARCH,9,0.0072300959766944395,0.009219994357786969,0.041733423369339405
MVP,DCC,9,0.008075272323789129,0.00790263263544158,
HRP,DCC,9,0.007448178782277548,0.009595446688201193,
ERC,DCC,9,0.007296772594956646,0.010199966648547425,0.041564104296002574
Naive,N/A,10,-0.009744861184480036,0.01115197274605636,
MVP,Historical,10,-0.004612548090072166,0.007227757806026009,
HRP,Historical,10,-0.0073128339116237395,0.009241256118291217,
ERC,Historical,10,-0.00861072382649275,0.010126401839011496,0.04985779104336555
MVP,GARCH,10,-0.007380565506564296,0.007226983496237397,
HRP,GARCH,10,-0.007976755893243315,0.008440244019452862,
ERC,GARCH,10,-0.00904712609001268,0.009014527796294967,0.05489860685682488
MVP,DCC,10,-0.007852186812328243,0.0076640582911487575,
HRP,DCC,10,-0.008151343791850119,0.009369477111346593,
ERC,DCC,10,-0.009032660939610082,0.009977783727550692,0.053945472455193204
Naive,N/A,11,0.009762277505092287,0.011154877081426477,
MVP,Historical,11,0.012208667350422475,0.0071887632321157606,
HRP,Historical,11,0.00928112101350198,0.009226519129487635,
ERC,Historical,11,0.009211313333220339,0.010123169925960266,0.0473304712319342
MVP,GARCH,11,0.010600354252718658,0.007077248736448083,
HRP,GARCH,11,0.009142874502712672,0.008346588744638603,
ERC,GARCH,11,0.009158696932341615,0.0089778465554684,0.046145424582707366
MVP,DCC,11,0.01169868872899249,0.0074924441032657085,
HRP,DCC,11,0.009119508886890948,0.009279019291814012,
ERC,DCC,11,0.009149960052939665,0.00993419518927652,0.045416101001511916
Naive,N/A,12,0.004450835209627524,0.011157678826151504,
MVP,Historical,12,-0.0001195477532432987,0.007192978375041517,
HRP,Historical,12,0.0026005585794226516,0.009233850248090774,
ERC,Historical,12,0.0034814877297615343,0.01012845675411504,0.11550302427555677
MVP,GARCH,12,0.0014929069504254766,0.007435218759099418,
HRP,GARCH,12,0.002816031853223766,0.008485218812614473,
ERC,GARCH,12,0.0036368556234334104,0.008976027096879502,0.11409447999386156
MVP,DCC,12,0.0015907428936901002,0.00795809842911359,
