Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,-0.000781154662886574,0.010707524801370216,
MVP,Historical,0,-9.037603454788989e-05,0.007157401476220699,
HRP,Historical,0,-0.00038690043885760696,0.009080273941772812,
ERC,Historical,0,-0.0006364019516673869,0.009791607584343678,0.04302513670216333
MVP,GARCH,0,0.0008863088573754618,0.004749255521020783,
HRP,GARCH,0,-0.00017138385577468717,0.006185450875778877,
ERC,GARCH,0,-0.0006017311339178155,0.0069257534399288076,0.039559462748157505
MVP,DCC,0,0.0009066456120494059,0.004866429442591816,
HRP,DCC,0,-0.00010886756763224259,0.006307259905573809,
ERC,DCC,0,-0.0005847335872612325,0.00717254762246803,0.038810435021014535
Naive,N/A,1,0.005556786824005622,0.010701342643206062,
MVP,Historical,1,0.0037894543193194518,0.007163166684936412,
HRP,Historical,1,0.0052656246788152835,0.009081692098054116,
ERC,Historical,1,0.005369708490318881,0.009786934015108894,0.025011511613710215
MVP,GARCH,1,0.003552114592803202,0.005080958807227887,
HRP,GARCH,1,0.0047354710958046106,0.006402059615523315,
ERC,GARCH,1,0.0051735993427548975,0.007005370636478313,0.01495700130182806
MVP,DCC,1,0.003375989663952783,0.005186479876424397,
HRP,DCC,1,0.004840328906867431,0.0066255745988558394,
ERC,DCC,1,0.005207412584573401,0.007357545266078138,0.016228721004597896
Naive,N/A,2,-0.0007990078004266321,0.010709427879056039,
MVP,Historical,2,-0.0014540213435557448,0.007159943978083762,
HRP,Historical,2,-0.0008793000662346672,0.00902053751993768,
ERC,Historical,2,-0.0007964967220377428,0.009789424829997156,0.025198177251852225
MVP,GARCH,2,-0.00021939360877123448,0.00489628640973033,
HRP,GARCH,2,-0.0006376127105276686,0.006279769247977516,
ERC,GARCH,2,-0.000712528457678574,0.0069851327088261885,0.019002394925528507
MVP,DCC,2,-1.268462641368373e-06,0.0050055721154837075,
HRP,DCC,2,-0.0005452800089750908,0.006529133393665191,
ERC,DCC,2,-0.0007221691394641461,0.0073796207772543615,0.019574058033522627
Naive,N/A,3,0.0004232596332487848,0.010700904372672038,
MVP,Historical,3,0.002463955994191269,0.007122639609108871,
HRP,Historical,3,0.0009925089694084344,0.009024696016297244,
ERC,Historical,3,0.0006814143679053419,0.009781730003260708,0.04164307788288466
MVP,GARCH,3,0.0015222194609902484,0.004543200736044343,
HRP,GARCH,3,0.0009285380845690305,0.005807439428779318,
ERC,GARCH,3,0.000686288198612095,0.006591513924758872,0.03979105355408955
MVP,DCC,3,0.001373260936753895,0.004681819997839949,
HRP,DCC,3,0.0009201426446074467,0.006168618439333555,
ERC,DCC,3,0.0006682895317074777,0.006983080647758357,0.03950805105460383
Naive,N/A,4,0.0030864596718745974,0.010702390286589713,
MVP,Historical,4,0.00545945932234213,0.007123555864799661,
HRP,Historical,4,0.003802427834406763,0.009026537162032661,
ERC,Historical,4,0.003244102604189547,0.009781932032401294,0.03613817697841682
MVP,GARCH,4,0.0026019976145395863,0.004233146885219149,
HRP,GARCH,4,0.0028379211817596284,0.0054220498865238595,
ERC,GARCH,4,0.002986681097007593,0.006196642444555506,0.02817134032027504
MVP,DCC,4,0.00241726171317731,0.004348128529571759,
HRP,DCC,4,0.002856499083157149,0.0057157123480500345,
ERC,DCC,4,0.0030019527847286787,0.006512589308931731,0.027894418759001286
Naive,N/A,5,-0.007631887551693461,0.01069459335225047,
MVP,Historical,5,-0.003686145026020071,0.007133379982317849,
HRP,Historical,5,-0.006343491818298697,0.009028764182674315,
ERC,Historical,5,-0.006907869111457821,0.009776069088477056,0.017020493904035146
MVP,GARCH,5,-0.003265983373338033,0.004641942463153561,
HRP,GARCH,5,-0.005996699936574479,0.005675713174899942,
ERC,GARCH,5,-0.0068414445555815325,0.00629984625962149,0.020289110958692524
MVP,DCC,5,-0.0031896651760691787,0.0047459676362779125,
HRP,DCC,5,-0.0060826365953504215,0.006020186030220256,
ERC,DCC,5,-0.006878710613674155,0.00661485777973452,0.019498244496244082
Naive,N/A,6,0.0028596327069218886,0.010711570178780471,
MVP,Historical,6,0.0026590705998103424,0.007150587452511629,
HRP,Historical,6,0.002760622088397291,0.009049129356381636,
ERC,Historical,6,0.0027824325506563773,0.009795591103634003,0.017430618199935764
MVP,GARCH,6,0.0019254242227281448,0.0062625943958456816,
HRP,GARCH,6,0.0024942045069993755,0.007192988057453696,
ERC,GARCH,6,0.002693271652781015,0.00756074179394255,0.013023731460048406
MVP,DCC,6,0.001400591835292886,0.006581606903728836,
HRP,DCC,6,0.0026335904405274447,0.007694219487338685,
ERC,DCC,6,0.0026858423059248127,0.008023942056950922,0.01344997954301107
Naive,N/A,7,-0.0015577701685803858,0.010722795335292724,
MVP,Historical,7,-0.0006505870929151003,0.0071550953719295195,
HRP,Historical,7,-0.001508013416647036,0.009058993491352101,
ERC,Historical,7,-0.001785513505371994,0.009805779827771104,0.012793617511442899
MVP,GARCH,7,-0.002108496606739396,0.006310510017423832,
HRP,GARCH,7,-0.00201364851785204,0.007428541343936379,
ERC,GARCH,7,-0.0019114127855858198,0.007837125932990224,0.013403699874965876
MVP,DCC,7,-0.001816819662423952,0.006679820636308915,
HRP,DCC,7,-0.00196460623394612,0.007984979604781603,
ERC,DCC,7,-0.001869363476375363,0.008393745667027979,0.013259612167810473
Naive,N/A,8,0.004990569811730428,0.010716408344580458,
MVP,Historical,8,0.005703705778271906,0.007159625215418345,
HRP,Historical,8,0.005356837820380411,0.009060778528100479,
ERC,Historical,8,0.005190904747568048,0.00980345043936706,0.02099725294895577
MVP,GARCH,8,0.005592128734893742,0.006074476396815418,
