Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.0015793442441072753,0.01045597332704875,
MVP,Historical,0,0.0029431990224029576,0.009313192812391447,
HRP,Historical,0,0.0027153420913929526,0.009759342006982365,
ERC,Historical,0,0.002197645770312979,0.010017626885355988,0.036357075164490084
MVP,GARCH,0,0.0029426794102991056,0.007879041031847084,
HRP,GARCH,0,0.002767038752910836,0.008622020435779946,
ERC,GARCH,0,0.002227876335698914,0.009079313716900638,0.03425505795050603
MVP,DCC,0,0.002857552135375515,0.007821097787647982,
HRP,DCC,0,0.002754052926349977,0.008580056496958824,
ERC,DCC,0,0.0022222022825481866,0.00903924896060727,0.034153550824502873
Naive,N/A,1,-0.0014613482392298646,0.010447762113983575,
MVP,Historical,1,-9.607017753149767e-05,0.009299742388732487,
HRP,Historical,1,-0.0007918100362647246,0.009797512385823907,
ERC,Historical,1,-0.0010688017035430381,0.010009621857449549,0.03916704059241218
MVP,GARCH,1,0.000388565116048188,0.007670849458822903,
HRP,GARCH,1,-0.0005247197842143173,0.00839105985832132,
ERC,GARCH,1,-0.0009518420233830194,0.008847591392986291,0.042340659089573414
MVP,DCC,1,0.0004171465407860517,0.007612226349903103,
HRP,DCC,1,-0.000531341686055785,0.008336776348516694,
ERC,DCC,1,-0.0009357115107584927,0.008789482297734033,0.04246087100598358
Naive,N/A,2,0.00338544755753626,0.010448013790084039,
MVP,Historical,2,0.0028019754753578242,0.00930282713671193,
HRP,Historical,2,0.002717252093763952,0.009750284369222772,
ERC,Historical,2,0.0030092726267453023,0.010009793394362112,0.03746786734267531
MVP,GARCH,2,0.0025241461896936064,0.0080339118128513,
HRP,GARCH,2,0.002515490068598897,0.00857965001197073,
ERC,GARCH,2,0.0028576921106047252,0.008935924285499202,0.03879561820503993
MVP,DCC,2,0.0025379125530824703,0.007984583160609094,
HRP,DCC,2,0.002512842251105595,0.00853928018049292,
ERC,DCC,2,0.0028510870444936162,0.008899666130189693,0.03843375174039906
Naive,N/A,3,0.0009867016691180713,0.010424710502797413,
MVP,Historical,3,0.0010538525373449896,0.009292329414713446,
HRP,Historical,3,0.001115430819237909,0.009732461535545812,
ERC,Historical,3,0.0010488731656179528,0.009991322519107672,0.04819902243585169
MVP,GARCH,3,0.000572225917458693,0.007665029292227579,
HRP,GARCH,3,0.0010693089719573112,0.008150762832114968,
ERC,GARCH,3,0.0010384778802490478,0.008468359356356956,0.0514305411395876
MVP,DCC,3,0.000581315713118633,0.0075811021749576275,
HRP,DCC,3,0.0010464105590973455,0.008082733663850513,
ERC,DCC,3,0.0010402590196786948,0.008407222247680372,0.051498749638712774
Naive,N/A,4,-0.0017686078817875758,0.010403374151340959,
MVP,Historical,4,-0.001191032449686239,0.009274529463930328,
HRP,Historical,4,-0.0014151941748003602,0.009715006957116478,
ERC,Historical,4,-0.0014554099720027827,0.009972099838869056,0.029889800530849917
MVP,GARCH,4,-0.000596633936999363,0.0077244204426070015,
HRP,GARCH,4,-0.0011533843531283104,0.008270641850875901,
ERC,GARCH,4,-0.001361153998653678,0.008567293613097292,0.026771352911037972
MVP,DCC,4,-0.0005708995424641994,0.007645883923376928,
HRP,DCC,4,-0.0010467501498595975,0.008195785598783352,
ERC,DCC,4,-0.0013498336351530026,0.008522624867270215,0.026689166979810497
Naive,N/A,5,-0.0004923938121817069,0.010390981809461429,
MVP,Historical,5,-0.0002367685285186068,0.009264013675663258,
HRP,Historical,5,-0.0003253237624797359,0.009754668620856955,
ERC,Historical,5,-0.0003716582244985455,0.00996312840500191,0.0411381106209992
MVP,GARCH,5,-0.0008072974374998025,0.007832481147461956,
HRP,GARCH,5,-0.0005869561216309585,0.008435193848194378,
ERC,GARCH,5,-0.0005051654890547714,0.008692576599203495,0.03906178566431628
MVP,DCC,5,-0.0008839535027496858,0.007741966191182698,
HRP,DCC,5,-0.0005941072800076013,0.00834676904878739,
ERC,DCC,5,-0.0005211727142072929,0.008652637539377343,0.0387434700141859
Naive,N/A,6,-0.000615809547355087,0.010377463702939271,
MVP,Historical,6,-0.0001036347818940033,0.009230940356423615,
HRP,Historical,6,-0.00037756525029159296,0.009733704154250894,
ERC,Historical,6,-0.0005376431526419135,0.009946980988548031,0.030999960999798078
MVP,GARCH,6,-0.0008415921037788112,0.00742757669686406,
HRP,GARCH,6,-0.0005676570851081444,0.00810743214664672,
ERC,GARCH,6,-0.0006280130423747507,0.008399513212582605,0.02812359885709016
MVP,DCC,6,-0.000838625782841985,0.007332429240617477,
HRP,DCC,6,-0.0005836618895576349,0.007972071221324305,
ERC,DCC,6,-0.0006264106220536093,0.00832202672646883,0.02797350221388593
Naive,N/A,7,-0.00010201700777069215,0.01031808401626783,
MVP,Historical,7,-0.0008613423160067502,0.009186640132929915,
HRP,Historical,7,-0.00039118774015908813,0.00967938819384523,
ERC,Historical,7,-0.0002485871939759089,0.009891816546134063,0.04362953485924351
MVP,GARCH,7,-0.00044694293288999917,0.006886431308626895,
HRP,GARCH,7,-0.00035864878937160355,0.0076196194291719465,
ERC,GARCH,7,-0.00022907840376099495,0.00796074095375712,0.042899125254890515
MVP,DCC,7,-0.00038087493142185356,0.006787869932765776,
HRP,DCC,7,-0.00031532076746898713,0.0074641622843133115,
ERC,DCC,7,-0.00021841333377229283,0.007873452384014719,0.042528270024859885
Naive,N/A,8,-0.0013248240107334107,0.010253088776489267,
MVP,Historical,8,-0.0020834501995431144,0.009135278287418678,
HRP,Historical,8,-0.0019228933985371121,0.009618093228435036,
ERC,Historical,8,-0.0016400148301079303,0.009828105591583546,0.036295634211526276
MVP,GARCH,8,-0.0017981176388066765,0.00653822048927951,
HRP,GARCH,8,-0.001915271305435293,0.007405868681469094,
ERC,GARCH,8,-0.0016489067624269461,0.007709151599245594,0.033106229507093736
MVP,DCC,8,-0.001852069793378248,0.006434862157538881,
HRP,DCC,8,-0.0019359861962593514,0.007265557199507369,
ERC,DCC,8,-0.001673126683116611,0.007625419376429874,0.03275401630461314
Naive,N/A,9,-0.0006333219236251943,0.010308586200114659,
MVP,Historical,9,0.0008717065519584117,0.00916356338180978,
HRP,Historical,9,0.00019178149487026204,0.009655442098087845,
ERC,Historical,9,-0.00017059023505859756,0.009869230976149264,0.04383920880615477
MVP,GARCH,9,0.0010098721098726411,0.006756626365791344,
HRP,GARCH,9,0.00039947617217556884,0.007769545674565284,
ERC,GARCH,9,-3.743164541696255e-05,0.00830802343066195,0.04779657569949859
MVP,DCC,9,0.00108354098545356,0.006676663384304462,
HRP,DCC,9,0.00036195480898086304,0.007618823920696921,
ERC,DCC,9,-2.0683253110641677e-05,0.008261157386110442,0.048416518511377876
Naive,N/A,10,0.00465212293546262,0.010153621420068587,
MVP,Historical,10,0.0031450655727842244,0.009052321374299718,
HRP,Historical,10,0.003747599376204492,0.009541135938121975,
ERC,Historical,10,0.0041299000600664906,0.009743602935937602,0.024136999292898417
MVP,GARCH,10,0.002632978218513069,0.006713263670365307,
HRP,GARCH,10,0.0037553906684713867,0.007721145828819363,
ERC,GARCH,10,0.004135312072249898,0.008193339259909269,0.024282192039689454
MVP,DCC,10,0.002627092171090829,0.006631167945394339,
HRP,DCC,10,0.003741874221037625,0.0076262856882918385,
ERC,DCC,10,0.004117135710633634,0.008095981355883448,0.024065617046452308
Naive,N/A,11,0.0034577313189439124,0.010155691279159365,
MVP,Historical,11,0.003973906222281006,0.009055206294481711,
HRP,Historical,11,0.0032200961000805007,0.009481668719431013,
ERC,Historical,11,0.0034012615118458127,0.009745031627458347,0.045881364707361476
MVP,GARCH,11,0.003707215127615992,0.007154807028168283,
HRP,GARCH,11,0.003203216957690209,0.007861245802246985,
ERC,GARCH,11,0.003352230925416602,0.008286426828997039,0.048928592519653834
MVP,DCC,11,0.0035800057253953027,0.007025373668249506,
HRP,DCC,11,0.00320220876209796,0.007751280518905447,
ERC,DCC,11,0.0033348426699985794,0.00817543340206079,0.04938897593031078
Naive,N/A,12,0.003327080109856019,0.010116072746914258,
MVP,Historical,12,0.0034846902329062892,0.00900639790262476,
HRP,Historical,12,0.00367903269731504,0.009438195507243133,
ERC,Historical,12,0.003443127664280543,0.009701497774614957,0.030715203152621003
MVP,GARCH,12,0.0027254851524523413,0.007008901743057637,
HRP,GARCH,12,0.003658773452460959,0.007694601591626398,
ERC,GARCH,12,0.003450216752680468,0.008059366803473529,0.030933820433789776
MVP,DCC,12,0.0026946002071338406,0.0068571314777369176,
HRP,DCC,12,0.0036488297953905973,0.007564430718485473,
ERC,DCC,12,0.003434257587837783,0.007927913077372617,0.0311387827565379
Naive,N/A,13,0.0045528794059239005,0.010095679823775398,
MVP,Historical,13,0.00520737160187934,0.008989925214612721,
HRP,Historical,13,0.0047564711235730806,0.009421800891111037,
ERC,Historical,13,0.004568578666703006,0.009681835649727764,0.030822883358907278
MVP,GARCH,13,0.006005230430844339,0.007197054428493128,
HRP,GARCH,13,0.0049577491167601875,0.007854080373299368,
ERC,GARCH,13,0.004686857397832959,0.008181453194319857,0.03249618888180388
MVP,DCC,13,0.005932151077028436,0.007070433427579537,
HRP,DCC,13,0.004884119928821344,0.007706754500370564,
ERC,DCC,13,0.0046722666213041735,0.008047003529620953,0.03256833846033267
Naive,N/A,14,0.00447927735743001,0.010109950832910287,
MVP,Historical,14,0.003732736586830358,0.009021465266213691,
HRP,Historical,14,0.004020222104077671,0.009444626182067751,
ERC,Historical,14,0.004265513775309619,0.009701280924001708,0.025212969687807365
MVP,GARCH,14,0.0031472409799071003,0.007767131235967332,
HRP,GARCH,14,0.0037739537897676185,0.008241176843448597,
ERC,GARCH,14,0.0041660629758466915,0.008481988007732278,0.022386539342328333
MVP,DCC,14,0.003188805010607397,0.007645057328525096,
HRP,DCC,14,0.0036976575625009777,0.00811122205243443,
ERC,DCC,14,0.00416035880345666,0.008366395109958112,0.022071393549749244
Naive,N/A,15,4.5247614725376195e-05,0.010103429112094936,
MVP,Historical,15,0.0005513732905219525,0.009030239529861378,
HRP,Historical,15,0.0002533282055851941,0.009502250890333934,
ERC,Historical,15,0.00010751744150019451,0.009702591403926741,0.02702161458059055
MVP,GARCH,15,-0.0002148964146604042,0.007920856274277023,
HRP,GARCH,15,-3.269461435238519e-05,0.008469817422878143,
ERC,GARCH,15,1.124342591984663e-05,0.008755830908083153,0.025211685546900404
MVP,DCC,15,-0.00022226727235518385,0.007790191044258172,
HRP,DCC,15,1.3353258256621142e-05,0.008272179421486793,
ERC,DCC,15,1.3581916761908887e-05,0.00860563915771349,0.024886608698895165
Naive,N/A,16,-0.0008280730410995002,0.010066130646934332,
MVP,Historical,16,-0.0014017042854880426,0.009000348533617851,
HRP,Historical,16,-0.0010332678745925777,0.00947959568845629,
ERC,Historical,16,-0.0010087578503964322,0.00967206269423063,0.020613903732067104
MVP,GARCH,16,-0.000912694662421441,0.007640449425959109,
HRP,GARCH,16,-0.0008455121066877107,0.008216742800275807,
ERC,GARCH,16,-0.0009020719808665596,0.008423080368185622,0.020593222118560003
MVP,DCC,16,-0.0010200657774630973,0.007518391772975412,
HRP,DCC,16,-0.0010369799367889174,0.008034272222202429,
ERC,DCC,16,-0.0009295264908749164,0.008325041480310597,0.02023526578146264
Naive,N/A,17,0.003266843894732985,0.010095176050343904,
MVP,Historical,17,0.0030691733812593857,0.009023219780513092,
