Model,Covariance Type,Window Index,Mean Return,Forecasted Std
HRP,GARCH,0,-0.011344476453654799,0.008666692903543168
HRP,Historical,0,-0.011993211132888367,0.009150264665115473
MVP,GARCH,0,-0.009664240352781,0.0075792781196185235
MVP,Historical,0,-0.011329234483395281,0.007213871596070765
ERC,GARCH,0,-0.012073786710268018,0.009090824308504237
ERC,Historical,0,-0.012390431124418719,0.010098990957794726
Naive,N/A,0,-0.01233673038654036,0.011129743104068788
HRP,GARCH,1,-0.002520589917570608,0.008678761697399227
HRP,Historical,1,-0.0009289182266757009,0.00916034860484623
MVP,GARCH,1,-0.001699692883637233,0.007345729046428667
MVP,Historical,1,0.002436032369987031,0.007222813871026678
ERC,GARCH,1,-0.002256628745683623,0.009217405675947431
ERC,Historical,1,-0.0015386470551056414,0.010107954965192133
Naive,N/A,1,-0.002430230161705779,0.011136564932517029
HRP,GARCH,2,0.011814120600115895,0.008376229267400979
HRP,Historical,2,0.010951008538655068,0.009157103128306704
MVP,GARCH,2,0.005565464105015685,0.007136420476941748
MVP,Historical,2,0.005588458767195115,0.007222583577227747
ERC,GARCH,2,0.013907768673155825,0.008848477441885008
ERC,Historical,2,0.013418028335184191,0.010103009773890675
Naive,N/A,2,0.015609999073622316,0.011129189043173733
HRP,GARCH,3,7.200300881171402e-07,0.008181304649940739
HRP,Historical,3,8.620723967122116e-07,0.009159439878017499
MVP,GARCH,3,6.536612278455812e-07,0.006688952540222241
MVP,Historical,3,1.0671786085607394e-06,0.00722045178103509
ERC,GARCH,3,-6.689821246592989e-07,0.008871752765106199
ERC,Historical,3,-5.53638483044894e-07,0.010108835130892502
Naive,N/A,3,-2.8196294700952307e-06,0.011139160453156579
HRP,GARCH,4,0.015952232587162482,0.007918110691058829
HRP,Historical,4,0.015913163796701067,0.009159338557676883
MVP,GARCH,4,0.014820340007597733,0.006735128803899362
MVP,Historical,4,0.01526652335868208,0.0072177214444084535
ERC,GARCH,4,0.016489795681273404,0.008438769742281615
ERC,Historical,4,0.016362072001592468,0.01010901490563451
Naive,N/A,4,0.017408433926381986,0.011138514832129121
HRP,GARCH,5,-0.006593557278466259,0.008880131159279697
HRP,Historical,5,-0.005780255431709288,0.009173742935561722
MVP,GARCH,5,-0.005563393792695201,0.008059060202433474
MVP,Historical,5,-0.0036521628700746578,0.007232212069963814
ERC,GARCH,5,-0.0068499195555346715,0.009214826307349391
ERC,Historical,5,-0.0065799740791981825,0.010118473994518774
Naive,N/A,5,-0.007189485239010203,0.011147461578455347
HRP,GARCH,6,-0.005701116611766133,0.008697838935635414
HRP,Historical,6,-0.004707766712067716,0.009174465805283435
MVP,GARCH,6,-0.0062927086788286055,0.007741664720435631
MVP,Historical,6,-0.003701017670009346,0.007233167673271046
ERC,GARCH,6,-0.005554347331863187,0.009125331458011119
ERC,Historical,6,-0.005166218530723715,0.010119225042155788
Naive,N/A,6,-0.005332458786941732,0.011148214477777295
HRP,GARCH,7,0.012908302117229709,0.007849496890318206
HRP,Historical,7,0.012499806612207448,0.009227444960495608
MVP,GARCH,7,0.012372000549157203,0.006477539784239618
MVP,Historical,7,0.011324627937725698,0.0072248286181782065
ERC,GARCH,7,0.01276694343963451,0.008489743420636369
ERC,Historical,7,0.012603596101092109,0.010113495804215274
Naive,N/A,7,0.01276674770292302,0.011145658792258808
HRP,GARCH,8,-0.016662529420157855,0.00820894615115963
HRP,Historical,8,-0.016604479041599337,0.009237329878302086
MVP,GARCH,8,-0.012566558919647936,0.006920827682400065
MVP,Historical,8,-0.0126688082939702,0.007233364857456863
ERC,GARCH,8,-0.01740857672508247,0.008763606692556688
ERC,Historical,8,-0.01753914813056487,0.010122304472745813
Naive,N/A,8,-0.01861336824510996,0.011152903079279589
HRP,GARCH,9,0.007433214303043182,0.00880116707599776
HRP,Historical,9,0.0076877587485506705,0.009248965117052553
MVP,GARCH,9,0.007655444283167502,0.007619005010210505
MVP,Historical,9,0.008249017253673576,0.007238999264128926
ERC,GARCH,9,0.00720089131437362,0.009238879577116135
ERC,Historical,9,0.007376560752560964,0.01013684969186457
Naive,N/A,9,0.007194908570467701,0.011167962467400193
HRP,GARCH,10,-0.008567213186252802,0.008791259978022417
HRP,Historical,10,-0.007308966986724939,0.009244740321294702
MVP,GARCH,10,-0.008471787143276321,0.00782220535349232
MVP,Historical,10,-0.004638221558887994,0.007232404724342778
ERC,GARCH,10,-0.00923734015334853,0.009106293749683577
ERC,Historical,10,-0.008606133787025695,0.010132850290764881
Naive,N/A,10,-0.009744861184480029,0.011166570501080879
HRP,GARCH,11,0.008643112898692823,0.008641197912632407
HRP,Historical,11,0.009278807233384246,0.009229578512134568
MVP,GARCH,11,0.009639440761434975,0.0073789794070419
MVP,Historical,11,0.01220201057176123,0.007192556214837465
ERC,GARCH,11,0.009038010875118425,0.00910842810515138
ERC,Historical,11,0.009208425559501285,0.010129521994660651
Naive,N/A,11,0.009762277505092287,0.011169494777659593
HRP,GARCH,12,0.002730859200583558,0.008628793217353697
HRP,Historical,12,0.0026036896313991653,0.009236752752036862
MVP,GARCH,12,0.0004964834001324179,0.007331304253427709
MVP,Historical,12,-7.756364327580335e-05,0.007196746374979344
ERC,GARCH,12,0.0034928000662230877,0.00917817633220593
ERC,Historical,12,0.003481173359070631,0.01013472461174849
Naive,N/A,12,0.004450835209627538,0.011172352688628014
HRP,GARCH,13,-0.003503643315619566,0.008450952712888198
HRP,Historical,13,-0.0037184539265685095,0.009155170515442084
MVP,GARCH,13,-0.0017797206214992642,0.007198986826462838
MVP,Historical,13,-0.003742691870983739,0.007192393056005879
ERC,GARCH,13,-0.0038036265478008317,0.008893496838675848
ERC,Historical,13,-0.003863211413920038,0.010133984251905521
Naive,N/A,13,-0.004794109085317043,0.011172164099815918
HRP,GARCH,14,-0.012691469480536866,0.008274670261898225
HRP,Historical,14,-0.012666484316967607,0.009146711440949638
MVP,GARCH,14,-0.008846523261555503,0.0068725285424762195
MVP,Historical,14,-0.00928552854975122,0.007187219537118976
ERC,GARCH,14,-0.013663643124082971,0.008845667244882375
ERC,Historical,14,-0.01383887423711947,0.010124202362669905
Naive,N/A,14,-0.01486862747625503,0.01116119701190793
HRP,GARCH,15,0.0037531071915825366,0.008446521075350733
HRP,Historical,15,0.003018518962922839,0.009154910395296298
MVP,GARCH,15,0.002429618392788208,0.007236010903068793
MVP,Historical,15,-2.2799314144797404e-05,0.007192923488850029
ERC,GARCH,15,0.00430371195102225,0.008906197524536908
ERC,Historical,15,0.00393711045714683,0.010132730555234956
Naive,N/A,15,0.004794656001465593,0.011167836474018871
HRP,GARCH,16,-0.008623516364328128,0.008046069651327413
HRP,Historical,16,-0.008422089467657608,0.009155233856983979
MVP,GARCH,16,-0.007221827933707094,0.006759383181256622
MVP,Historical,16,-0.007330328371589668,0.007191734297613998
ERC,GARCH,16,-0.008673852131101278,0.008535284074705406
ERC,Historical,16,-0.008592806440140545,0.010133283733057783
Naive,N/A,16,-0.009134665214700369,0.011168814410003275
HRP,GARCH,17,0.004947387524687776,0.008119782944705126
HRP,Historical,17,0.004897603401413491,0.009159343177901971
MVP,GARCH,17,0.0033801676135744854,0.006740755555377653
MVP,Historical,17,0.003828899759082105,0.00719497641506301
ERC,GARCH,17,0.0051711458382012595,0.008656802532596838
ERC,Historical,17,0.005226711954389354,0.010137153055580614
Naive,N/A,17,0.0056351238365125525,0.011172409896945889
HRP,GARCH,18,-0.019309849770967315,0.007808314047827168
HRP,Historical,18,-0.019273470425998345,0.00915928784047031
MVP,GARCH,18,-0.015037967391851067,0.006373075881719482
MVP,Historical,18,-0.014121248449647818,0.0071959118541464065
ERC,GARCH,18,-0.02046817034898912,0.008459900995806591
ERC,Historical,18,-0.020702039134799094,0.010136208442176367
Naive,N/A,18,-0.02186345899444455,0.011171919676684745
HRP,GARCH,19,-0.0062968099207730424,0.008763950125014106
HRP,Historical,19,-0.006288762298961908,0.00918125547256403
MVP,GARCH,19,-0.003608977659113073,0.0074973124358765
MVP,Historical,19,-0.003509053024748496,0.007209243682542723
ERC,GARCH,19,-0.006670431248664771,0.009258510925023921
ERC,Historical,19,-0.006765317353559185,0.010157673872639062
Naive,N/A,19,-0.0075031945015961235,0.011192952881376055
HRP,GARCH,20,0.0009275261822990122,0.00876266765636746
HRP,Historical,20,0.0013138416594705995,0.009183982928698422
MVP,GARCH,20,0.0009272817064858006,0.00741812591254425
MVP,Historical,20,0.0032874619351472316,0.007209923336693122
ERC,GARCH,20,0.0006854146633810416,0.009211529836755843
ERC,Historical,20,0.0007938461465050508,0.010159622643295558
Naive,N/A,20,0.0007691409776662342,0.011195394636089297
HRP,GARCH,21,0.020104165439735533,0.00778607145524122
HRP,Historical,21,0.020793326243755128,0.009183646694812425
MVP,GARCH,21,0.011740618332938933,0.006210890156679299
MVP,Historical,21,0.012741399996113175,0.007208866938204565
ERC,GARCH,21,0.023460168028975326,0.008538850082890174
ERC,Historical,21,0.023975983157445882,0.010158730639811639
Naive,N/A,21,0.027570703408157746,0.01119396280781605
HRP,GARCH,22,0.0009488100812900872,0.008572704604067753
HRP,Historical,22,0.0016943184000040449,0.009192934769681572
MVP,GARCH,22,0.0013505211953253392,0.006848576443930533
MVP,Historical,22,0.0019421270327682713,0.007214895708629738
ERC,GARCH,22,0.0009409032906561227,0.009501511265176107
ERC,Historical,22,0.001450063199907533,0.010171042561337978
Naive,N/A,22,0.00142439770204595,0.011215946143070163
HRP,GARCH,23,0.027689960379993002,0.008205593050069708
HRP,Historical,23,0.027630722737989583,0.009192339748320708
MVP,GARCH,23,0.020628370450070592,0.0066125104027803154
MVP,Historical,23,0.020391802055856837,0.007215071045898041
ERC,GARCH,23,0.029502320219827755,0.00894652795576124
ERC,Historical,23,0.029583892094374505,0.010169984801575011
Naive,N/A,23,0.03216183385111078,0.01121373354237885
HRP,GARCH,24,0.006327239166899328,0.010049621698523975
HRP,Historical,24,0.0056129025401483994,0.009232529620181314
MVP,GARCH,24,0.00542445493502149,0.008553812067315994
MVP,Historical,24,0.0034692131431124642,0.0072398580007261215
ERC,GARCH,24,0.006052093295274669,0.010657260193622994
ERC,Historical,24,0.005586287371424329,0.010211458985904741
Naive,N/A,24,0.0058640758629576115,0.011257178540147041
HRP,GARCH,25,0.007544223876565597,0.009990938001525076
HRP,Historical,25,0.00697071724160007,0.009235893258709582
MVP,GARCH,25,0.009319227434762396,0.008227948431366615
MVP,Historical,25,0.0083693444909798,0.007240514889053234
ERC,GARCH,25,0.007076198701734178,0.010828824755790264
ERC,Historical,25,0.006887659935281011,0.010212848092884919
Naive,N/A,25,0.006548299909203581,0.011257926432576084
HRP,GARCH,26,0.0053484615003057305,0.008513526046673173
HRP,Historical,26,0.005505792632559659,0.00923802913647005
MVP,GARCH,26,0.007168871278078712,0.006659707281145002
MVP,Historical,26,0.00876378154585493,0.007243756693913309
ERC,GARCH,26,0.004576726954708885,0.009664533075400512
ERC,Historical,26,0.004566664531107727,0.010214526015330272
Naive,N/A,26,0.004616245839238586,0.011258240992961422
HRP,GARCH,27,0.02043835859247679,0.008779418215146453
HRP,Historical,27,0.02271558538041287,0.009239379980152522
MVP,GARCH,27,0.01813630417577352,0.0068605306338459
MVP,Historical,27,0.0214622754982434,0.007244668802481671
ERC,GARCH,27,0.021437245791162973,0.010034318806823648
ERC,Historical,27,0.02275772322650138,0.010215813447908775
Naive,N/A,27,0.023460386188530274,0.011259185429259473
HRP,GARCH,28,-0.028738563210653476,0.010510478096909618
HRP,Historical,28,-0.02932073054726255,0.009269549455863746
MVP,GARCH,28,-0.023309663906974285,0.008820936192118262
MVP,Historical,28,-0.026420388213436844,0.00727340577926432
ERC,GARCH,28,-0.02999234000112934,0.011046280610941291
ERC,Historical,28,-0.030392865590246898,0.010241884713242444
Naive,N/A,28,-0.032047686774684996,0.01128084515625331
HRP,GARCH,29,0.011699551998401034,0.01172808314305649
HRP,Historical,29,0.011380330056051328,0.009323654992739416
MVP,GARCH,29,0.010984297349076983,0.01018077954456369
MVP,Historical,29,0.010568100850392502,0.007321018749044011
ERC,GARCH,29,0.011680370930373413,0.012050458567090373
ERC,Historical,29,0.011467540775637584,0.010290631122066764
Naive,N/A,29,0.011747126494757176,0.01132585321829604
HRP,GARCH,30,-0.0070880874867997904,0.011021997007616972
HRP,Historical,30,-0.00686676320150747,0.00933173764697336
MVP,GARCH,30,-0.004207272669912117,0.009101731179041074
MVP,Historical,30,-0.003138402806770031,0.007327828996689103
ERC,GARCH,30,-0.0075026073974207705,0.011706599049982107
ERC,Historical,30,-0.007694685468963024,0.01029693617465237
Naive,N/A,30,-0.007966195586120342,0.011331615502970117
HRP,GARCH,31,-0.0018480402360937797,0.00965566331359744
HRP,Historical,31,-0.0030750619744785157,0.00932402016545578
MVP,GARCH,31,-0.0019026744883829726,0.007691349173853751
MVP,Historical,31,-0.00640050707151363,0.007321588755344221
ERC,GARCH,31,-0.0015063174983801274,0.01075828799396192
ERC,Historical,31,-0.0018432013757644793,0.010289465523315278
