Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.0007881888739619258,0.009578135876115671,
MVP,Historical,0,0.0009632747412009812,0.007355760167248248,
HRP,Historical,0,0.0008192933537450542,0.008622826113417786,
ERC,Historical,0,0.0008308462831140062,0.009019203240818152,0.018807365125865425
MVP,GARCH,0,0.0006439086863254007,0.0075266886524630984,
HRP,GARCH,0,0.0008280552868600522,0.009356687023264363,
ERC,GARCH,0,0.0008466543956617501,0.010279367832305136,0.01825501635821511
MVP,DCC,0,0.0008008686898093642,0.00821041549915545,
HRP,DCC,0,0.0007982654259788502,0.010521933906866721,
ERC,DCC,0,0.0008269332972810073,0.011643647392429093,0.01662271224726556
Naive,N/A,1,-0.008410519796201254,0.009587232086095104,
MVP,Historical,1,-0.00606054509472106,0.007361478618080919,
HRP,Historical,1,-0.006851028542616833,0.008611744479392683,
ERC,Historical,1,-0.007612608230158624,0.00902794940435887,0.026407108307896048
MVP,GARCH,1,-0.0015329543778472509,0.006610641949459657,
HRP,GARCH,1,-0.005629765655398378,0.008197766579665169,
ERC,GARCH,1,-0.006889634052877502,0.008924462101935902,0.017427973738132884
MVP,DCC,1,-0.0008603369918814829,0.007247423426774991,
HRP,DCC,1,-0.0056177580059105555,0.00926098629133009,
ERC,DCC,1,-0.007077828758159222,0.010078934180746547,0.018725184698049537
Naive,N/A,2,-0.004954768882335847,0.009614963887021506,
MVP,Historical,2,-0.004959682698371215,0.007383081935340304,
HRP,Historical,2,-0.005312371959854767,0.008638928363642051,
ERC,Historical,2,-0.005169357971163147,0.00905169546003347,0.017176930726220153
MVP,GARCH,2,-0.007590740445770683,0.00743033879893575,
HRP,GARCH,2,-0.005994905365381875,0.009188389006425157,
ERC,GARCH,2,-0.005556772942625377,0.010002852398990184,0.023903725731406356
MVP,DCC,2,-0.00754404836992959,0.008160743489834447,
HRP,DCC,2,-0.0058087776697190565,0.010169733802431137,
ERC,DCC,2,-0.005489876840859031,0.011138637336618613,0.02165082119726912
Naive,N/A,3,0.0037959613131009927,0.009647548682321209,
MVP,Historical,3,0.0030480879257121173,0.0074110826485806166,
HRP,Historical,3,0.0033428384986752603,0.008696824478180494,
ERC,Historical,3,0.003590345019842034,0.009085274704952935,0.03133188502653633
MVP,GARCH,3,0.0011191290617687311,0.00969213429973939,
HRP,GARCH,3,0.0030099409341532435,0.011208388783767278,
ERC,GARCH,3,0.0033100926350276617,0.011632744570629721,0.018532807935899606
MVP,DCC,3,0.0010491208952108533,0.010586496298607662,
HRP,DCC,3,0.0031099435444802313,0.012345332147841646,
ERC,DCC,3,0.0033815439433113716,0.01276724219790292,0.020109653842434166
Naive,N/A,4,0.0012539369923640574,0.009695811037612944,
