Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Avg QLIKE,Avg Cov RMSE,ERC RC RMSE,Avg Turnover,Ann. Sharpe,Ann. Sharpe (rf=0),Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,DCC,0.07282295721204424,0.18463610212812942,0.15378314284752498,1.2067280379408318,-142.05775850179506,0.00012859757971895252,0.02176656411903531,0.0896885445889105,0.39720865055064347,0.4733831055948589,0.5509391193348595,-0.5236784198121033,0.13906045095036232,-0.028577843201416497,-0.348320025803945,13.442761265411477
ERC,GARCH,0.07358949057567599,0.18464562123672543,0.15290216864489314,1.2136088106795277,-140.90234598728455,0.00013021979849572423,0.02187750137676686,0.0884653306036634,0.401059757195709,0.4772309117189648,0.5565956729665373,-0.5167409086494725,0.14241080848041565,-0.02855427418910709,-0.34074866408273863,13.29363136134037
ERC,Historical,0.07638908393944477,0.1900218179134125,0.18229556879334582,1.0477119321395432,-138.17469715451503,0.00019307548709075685,0.023738055257841683,0.01889132569416829,0.40874828371846655,0.48276476967640874,0.5680850481410655,-0.5289127118922188,0.14442663642202505,-0.02941968103847814,-0.3416000472034527,12.868034584463476
HRP,DCC,0.06911846194234306,0.17302779333416124,0.1430127061598039,1.215922359316923,-142.05775850179506,0.00012859757971895252,,0.20507856847901493,0.3918258056826638,0.4731112470080663,0.5417057963988874,-0.4943352127745986,0.13982103673010832,-0.026727853081172214,-0.38199882392328194,14.464163342646518
HRP,GARCH,0.06978399891308551,0.17356477824706343,0.14271969522655392,1.221999876587466,-140.90234598728455,0.00013021979849572423,,0.18026353270449083,0.3947169329502209,0.47575206704635864,0.5466542789663641,-0.49080103303342193,0.1421838875965313,-0.0267511407370704,-0.34938153506414843,14.449569507949398
HRP,Historical,0.07533770535056927,0.1809538911743945,0.17216876175941465,1.056551775814189,-138.17469715451503,0.00019307548709075685,,0.026118529259886076,0.41451038391390016,0.4922401383466667,0.5750462038712646,-0.5063245526909115,0.14879330846228897,-0.02799774461259074,-0.3769337738347933,13.963553265390612
MVP,DCC,0.05599526959239487,0.14795755308369896,0.11713409235061392,1.2678105222142138,-142.05775850179506,0.00012859757971895252,,0.6418670481814621,0.3473830875671936,0.4424281414636843,0.4793585094863649,-0.4714875407356022,0.11876298895413558,-0.022517632707258272,-0.29874048053683433,18.74178058788171
MVP,GARCH,0.05647820759005029,0.14932040145992134,0.11721704212995984,1.2783142832696266,-140.90234598728455,0.00013021979849572423,,0.6505216225750504,0.3486087252724576,0.4427919905994163,0.4821285187666379,-0.44439857026748675,0.12708908481873749,-0.022625301142009464,-0.2526212143830928,18.371844608532502
MVP,Historical,0.06206513153760129,0.15289948709464254,0.1400292761061748,1.0954457535502768,-138.17469715451503,0.00019307548709075685,,0.015994452614081067,0.3784599734961932,0.47043721541511824,0.5278199922022704,-0.44013886248697254,0.14101261403482254,-0.023004256482720236,-0.18577856976969842,15.732171389659147
Naive,N/A,0.07542938323769488,0.1994984650728676,0.19322237751611313,1.0376633131139434,-138.17469715451503,0.00019307548709075685,,0.01933121422215363,0.3941487713907698,0.4646458422381339,0.5482146095329519,-0.5473190330382856,0.13781611580172934,-0.030877710841361188,-0.32582038966345367,11.97321697055455
