Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,-0.0025014845982013,0.009791009092785068,
MVP,Historical,0,-0.0014877780184546006,0.007975125888091697,
HRP,Historical,0,-0.002097092969804188,0.008619385224104392,
ERC,Historical,0,-0.0022990579878126214,0.009067174772578398,0.030129744709057424
MVP,GARCH,0,-0.0011948635526722318,0.0076098248814460406,
HRP,GARCH,0,-0.0019018647192798799,0.00842478148029027,
ERC,GARCH,0,-0.0022120130407735144,0.00887839231299768,0.02777228401775248
MVP,DCC,0,-0.0012382843186059282,0.00760632144409495,
HRP,DCC,0,-0.0020842078651906945,0.00860701700634795,
ERC,DCC,0,-0.002228654517583966,0.008859524584081131,0.027782337746133628
Naive,N/A,1,0.0021668337560554717,0.009800880500565047,
MVP,Historical,1,0.0025471445644548608,0.007916297024665134,
HRP,Historical,1,0.002179703926047207,0.008612680574949285,
ERC,Historical,1,0.0021754718883718357,0.009090045847636488,0.024411142740985308
MVP,GARCH,1,0.002406084671652345,0.006880002100354524,
HRP,GARCH,1,0.002139736092101554,0.007926320117309734,
ERC,GARCH,1,0.002188179823213535,0.008788985848567956,0.025324045212076925
MVP,DCC,1,0.0023930238236670163,0.006886049503539883,
HRP,DCC,1,0.0021737582441917354,0.007977313306676875,
ERC,DCC,1,0.0021608220446986564,0.008845532429904358,0.024727247248505096
Naive,N/A,2,0.0026013615648500877,0.009757438312355602,
MVP,Historical,2,0.0026422991705039255,0.007957211229756067,
HRP,Historical,2,0.002669367095795545,0.00871528155511866,
ERC,Historical,2,0.00259187340923948,0.00908147972953861,0.012984828487621591
MVP,GARCH,2,0.0025691363214368278,0.007099779720628735,
HRP,GARCH,2,0.002654039465016189,0.008254943041636802,
ERC,GARCH,2,0.0025838380987728473,0.008780305066846704,0.016532355065753606
MVP,DCC,2,0.002586327098518187,0.0070622225551600845,
HRP,DCC,2,0.0026242179920685947,0.00820174380505979,
ERC,DCC,2,0.0025798430294749256,0.008743013529265948,0.016672964307722485
Naive,N/A,3,0.00560066895512123,0.0104758393301871,
MVP,Historical,3,0.004510618006682379,0.008645607168465028,
HRP,Historical,3,0.005101559003309215,0.00942153895994658,
ERC,Historical,3,0.005330792713750613,0.009855737975876274,0.01664551252023218
MVP,GARCH,3,0.004919446585219385,0.009478503206649766,
HRP,GARCH,3,0.005184384071313391,0.010247428085467658,
ERC,GARCH,3,0.005365515866469548,0.010627392793364505,0.01744595793700888
MVP,DCC,3,0.004832332694967767,0.00966395532654117,
HRP,DCC,3,0.005165472899821812,0.010523026426167632,
ERC,DCC,3,0.005361727553415897,0.01091069866772719,0.017177424737874505
Naive,N/A,4,0.005699218256383494,0.01083788824597343,
MVP,Historical,4,0.005954523044751196,0.008997498988535309,
HRP,Historical,4,0.005334350086324387,0.009857479131963108,
ERC,Historical,4,0.005465492618419797,0.010269470391738523,0.017568487173023374
MVP,GARCH,4,0.006377398394225578,0.009238206022406338,
HRP,GARCH,4,0.005471863029111798,0.010425046976436198,
ERC,GARCH,4,0.005544683124488275,0.010768692390411715,0.019024509717330742
MVP,DCC,4,0.006354504675892596,0.009345062899575386,
HRP,DCC,4,0.005541073141371501,0.010539702776514802,
ERC,DCC,4,0.0055462817224992515,0.010865822277111203,0.018964378286770705
Naive,N/A,5,0.0023533165959500643,0.011312286363424991,
MVP,Historical,5,0.0012521017434779988,0.00950393960416348,
HRP,Historical,5,0.001787101595843891,0.010484176045518255,
ERC,Historical,5,0.0020551279711136213,0.010818581155748352,0.012742453958619
MVP,GARCH,5,0.0024105785963447935,0.01123117668212397,
HRP,GARCH,5,0.0023093249255748825,0.012227001833319913,
ERC,GARCH,5,0.0023602310001897917,0.01271409250087143,0.015493315309274952
MVP,DCC,5,0.002336286513540407,0.011108971996510035,
HRP,DCC,5,0.0023249382195842765,0.012128233739306861,
ERC,DCC,5,0.0023463334449803663,0.012626317148616902,0.015391852698462457
Naive,N/A,6,0.0001275134262511735,0.012096939948503603,
MVP,Historical,6,0.0011025588559413794,0.01005831276848031,
HRP,Historical,6,0.0002495023622330915,0.011200632977945811,
ERC,Historical,6,0.00027151785607788006,0.01154668956632902,0.02026735524272232
MVP,GARCH,6,0.0017439308133212989,0.011783369058978498,
HRP,GARCH,6,0.0004245564443886856,0.01313046815718225,
ERC,GARCH,6,0.0003633478963815253,0.01375252247017293,0.024041684331515416
MVP,DCC,6,0.0016789841034510402,0.011596055326442778,
HRP,DCC,6,0.0004444989665690441,0.013021873414502555,
ERC,DCC,6,0.00034141137129944086,0.013560655039669557,0.023889219361994982
Naive,N/A,7,0.0015640893789120056,0.012747058466712332,
MVP,Historical,7,-0.0005583371427002698,0.010693463965626286,
HRP,Historical,7,0.0010514425052995445,0.011847420692079419,
ERC,Historical,7,0.0012394405410694521,0.01216944629831717,0.017129451391434576
MVP,GARCH,7,0.0004956057852301252,0.01258487778661837,
HRP,GARCH,7,0.0011942013911337974,0.013705472517081908,
ERC,GARCH,7,0.0013237409984659509,0.014151337600910627,0.018414494769741618
MVP,DCC,7,0.0005822821557382745,0.01246437380224372,
HRP,DCC,7,0.0011335862555288817,0.013491735620934645,
ERC,DCC,7,0.0013263367486817728,0.013963565368034173,0.018810499097929773
Naive,N/A,8,0.0025097937259531016,0.012747864883412268,
MVP,Historical,8,0.002133538583620275,0.01078472747306877,
HRP,Historical,8,0.0020044848232541454,0.011823034746250858,
ERC,Historical,8,0.00221986969899838,0.01218973003811669,0.016890457928200237
MVP,GARCH,8,0.0013854412020709046,0.011480716174984234,
HRP,GARCH,8,0.00187529983000922,0.01245827267633234,
ERC,GARCH,8,0.002165587003258714,0.012920375720996271,0.018735727942196703
MVP,DCC,8,0.001492638236078145,0.011405311383834911,
HRP,DCC,8,0.0019523901270517407,0.012339624545099067,
ERC,DCC,8,0.002181040833922151,0.012818386457324086,0.01880938866397077
Naive,N/A,9,0.00531577291247022,0.012751550753970487,
MVP,Historical,9,0.017440866852935,0.010698193214728325,
HRP,Historical,9,0.00677987080398955,0.011763664032943124,
ERC,Historical,9,0.006318323026672083,0.012138508647085138,0.14020930991220742
MVP,GARCH,9,0.017699385986022585,0.010721088484752579,
HRP,GARCH,9,0.006941801293301436,0.012040026300635671,
ERC,GARCH,9,0.006383694125555092,0.01252098883320551,0.14414563201884928
MVP,DCC,9,0.01689672389781687,0.010593512422797147,
HRP,DCC,9,0.007570435040682696,0.011729073750928734,
ERC,DCC,9,0.0063755197078759224,0.012362107283677438,0.142927434870569
Naive,N/A,10,0.0045157430703068125,0.012882065713199406,
MVP,Historical,10,0.003977988228659969,0.011273531647815959,
HRP,Historical,10,0.004472357825857536,0.012022642835915514,
ERC,Historical,10,0.0044216232474248544,0.012361351690074218,0.02038952686317356
MVP,GARCH,10,0.002806910780969448,0.011172486180312597,
HRP,GARCH,10,0.004253267886510499,0.012154516179321614,
ERC,GARCH,10,0.0043365585166817286,0.012485397530125722,0.01957864153786141
MVP,DCC,10,0.0028344047075516293,0.011086631427476982,
HRP,DCC,10,0.004189245032152236,0.012084293896552105,
ERC,DCC,10,0.004338561118987366,0.012488954597466014,0.019684718222864696
Naive,N/A,11,-0.000736567420794491,0.012947895408224379,
MVP,Historical,11,-0.000609029405180574,0.011309442055464114,
HRP,Historical,11,-0.0006119749147420494,0.012068209771974484,
ERC,Historical,11,-0.0007748770133276785,0.012424254991335712,0.034871777161360536
MVP,GARCH,11,-0.0004902613916625551,0.010288988109967322,
HRP,GARCH,11,-0.0006421835191013926,0.01153208912105571,
ERC,GARCH,11,-0.0007806517892878411,0.012079351445469429,0.029330960310521927
MVP,DCC,11,-0.00042138490732780064,0.01012553517467067,
HRP,DCC,11,-0.0006457152733162857,0.0114577430652413,
ERC,DCC,11,-0.0007717420361458211,0.012070867332604283,0.028967781899630313
Naive,N/A,12,0.001609104569989099,0.012946713047764654,
MVP,Historical,12,0.00010649263793670781,0.011388519216955833,
HRP,Historical,12,0.0010387837759011924,0.012073997724745923,
ERC,Historical,12,0.0014023755164308798,0.012435353004739063,0.019552765997647954
MVP,GARCH,12,0.001360790333616266,0.01071912903135608,
HRP,GARCH,12,0.0014812326180302317,0.011660908678997613,
ERC,GARCH,12,0.0016301028121286692,0.012039041053587381,0.028066331995531817
MVP,DCC,12,0.0014207771519494166,0.010602363965295089,
HRP,DCC,12,0.0014612644271499746,0.011627665237791752,
ERC,DCC,12,0.0016489101451767896,0.012067341130094276,0.029006253874390462
Naive,N/A,13,-0.00083389052634863,0.012905872488860543,
MVP,Historical,13,0.0014761953215956486,0.011255322276546206,
HRP,Historical,13,-1.928900783816171e-06,0.01201765789653988,
ERC,Historical,13,-0.00035210416136021496,0.012371140115994366,0.01962781238452883
MVP,GARCH,13,0.0035626357724587616,0.00906602958075939,
HRP,GARCH,13,0.0007619928303957953,0.010703108341805856,
ERC,GARCH,13,-7.779193333900562e-05,0.011586407623138364,0.025738785898460587
MVP,DCC,13,0.0034474574286210225,0.008946165446533311,
HRP,DCC,13,0.0007664962914125833,0.010601833825094404,
ERC,DCC,13,-5.338859028179726e-05,0.011589904065704778,0.026670896097454683
Naive,N/A,14,-0.0031177611007179493,0.013062292835262834,
MVP,Historical,14,-0.001350241038395922,0.01144692902917204,
HRP,Historical,14,-0.002603745203460709,0.012084437596817044,
ERC,Historical,14,-0.002855110681803663,0.01255004281836211,0.022984056425700068
MVP,GARCH,14,-0.003023942540064646,0.009729797017317411,
HRP,GARCH,14,-0.002857184056201215,0.01082524164112292,
ERC,GARCH,14,-0.0029681951714927686,0.011471065591795252,0.018783954808963277
MVP,DCC,14,-0.003031043373128659,0.00970178888096603,
HRP,DCC,14,-0.002859197796406434,0.01085401963683469,
ERC,DCC,14,-0.0029961901150203857,0.011537759527061727,0.018822172380386734
Naive,N/A,15,0.0009512686615027006,0.012736966488129067,
MVP,Historical,15,-0.0003854835751071548,0.01101291243568969,
HRP,Historical,15,0.0007185321170965284,0.011734817691861478,
ERC,Historical,15,0.0008436835203577052,0.012195584497585307,0.02853561462153124
MVP,GARCH,15,0.00017211607601805594,0.008879407330083109,
HRP,GARCH,15,0.0006889881705680259,0.009856288635557762,
ERC,GARCH,15,0.0007964550926686917,0.010505591777872022,0.02667349260654323
MVP,DCC,15,0.00010545448235485331,0.0087640570196971,
HRP,DCC,15,0.0006615694573552306,0.009726576226099362,
ERC,DCC,15,0.0007691359105578595,0.010404605830242773,0.027210122621837977
Naive,N/A,16,-0.0008402739529701838,0.01230408808762405,
MVP,Historical,16,0.001755641770227304,0.010462690802976527,
HRP,Historical,16,0.000554921747007539,0.011170414534008482,
ERC,Historical,16,-3.535522554818576e-05,0.011673504835958819,0.02391533330799122
MVP,GARCH,16,0.001553304624967079,0.008697876673119748,
HRP,GARCH,16,0.0007422339229168019,0.009408705557679102,
ERC,GARCH,16,0.00018689954073908724,0.009943630836784552,0.022364260609427176
MVP,DCC,16,0.0016520270599016892,0.0085814268352964,
HRP,DCC,16,0.000852690190522926,0.009246962327334688,
ERC,DCC,16,0.0002070679615407395,0.009808235163244066,0.02255022507396008
Naive,N/A,17,0.00015511865540092414,0.011693775752280387,
MVP,Historical,17,-0.0010603145760697127,0.009776591960570276,
HRP,Historical,17,-0.0005829702599110499,0.010512863144971603,
ERC,Historical,17,-0.00012837529866228998,0.010941099300931009,0.055390489786444536
MVP,GARCH,17,-0.0006715585912784456,0.008353924049783778,
HRP,GARCH,17,-0.0005444315145128857,0.00895841321637544,
ERC,GARCH,17,-0.00018368561065245823,0.00960426364494215,0.0505494117434336
MVP,DCC,17,-0.0007476973810744773,0.008286541011879608,
HRP,DCC,17,-0.0005969441105801524,0.008820629282380784,
ERC,DCC,17,-0.00019719198175875864,0.009507299943971995,0.050716459751579214
Naive,N/A,18,-0.00044276068379051634,0.010701183836887776,
MVP,Historical,18,-0.0015026057702943654,0.00917116708879351,
HRP,Historical,18,-0.0009263516621868475,0.00977359625692595,
ERC,Historical,18,-0.0007394544938668783,0.010005911134900396,0.03155209070185742
MVP,GARCH,18,-0.0025289975480754126,0.007933731394526668,
HRP,GARCH,18,-0.0013117333942563373,0.008664527459880368,
ERC,GARCH,18,-0.0009683559731665704,0.00927255859901457,0.03217901056232511
MVP,DCC,18,-0.0024604689567255702,0.007913787439227571,
HRP,DCC,18,-0.0012773705016796617,0.008563401986077135,
ERC,DCC,18,-0.0009916081611784993,0.009245476954627806,0.03273920220287886
Naive,N/A,19,0.0013709499553502895,0.009717220195741555,
MVP,Historical,19,0.0007246091582994393,0.008427199326890194,
HRP,Historical,19,0.001060652894668631,0.008897035298644895,
ERC,Historical,19,0.0011617741751169882,0.009092707611807065,0.02891187108023141
MVP,GARCH,19,0.0009165117423609549,0.007046323603243237,
HRP,GARCH,19,0.0009414520918411724,0.007639247201316765,
ERC,GARCH,19,0.0010388963707945262,0.008283430970868595,0.028836516893353023
