Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Avg QLIKE,ERC RC RMSE,Avg Turnover,Ann. Sharpe,Ann. Sharpe (rf=0),Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,DCC,0.1463210025571284,0.1707594779884564,0.148940364483808,1.1464956365607684,-197.3205624233411,0.024494432369135,0.0878214457082204,0.7792702273760129,0.8859185074516643,1.1037245900319212,-0.4450620036579235,0.3287654334778742,-0.024592104187583,-0.8411199590177307,26.296515182539384
ERC,GARCH,0.1463156207403582,0.1708974090688066,0.1542096751469361,1.1082145715304177,-196.64094899932937,0.0245305746885906,0.0880238132138897,0.7787500161769711,0.8853140918190078,1.103095800658622,-0.4461949919177856,0.3279185633874568,-0.0246046404972852,-0.840109133799579,26.143146837238135
ERC,Historical,0.1481828749322085,0.1726002843523584,0.1634277666722261,1.0561258216208078,-196.16541737673225,0.0245460662540795,0.0357693902873847,0.7821675354950537,0.887685649455671,1.1110631463792309,-0.4352170163154391,0.3404804255741868,-0.0248179683436648,-0.7742921598977685,25.868029637288032
HRP,DCC,0.1314077693382827,0.1612420667236856,0.1376939036513677,1.171018196505928,-197.3205624233411,,0.2010278553244617,0.734219677759865,0.847135386933163,1.0354679891601286,-0.4193144923124368,0.3133871395991938,-0.0231223119291895,-0.96899044940588,29.942650298431865
HRP,GARCH,0.1302017404493816,0.1613197212436624,0.142630858199327,1.131029591213829,-196.64094899932937,,0.1955822057782326,0.7273275374718277,0.8401919016779571,1.0243665645694442,-0.4301926829766388,0.3026591236942356,-0.0231868162227762,-0.9716949171469657,29.585918112255584
HRP,Historical,0.1338673251036497,0.1636374418692281,0.1532979031164611,1.0674473593087053,-196.16541737673225,,0.0969770246226366,0.7390910743249999,0.8503700099514302,1.0456916771450304,-0.4079272126034102,0.3281647337261525,-0.0234217135899246,-0.8855814843542726,29.463711989873033
MVP,DCC,0.0980894706549546,0.1506406824670285,0.1190701818455978,1.265141953527619,-197.3205624233411,,0.4732490148606659,0.5762798040664776,0.6970935698692139,0.8093807274439057,-0.3957573455243537,0.2478525585545159,-0.0215951666834448,-0.8854058993037863,28.11532050583834
MVP,GARCH,0.0963633544912734,0.151486171842735,0.1215725943172344,1.246055270050776,-196.64094899932937,,0.4937271825770375,0.5635158814894442,0.6836576280034375,0.7910437952560632,-0.4063247783952272,0.2371584496319886,-0.0217573616578475,-0.870548264609444,27.5045242987987
MVP,Historical,0.1007901421520698,0.1490089930772188,0.1336226591658972,1.1151476404328922,-196.16541737673225,,0.0813753792360901,0.5974353600417828,0.7195875296716058,0.8437777063474203,-0.3497585159655025,0.2881706593300246,-0.0211075812288051,-0.9195765853221554,31.229852868187628
Naive,,0.1621330377713015,0.1859335424262548,0.1786974062875408,1.040493795008252,-196.16541737673225,,0.0351722467719953,0.8039089680393546,0.9018734568419897,1.1476470552974305,-0.4632688726074602,0.3499761096806542,-0.0267373008597926,-0.6142019076293664,21.40316548211579
