Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.0025558008166984988,0.011544466483697953,
MVP,Historical,0,0.00103016815419778,0.010153911269322304,
HRP,Historical,0,0.0020116790936970264,0.010776842383198662,
ERC,Historical,0,0.0020752631350288075,0.011034085329096756,0.03974047281052913
MVP,GARCH,0,0.0027898171356929647,0.009592687172931576,
HRP,GARCH,0,0.0027550319025135234,0.010444354871272198,
ERC,GARCH,0,0.002419426644917582,0.01079213123715645,0.04886214138173355
MVP,DCC,0,0.0027726302227198876,0.009482766708718886,
HRP,DCC,0,0.0028198825538173545,0.010308648140700193,
ERC,DCC,0,0.002438353628592253,0.010715036765063432,0.04896182659616446
Naive,N/A,1,0.0016278651729434758,0.011547519616822132,
MVP,Historical,1,0.0001619684855688203,0.010122512640513047,
HRP,Historical,1,0.0010987840752343086,0.0107654755097409,
ERC,Historical,1,0.0015495043855587877,0.011034334678978814,0.023439365850070542
MVP,GARCH,1,0.001037798884938544,0.009258084393394778,
HRP,GARCH,1,0.0011173656326601954,0.010350519328583099,
ERC,GARCH,1,0.0015559632372142637,0.010685343921287676,0.024698846067062526
MVP,DCC,1,0.0005213280795275232,0.009502680621315785,
HRP,DCC,1,0.0011132305098770264,0.010586083046390412,
ERC,DCC,1,0.0014815870610898295,0.011090167890814252,0.0234185140086178
Naive,N/A,2,-0.002085535738397897,0.011567996734066159,
MVP,Historical,2,-0.0005442885036142067,0.010124080806123767,
HRP,Historical,2,-0.0016124259450757514,0.010752368828009303,
ERC,Historical,2,-0.0017775365238057715,0.011053831248722086,0.030026404463139766
MVP,GARCH,2,0.0003492074449597326,0.009377156396444538,
HRP,GARCH,2,-0.0013725141072916107,0.010395280681030468,
ERC,GARCH,2,-0.0017520379438234607,0.010942397348324103,0.032728188386199
MVP,DCC,2,0.0002854474367616856,0.009264054712200133,
HRP,DCC,2,-0.00136570915750746,0.010367328693484282,
ERC,DCC,2,-0.001760742651542041,0.010923922124379636,0.0327502361376754
Naive,N/A,3,-0.0035301839432700455,0.011578754001940384,
MVP,Historical,3,-0.00247364015146299,0.010127650703544966,
HRP,Historical,3,-0.002953693922544688,0.010779928889725864,
ERC,Historical,3,-0.0031353796459813385,0.011059548587698588,0.030659426475600562
MVP,GARCH,3,-0.001994406012425487,0.009837750322527867,
HRP,GARCH,3,-0.0028702450257829504,0.010684210642501838,
ERC,GARCH,3,-0.003064868412409309,0.011023633669625861,0.03101746952076391
MVP,DCC,3,-0.0019607565551779103,0.009690146910837355,
HRP,DCC,3,-0.002893698016875901,0.010631619524883413,
ERC,DCC,3,-0.0030410200599412006,0.011011270801093799,0.03123214627423778
Naive,N/A,4,-0.0031380189246093225,0.011584707745663574,
MVP,Historical,4,0.00032595601719354256,0.010115616029575744,
HRP,Historical,4,-0.0016693180507343056,0.010777138213172104,
ERC,Historical,4,-0.002265465509942042,0.011059793580232732,0.026386407538126922
MVP,GARCH,4,0.00026641074682888917,0.009558383919806011,
HRP,GARCH,4,-0.0014353878444845524,0.010433105414304086,
ERC,GARCH,4,-0.002162381276370084,0.010830676531580955,0.024268295683475518
MVP,DCC,4,0.0002648073505340357,0.009421964929144334,
HRP,DCC,4,-0.0014213306370110647,0.01037314968828034,
ERC,DCC,4,-0.00213887800071975,0.01080846389053493,0.02482276228292899
Naive,N/A,5,0.0014626435026465978,0.011682508626102607,
MVP,Historical,5,0.0016073206476174078,0.010293634492087941,
HRP,Historical,5,0.001401980161381744,0.01092375085632192,
ERC,Historical,5,0.0014678743156262275,0.011192620488498272,0.030117137341540538
MVP,GARCH,5,0.0017908330687231994,0.008990118340367252,
HRP,GARCH,5,0.0015699496687531043,0.010002217773825933,
ERC,GARCH,5,0.0015760777015821539,0.010462168647862764,0.026854656857074072
MVP,DCC,5,0.0008243695849497912,0.009862672803459949,
HRP,DCC,5,0.001312010835570553,0.010643128135261448,
ERC,DCC,5,0.0013380806572179389,0.01105103546377181,0.02647039076549125
Naive,N/A,6,-0.004416543664891341,0.011693398835316445,
MVP,Historical,6,-0.0031138235043361496,0.01026268345956592,
