Date,Historical,GARCH,DCC
1983-05-20,-123.43986756655151,-120.83546027680126,-120.87048033380574
1983-06-06,-124.61512748601416,-124.57189556306022,-124.47268267630488
1983-06-20,-125.39040215715814,-124.07704965925618,-124.11363905405945
1983-07-05,-124.57562724091316,-124.31564290759457,-124.40530783185874
1983-07-19,-121.02271176684286,-120.02993028359808,-119.97097421580014
1983-08-02,-118.18495314871052,-119.97358277252297,-120.14702951462803
1983-08-16,-123.95303611161859,-124.83989762988493,-124.79588416719008
1983-08-30,-115.99068009386413,-114.8468757073056,-115.01745995073394
1983-09-14,-111.03382894762719,-114.12427416295112,-114.24556275799061
1983-09-28,-124.7681379741433,-124.14388400468499,-124.22079424940074
1983-10-12,-118.81747809206652,-120.88455919695096,-120.86932278466918
1983-10-26,-117.60960480284986,-118.92668577686916,-118.83857588269285
1983-11-09,-103.09146443088942,-101.95599243197884,-102.71179996880733
1983-11-23,-125.55432876140388,-125.35443029184961,-125.49820730745243
1983-12-08,-120.43801773231645,-120.4946545032565,-120.67011259098788
1983-12-22,-126.56457940841328,-126.89740061143307,-126.93689986079363
1984-01-09,-124.90512646628508,-125.60118641701408,-125.68273556901967
1984-01-23,-125.12713203983881,-123.42227658194516,-123.71894179306824
1984-02-06,-121.95091432830607,-120.83785808828583,-120.7868262157746
1984-02-21,-123.98852105601699,-124.3668728971608,-124.2114473272139
1984-03-06,-124.6263259201405,-125.69285840590646,-125.6874542859538
1984-03-20,-126.50385216685497,-128.10471883009535,-127.85479815869715
1984-04-03,-124.84170039156056,-125.19718826745512,-125.18042819609828
1984-04-17,-126.74405909997049,-127.76259492647844,-127.70193985141508
1984-05-02,-127.97739731121642,-128.35225535199802,-128.30117365705593
1984-05-16,-121.69622447188486,-122.08642093447472,-122.17581691146799
1984-05-31,-114.07396827369098,-118.29021974311773,-118.26240141253788
1984-06-14,-115.78231530506584,-113.72619365331877,-114.17300159073613
1984-06-28,-124.95469980783571,-125.05275363667279,-125.09055650607647
1984-07-13,-124.31841517078388,-125.79002326297177,-125.77303548085447
1984-07-27,-111.06638637684856,-107.73412994334922,-108.00415215154645
1984-08-10,-125.3158253421356,-125.69484959534283,-125.78815718117029
1984-08-24,-130.79672352143987,-131.68995418975982,-131.66805791426836
1984-09-10,-118.73029021751753,-118.84192150939002,-118.55900140768863
1984-09-24,-124.65803863190015,-126.0539146582992,-125.90922779281776
1984-10-08,-121.59830741545443,-121.21488488700737,-121.16438154330265
1984-10-22,-126.66569975395967,-126.40282520512505,-126.39653050418737
1984-11-05,-128.69686636694524,-129.54124228735307,-129.6196371501028
1984-11-19,-127.64000518122776,-127.9210741884138,-127.90652238308293
1984-12-04,-130.87103804307833,-131.50846971518936,-131.44194464266496
1984-12-18,-129.50357901055054,-130.61945400341975,-130.92025206616336
1985-01-03,-130.68296319938293,-133.13457697627,-133.12326223108724
1985-01-17,-124.296473050955,-123.3111820949353,-123.57034056234508
1985-01-31,-127.91537978319028,-129.69707957686992,-130.08069673103148
1985-02-14,-128.7635913046198,-130.40414513262408,-130.51619725170283
1985-03-01,-132.6195866542267,-132.3744331316271,-132.3129087744385
1985-03-15,-130.49464818048773,-130.47712132221238,-130.43435389909413
1985-03-29,-124.51091545249102,-123.62442207805915,-123.76285224745729
1985-04-15,-137.85250904358102,-137.2476508613817,-137.32251254087552
1985-04-29,-135.1191643690516,-134.53669696836096,-134.62171613226155
1985-05-13,-129.90039958161728,-130.11163587910082,-130.0568054259222
1985-05-28,-134.3288011925154,-133.25251378712832,-133.17267168657813
1985-06-11,-138.09603263102935,-138.22890597040214,-138.13684201460472
1985-06-25,-139.18706253174912,-139.45743649258927,-139.3631164059174
1985-07-10,-135.81583654548157,-136.09930815038868,-136.10927792416828
1985-07-24,-136.5432215346678,-137.84938180155063,-138.14145682666356
1985-08-07,-143.70134140476213,-145.50638012200756,-145.57591199550328
1985-08-21,-145.85084422470987,-148.82313770035012,-148.8821798431083
1985-09-05,-134.78206527482126,-130.6393842735764,-130.40885988339406
1985-09-19,-134.51461798041103,-134.90867906360842,-135.16466811198362
1985-10-04,-138.4396675302338,-137.6188213606658,-137.76938591044734
1985-10-18,-138.6640108212863,-139.8839717235818,-139.87653964334095
1985-11-01,-138.12109481970026,-139.0126624580573,-138.8854754415478
1985-11-15,-139.23304364084998,-139.0460324032424,-139.0139751020262
1985-12-02,-128.88460986984563,-128.7120559737484,-128.82302143971026
1985-12-16,-144.82717737028207,-143.55221189746695,-143.7075005531879
1985-12-31,-140.81979747285604,-140.8083031673351,-140.98674415092535
1986-01-15,-138.57680060833232,-138.30551978255048,-138.5318888137862
1986-01-29,-139.56068991529824,-139.44220120736,-139.63652629049085
1986-02-12,-142.75596222328775,-142.42386739701186,-142.5283117609993
1986-02-27,-137.0020466986667,-135.19693277415607,-135.0672366883778
1986-03-13,-138.68921453895013,-138.8512278086344,-139.17025237184637
1986-03-27,-138.44235440343812,-139.96823465202175,-139.79452788352046
1986-04-11,-137.9415431936422,-141.7516171183708,-141.69602007155373
1986-04-25,-147.52392874362982,-147.61517487226445,-147.62320958192504
1986-05-09,-143.15308554219632,-144.09932084108294,-143.84093064653698
1986-05-23,-142.25237402990862,-143.7255178058034,-144.01484477933124
