"Model","Covariance Type","Window Index","Mean Return","Forecasted Std","RC RMSE"
"Naive","N/A",0,0.00656815615244305,0.00981858034914116,NA
"MVP","Historical",0,0.00320699541748457,0.00573777731723437,NA
"HRP","Historical",0,0.00462522386003332,0.00715817656797506,NA
"ERC","Historical",0,0.00573251415524968,0.00849706085716016,0.0288684868698648
"MVP","GARCH",0,0.00302920846045673,0.00569134194398046,NA
"HRP","GARCH",0,0.00476196107725254,0.00676037387194956,NA
"ERC","GARCH",0,0.00570475073043413,0.00755157237111395,0.028382791306717
"MVP","DCC",0,0.00280831554403251,0.00585128268337621,NA
"HRP","DCC",0,0.00489838718836654,0.0072183256096,NA
"ERC","DCC",0,0.0056845267778209,0.00787114445076015,0.0274434970831641
"Naive","N/A",1,0.00527306004697029,0.00983043778747275,NA
"MVP","Historical",1,0.00382877234179463,0.00573847533533119,NA
"HRP","Historical",1,0.00394449823986545,0.00716223741934454,NA
"ERC","Historical",1,0.00447288532399163,0.00850386356205233,0.029264064152466
"MVP","GARCH",1,0.00258747941482692,0.0054814655678031,NA
"HRP","GARCH",1,0.00330656864802187,0.00660119089758959,NA
"ERC","GARCH",1,0.00407822199260787,0.00752119356110868,0.028679961736616
"MVP","DCC",1,0.00261552280594091,0.00566658908312077,NA
"HRP","DCC",1,0.0033774935470866,0.00708447867373255,NA
"ERC","DCC",1,0.0040494828662538,0.00787453086241788,0.029048109461659
"Naive","N/A",2,0.000825648177540077,0.0098596663073578,NA
"MVP","Historical",2,0.00156007128941119,0.00571347049242222,NA
"HRP","Historical",2,0.00164478159757295,0.00719908012767217,NA
"ERC","Historical",2,0.00133456775282137,0.00850856823334638,0.0279443337941592
"MVP","GARCH",2,0.00189524282227057,0.00509357500472802,NA
"HRP","GARCH",2,0.00201926380760017,0.0063749703151948,NA
"ERC","GARCH",2,0.00156916371346463,0.00754680981546243,0.0309407465939322
"MVP","DCC",2,0.00204744779986913,0.00519847725281725,NA
"HRP","DCC",2,0.00202331113548945,0.00676661822928148,NA
"ERC","DCC",2,0.00161966733946551,0.00785446984416369,0.0301340004312658
"Naive","N/A",3,-0.0012493022701307,0.00984414250653172,NA
"MVP","Historical",3,0.00240389335330476,0.00562277291736683,NA
"HRP","Historical",3,0.000444979258395428,0.00713867735806467,NA
"ERC","Historical",3,-0.000418515671452081,0.00848862499898226,0.0426661290794461
"MVP","GARCH",3,0.00264851489655452,0.00502767754928295,NA
"HRP","GARCH",3,0.000354411614134279,0.00624483739057214,NA
"ERC","GARCH",3,-0.000441106259664362,0.00726334539381618,0.0467681730001144
"MVP","DCC",3,0.00269872660751722,0.00515834280545739,NA
"HRP","DCC",3,4.06988929773663e-05,0.00663408305800466,NA
"ERC","DCC",3,-0.000467788679104549,0.00753969531843143,0.0459769768077207
"Naive","N/A",4,0.0011752158201532,0.0098493429598775,NA
"MVP","Historical",4,0.000481620773354248,0.0056264445303685,NA
"HRP","Historical",4,0.00101222007688991,0.0070556495344641,NA
"ERC","Historical",4,0.00124549137625255,0.00849192598767124,0.0216615623355165
"MVP","GARCH",4,0.000779675529679292,0.00530034911925213,NA
"HRP","GARCH",4,0.00108419564840587,0.00640484489259663,NA
"ERC","GARCH",4,0.00122454928976197,0.00726911618298785,0.0209808797406959
"MVP","DCC",4,0.000917206746775768,0.00544427060152979,NA
"HRP","DCC",4,0.00125234215559624,0.00676774012114596,NA
"ERC","DCC",4,0.00124060594133634,0.00746488968702721,0.0205650474626476
