"Date","Historical","GARCH","DCC"
"2002-02-25",5.33819967739619e-05,3.65926991027243e-05,3.43511792172118e-05
"2002-03-26",7.43346783129133e-05,4.7765851274806e-05,4.88722116056044e-05
"2002-04-24",6.68318969534999e-05,7.97522768300695e-05,7.71076259893487e-05
"2002-05-23",6.02400758530649e-05,5.75314916063908e-05,5.28071539214386e-05
"2002-06-21",0.000231724940097554,0.000237672393403201,0.000228359423786856
"2002-07-22",0.000505804899205464,0.000455713986241481,0.000431052280312782
"2002-08-20",0.000103652476319321,9.14098941137951e-05,8.09724067066821e-05
"2002-09-18",0.000417807837044979,0.000412012752017503,0.000392427729269048
"2002-10-17",0.000103561473588611,0.000145716590251691,0.000167731938688349
"2002-11-15",5.45275955870348e-05,6.47058191673154e-05,6.88425282250036e-05
"2002-12-16",6.5313658546833e-05,5.49560647209444e-05,5.60587989770175e-05
"2003-01-14",7.03476971291064e-05,5.30516361564012e-05,5.13823462265268e-05
"2003-02-12",7.51147353784636e-05,4.86603961911792e-05,4.64014737816203e-05
"2003-03-13",0.000111003077314288,0.00012694981844982,0.000114150506001618
"2003-04-11",8.21157447225373e-05,4.9879435129132e-05,5.85128765584073e-05
"2003-05-12",8.47907423837914e-05,4.40974773799719e-05,5.04362328035636e-05
"2003-06-10",8.50908920138063e-05,4.13146275263863e-05,4.55160154415284e-05
"2003-07-09",0.000104422661070949,5.51006541468065e-05,6.10850041958233e-05
"2003-08-07",0.000134313027489736,6.96672133022185e-05,7.42899124708683e-05
"2003-09-05",7.30314230586718e-05,3.59024111391117e-05,3.39233365724378e-05
"2003-10-06",0.000118868288142896,6.83897735367853e-05,7.05434990976375e-05
"2003-11-04",0.000113994458583847,4.95441682930185e-05,4.95936471218885e-05
"2003-12-03",0.000112369626475434,4.95303901226826e-05,4.8068673139438e-05
"2004-01-01",0.000118704424689658,4.40367013599051e-05,4.29893667288196e-05
"2004-01-30",0.000110667498681386,4.57089832769306e-05,4.2745306731115e-05
"2004-03-01",5.4749287533266e-05,3.83932721037472e-05,4.07907191005345e-05
"2004-03-30",9.53558520460188e-05,4.7486029057148e-05,4.75842440734529e-05
"2004-04-28",7.67964517540824e-05,3.41363143581288e-05,3.40523546338719e-05
"2004-05-27",9.71741218641328e-05,4.78092312539844e-05,4.67444207889109e-05
"2004-06-25",9.72516956975642e-05,3.50162105525147e-05,3.39307758226001e-05
"2004-07-26",5.8343895670234e-05,2.76758573070162e-05,2.89710224461683e-05
"2004-08-24",0.000101911793447381,6.19164582156321e-05,6.0088950091199e-05
"2004-09-22",8.09418828341024e-05,2.85344158955953e-05,2.61526553182564e-05
"2004-10-21",7.42737758810965e-05,2.72529008346546e-05,2.3385332286625e-05
"2004-11-19",8.85795855456391e-05,3.46911480650839e-05,3.0788238683421e-05
"2004-12-20",8.65286762950631e-05,2.33457747140043e-05,2.02533476029509e-05
"2005-01-18",8.14768228317965e-05,2.19615528759825e-05,1.99398015222227e-05
"2005-02-16",7.96614626909249e-05,2.73486247311324e-05,2.71679250156763e-05
"2005-03-17",7.7934914150683e-05,2.58754674350241e-05,2.42130705975764e-05
"2005-04-15",6.31523512579897e-05,5.64591805804433e-05,5.76780050491775e-05
"2005-05-16",8.52443955418952e-05,5.77666914000175e-05,5.5629767298726e-05
"2005-06-14",6.87192339311485e-05,1.43363175301327e-05,1.29072213017291e-05
"2005-07-13",6.25103205949422e-05,2.46404424776953e-05,2.35924818775176e-05
"2005-08-11",5.42368596324645e-05,1.9067340387847e-05,1.8096839139329e-05
"2005-09-09",3.91161248023729e-05,2.22850476348437e-05,2.20139325955094e-05
"2005-10-10",5.94178141856568e-05,5.3669859280882e-05,5.34468031893155e-05
"2005-11-08",3.68591618475768e-05,3.82078368599649e-05,3.87172052811219e-05
"2005-12-07",4.29615489280291e-05,3.0746350429726e-05,3.02541255374093e-05
"2006-01-05",2.68484359378133e-05,2.13167526323313e-05,2.18681489835119e-05
"2006-02-03",3.41550225839958e-05,2.78481661374886e-05,2.79659296900654e-05
"2006-03-06",2.82539305962787e-05,2.18405651896018e-05,2.20395550260424e-05
"2006-04-04",2.70104712681351e-05,2.0108686890745e-05,2.00507841110158e-05
"2006-05-03",4.51861896678895e-05,4.52520498635001e-05,4.60272645186019e-05
"2006-06-01",0.000113584659478871,0.000107590915551293,0.000105632490537073
"2006-06-30",6.68944007992427e-05,5.14208350923315e-05,4.8915983011507e-05
"2006-07-31",3.87386239592099e-05,5.22875857068919e-05,5.26368525931218e-05
"2006-08-29",3.16792993034257e-05,3.34641025427593e-05,3.29399287279338e-05
"2006-09-27",3.14833940732595e-05,3.14237677353008e-05,3.07569041334696e-05
"2006-10-26",3.64548409629029e-05,3.38266187385976e-05,3.2965789540293e-05
"2006-11-24",2.36829274038103e-05,1.80972795283505e-05,1.70516969338957e-05
"2006-12-25",3.77974053632889e-05,2.95843917277427e-05,2.93410759347628e-05
