Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,Historical,21,-0.00355564600556036,0.005832600905820474
MVP,GARCH,21,-0.0022406849163438165,0.0034192501274468374
MVP,Historical,21,-0.0027615739908608055,0.0037904088950400676
ERC,GARCH,21,-0.0038703929464558775,0.006127190038089094
ERC,Historical,21,-0.004266517971183157,0.006408487307289219
Naive,N/A,21,-0.004318730988010149,0.0073840356581862596
HRP,GARCH,22,-0.0009833150183642574,0.005429268783033631
HRP,Historical,22,-0.0012487355238715813,0.005779664769305644
MVP,GARCH,22,-0.0031113787224377742,0.0034190934160430223
MVP,Historical,22,-0.0026895079975496976,0.0037664309815440026
ERC,GARCH,22,-0.0004212209730796513,0.00606408494866525
ERC,Historical,22,-0.0006131290988115297,0.006362982597644108
Naive,N/A,22,0.00011605205559319775,0.007319830826770624
HRP,GARCH,23,-0.0026561755180306455,0.005425976340821377
HRP,Historical,23,-0.002281960422075951,0.005803945067440628
MVP,GARCH,23,-0.0037687515500076326,0.003425054016328373
MVP,Historical,23,-0.00397721776065271,0.00376329967436064
ERC,GARCH,23,-0.0019477792084558302,0.005997335128783926
ERC,Historical,23,-0.0018170843797257403,0.006339663571130988
Naive,N/A,23,-0.001988952276217279,0.007297745146726857
HRP,GARCH,24,0.004689845480171132,0.00540885873217855
HRP,Historical,24,0.005062449272971477,0.005786101256107702
MVP,GARCH,24,0.0006369334194409743,0.0034026790394849284
MVP,Historical,24,0.0010096625028744308,0.003759352106872535
ERC,GARCH,24,0.0054771384895252635,0.006034382469273464
ERC,Historical,24,0.00564840920416137,0.006342551985342885
Naive,N/A,24,0.006569733525554221,0.007296498981782259
HRP,GARCH,25,-0.010568392352696004,0.005392561713196685
HRP,Historical,25,-0.011126519183174678,0.005798163838520422
MVP,GARCH,25,-0.007696122802432495,0.0034010756987686444
MVP,Historical,25,-0.008561740651303974,0.0037607848230352737
ERC,GARCH,25,-0.011354407687062204,0.006030286206943819
ERC,Historical,25,-0.011613544492731838,0.006348118377983186
Naive,N/A,25,-0.01221498578452204,0.007303807542284633
HRP,GARCH,26,0.001735150369246572,0.005539032431136795
HRP,Historical,26,0.0021695645973200425,0.005772137827706597
MVP,GARCH,26,-0.000560738588618895,0.003428467975534998
MVP,Historical,26,0.001389073310836942,0.003737710657746244
ERC,GARCH,26,0.0003526129588958789,0.006151752385623346
ERC,Historical,26,0.0005634604552923419,0.006273044244699952
Naive,N/A,26,-0.0002570301727764806,0.007203449638905842
HRP,GARCH,27,-0.016517195623170507,0.005456069543403094
HRP,Historical,27,-0.0173642754527368,0.005730583456408893
MVP,GARCH,27,-0.011499494859690672,0.0034374259636244728
MVP,Historical,27,-0.012977389076496131,0.0037361062402435485
ERC,GARCH,27,-0.01847871351034546,0.006062402648909981
ERC,Historical,27,-0.018990515954717263,0.006241943199022504
Naive,N/A,27,-0.02045506116945029,0.007136794509912173
HRP,GARCH,28,0.0038752895432108184,0.005799951865960857
HRP,Historical,28,0.003702790235677702,0.005852838380572645
MVP,GARCH,28,0.003983517573987856,0.0035736942183411833
MVP,Historical,28,0.0026286968211393464,0.0037966361064943957
ERC,GARCH,28,0.003647746436483674,0.006560741489038024
ERC,Historical,28,0.0035242798989394523,0.00634726553819604
Naive,N/A,28,0.0033321807579998826,0.007218811007437567
HRP,GARCH,29,-0.020046296461905797,0.0056532175024042435
HRP,Historical,29,-0.02038692087381283,0.005781038222401157
MVP,GARCH,29,-0.01691896689336504,0.003554522881245435
MVP,Historical,29,-0.01701816393485138,0.0037538620310140223
ERC,GARCH,29,-0.021438908641416,0.0064219759938536096
ERC,Historical,29,-0.02158394817153664,0.006266566671545118
Naive,N/A,29,-0.022120421910948568,0.0071222507985326785
HRP,GARCH,30,-0.012660794598030312,0.006199646653151958
HRP,Historical,30,-0.014005511057232675,0.005913619873890472
MVP,GARCH,30,-0.006312381444551448,0.0037764250008505743
