"Date","Historical","GARCH","DCC"
"2000-03-21",0.000193470961000639,0.000177251088604734,0.00017747196565876
"2000-04-19",8.37784703064573e-05,0.000150517639185153,0.000150054860405087
"2000-05-18",9.77075794005347e-05,0.000110364422652204,0.000109710467996843
"2000-06-16",8.78454171941661e-05,9.82862962267969e-05,9.5629370362877e-05
"2000-07-17",7.34543455331924e-05,7.38431190330321e-05,7.09577249539305e-05
"2000-08-15",0.000112346169940487,0.00010717911274457,0.000105673581536608
"2000-09-13",7.69720860271264e-05,6.85101793336574e-05,6.73735504513339e-05
"2000-10-12",0.000174057103210741,0.000170660998654005,0.000170492345764365
"2000-11-10",0.000139221836947254,0.000114990411410681,0.000117137446842776
"2000-12-11",0.000279032420504309,0.00023332086380366,0.000233433195900056
"2001-01-09",0.000102363764998165,0.000337786978195635,0.000335168107198932
"2001-02-07",7.75346958181547e-05,6.9929845410701e-05,6.58898383711463e-05
"2001-03-08",0.000225835896193511,0.000229259427056754,0.000232547954814329
"2001-04-06",0.00011095188311425,6.82184688525473e-05,6.95224008771888e-05
"2001-05-07",8.21883177650151e-05,0.000128692158786178,0.000126424046239634
"2001-06-05",9.38915615229419e-05,8.00258722957238e-05,7.81402756544046e-05
"2001-07-04",5.54491409971977e-05,5.02884147019155e-05,5.11956637906986e-05
"2001-08-02",9.2155072358433e-05,7.36994046389444e-05,7.32288271957401e-05
"2001-08-31",0.000301819910082968,0.000326719585115833,0.000324275372914084
"2001-10-01",6.93661389093516e-05,7.15933906074291e-05,7.04404805564266e-05
"2001-10-30",0.000104446565313678,9.83799386198953e-05,0.000100091821670526
"2001-11-28",8.35191699122501e-05,5.5323943093532e-05,5.62203082999041e-05
"2001-12-27",9.69663650855208e-05,7.54344197321201e-05,7.64065866579073e-05
"2002-01-25",6.95744962585388e-05,4.97082088418263e-05,5.05817528441146e-05
"2002-02-25",6.50741889963205e-05,4.11031120082188e-05,4.15230792963058e-05
"2002-03-26",8.04148847043822e-05,6.30540715703423e-05,6.39169414803037e-05
"2002-04-24",6.83389830710491e-05,7.09768671167312e-05,7.06054162132901e-05
"2002-05-23",5.94093993987614e-05,5.14504891298575e-05,5.06645113819425e-05
"2002-06-21",0.000234350429629116,0.000233550878845959,0.000233452789978445
"2002-07-22",0.000494192519840902,0.000407709821314006,0.000409390968671502
"2002-08-20",6.0350052729564e-05,0.000114102554529721,0.000106169001460161
"2002-09-18",0.000394047031293216,0.000375781078500399,0.000382897923377097
"2002-10-17",7.7448481784391e-05,0.000327361711164638,0.000300879383860198
"2002-11-15",8.66394132708727e-05,0.000112862612043659,9.99480227385195e-05
"2002-12-16",8.78360704797165e-05,6.84896982057958e-05,6.5514540422667e-05
"2003-01-14",9.02771677670882e-05,6.75875192796818e-05,6.38842604026233e-05
"2003-02-12",0.000106866521737264,6.50628630607486e-05,6.24923201219761e-05
"2003-03-13",7.48913819860327e-05,8.70904856280054e-05,8.97348024910782e-05
"2003-04-11",0.000143333616095008,8.37176250544705e-05,8.15861569320224e-05
"2003-05-12",0.000146750188329808,8.08101745617032e-05,8.01120650254196e-05
"2003-06-10",0.000149708874801559,6.38033935833878e-05,6.34709484416058e-05
"2003-07-09",0.000152068325532429,5.86336923265383e-05,5.87366945491137e-05
"2003-08-07",0.000138890716648774,7.38446737199198e-05,7.43708672884725e-05
"2003-09-05",6.36654258014654e-05,4.53125386367947e-05,4.5705511928425e-05
"2003-10-06",7.698137987717e-05,4.25699878144463e-05,4.24706347410645e-05
"2003-11-04",6.20649861397366e-05,2.63743325561567e-05,2.60151451601836e-05
"2003-12-03",6.10281786414162e-05,2.89049359951465e-05,2.82148716317263e-05
"2004-01-01",6.12406534784058e-05,2.96472827161737e-05,2.93867033668491e-05
"2004-01-30",4.58857710634692e-05,2.49951549700512e-05,2.37358498268857e-05
"2004-03-01",3.35151660220981e-05,5.48053417239651e-05,5.57069494578441e-05
"2004-03-30",2.94369237521801e-05,2.60530057480249e-05,2.61434875808711e-05
"2004-04-28",4.90462492490808e-05,4.31114761884733e-05,4.31087807261531e-05
"2004-05-27",2.09087235675825e-05,2.61012109607259e-05,2.65868038967055e-05
"2004-06-25",2.51085100734089e-05,2.77679879159558e-05,2.79029326332501e-05
"2004-07-26",3.67952873124184e-05,3.69161065141726e-05,3.65890602397273e-05
"2004-08-24",3.73522057586026e-05,4.15657556349311e-05,4.17231193454397e-05
"2004-09-22",2.28017665491868e-05,2.32186862293523e-05,2.30871580989773e-05
"2004-10-21",2.16265655260146e-05,2.1278133941184e-05,2.08821775120273e-05
"2004-11-19",2.50939367121869e-05,2.51145653069661e-05,2.50487144095306e-05
"2004-12-20",2.2546365984848e-05,1.92780690544612e-05,1.92615797604858e-05
"2005-01-18",2.20013824003958e-05,1.68067583959974e-05,1.67547180155242e-05
"2005-02-16",3.06280087035395e-05,2.92333362583131e-05,2.92257190449908e-05
"2005-03-17",2.16797632784995e-05,2.11486925125695e-05,2.11793857328592e-05
"2005-04-15",7.4511793635389e-05,7.81599860678137e-05,7.80091237746718e-05
