Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Avg QLIKE,Avg Cov RMSE,ERC RC RMSE,Avg L1 Dist,Avg Turnover,Ann. Sharpe,Ann. Sharpe (rf=0),Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,DCC,0.076107132557083,0.170611852322828,0.1459978095715182,1.1754942322805209,-160.7141277581838,0.0001131050982565,0.0154116789032153,0.21117194691191535,0.096433289618033,0.4003254567655206,0.5155078565148677,0.5578054608205145,-0.5427360747429526,0.1402286232643157,-0.0259687791911812,-0.2997562425091287,12.636907017229271
ERC,GARCH,0.0760803949157375,0.1706348464994418,0.1459704376045212,1.1758697743211162,-160.6704416242138,0.0001131956867475,0.0154184380078167,0.2113588522498247,0.0963465301170072,0.4001487230761608,0.5153155699492122,0.5575675864836912,-0.5425698814679181,0.1402222967295986,-0.0259721890432714,-0.2993395578015023,12.635203607068316
ERC,Historical,0.0775633643754785,0.1719939364946969,0.1570694460461193,1.101461468443748,-160.5458975698822,0.000144121680062,0.0150730356542902,0.20680700316619174,0.0397011042799149,0.4063480792038769,0.5206067014466078,0.5669228490636825,-0.5478153889353887,0.1415866840218075,-0.0261465954932767,-0.2921055667006711,12.41933313971066
HRP,DCC,0.0751099723926962,0.1590401283518268,0.1336353705662426,1.196638164697835,-160.7141277581838,0.0001131050982565,,0.40394299012370033,0.2273561794925233,0.4115892342019128,0.5351506331536072,0.572512068622729,-0.5121399816285568,0.1466590680029581,-0.0242551485079798,-0.3053977174146706,13.968233180784726
HRP,GARCH,0.0751314550412023,0.1590355320284047,0.1336229267384416,1.1967724094217735,-160.6704416242138,0.0001131956867475,,0.40152906808665956,0.2250768614341735,0.4117248587322006,0.5352893977680343,0.572612480435235,-0.5105122794960285,0.1471687519747246,-0.0242488154860985,-0.3091344585812707,14.029858417765851
HRP,Historical,0.0791362896034766,0.1605951428344411,0.1461131131585292,1.10488879135882,-160.5458975698822,0.000144121680062,,0.4004660432554989,0.1219191725004234,0.4324172472528966,0.5547894951670692,0.6036781821532488,-0.5113403485807275,0.1547624587481248,-0.0244328852652296,-0.2838933894237819,13.123043649459536
MVP,DCC,0.0531946890188186,0.1400139343633321,0.1071547334976988,1.31065172712296,-160.7141277581838,0.0001131050982565,,1.085944301904466,0.5860534184113981,0.2999840382785306,0.4403111775693817,0.4153838112381574,-0.4795183936316208,0.1109335736132037,-0.0212407861851882,-0.1612143938191876,20.93210640787327
MVP,GARCH,0.0535980733919969,0.1400196374959759,0.1071341050783157,1.310976541415968,-160.6704416242138,0.0001131956867475,,1.0876387265602587,0.5867227881015277,0.3027118121853616,0.4430338865838974,0.4192630247804327,-0.4793842298667587,0.1118060838315314,-0.0212306525383007,-0.1600217151573538,20.95789605628769
MVP,Historical,0.0662759505276309,0.1336372273578642,0.1180987458173674,1.1347388391095496,-160.5458975698822,0.000144121680062,,1.0434123768244892,0.1618914877145181,0.4001273524685383,0.5471597408375838,0.5593624878049183,-0.3931699557698818,0.1685681969209812,-0.0199637352785204,-0.175420410957219,17.251258890748442
Naive,,0.0788038165611733,0.1858645846595501,0.1717867898297224,1.0883299173083412,-160.5458975698822,0.000144121680062,,,0.0316991950533942,0.3956136294232343,0.5013448515968474,0.5527502147319638,-0.5761922236943707,0.1367665395688733,-0.0281498583042863,-0.28168419222128,10.999602181550692
