"Date","Naive","MVP Historical","HRP Historical","ERC Historical","MVP GARCH","HRP GARCH","ERC GARCH","MVP DCC","HRP DCC","ERC DCC"
"2000-03-21",0.0138780527625645,0.000992793378240729,0.0082782274785632,0.0117269347878573,0.00139113739631989,0.00735105905623714,0.0118701099129079,0.00151525102005199,0.00663754747776869,0.0117481887291952
"2000-03-22",0.000476504078980117,0.0002040707551811,0.000229381257850732,-0.00060802571694684,0.00413433897939313,0.00337034584009934,0.00161630586498922,0.0035490395867958,0.00239256334531534,0.00127224489158576
"2000-03-23",0.0101015468675533,0.0057089684322211,0.00808997924676811,0.00964438553089207,0.00439874511877447,0.00781840930232143,0.00987329442420496,0.00437556248315642,0.00756841548166557,0.00992336139345646
"2000-03-24",0.000109095673820093,-0.00215044093575854,-0.000178216630516376,0.000317252621329118,-0.00341039895022828,-0.00151788287501931,-0.000390219767502763,-0.00348353615124429,-0.00173207703943556,-0.000413479380875231
"2000-03-27",-0.00425211343006769,0.00335211053726374,-0.00116640360069848,-0.0031903904147697,0.00401609773912991,0.000869906784980027,-0.00209023024060284,0.00375056112230156,0.000728278671237188,-0.00222417462278136
"2000-03-28",-0.0102817422133612,-0.0089505103986403,-0.0104101495016014,-0.0103194576697897,-0.00885891473282465,-0.00971894580590238,-0.0100683833168468,-0.00878916537423814,-0.00941104003232652,-0.0100064060968275
"2000-03-29",0.00560114503040397,0.00154251682884999,0.00273068837455067,0.0051033373331411,-0.00189033877344657,5.27229190437208e-05,0.00304123091872629,-0.00111712648496098,0.00104832626926088,0.00319624339473364
"2000-03-30",-0.000427924550464101,0.00323360248235469,0.00174220407418553,0.000962289830842047,0.0010766836314318,-0.00146523619648092,-0.0017971234540488,0.00155364684128009,-0.00024803520830555,-0.00143364827344413
"2000-03-31",0.0109234044885737,0.00168239047636397,0.00773894777110412,0.00962672761110046,0.000880541312106611,0.00752772544626753,0.0104187944761671,0.000286018351507047,0.00628385299902142,0.0101957337562181
"2000-04-03",0.00855613611295572,-0.00288653184878698,0.0023964143681946,0.00604635074869395,-0.00469843201362296,-0.000972231397441298,0.00391942332157454,-0.00395643212762958,-0.000194539474859774,0.00420694600039315
"2000-04-04",-0.00383244220700737,0.00129088787283719,-0.0012424600880137,-0.00243377406445645,-0.00153744554920491,-0.00286211433519799,-0.00340860081123876,-0.00070674746744109,-0.00238198402724159,-0.00333253236610119
"2000-04-05",-0.00264860029083184,0.0035765069929954,0.000308463719256842,-0.00169267537220918,0.00445875673599616,0.00335254252065251,0.000463119541946008,0.00420287805795372,0.00295170047338268,0.00040193650650254
"2000-04-06",0.0100930249216527,0.00497132828641891,0.00905100804371515,0.00926544798587645,0.00864174879980957,0.00932126951744278,0.0094580201086742,0.00809235375209143,0.00878030843397585,0.00929882175358336
"2000-04-07",0.000115058367262673,0.00361280269607714,0.00115752113566636,-0.000103074096438735,0.0051832478788808,0.00263099268457001,0.000734102300872969,0.00482144628393998,0.00201579302295569,0.000472103110548098
"2000-04-10",0.00105575513725709,0.00633627200947101,0.00175259054526106,0.00103531764037117,0.00416865320822067,0.00168910300209456,0.000365767359435273,0.00434467808555585,0.00270283743887878,0.000658288928138014
"2000-04-11",0.00570740038386915,0.00299680596910127,0.0053704982003058,0.00642026136267425,0.0021382036145823,0.00375393993054664,0.00540720689305839,0.00264979072239679,0.00433787606445448,0.00564313692691372
"2000-04-12",-0.00371598530622514,0.00521688098391736,0.00130509984155977,-0.00125010326987506,0.00269878482481963,-0.00117228043159307,-0.00349007841177753,0.00339567539362422,0.000322210736678619,-0.00311075747265787
"2000-04-13",-0.011265504789685,0.00201043184475426,-0.00532176350728852,-0.00840973877489852,-0.000930597717478329,-0.00592469241465859,-0.00910440791283279,-0.000244394837331239,-0.00502123487166392,-0.00893186541047454
"2000-04-14",-0.0486974082790397,-0.0168108987506242,-0.03422383655757,-0.0425601479365297,-0.01524570709516,-0.030822867426816,-0.0421452834693486,-0.0151019726722123,-0.0290822605225252,-0.0419724431522657
"2000-04-17",0.0102215720348974,0.00467967652902401,0.00645605275593388,0.0082304536714483,0.00344852537274579,0.0057356148075533,0.00849954586241477,0.00369454825646041,0.00451838411101257,0.00827662373130986
"2000-04-18",0.0174467798338611,0.00302407096989331,0.0103491066277799,0.0138030135718771,0.00385021308931191,0.0119959661470807,0.0159570371046749,0.00325905584726065,0.0105242702448272,0.0154807251837852
"2000-04-19",0.00211774834065057,-0.000197175182087926,0.00196547329176578,0.00262272067589222,-0.000161724139503978,0.00109469033837284,0.00222090463995875,-0.000266091709069919,0.00093322879158027,0.00238111533610864
"2000-04-20",0.00879464638324508,0.005677770528997,0.00832652722166112,0.00868425140054848,0.00444809050276344,0.00685659468768069,0.00806935173184998,0.00451240954387964,0.00662603415640202,0.00818687442404387
"2000-04-21",0,0,0,0,0,0,0,0,0,0
"2000-04-24",0.00330874759301581,0.000882568586718693,0.00252806322260616,0.00285298207591132,-0.00183931309742401,0.000860886568033823,0.00233208278498768,-0.00177871005111841,0.00044020032811928,0.00244819951755741
"2000-04-25",0.0271517837400994,0.00660347811376118,0.018895638628764,0.0240984600738973,0.00529189111518733,0.0143263245406092,0.0225659894384281,0.00551205964970695,0.0139842247210329,0.0225332512247804
"2000-04-26",-0.00717477523291756,0.00308681348343244,-0.00276691094263392,-0.00534664740820739,0.00138966680936424,-0.0012463155973482,-0.0047816551480923,0.0014659463101794,-0.00135961918560347,-0.00476626105687299
"2000-04-27",-0.00278918171285096,-0.00497764613595392,-0.00460566856428604,-0.00333053221346917,-0.00345885930012137,-0.00395275839472455,-0.00295468186475999,-0.00372337878903117,-0.00369232237743354,-0.00316861316463339
"2000-04-28",-0.00519936454355631,0.00123536293585966,-0.00190644477720127,-0.00401519823545058,0.00361031655603052,-0.00041021208599564,-0.0037154709583971,0.0037140815214408,5.25452429059224e-05,-0.00381810732172184
"2000-05-01",0.00857149471410729,0.0151435024679015,0.0104094859613636,0.00858019620547348,0.0168874063098303,0.0121777302436185,0.00890678942373407,0.0167457271026414,0.0127220257079664,0.00878736067748383
"2000-05-02",-0.00675045215373758,0.00541876782649943,-0.00210625211046326,-0.00491754932783556,0.00843216141768304,0.00241049089424142,-0.00299338404730553,0.00827577553321963,0.00243857680368358,-0.00273385857175888
"2000-05-03",-0.0143652465206574,-0.00533467483264805,-0.00839980850087555,-0.0114183332382083,-0.00561288425463316,-0.00745632259857236,-0.0110293379013728,-0.00546911540510138,-0.00758351867331669,-0.0109110908407549
"2000-05-04",0.00364086997056973,0.00660971716365763,0.0061928142722962,0.00549805795138415,0.00565417071215092,0.00651191261245963,0.00592960247347187,0.00562560046761544,0.00618539050253026,0.00601783369923655
"2000-05-05",0.0109777245669785,0.00290882617277886,0.00640968487050321,0.00901880380875558,0.00438543267173557,0.0060033546956559,0.00916038518768178,0.00422434040141326,0.00613800070569664,0.0090739868467154
"2000-05-08",-0.000714880498802979,-0.000899676752107666,-0.000903852696147456,-0.000508927249481711,-0.00340641006194464,-0.00169674627144355,-0.000670971896824784,-0.00339099533208003,-0.00226265554229254,-0.000551554971514469
"2000-05-09",-0.00225485351970669,0.00508004985451498,0.00159724544198562,-0.000813426642050682,0.00600685452351303,0.00268697112723981,-0.000765044179090025,0.00601351028838464,0.00290946627520388,-0.000669611818794006
"2000-05-10",-0.00930183358419025,-0.00688004165025515,-0.00733246635217684,-0.00820160881649545,-0.00916419953863713,-0.00826327478055,-0.00877837323151134,-0.00923454151478474,-0.00868235086631357,-0.00845800847364193
"2000-05-11",0.0164881777395288,0.00816717530081658,0.0136738964548118,0.0155862513469576,0.00647884990850487,0.0106807403291239,0.0143170933574489,0.00642364699202747,0.0106041583198709,0.0141744937678963
"2000-05-12",0.00229476812873705,0.00051429923821519,0.00019798012667354,0.00133402881370918,0.00176008887432259,0.000686793331925769,0.00140919625904116,0.00165148190853547,0.00091785362768168,0.00122584173967883
"2000-05-15",0.0145920941525726,0.00313899359143091,0.00866054098254193,0.0122766603639876,0.00176134333211305,0.00682700455826812,0.011941969120565,0.00173844670522727,0.00647293347167469,0.011947409403546
"2000-05-16",0.00620148759350688,0.00261961923929028,0.00387561885863346,0.00499373814849143,0.00470480519719016,0.00409448578869162,0.00501441737362928,0.00470130635442349,0.0044668830995458,0.00487478384564859
"2000-05-17",-0.0109144308997236,-0.0077563851379336,-0.00943204206761631,-0.010451102929233,-0.00653933919537719,-0.00846302302152316,-0.0100800811609935,-0.00665123128110987,-0.00824036548592876,-0.010022057355158
"2000-05-18",-0.00299811009902717,-0.00444340818276442,-0.00370695306534629,-0.00316554680009356,-0.00578690908143978,-0.00393463985550642,-0.00327945362691155,-0.00579111129016037,-0.00341552043034522,-0.00319737899037603
"2000-05-19",-0.01322892116332,-0.00316836439993394,-0.00823149944832168,-0.0106224139777832,-0.00326217533166478,-0.00807067751869989,-0.0105645679659539,-0.00333089926952029,-0.00769120882804514,-0.0104840962391993
"2000-05-22",-0.00393542956008985,0.00200650687823815,-0.00120016867752272,-0.00249535987389029,0.000612911759289301,-0.00212917783118424,-0.00309814322854724,0.000550361065140705,-0.00155685759970366,-0.00318153788334623
"2000-05-23",-0.0100300821557279,-0.00129226329077989,-0.00463680158971844,-0.00801708303366738,-0.0013679938762112,-0.00499717770826958,-0.00843128322371416,-0.00152943342095646,-0.00501385910371663,-0.00837632420712105
"2000-05-24",0.00835230872379437,-0.00194826110651684,0.00356317169336268,0.00691207788970391,-0.00314032581325808,0.00271930109331846,0.00651219339187783,-0.0030908443909552,0.00296910426927899,0.00634119560087907
"2000-05-25",-0.0114541702723897,-0.00719901719935234,-0.0094147154969097,-0.0107263475047005,-0.00763784904461043,-0.00975616014347504,-0.010959049474454,-0.00768281351839802,-0.0098310336183717,-0.0110332587636247
"2000-05-26",-0.00209947572088622,0.0041328982136771,0.000698216475631413,-0.000823070492923502,0.00219167429378106,-0.000147420489827387,-0.00136596427826277,0.0020484417339062,0.000176199968368952,-0.00149148294029427
"2000-05-29",0,0,0,0,0,0,0,0,0,0
"2000-05-30",0.0188705633896191,0.00408698445118562,0.011068122621336,0.0154833319947713,0.00539689717402165,0.0113341661529726,0.0158018558212667,0.0053943238725039,0.0103103213374461,0.0155436649732024
"2000-05-31",0.00184717488584427,0.00210916293681813,0.000416052249636146,0.000689434085635391,0.00162777683257806,0.000579478436520627,0.000737553406757699,0.00140662904084948,0.000499383017877196,0.000733603767795196
"2000-06-01",0.0119132568477208,-0.000471651717873584,0.00600897887882801,0.00927242381173277,-0.00105958516357546,0.0050260130777665,0.00877051676403707,-0.00103005348677179,0.00485570431841936,0.00863079748362456
"2000-06-02",0.0130961564623197,0.00141366483891253,0.00687554351465393,0.00968491819506492,0.00295217058679731,0.00667331323169503,0.00955301916546906,0.00351981329928276,0.0068333229546829,0.00947657713456898
"2000-06-05",-0.00699133062866748,-0.00365321048252448,-0.0058265732448218,-0.00702110402220871,-0.00160699507003891,-0.00497242080765651,-0.00654266467483808,-0.00149811327904306,-0.00573648775782439,-0.00655881790502169
"2000-06-06",-0.00181089436493594,0.00881698263201541,0.00371052880396064,0.00128315300864253,0.00841286045061045,0.00397967618395581,0.00149174884225533,0.00805099952205177,0.00389995800107199,0.00149334925729639
"2000-06-07",-0.000240514734068144,0.00399358673611813,0.000740855956916,-0.000154439916952416,0.0027695005855005,-3.61415657403225e-06,-0.000693488312611186,0.00276468180941511,9.60182043966499e-05,-0.000921078642456496
"2000-06-08",-0.00650559043838594,0.00160870559528287,-0.00310521291199981,-0.00486884110197163,0.00193928623933086,-0.00256909136271969,-0.00455228633565594,0.00195492770937705,-0.00252813875810968,-0.00458750149905267
"2000-06-09",0.00156640891341756,0.0021372755453945,0.00243190136883443,0.00194717421976802,0.000647681189540505,0.00209598504807135,0.00186483972080083,0.000663578709217463,0.00163179427292774,0.00188777844606299
"2000-06-12",-0.00486433137747801,0.00468954801165929,-3.1423345071368e-05,-0.00230320627754412,0.00463443875682263,0.000389661237203308,-0.00207324967653747,0.00439184269772606,0.000495607045271034,-0.00208208154162321
"2000-06-13",0.00705515258743242,0.000222882800500243,0.00250543614054355,0.00465576254202285,-0.000793545355445567,0.00216615963016179,0.00448443236301519,-0.000896039486523255,0.00216658684006701,0.00437560521280383
"2000-06-14",0.00624792144719321,0.00650355692312365,0.00630613248811726,0.00582621304285741,0.00945459341753683,0.00791104119559145,0.00676777033441108,0.00963702550070644,0.00750255778017364,0.00693458354111763
"2000-06-15",0.00159812864231063,-0.00708562487432549,-0.00255479316797233,0.000449996161336687,-0.00802475348318911,-0.00330849779861561,3.5849147422857e-05,-0.00797636156138713,-0.00302921329781266,-9.15807650976969e-05
"2000-06-16",-0.00771358375357261,0.000212520131528883,-0.00456606531489327,-0.00585417089734352,5.96705903784886e-05,-0.00476042615682444,-0.00576224673280456,-0.000271340263935817,-0.0049317041234391,-0.00582300582901725
"2000-06-19",0.00121152332571331,7.60706866297282e-05,-0.00148138651529651,-0.000750458719100649,-0.000174977669488142,-0.00163988393478831,-0.000910866058080818,-0.000347898414027441,-0.00204429579306423,-0.00105771266331088
"2000-06-20",-0.00690870448834413,0.00605007861303208,-0.00198509766110551,-0.00541959051349395,0.00542756028253451,-0.0025888503238863,-0.00567744121268763,0.00519162496470479,-0.00298125803481791,-0.00571282576116265
"2000-06-21",-0.00321303385857644,0.000538003323397952,-0.00223102127674928,-0.0026056591939244,0.00049360828929956,-0.00228326802999962,-0.00250526873282941,0.000174166304297638,-0.00271066669591998,-0.00258727371016501
"2000-06-22",-0.0121323501175348,-0.00426573830967609,-0.00740445188980964,-0.010245690521335,-0.00388425351349506,-0.00734122470072136,-0.0101734270319321,-0.003753909406505,-0.0072074821165616,-0.0101153195723177
"2000-06-23",-0.00198828264274403,-0.00120182589638407,-0.000578086447350301,-0.00122134796860938,-0.000820007415416425,-0.000461915702962407,-0.00117146942637904,-0.000668268459318857,-0.000375372824212669,-0.00110879965261671
"2000-06-26",0.00692215610581405,-0.000884401822896455,0.00378291668380431,0.00557380344255648,-0.000607474460035781,0.00404338199437019,0.00563016475659519,-0.000287460172310157,0.00372505259192957,0.00556625000504694
"2000-06-27",0.0032448931619799,0.00240505608812704,0.0025552737735583,0.00238379718254457,0.00302826192698198,0.00296827657047007,0.00254851218221254,0.00283344889813414,0.00372244863141234,0.00268930706604204
"2000-06-28",0.00482696491355957,-0.00126027503578757,0.00266714925549627,0.00420834208831162,-0.00188528304751409,0.00262866030850125,0.00412364384423897,-0.00156578280671285,0.00220081439287843,0.0040835081201663
"2000-06-29",-0.00384168963587798,0.00205948289931945,-0.00120167415909642,-0.00290863950285619,0.00219544559075577,-0.000576947921060077,-0.0024434463605747,0.00181613950526035,-0.000340995689028841,-0.00236633874002296
"2000-06-30",-0.00498808961482251,-0.0301158436889767,-0.0184694537512301,-0.0103867637800772,-0.0292931294834367,-0.0181801169576686,-0.0103843484912147,-0.0290539599007089,-0.0177198955644145,-0.0104724082402811
"2000-07-03",0.013956888667101,0.023592580664749,0.0192599577305364,0.0158513129160333,0.022919532906461,0.0190400875966569,0.0157568374286789,0.0229698767916566,0.0189179807116056,0.0158143346371059
"2000-07-04",1.3351422965803e-05,3.13856310268383e-23,4.37480994581803e-06,7.86346561419843e-06,1.44581672857008e-21,3.97135365896945e-06,7.34379055928112e-06,-2.71607010516804e-22,4.24944870015278e-06,7.38310443093673e-06
"2000-07-05",-0.00245945277430413,0.00990214442976883,0.00377737651339284,-0.00117183779035212,0.00949369375184394,0.00362507074962814,-0.00120811411976818,0.00967746251576322,0.00343046305968948,-0.00105967563988616
"2000-07-06",0.0043648510786145,0.0051134482654217,0.00425488731601805,0.00423277323534003,0.00479401691215991,0.00395482822118509,0.0040067893031755,0.00466760501109975,0.00342225650877359,0.00387511140479384
"2000-07-07",0.00948223473295992,0.00193846092872077,0.00454910690532306,0.00640013566294835,0.0011380708205498,0.00419218944256996,0.00602864347417631,0.00109388175851029,0.00394823541277193,0.00598227687985581
"2000-07-10",0.00464405402745657,0.00104694334331923,0.0033266522410566,0.00418470084368311,0.000635210162453459,0.0035098517271452,0.00428949136788351,0.000924032648685256,0.0041233439410978,0.00448842278557061
"2000-07-11",0.0099454694991508,0.00150641819003414,0.00615077555102984,0.00958366662430511,0.00210245418554875,0.00673841592047367,0.0099571992344574,0.00197022167786403,0.00789082832721399,0.0101551764187674
"2000-07-12",0.00266881987495202,-0.0024541845224393,-0.000334165246899223,0.00105303965407669,-0.00272856075025108,-0.000603925466658848,0.000784977520900719,-0.00263899824421361,-0.000840027522633176,0.000699437088141868
"2000-07-13",0.000375909589274172,-0.00130945956313249,0.000309554300097423,0.000637536664535008,-0.00118980894202807,0.000362150068876728,0.000654301814871809,-0.000930920242895629,0.000492331518324747,0.000618770362173883
"2000-07-14",0.00295180121917932,-0.00349134880842256,-0.000470165695762903,0.00151954812643537,-0.00334340424016226,-0.000419239431947995,0.00138298611150449,-0.00333730065212343,-0.00058012450569594,0.00129223343466177
"2000-07-17",0.00106450789374281,-0.00018037210222027,0.000196691219334024,0.000209816188075812,-0.000635842285648711,0.000255765179689353,0.000293515822084699,-0.00127835778894387,0.000155157800724104,0.000420328399994382
"2000-07-18",-0.00690881523579371,-0.00032751074577994,-0.00374973684869201,-0.0054891304052716,0.000256315659840583,-0.00398318636713508,-0.00552966694071149,-0.000102194323425701,-0.00381939858474735,-0.00554304505679108
"2000-07-19",-0.00478396250534613,0.00164368867305232,-0.00206761695467768,-0.00279062765856375,0.00255237670006775,-0.00208112782155115,-0.00271812631209532,0.00300365412886033,-0.00166266295909041,-0.0028133002681407
"2000-07-20",0.00647851729605503,0.00684242179091295,0.00576334499692825,0.00537660326056834,0.00642992038720374,0.00556986431286151,0.00538627225854631,0.0065121150695347,0.00532644660785114,0.00529078135087399
"2000-07-21",-0.00552319165125325,-0.00102816496404221,-0.00400902508683518,-0.00499464831633966,-0.00208186045163594,-0.00474954469640887,-0.00531992114822772,-0.00183192195847709,-0.00426781944854706,-0.00520820697472857
"2000-07-24",-0.00670566137884299,0.000333581511919643,-0.00305609819228737,-0.00562614547001782,-0.00086176862824585,-0.00381257301659148,-0.00594526710110366,-0.00101971138624189,-0.00375626638808015,-0.00581288797787214
"2000-07-25",-0.000546743701420438,0.000107757684328719,-0.00122361447589746,-0.000823646855353992,-0.000638124337709678,-0.00169346162023733,-0.000926881608263164,0.000439924169933336,-0.00145027087034802,-0.00105463376085179
"2000-07-26",-0.00702410795880381,0.00613937547580441,-0.00172143843089577,-0.00491779182619994,0.00403102722532387,-0.00288960638540905,-0.00523521521613957,0.00465281782212347,-0.0020982000256996,-0.00521911599609922
"2000-07-27",0.0063054270652842,0.00922017230325486,0.0075471767785779,0.00760196419329869,0.00885769697768918,0.00702181037520426,0.00730364824832848,0.00935126956712796,0.00747244375416373,0.00734501465463813
"2000-07-28",-0.011863631346682,0.000927708219442316,-0.00563555402650355,-0.00885047024659525,0.00129476297684763,-0.0060715429562451,-0.00890894052033409,0.00105054770251876,-0.00548897707824172,-0.0088741821833067
"2000-07-31",0.00298362963862855,0.00288899955980956,0.00371878048674856,0.00318998344562892,0.00285248882588888,0.00396944417645539,0.0033138604017654,0.00247179672393733,0.00369140918347009,0.003225133207589
"2000-08-01",0.0132986047653211,0.019667818051722,0.0163354091910132,0.0148462171837962,0.0183251964557785,0.0156897347713343,0.0145622944557093,0.0191269338941097,0.0161598376519708,0.0147339891373985
