Model,Covariance Type,Window Index,Mean Return,Forecasted Std
HRP,GARCH,0,0.004092647185391989,0.00654034105650075
HRP,Historical,0,0.00429119825960665,0.007159925602906293
MVP,GARCH,0,0.0029251667045023786,0.0054026835879958015
MVP,Historical,0,0.0035294103969670835,0.005741547683218777
ERC,GARCH,0,0.004939703419089945,0.007461063072250692
ERC,Historical,0,0.005106138965435075,0.008497446714414937
Naive,N/A,0,0.0059206080997066726,0.009823174288408362
HRP,GARCH,1,0.0012666526745871523,0.0064342729772279604
HRP,Historical,1,0.0010874325455533774,0.007094946004555236
MVP,GARCH,1,0.00217172147875777,0.005213211057273907
MVP,Historical,1,0.002001916979743093,0.005719170151765428
ERC,GARCH,1,0.0005932877972901275,0.007685478302646043
ERC,Historical,1,0.00045701975290674045,0.008508654087257537
Naive,N/A,1,-0.0002118270462953112,0.009864650352325156
HRP,GARCH,2,-0.00041671501901403786,0.006095778242440409
HRP,Historical,2,-0.0003499564052016444,0.007054702382642726
MVP,GARCH,2,0.0002456667410500983,0.004923363539051859
MVP,Historical,2,0.00020946606820556202,0.005630187469606089
ERC,GARCH,2,-0.0006836143342173341,0.007134317119955109
ERC,Historical,2,-0.0006478510400357989,0.008491085364284461
Naive,N/A,2,-0.0008972666424705226,0.009854129727794942
HRP,GARCH,3,0.001776098429949774,0.005854887030407679
HRP,Historical,3,0.0015354506432661602,0.007039809291705056
MVP,GARCH,3,0.0013098710299324716,0.004733041548358927
MVP,Historical,3,0.0009365775648183912,0.005612772902232336
ERC,GARCH,3,0.001919523641435935,0.006877677317637629
ERC,Historical,3,0.001825653451296063,0.008480352055692652
Naive,N/A,3,0.0018790974941457288,0.009844935064985023
HRP,GARCH,4,-0.0008722056329818331,0.0063456735683643725
HRP,Historical,4,-0.0006578289970301231,0.007022754859914183
MVP,GARCH,4,0.0008083853614260265,0.0051912652375151035
MVP,Historical,4,0.0007685273688080266,0.005594440035631532
ERC,GARCH,4,-0.0017099096712946409,0.007335159159029762
ERC,Historical,4,-0.0016258351906872429,0.008467449128386624
Naive,N/A,4,-0.002425104169564099,0.00982991994022713
HRP,GARCH,5,-0.0002740617175344769,0.006465877400358539
HRP,Historical,5,-0.0004473443141454831,0.007045059591922813
MVP,GARCH,5,-0.0016542385938664865,0.005384479063405693
MVP,Historical,5,-0.0014859825836864194,0.005620246917134223
ERC,GARCH,5,0.0004555325812270258,0.007336433361556902
ERC,Historical,5,0.0003724972635890468,0.008477155015020048
Naive,N/A,5,0.0015406112994242522,0.009836268517481995
HRP,GARCH,6,-0.0008300972772020927,0.006728595473084903
HRP,Historical,6,-0.000826925327547235,0.007091696115797725
MVP,GARCH,6,0.00017308579851176372,0.005438073384974085
MVP,Historical,6,0.0001883704472828581,0.0056466471920267125
ERC,GARCH,6,-0.0014842803715171974,0.007878462788156217
ERC,Historical,6,-0.0015400753096602466,0.008529848055176674
Naive,N/A,6,-0.0023293298401860186,0.009911399163153528
HRP,GARCH,7,-0.0034213075560766116,0.006249700096545126
HRP,Historical,7,-0.003301087621680723,0.007103106797884811
MVP,GARCH,7,-0.0018719584529289456,0.005091776814943434
MVP,Historical,7,-0.0018082590542952426,0.005655795054398274
ERC,GARCH,7,-0.004191712251642255,0.007230527161121412
ERC,Historical,7,-0.0041945570902262525,0.008538762158151502
Naive,N/A,7,-0.004781683963038828,0.009914378474224378
HRP,GARCH,8,-0.0004591698781041497,0.006403355121009808
HRP,Historical,8,-0.00026257133145516043,0.007225364682532061
MVP,GARCH,8,-0.00012043470718902557,0.005024481798310106
MVP,Historical,8,0.0004431311893780092,0.005667741825204172
ERC,GARCH,8,-0.0007082607840573371,0.007555754182502041
ERC,Historical,8,-0.0006356048996997465,0.008576747748963135
Naive,N/A,8,-0.0009452564750711725,0.009951558131479682
HRP,GARCH,9,-0.008413011954903415,0.0069991921262892885
HRP,Historical,9,-0.00860390145539392,0.007253612550574242
MVP,GARCH,9,-0.00868534057905455,0.0055212927893906845
MVP,Historical,9,-0.009080516305278999,0.005680857087271145
ERC,GARCH,9,-0.008161018425788123,0.008215550497705114
ERC,Historical,9,-0.008257247125772442,0.008621377340875667
Naive,N/A,9,-0.0076786926044604105,0.010009182466669682
HRP,GARCH,10,-0.006092866302122935,0.009540215789119769
HRP,Historical,10,-0.005751479353962632,0.007521812446937002
MVP,GARCH,10,-0.005717249567608408,0.007745434102735396
MVP,Historical,10,-0.005275998633414948,0.005884637061891468
ERC,GARCH,10,-0.006378264690976058,0.010608360615354076
ERC,Historical,10,-0.0061923811262937075,0.008838160098356628
Naive,N/A,10,-0.006680077653433253,0.010179496467016477
HRP,GARCH,11,0.004726887899861585,0.014254473285367665
HRP,Historical,11,0.00482545354771232,0.007980814445843481
MVP,GARCH,11,0.0040471428636369,0.012004383132091477
MVP,Historical,11,0.0035718905615936755,0.006305689348123687
ERC,GARCH,11,0.005007410346597707,0.015177179965459591
ERC,Historical,11,0.005181631224943408,0.009324721927906184
Naive,N/A,11,0.005087667644012557,0.0105385405755608
HRP,GARCH,12,0.0025861125288974924,0.013544228397395303
HRP,Historical,12,0.0028462311453171024,0.008554780903913532
MVP,GARCH,12,0.002773140846035383,0.011213996875504834
MVP,Historical,12,0.0032747701761260844,0.006710692766186404
ERC,GARCH,12,0.0027336910716684675,0.014614518818276119
ERC,Historical,12,0.0028066721002276565,0.00972903321163164
Naive,N/A,12,0.003076903794585156,0.010900149223172962
HRP,GARCH,13,-0.0026824324791698446,0.010872685424551314
HRP,Historical,13,-0.002432801078388705,0.008639283264385688
MVP,GARCH,13,-0.001885514111450404,0.009015259004097722
MVP,Historical,13,-0.0011312698398387945,0.0067746618642792545
ERC,GARCH,13,-0.003142170824070682,0.011879253473628282
ERC,Historical,13,-0.0030940689425623343,0.009818159304518029
Naive,N/A,13,-0.003291367590554767,0.011003308719306
HRP,GARCH,14,-0.00416366957919809,0.010101514777868723
HRP,Historical,14,-0.00400666302054657,0.008735501343802425
MVP,GARCH,14,-0.004379405300236839,0.008212334911815965
MVP,Historical,14,-0.0036479274785549574,0.006836157878918079
ERC,GARCH,14,-0.004397053159385824,0.01123090832616143
ERC,Historical,14,-0.00432933338674679,0.009912938655739124
Naive,N/A,14,-0.004487871434939093,0.011098467277283057
HRP,GARCH,15,-0.004954553295184956,0.010428529764119999
HRP,Historical,15,-0.005316841196664447,0.008794920728136214
MVP,GARCH,15,-0.004688047472044996,0.009054800198191885
MVP,Historical,15,-0.006620083999651527,0.00691436544658476
ERC,GARCH,15,-0.004772097107531672,0.010963832004680962
ERC,Historical,15,-0.004774745160549899,0.009937075829530812
Naive,N/A,15,-0.005101930456668078,0.011095495898622156
HRP,GARCH,16,0.004641967574730385,0.011795011242075007
HRP,Historical,16,0.004204835628222629,0.008956933923169473
MVP,GARCH,16,0.0015125355700430867,0.009609895167703275
MVP,Historical,16,0.0005384918193256309,0.007015363090913054
ERC,GARCH,16,0.005741021833751909,0.012913636577112912
ERC,Historical,16,0.005577732931504653,0.010159866860909979
Naive,N/A,16,0.006761329044729547,0.011317211045246654
HRP,GARCH,17,0.0006290219584482858,0.013497151794358276
HRP,Historical,17,0.0014062950149309715,0.009714887574419321
MVP,GARCH,17,-0.0013688373607492477,0.010304770458634383
MVP,Historical,17,0.0010366107249637348,0.007531647044441366
ERC,GARCH,17,0.0014822113178947108,0.015077242273873668
ERC,Historical,17,0.0017703292541792633,0.010555840310187707
Naive,N/A,17,0.0021130446499697518,0.011671902916261747
HRP,GARCH,18,0.0006119687982669018,0.011651633309973791
HRP,Historical,18,0.0007026977157125674,0.009625707672402544
MVP,GARCH,18,-0.0004030166934980983,0.010140626084245484
MVP,Historical,18,0.0004092892708252506,0.007589971544416511
ERC,GARCH,18,0.0007901250491410621,0.012198377127646128
ERC,Historical,18,0.0007943257454682041,0.010637825773533567
Naive,N/A,18,0.0011590219740284838,0.011754896500339595
HRP,GARCH,19,0.002066056609644862,0.011011902693211291
HRP,Historical,19,0.002077062404510401,0.009685832137867122
MVP,GARCH,19,0.0010615675140599131,0.009595874211187357
MVP,Historical,19,0.0017629187466311053,0.0075934712798689285
ERC,GARCH,19,0.0022815203536726285,0.011518976981155964
ERC,Historical,19,0.0022644389710791786,0.010695819499169795
Naive,N/A,19,0.0027008168380927436,0.011820218498605498
HRP,GARCH,20,-0.002472390288774279,0.009906733071136296
HRP,Historical,20,-0.0025010725037802463,0.00984473676141915
MVP,GARCH,20,-0.0008129043975848904,0.008042034904826825
MVP,Historical,20,-0.0010155879085645286,0.007597455012992991
ERC,GARCH,20,-0.0028529123724520314,0.01052064228864557
ERC,Historical,20,-0.0028646908154516095,0.010688049918671397
Naive,N/A,20,-0.0037629684315690784,0.011836566743775211
HRP,GARCH,21,-0.0009675230755922882,0.008602791443181938
HRP,Historical,21,-0.0009316978231722619,0.009653514212856013
MVP,GARCH,21,-0.000677544616331442,0.0070811843702114595
MVP,Historical,21,-0.0009267059316929902,0.007559678419176092
ERC,GARCH,21,-0.0010138415766710604,0.00934992194587398
ERC,Historical,21,-0.000985724567054564,0.010651041409589957
Naive,N/A,21,-0.0011601985525908861,0.011811413154482935
HRP,GARCH,22,0.003483396481563148,0.00819440951782104
HRP,Historical,22,0.003278004145939189,0.009656368085114596
MVP,GARCH,22,0.0021465125627657816,0.006737668795783767
MVP,Historical,22,0.0016260804167640395,0.007564782141833837
ERC,GARCH,22,0.003930549495757394,0.008836035344092016
ERC,Historical,22,0.0038580838197149183,0.010647668144296739
Naive,N/A,22,0.004369007048673973,0.011804464262961454
HRP,GARCH,23,-0.005199986943752101,0.008954882277442122
HRP,Historical,23,-0.00518511315069313,0.009752478397034112
MVP,GARCH,23,-0.0035745832733743294,0.00698770478195404
MVP,Historical,23,-0.0034944180302128878,0.00760265814190994
ERC,GARCH,23,-0.005709130614899918,0.009750531809176486
ERC,Historical,23,-0.005728045620224426,0.010700929572319464
Naive,N/A,23,-0.006160976665493244,0.011858383878858902
HRP,GARCH,24,-0.002583270333779852,0.008873172080667978
HRP,Historical,24,-0.002610762025307489,0.009854684195312225
MVP,GARCH,24,-0.001953751526389687,0.006727245157638315
MVP,Historical,24,-0.001841699962779371,0.007593561549946462
ERC,GARCH,24,-0.002831927671461251,0.00976477227477449
ERC,Historical,24,-0.0028528382765379582,0.010704831887526415
Naive,N/A,24,-0.003087268195488228,0.01187644484645386
HRP,GARCH,25,0.0017322798015308976,0.008893463966226084
HRP,Historical,25,0.0016634199091926066,0.009587492956848211
MVP,GARCH,25,0.0021380621675091216,0.007219864402864092
MVP,Historical,25,0.0019937136662094815,0.007457116235152165
ERC,GARCH,25,0.0017621958677749422,0.009475433107365646
ERC,Historical,25,0.001689275873213299,0.010445127974238032
Naive,N/A,25,0.0020024034550916274,0.01166320772020871
HRP,GARCH,26,-0.00224749409778264,0.008971364832962668
HRP,Historical,26,-0.002155814299665844,0.009651883395609724
MVP,GARCH,26,-0.0018090652312784301,0.007594516708167434
MVP,Historical,26,-0.0017753704860688079,0.0074876375525612235
ERC,GARCH,26,-0.002356792143735437,0.009340969002261324
ERC,Historical,26,-0.0023403883166354055,0.010467626342005262
Naive,N/A,26,-0.002531783008269676,0.011690425941075186
HRP,GARCH,27,0.00646405570427701,0.00849381619544353
HRP,Historical,27,0.006553995301825792,0.009623827093175327
MVP,GARCH,27,0.0057356741231715195,0.0069885714559579076
MVP,Historical,27,0.006234624252388408,0.007517489683361266
ERC,GARCH,27,0.00675482940460258,0.009068974503857663
ERC,Historical,27,0.006779491917336395,0.01050007498838682
Naive,N/A,27,0.007304843024287008,0.011718288560146872
HRP,GARCH,28,-0.0020721050538097248,0.010687511106051926
HRP,Historical,28,-0.0022689440488172074,0.0097380026937331
MVP,GARCH,28,-0.0020976534553794725,0.009005896156241679
MVP,Historical,28,-0.0026630458217013738,0.007587674935072759
ERC,GARCH,28,-0.0021169172848206175,0.011170334201227471
ERC,Historical,28,-0.002213738880181997,0.010489335564703918
Naive,N/A,28,-0.002248722409200484,0.011679841270793651
HRP,GARCH,29,0.0015245590772308619,0.010088221992088362
HRP,Historical,29,0.001609320939731111,0.00969395607690805
MVP,GARCH,29,0.0015311732005798425,0.008751246864428307
MVP,Historical,29,0.0020673296956439354,0.0076759782914798055
ERC,GARCH,29,0.0018866379293728628,0.010605698433610944
ERC,Historical,29,0.0019175082280101497,0.010581147288453573
Naive,N/A,29,0.0021474970046258665,0.011747388953556695
HRP,GARCH,30,0.0038505111324034433,0.009006694378929573
HRP,Historical,30,0.00369599315522015,0.009707021379872732
MVP,GARCH,30,0.0030497143762221062,0.007575626209329725
MVP,Historical,30,0.002394143088907626,0.007703086319505088
ERC,GARCH,30,0.0038684841043511386,0.009529612630039042
ERC,Historical,30,0.0037870398348984597,0.010588710326139141
Naive,N/A,30,0.0040128262973866185,0.011740513114269272
HRP,GARCH,31,0.00258699946307651,0.009242465171541628
HRP,Historical,31,0.002686850021799434,0.009893656644099183
MVP,GARCH,31,0.0037726306045433957,0.008062190817552642
MVP,Historical,31,0.0038626773640048307,0.007745974173164551
ERC,GARCH,31,0.002512517095822554,0.009612833588457796
ERC,Historical,31,0.0025422656859994354,0.010636608155829319
Naive,N/A,31,0.002388196689539962,0.011760096131590491
HRP,GARCH,32,0.0028107556818571648,0.008443985423605147
HRP,Historical,32,0.0029787276651164966,0.009907687548197243
MVP,GARCH,32,0.003069895174791796,0.007223798797342837
MVP,Historical,32,0.0035311715285498728,0.0077676044898635065
ERC,GARCH,32,0.0030285985280543324,0.008834995918756524
ERC,Historical,32,0.0030937215342324168,0.01064598041416808
Naive,N/A,32,0.003010736764440404,0.01176852626705384
HRP,GARCH,33,0.0025554082870345935,0.009318186852532773
HRP,Historical,33,0.00249662819140689,0.009938781139413558
MVP,GARCH,33,0.0022698078437868342,0.008254241599359327
MVP,Historical,33,0.002473304611578199,0.007745456005813634
ERC,GARCH,33,0.002497665902644946,0.00966698821236165
ERC,Historical,33,0.0024717592593430596,0.010683834016512095
Naive,N/A,33,0.0025107359245547254,0.011813056140216731
HRP,GARCH,34,-0.0009289896741295357,0.008789437329277528
HRP,Historical,34,-0.0009167960694126934,0.009981439787916987
MVP,GARCH,34,-0.0007113360977713581,0.00721558694773625
MVP,Historical,34,-0.0004130618423855587,0.007772028280446862
ERC,GARCH,34,-0.0011041226960649883,0.00918167278198027
ERC,Historical,34,-0.0011325017958253353,0.010721484955199881
Naive,N/A,34,-0.0012668050742498215,0.011839961935745255
HRP,GARCH,35,0.0015738302555697498,0.008502143486062833
HRP,Historical,35,0.0015818021464974446,0.01000152738769163
MVP,GARCH,35,0.000738642609836052,0.006648498859178816
MVP,Historical,35,0.0012420937543321242,0.007769903676161747
ERC,GARCH,35,0.0017381406755368946,0.00897504343842992
