Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,-0.0031218183048137334,0.009241581492782414,
MVP,Historical,0,-0.0007021399053289583,0.005620507676865188,
HRP,Historical,0,-0.0017860115263835955,0.006810296396704915,
ERC,Historical,0,-0.0025936277384571767,0.008024012164732499,0.01118587373082844
MVP,GARCH,0,-0.0009417660047159023,0.005422731107742613,
HRP,GARCH,0,-0.0019380869332144108,0.0065650997876013535,
ERC,GARCH,0,-0.002566697158999804,0.0076647697710488395,0.012426609905541378
MVP,DCC,0,-0.0009437720037513394,0.0054352102722639685,
HRP,DCC,0,-0.0019424996993907804,0.006571544825762156,
ERC,DCC,0,-0.002570443423429671,0.007662574964089841,0.012350615946642223
Naive,N/A,1,0.0034791939756900598,0.00973259875568163,
MVP,Historical,1,0.0007970243113722223,0.00560927700877174,
HRP,Historical,1,0.0021751394474325545,0.0072324361771754124,
ERC,Historical,1,0.0028909532666349844,0.00842592343547926,0.016207031416567784
MVP,GARCH,1,0.0007734547293307111,0.005671023521807422,
HRP,GARCH,1,0.0018685811989405956,0.007409852940799028,
ERC,GARCH,1,0.0026714322595853953,0.009220407117537032,0.012410912084238349
MVP,DCC,1,0.0007575851172335877,0.005693699510527968,
HRP,DCC,1,0.0018721578667320895,0.007496746272809248,
ERC,DCC,1,0.002665888092107734,0.009327718368050505,0.01262727368693874
Naive,N/A,2,0.0011849694883473215,0.009863205395537323,
MVP,Historical,2,0.0016140710270184933,0.005663514301603971,
HRP,Historical,2,0.0015629878537276546,0.007326170470447223,
ERC,Historical,2,0.0013630503654005887,0.008515659215065724,0.023646004435767094
MVP,GARCH,2,0.0015690143256765978,0.00558585921524319,
HRP,GARCH,2,0.0015161054366943,0.007004532868051086,
ERC,GARCH,2,0.0013977064712878645,0.00874189123583474,0.01940442036389427
MVP,DCC,2,0.0015691445003027024,0.005613159638112558,
HRP,DCC,2,0.0015164548949750732,0.00704311017186306,
ERC,DCC,2,0.001397580568094105,0.008777683006965634,0.019300465777068055
Naive,N/A,3,-0.0013397718450536594,0.009900120178888075,
MVP,Historical,3,0.0008693006824772164,0.005652083185758094,
HRP,Historical,3,-0.00044493557527539956,0.007117027161647763,
ERC,Historical,3,-0.001193297357481336,0.008535349051365876,0.017038118589683637
MVP,GARCH,3,0.0007222620109207801,0.00549357855800009,
HRP,GARCH,3,-0.0004546234970224793,0.0067632324049110605,
ERC,GARCH,3,-0.0012031968795149044,0.008115036881753464,0.016767477401889306
MVP,DCC,3,0.0007230081929988483,0.0054905576327318574,
HRP,DCC,3,-0.0004722232418875911,0.006852621890780198,
ERC,DCC,3,-0.001201116260288346,0.008125460326232002,0.01671721619775821
Naive,N/A,4,8.306938805295132e-05,0.00995450814751062,
MVP,Historical,4,-0.000556442289810745,0.0056617111486978655,
HRP,Historical,4,-0.00022105420043712817,0.007225078222840942,
ERC,Historical,4,-0.00011952874865847221,0.008575086883732323,0.01695420447599067
MVP,GARCH,4,-0.0004851571451485393,0.005451230211073199,
HRP,GARCH,4,-0.0001587458453906039,0.006735916545439549,
ERC,GARCH,4,-6.472429933026969e-05,0.007858842862160289,0.0184965591341804
MVP,DCC,4,-0.0005052596040932107,0.00544851078016553,
HRP,DCC,4,-0.00016300816283762058,0.006731213774693886,
ERC,DCC,4,-6.878582750934918e-05,0.00784988164584992,0.018523712051475218
Naive,N/A,5,-0.0017021507967021647,0.010010292738720943,
MVP,Historical,5,0.000630522684279782,0.005679492907222074,
HRP,Historical,5,-0.0004102959056350587,0.00740396500076195,
ERC,Historical,5,-0.0010201766277748978,0.00863075864773183,0.024121821700003016
MVP,GARCH,5,0.0008715229005966134,0.005445428878150314,
HRP,GARCH,5,-0.00021893593269304396,0.006821026388684129,
