Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Avg QLIKE,Avg Cov RMSE,ERC RC RMSE,Avg L1 Dist,Avg Turnover,Ann. Sharpe,Ann. Sharpe (rf=0),Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,DCC,0.0754574836803156,0.173207394404373,0.1470030719369689,1.1852763545922456,-159.95965946421563,0.0001066068693084,0.014681787319742,0.20210015877302256,0.0897086682863607,0.4026727364579772,0.5069086798596042,0.5603998168237893,-0.5397463657434153,0.1398017447998652,-0.0263682655905412,-0.3347355873229017,13.342032165870402
ERC,GARCH,0.0754203283552634,0.1733087949677466,0.1465909517789971,1.1892712766586016,-159.80756052306677,0.000107261161742,0.0147325536977995,0.20300342971751634,0.0891565755962417,0.4023373274123852,0.5065121681685312,0.5600370643694437,-0.5383734180811588,0.140089249993197,-0.0263784885455774,-0.3308417744609134,13.352942828126563
ERC,Historical,0.0772633145935917,0.1754388213683609,0.1637079026251033,1.0779910683149772,-158.45234551538124,0.0001564773380182,0.0150340303687561,0.20594277349510448,0.0335353689590326,0.4093381711619712,0.512251241192224,0.5703490152801086,-0.5485043168808972,0.1408618167910768,-0.0266669803039929,-0.3304291191430221,13.184014842357149
HRP,DCC,0.0725737694579169,0.161866419685706,0.1358387977563247,1.1985730001254546,-159.95965946421563,0.0001066068693084,,0.38614742145964415,0.2045320306899323,0.4025216979731881,0.5140570487303979,0.5587530536556194,-0.5035295393238938,0.1441301131118627,-0.0247007570073771,-0.3592639769205746,14.446990028673016
HRP,GARCH,0.0736276925891967,0.1616103703452508,0.1353464396859696,1.2009256451773218,-159.80756052306677,0.000107261161742,,0.3891809376442523,0.2001330265578156,0.4089764864309387,0.5206896830047082,0.5680716013790118,-0.4990089529353513,0.1475478388836353,-0.0246465046917106,-0.354696946293307,14.368916753657752
HRP,Historical,0.0782190881637316,0.1646914762800102,0.1532291863178738,1.0810001643417515,-158.45234551538124,0.0001564773380182,,0.39701734084492324,0.0930215751757674,0.4303048960254377,0.5399346505698837,0.5989116313530415,-0.5149908771724037,0.1518844151049811,-0.0250392510472963,-0.3578717558849038,14.237126104083591
MVP,DCC,0.0615417204992758,0.1416938303493575,0.1097161260262427,1.2953833736686282,-159.95965946421563,0.0001066068693084,,1.07537957221824,0.5730486507690637,0.3650915903086177,0.4924822902301291,0.5078055518871663,-0.4705692186564096,0.1307814409854358,-0.0214268625192277,-0.1509488848280603,20.268221191087
MVP,GARCH,0.0632921243544899,0.1417469984737503,0.1095416110977278,1.2980753735601995,-159.80756052306677,0.000107261161742,,1.079035305325711,0.5693698889347582,0.3766330490344708,0.5039792938361813,0.5242473306550718,-0.4598282524257748,0.1376429656520648,-0.0214012475873791,-0.1568850081127798,20.35033082696472
MVP,Historical,0.06664940679754,0.1379314847179998,0.1242311759090448,1.113957221053155,-158.45234551538124,0.0001564773380182,,1.0654246877267914,0.0947742060144597,0.406041532785638,0.5369068169754934,0.5681536701052714,-0.4008451012245287,0.1662722248418028,-0.0205111924300741,-0.1754854256734754,19.198718313120704
Naive,,0.0797452773923823,0.1881559370744977,0.1772150209486931,1.0678062073342864,-158.45234551538124,0.0001564773380182,,,0.0314528813174236,0.4062316475584121,0.5021886475607112,0.5671967143844611,-0.5761922236943704,0.138400474898949,-0.0285230269565707,-0.3078087312736616,11.740776991286443
