Model,Covariance Type,Window Index,Mean Return,Forecasted Std
HRP,GARCH,0,0.008795414881176907,0.005821787444676653
HRP,Historical,0,0.008840489709361797,0.008833441230680467
MVP,GARCH,0,0.011026235604730998,0.004798191312043447
MVP,Historical,0,0.012994292213261944,0.007197553741347663
ERC,GARCH,0,0.00848211266389778,0.006098165178118005
ERC,Historical,0,0.00841434310628323,0.009425298145332823
Naive,N/A,0,0.007970499624810473,0.0102284463875614
HRP,GARCH,1,-0.006672583456067686,0.006081119822497456
HRP,Historical,1,-0.004520940965786134,0.008837809769283018
MVP,GARCH,1,-0.004790573824600937,0.00515503087275673
MVP,Historical,1,0.0018250051919569662,0.007204852183636758
ERC,GARCH,1,-0.007125607468741804,0.006280525518434469
ERC,Historical,1,-0.006078010140358968,0.009428262898733776
Naive,N/A,1,-0.0075896359482031245,0.010230332945849692
HRP,GARCH,2,-0.00655307587733666,0.006095087799908007
HRP,Historical,2,-0.006774582094504846,0.008835992798604886
MVP,GARCH,2,-0.003915665723474613,0.005173469364296564
MVP,Historical,2,-0.005532966686237463,0.007204387180658471
ERC,GARCH,2,-0.006907282751451447,0.0063206439675219965
ERC,Historical,2,-0.007017399257192991,0.009425732850805795
Naive,N/A,2,-0.007655627181387653,0.010227070363673482
HRP,GARCH,3,-0.004570045758197948,0.006068189673966829
HRP,Historical,3,-0.0036581905961517755,0.008835726116200827
MVP,GARCH,3,-0.0034687005865438386,0.005093627246125199
MVP,Historical,3,-0.001163485737991358,0.0072027816570776285
ERC,GARCH,3,-0.004586575224836692,0.006321546974743093
ERC,Historical,3,-0.0041589213544956745,0.009425931239230335
Naive,N/A,3,-0.004578999787715851,0.010228408798080074
HRP,GARCH,4,-0.0038181618011391616,0.005995781970071916
HRP,Historical,4,-0.003695450060689089,0.008836092819666387
MVP,GARCH,4,-0.0009688580133350581,0.005000310075147581
MVP,Historical,4,-0.0012608556785840958,0.0072006961582121555
ERC,GARCH,4,-0.004122452453696606,0.006255871903090286
ERC,Historical,4,-0.0039556279343750155,0.00942671579772783
Naive,N/A,4,-0.004908817352300858,0.01022878108290403
HRP,GARCH,5,0.0011862679858332887,0.005966334653675981
HRP,Historical,5,0.0009172491713027719,0.008833936739781141
MVP,GARCH,5,-0.0027401834488188113,0.004946571491074739
MVP,Historical,5,-0.005965113021471336,0.0071993253716096575
ERC,GARCH,5,0.0022069001263305033,0.00623624190684394
ERC,Historical,5,0.002287899938615962,0.009423617433408934
Naive,N/A,5,0.003224565001052379,0.010226560080727549
HRP,GARCH,6,0.005093493488072601,0.00592373126403845
HRP,Historical,6,0.005109633046406809,0.008833640799927241
MVP,GARCH,6,0.002955348059586873,0.004895893936457482
MVP,Historical,6,0.0039044492934708444,0.007201149654368634
ERC,GARCH,6,0.005643075580943263,0.0062007758497664356
ERC,Historical,6,0.005627853724592555,0.009422662761310785
Naive,N/A,6,0.005852634786001537,0.01022580121753648
HRP,GARCH,7,0.0019253943628450513,0.005906092966919552
HRP,Historical,7,0.001672040054535509,0.008828845545721649
MVP,GARCH,7,0.0030401374572177095,0.004844887575541264
MVP,Historical,7,0.0012636065469601614,0.007195596318263605
ERC,GARCH,7,0.0019076623697644414,0.0061888334363121075
ERC,Historical,7,0.0018771432311752096,0.009418983673688756
Naive,N/A,7,0.0017175833969459847,0.010224186519419231
HRP,GARCH,8,-0.0016243898177107062,0.005817504886510464
HRP,Historical,8,-0.0006568142026359479,0.008828866208265406
MVP,GARCH,8,0.00024374405098792073,0.0048412037914934355
MVP,Historical,8,0.0042404141216889416,0.007195606203649227
ERC,GARCH,8,-0.0023779804516360506,0.006070652198641957
ERC,Historical,8,-0.002022496657340605,0.009419097501981711
Naive,N/A,8,-0.0027363878068888056,0.01022424569302397
HRP,GARCH,9,0.009982957196611856,0.005659177263219007
HRP,Historical,9,0.00972844433440064,0.00874068101814608
MVP,GARCH,9,0.008144075151007056,0.004760916047607984
MVP,Historical,9,0.006786928102538813,0.007194679812556158
ERC,GARCH,9,0.010349646574821922,0.005979203698238237
ERC,Historical,9,0.010296611219517068,0.00941864335777375
Naive,N/A,9,0.010861284903979002,0.010224326705472048
HRP,GARCH,10,0.006791969327080266,0.0059049657364834765
HRP,Historical,10,0.007706096862658576,0.008851390913626803
MVP,GARCH,10,0.002496121598361011,0.004888516161779496
MVP,Historical,10,0.007907462560880483,0.007190127679020376
ERC,GARCH,10,0.007152151114319316,0.00618181870736658
ERC,Historical,10,0.00759952700155241,0.00941796510650379
Naive,N/A,10,0.0072159017250396015,0.010225423431781075
HRP,GARCH,11,0.004449240801481167,0.005995358484192204
HRP,Historical,11,0.00482533382100224,0.008845314063405156
MVP,GARCH,11,0.002997765957758029,0.0048570280554226545
