Model,Covariance Type,Window Index,Mean Return,Forecasted Std
Naive,N/A,0,-0.0024458946821443147,0.010782233363678988
MVP,Historical,0,-0.003278584266987854,0.009574226268495209
HRP,Historical,0,-0.003060272268969949,0.01008079157490123
ERC,Historical,0,-0.0026852487513369396,0.010293776993284062
MVP,GARCH,0,-0.0015081479532606894,0.00867713566045926
HRP,GARCH,0,-0.0026558995951087797,0.009288305772460256
ERC,GARCH,0,-0.0025354687673380238,0.009559808497825745
MVP,DCC,0,-0.0013899389585767957,0.008623493701261354
HRP,DCC,0,-0.002560511374138078,0.009239133583723627
ERC,DCC,0,-0.002538078007130418,0.009575074332561388
Naive,N/A,1,-0.0027123845875968674,0.010817702449186974
MVP,Historical,1,-0.003114468881996007,0.009609303550212271
HRP,Historical,1,-0.003044144358332631,0.010129896374985526
ERC,Historical,1,-0.002796825436578895,0.010334998354484797
MVP,GARCH,1,-0.0035137809263590656,0.008891281018425313
HRP,GARCH,1,-0.0030843977148928186,0.009613907134247974
ERC,GARCH,1,-0.0028490007290201064,0.009922177308621096
MVP,DCC,1,-0.003745469057153652,0.008892874076302558
HRP,DCC,1,-0.002928210435920355,0.009647256013338332
ERC,DCC,1,-0.0028599319135534196,0.010018383251943529
Naive,N/A,2,0.0017074238648569916,0.010841153303996987
MVP,Historical,2,0.0021818612989108295,0.009667656866941739
HRP,Historical,2,0.0018328435216967676,0.010173039775259896
ERC,Historical,2,0.001864718386205448,0.010377905214357941
MVP,GARCH,2,0.0027354269699235412,0.008962957947466814
HRP,GARCH,2,0.002021288624146265,0.009603195479683661
ERC,GARCH,2,0.0019324316395738588,0.009817392637608823
MVP,DCC,2,0.0026940756985149397,0.008829851205975082
HRP,DCC,2,0.0021108843024743667,0.00947881682337811
ERC,DCC,2,0.0019471752389680272,0.009745280277381497
Naive,N/A,3,-0.0004948880958657776,0.010875684568435183
MVP,Historical,3,-0.0008346103164690221,0.009695250468645297
HRP,Historical,3,-0.00044331458035909356,0.010204954052057912
ERC,Historical,3,-0.00043414957190513446,0.01041076361394207
MVP,GARCH,3,-0.0017572477004063746,0.00928294967511694
HRP,GARCH,3,-0.0008263706476053428,0.009915739160855403
ERC,GARCH,3,-0.0006204765432504184,0.01019168257627956
MVP,DCC,3,-0.00168722014201178,0.00922415424279553
HRP,DCC,3,-0.0009002130726997974,0.009854668103165824
ERC,DCC,3,-0.0006036930401279808,0.010181286762635121
Naive,N/A,4,-0.0008289664974706115,0.010878487990441011
MVP,Historical,4,-0.0009920135767784188,0.009711138465060458
HRP,Historical,4,-0.0009417882018930978,0.010222222054213444
ERC,Historical,4,-0.0008552918129135962,0.01041998871669016
MVP,GARCH,4,-0.00110215348966688,0.009140238895910485
HRP,GARCH,4,-0.0010116816961748217,0.009730983229539462
ERC,GARCH,4,-0.0008785028348813324,0.009947917058082803
MVP,DCC,4,-0.0010247796362725177,0.00907166752834724
HRP,DCC,4,-0.0009739516134588101,0.009657737831885851
ERC,DCC,4,-0.0008693633897439814,0.00991755546725227
Naive,N/A,5,0.011591423249872255,0.010880887037559732
MVP,Historical,5,0.009090884031621014,0.00974678548902903
HRP,Historical,5,0.010756801539537843,0.010248509400007252
ERC,Historical,5,0.011066008112283855,0.010438575516809954
MVP,GARCH,5,0.009183306958223694,0.009313172666991791
HRP,GARCH,5,0.010824546231195263,0.00992344544804689
ERC,GARCH,5,0.011101354497170595,0.010139969556877586
MVP,DCC,5,0.009154709127465263,0.009228348368559257
HRP,DCC,5,0.01067965255582255,0.00980417039996617
ERC,DCC,5,0.011089870007405637,0.010093893537531361
Naive,N/A,6,-0.0010852533434207883,0.011025652478163133
MVP,Historical,6,-0.0015641786438975284,0.009852221517484758
HRP,Historical,6,-0.0010351560464297552,0.010375485830901025
ERC,Historical,6,-0.0009583145654919326,0.010573445657958038
MVP,GARCH,6,-0.0019491276774179513,0.009689788470484089
HRP,GARCH,6,-0.0011065730527398073,0.010523130287397417
ERC,GARCH,6,-0.0009818358421185738,0.010944379463756228
MVP,DCC,6,-0.0019226529040214254,0.009645201409948265
HRP,DCC,6,-0.0011132557364372559,0.010428361942054631
ERC,DCC,6,-0.000981343501311237,0.010909261817677311
Naive,N/A,7,-0.0009341542327708601,0.010998830102489417
MVP,Historical,7,-0.0003872366454226228,0.009838637241489137
HRP,Historical,7,-0.0005465076517809602,0.010350931963929654
ERC,Historical,7,-0.0007535146600950772,0.01055026541731312
MVP,GARCH,7,-0.0009517209236672549,0.009338524186654637
HRP,GARCH,7,-0.0005916646376815679,0.010089581407779418
ERC,GARCH,7,-0.0007658233754603721,0.0104317540057465
MVP,DCC,7,-0.0010055357482755573,0.00930460989492794
HRP,DCC,7,-0.0005707042582394205,0.010011078834159037
ERC,DCC,7,-0.0007739414310239336,0.010395595764432119
Naive,N/A,8,0.0007863059992793537,0.010927013405428862
MVP,Historical,8,0.001000903707848839,0.00978689177264897
HRP,Historical,8,0.0008042584652047354,0.010284787816844896
ERC,Historical,8,0.0008392028184659682,0.01047986066408835
MVP,GARCH,8,0.0007039339078940309,0.00899325701779775
HRP,GARCH,8,0.0007584172284937624,0.00973535601561321
ERC,GARCH,8,0.0007732132181527039,0.01002714633392571
MVP,DCC,8,0.0008403789968952316,0.008909295250208095
HRP,DCC,8,0.0009016993326579779,0.00962243513878196
ERC,DCC,8,0.0008040760604511182,0.009943411873382716
Naive,N/A,9,-0.004419906694296699,0.01088295903807793
MVP,Historical,9,-0.0038816824606252875,0.009769794952570842
HRP,Historical,9,-0.004563272133499984,0.010257749128321888
ERC,Historical,9,-0.004339858941323148,0.010449464196113853
MVP,GARCH,9,-0.003096086585819422,0.00887243711550145
HRP,GARCH,9,-0.004186359842385301,0.009692068910143964
ERC,GARCH,9,-0.004152230105528305,0.010020139378362734
MVP,DCC,9,-0.003110633561461814,0.008802195368463703
HRP,DCC,9,-0.004121710950915351,0.00958611047365925
ERC,DCC,9,-0.004139905073079506,0.009961075859651551
Naive,N/A,10,0.005806486101287666,0.010827127665242494
MVP,Historical,10,0.0058491248098211015,0.009733047417681606
HRP,Historical,10,0.005535133143546986,0.010220550651552038
ERC,Historical,10,0.005657253362169138,0.01040505739110812
MVP,GARCH,10,0.005408988596151482,0.008689760317951203
HRP,GARCH,10,0.005270495424937531,0.009481362127955638
ERC,GARCH,10,0.005526440426807423,0.009736081873155328
MVP,DCC,10,0.005205191986644503,0.008603874142625598
HRP,DCC,10,0.005329542983515791,0.009380039167443802
ERC,DCC,10,0.005506290673779947,0.009664159351405608
Naive,N/A,11,0.0023773425660127724,0.010864055402352347
MVP,Historical,11,0.0023756325744436575,0.009758676364705616
HRP,Historical,11,0.0023986849545552047,0.01023530895946184
ERC,Historical,11,0.0024410285924011963,0.010442543593171748
MVP,GARCH,11,0.0017196394804318352,0.009257159829816388
HRP,GARCH,11,0.002130215179888295,0.009926043599844355
ERC,GARCH,11,0.0022975475701674805,0.010245548604994367
MVP,DCC,11,0.0017298490414421577,0.009151139099083511
HRP,DCC,11,0.0020885992991891964,0.009802401346821253
ERC,DCC,11,0.0022904840321901292,0.010173328417328565
Naive,N/A,12,-0.004424135791688542,0.01084379889803143
MVP,Historical,12,-0.0033793381045360976,0.00971818764666728
HRP,Historical,12,-0.003912768466611236,0.010211709713501693
ERC,Historical,12,-0.004095811605439684,0.010418517915987309
MVP,GARCH,12,-0.0031563823040893432,0.00894177461112025
HRP,GARCH,12,-0.003794235240138889,0.0096404945409957
ERC,GARCH,12,-0.004052226059842639,0.009964839551230951
MVP,DCC,12,-0.0030953637788367037,0.008886712282592439
HRP,DCC,12,-0.003728227721680074,0.009534850544804872
ERC,DCC,12,-0.004029737417457541,0.009925538294805294
Naive,N/A,13,-0.0005407827948174771,0.01084077988827914
MVP,Historical,13,-0.0007331226293868734,0.009706331467356567
HRP,Historical,13,-0.0009849426467414045,0.010199104139012786
ERC,Historical,13,-0.0008385370920289206,0.010407771390364789
MVP,GARCH,13,-0.001066994553963079,0.008787377561839723
HRP,GARCH,13,-0.001032267007371084,0.009429667995736423
ERC,GARCH,13,-0.0008679665460402479,0.00976816743496626
MVP,DCC,13,-0.0010193100723983706,0.008730188437299254
HRP,DCC,13,-0.0010823353848637255,0.009309291848618314
ERC,DCC,13,-0.0008760980748976355,0.009715873727839493
Naive,N/A,14,0.003770259973145214,0.010858026610134094
MVP,Historical,14,0.0037357135821976537,0.009717787253123491
HRP,Historical,14,0.003626269332868072,0.010215699102760595
ERC,Historical,14,0.003646631131972072,0.010425270550196871
MVP,GARCH,14,0.0027125292415895743,0.00861167900406539
HRP,GARCH,14,0.0031920482965501706,0.009338471544281232
ERC,GARCH,14,0.0034784248873758403,0.009698524885449136
MVP,DCC,14,0.002483844718210233,0.00853945627068647
HRP,DCC,14,0.0032162096197981176,0.00929554344242257
ERC,DCC,14,0.0034501062752442823,0.009659399650263021
Naive,N/A,15,-0.0021384492671223726,0.010877044604315012
MVP,Historical,15,-0.002291845761606462,0.009730627252846239
HRP,Historical,15,-0.0022772161349664142,0.01023497779700124
ERC,Historical,15,-0.002252664248850379,0.010444063862205751
MVP,GARCH,15,-0.002252583967572785,0.008520537876577196
HRP,GARCH,15,-0.0022822631672949458,0.009292188143447028
ERC,GARCH,15,-0.002262781439250009,0.00966793852242751
