Model,Covariance Type,#Rolling Windows,Sharpe Ratio,Mean Return,Std Dev,Δ Return vs ERC OOS,Δ Std vs ERC OOS,Δ Return vs MVP OOS,Δ Std vs MVP OOS
MVP,Historical,301,0.43523263473115287,0.0025510113765019305,0.005861259411481663,0.0002595817183857095,0.0031161728673714355,0.002548793246656063,0.005859900867965531
ERC,GARCH,301,0.9549656411811431,0.002824763832152542,0.002957974308540306,0.0005333341740363208,0.00021288776443007884,0.0028225457023066743,0.0029566157650241748
ERC,Historical,301,0.9670115137807079,0.002797427459359778,0.0028928584815114816,0.000505997801243557,0.00014777193740125438,0.0027952093295139104,0.0028914999379953503
Naive,N/A,301,1.0049224707873772,0.0028391621118401696,0.0028252548772400607,0.0005477324537239486,8.016833312983343e-05,0.002836943981994302,0.0028238963337239294
Real ERC,OOS,301,0.8347385852124195,0.002291429658116221,0.0027450865441102272,0.0,0.0,0.0022892115282703534,0.002743728000594096
Real MVP,OOS,301,1.6327263864053587,2.218129845867607e-06,1.3585435161313732e-06,-0.0022892115282703534,-0.002743728000594096,0.0,0.0
HRP,GARCH,302,0.11252922755399741,0.0005813854394973014,0.005166528306775431,1.3389023182451987e-05,0.0020518596567785205,-9.402096278385687e-05,0.005165315715142519
HRP,Historical,302,0.12898174083283145,0.0006845433652713222,0.005307288929822508,0.00011654694895647279,0.002192620279825598,9.136962990163931e-06,0.005306076338189597
MVP,GARCH,302,0.023226735492341347,6.907832538331146e-05,0.002974086711672803,-0.000498918090931538,-0.00014058193832410708,-0.0006063280768978469,0.0029728741200398916
MVP,Historical,302,0.2075449768019213,0.0009727729546753006,0.004687046488259288,0.0004047765383604512,0.0015723778382623782,0.00029736655239414234,0.004685833896626377
ERC,GARCH,302,0.09960433554270591,0.0005383136182571027,0.005404519947089028,-2.9682798057746682e-05,0.0022898512970921177,-0.00013709278402405554,0.005403307355456116
ERC,Historical,302,0.10939778264114856,0.0005971088993284004,0.005458144442351848,2.9112483013551006e-05,0.0023434757923549376,-7.829750295275785e-05,0.005456931850718936
Naive,N/A,302,0.08643316389547825,0.0004895353056998758,0.005663743910750047,-7.846111061497361e-05,0.002549075260753137,-0.00018587109658128246,0.005662531319117136
Real ERC,OOS,302,0.18236174699206378,0.0005679964163148494,0.00311466864999691,0.0,0.0,-0.00010740998596630886,0.0031134560583639987
Real MVP,OOS,302,556.9941140525401,0.0006754064022811583,1.2125916329116694e-06,0.00010740998596630886,-0.0031134560583639987,0.0,0.0
HRP,GARCH,303,0.4408945702267464,0.0032507871468596536,0.007373162126237607,-0.00015622663636589637,0.00018699406563538624,0.00039589075256450147,0.007371481633375719
HRP,Historical,303,0.4098278579191541,0.003096781864380802,0.007556299076652075,-0.0003102319188447479,0.00037013101604985426,0.00024188547008564994,0.007554618583790187
MVP,GARCH,303,0.7811020619896007,0.0038693217301025776,0.0049536698446893766,0.00046230794687702765,-0.0022324982159128443,0.0010144253358074255,0.0049519893518274885
MVP,Historical,303,0.42090115367240716,0.0021832569622404485,0.0051871013970650835,-0.0012237568209851014,-0.0019990666635371374,-0.0006716394320547036,0.0051854209042031954
ERC,GARCH,303,0.4377526097197623,0.003318236522497471,0.007580163884395158,-8.877726072807884e-05,0.0003939958237929369,0.000463340128202319,0.00757848339153327
ERC,Historical,303,0.42516508218705285,0.0032562292143770966,0.007658740923941885,-0.0001507845688484533,0.00047257286333966374,0.00040133282008194453,0.007657060431079997
Naive,N/A,303,0.43253136730749314,0.0033790479709778025,0.007812261089900529,-2.796581224774738e-05,0.000626093029298308,0.0005241515766826505,0.007810580597038641
Real ERC,OOS,303,0.4741071673378082,0.00340701378322555,0.007186168060602221,0.0,0.0,0.0005521173889303978,0.007184487567740333
Real MVP,OOS,303,1698.8447014809112,0.002854896394295152,1.6804928618881357e-06,-0.0005521173889303978,-0.007184487567740333,0.0,0.0
HRP,GARCH,304,-1.4304414146025357,-0.0017562465239743207,0.0012277654338345018,0.0015884832276371818,-0.004474874956166247,0.00025645608262958087,0.0012275950723592073
HRP,Historical,304,-1.0449290572043943,-0.0016600157041214987,0.0015886396235957956,0.0016847140474900038,-0.004114000766404953,0.0003526869024824029,0.0015884692621205012
MVP,GARCH,304,-0.4989831327254871,-0.0025924523450693944,0.005195470898804145,0.0007522774065421081,-0.0005071694911966042,-0.0005797497384654928,0.00519530053732885
MVP,Historical,304,-0.4033557853356287,-0.001709044454691359,0.004237064439944201,0.0016356852969201434,-0.0014655759500565475,0.0003036581519125425,0.0042368940784689064
ERC,GARCH,304,-0.9108177711879027,-0.0016364450427208813,0.001796676672861361,0.0017082847088906211,-0.003905963717139388,0.0003762575638830202,0.0017965063113860665
ERC,Historical,304,-0.8267988053443291,-0.00159004542424575,0.0019231346416660083,0.0017546843273657524,-0.0037795057483347404,0.0004226571823581515,0.0019229642801907138
Naive,N/A,304,-0.6684041477202022,-0.0015648866652353168,0.0023412282382939183,0.0017798430863761856,-0.0033614121517068305,0.0004478159413685847,0.002341057876818624
Real ERC,OOS,304,-0.5865230003765086,-0.0033447297516115025,0.005702640390000749,0.0,0.0,-0.001332027145007601,0.005702470028525454
Real MVP,OOS,304,-11814.30604028359,-0.0020127026066039016,1.7036147529453948e-07,0.001332027145007601,-0.005702470028525454,0.0,0.0
HRP,GARCH,305,0.19641384452946653,0.0012874826719209119,0.006554948685034065,0.0005772577641501549,-0.0005290537193335994,-0.001337696024705567,0.006553426125108505
HRP,Historical,305,0.203312197398103,0.001304681147337753,0.006417131702054617,0.000594456239566996,-0.0006668707023130471,-0.001320497549288726,0.006415609142129058
MVP,GARCH,305,1.0243746315295101,0.003192982876387809,0.0031170069797807425,0.0024827579686170524,-0.003966995424586922,0.0005678041797613303,0.003115484419855183
MVP,Historical,305,1.283595467655886,0.0034233201869329675,0.002666977465404008,0.0027130952791622103,-0.004417024938963656,0.0007981414903064886,0.0026654549054784486
ERC,GARCH,305,0.16217517604054624,0.001133556173619849,0.0069897021313326205,0.00042333126584909197,-9.430027303504365e-05,-0.00149162252300663,0.006988179571407061
ERC,Historical,305,0.16106258257328834,0.0011204371229043618,0.0069565327030226215,0.0004102122151336048,-0.00012746970134504265,-0.001504741573722117,0.006955010143097062
Naive,N/A,305,0.13046102250743452,0.0009646576900172691,0.007394221442364493,0.0002544327822465121,0.00031021903799682924,-0.0016605210066092098,0.007392698882438934
Real ERC,OOS,305,0.100257575764354,0.000710224907770757,0.007084002404367664,0.0,0.0,-0.001914953788855722,0.007082479844442105
Real MVP,OOS,305,1724.1874375892337,0.002625178696626479,1.5225599255594943e-06,0.001914953788855722,-0.007082479844442105,0.0,0.0
HRP,GARCH,306,-0.2665203741254026,-0.0014589100530684324,0.005473915672885816,-0.0009414531177491916,-0.004543200044726603,0.0037941335116370867,0.005472769394468252
HRP,Historical,306,-0.34765761593811007,-0.0018121599169911979,0.0052124844499704505,-0.001294702981671957,-0.004804631267641969,0.003440883647714321,0.005211338171552887
MVP,GARCH,306,0.20266004348324124,0.001486054596454614,0.007332745867971265,0.002003511531773855,-0.002684369849641154,0.006739098161160133,0.007331599589553701
MVP,Historical,306,-0.20549745712892137,-0.0011347240760717814,0.005521839987342998,-0.0006172671407525406,-0.004495275730269421,0.004118319488633738,0.005520693708925434
ERC,GARCH,306,-0.3016128374648725,-0.0015857919430300744,0.005257707053715061,-0.0010683350077108336,-0.004759408663897358,0.0036672516216754445,0.005256560775297498
ERC,Historical,306,-0.3461614158292654,-0.001781657130422045,0.005146896935794827,-0.0012642001951028042,-0.004870218781817592,0.003471386434283474,0.005145750657377263
Naive,N/A,306,-0.3325879178667139,-0.001705642304675084,0.005128395269483685,-0.0011881853693558432,-0.004888720448128734,0.003547401260030435,0.005127248991066122
Real ERC,OOS,306,-0.05165727839296407,-0.0005174569353192408,0.01001711571761242,0.0,0.0,0.004735586629386278,0.010015969439194855
Real MVP,OOS,306,-4582.694295046927,-0.005253043564705519,1.1462784175639032e-06,-0.004735586629386278,-0.010015969439194855,0.0,0.0
HRP,GARCH,307,0.3855298776427487,0.002596188418718797,0.006734078392556012,-0.00024822756862915435,0.0011610452302382541,-0.0008404383664599043,0.006733574380378149
HRP,Historical,307,0.40005642625418886,0.0026254866494628245,0.0065627908393968305,-0.00021892933788512708,0.0009897576770790725,-0.000811140135715877,0.0065622868272189674
MVP,GARCH,307,0.7525135952444987,0.0024609178421575385,0.00327026363072944,-0.000383498145190413,-0.002302769531588318,-0.0009757089430211629,0.003269759618551577
MVP,Historical,307,0.925730510063646,0.0028994300529501505,0.0031320454726622418,5.501406560219895e-05,-0.0024409876896555162,-0.000537196732228551,0.0031315414604843788
ERC,GARCH,307,0.3728503628884634,0.0026313676349389963,0.0070574361643471395,-0.00021304835240895529,0.0014844030020293815,-0.0008052591502397052,0.0070569321521692764
ERC,Historical,307,0.3795534670702922,0.0026435498125469753,0.006964894387481375,-0.00020086617480097628,0.0013918612251636172,-0.0007930769726317262,0.006964390375303512
Naive,N/A,307,0.36361850592179096,0.0026816227422944263,0.007374824709475057,-0.00016279324505352527,0.0018017915471572991,-0.0007550040428842752,0.007374320697297194
Real ERC,OOS,307,0.5103892089823835,0.0028444159873479515,0.005573033162317758,0.0,0.0,-0.00059221079783075,0.005572529150139895
Real MVP,OOS,307,6818.539186396702,0.0034366267851787015,5.040121778628082e-07,0.00059221079783075,-0.005572529150139895,0.0,0.0
HRP,GARCH,308,-0.3669288974507303,-0.0026927599612005483,0.007338642390688569,-0.0012159203602398437,0.0027321031873617802,-0.003767003493642393,0.007338165057701407
HRP,Historical,308,-0.39702938445976355,-0.0028426252810640055,0.0071597352546889075,-0.001365785680103301,0.0025531960513621183,-0.00391686881350585,0.007159257921701745
MVP,GARCH,308,0.36958097487527997,0.0021272925443219285,0.005755957933277847,0.003604132145282633,0.001149418729951058,0.0010530490118800836,0.005755480600290685
MVP,Historical,308,0.21934139654911333,0.0010343536802919335,0.004715724877133845,0.002511193281252638,0.00010918567380705565,-3.988985214991138e-05,0.004715247544146682
ERC,GARCH,308,-0.4016615012729224,-0.003109361960178659,0.007741249660036247,-0.0016325223592179544,0.003134710456709458,-0.004183605492620503,0.007740772327049085
ERC,Historical,308,-0.4192934051160905,-0.0032140950712464785,0.007665503516222934,-0.001737255470285774,0.0030589643128961447,-0.004288338603688323,0.007665026183235771
Naive,N/A,308,-0.43083476087228145,-0.003517235723488847,0.008163769600131016,-0.0020403961225281425,0.0035572303968042264,-0.004591479255930692,0.008163292267143853
Real ERC,OOS,308,-0.32059633833011736,-0.0014768396009607046,0.004606539203326789,0.0,0.0,-0.0025510831334025494,0.004606061870339627
Real MVP,OOS,308,2250.5118257738795,0.0010742435324418449,4.773329871627964e-07,0.0025510831334025494,-0.004606061870339627,0.0,0.0
HRP,GARCH,309,-0.07329231525627111,-0.0008587732818086631,0.011717098563552115,-4.937986490752787e-05,0.00025510609523423343,-0.0011264492927920062,0.011715373163924974
HRP,Historical,309,-0.08641879867718492,-0.0010801098585115922,0.012498552109550993,-0.000270716441610457,0.0010365596412331111,-0.0013477858694949353,0.012496826709923851
MVP,GARCH,309,0.13943383838110965,0.0008903400985223891,0.006385394742478892,0.0016997335154235243,-0.00507659772583899,0.0006226640875390461,0.006383669342851751
MVP,Historical,309,-0.06905293097615368,-0.0005592219741865871,0.008098453842309828,0.00025017144271454806,-0.0033635386260080537,-0.0008268979851699303,0.008096728442682687
ERC,GARCH,309,-0.0898972342898071,-0.0011215703220620276,0.012476138236314969,-0.00031217690516089237,0.001014145767997087,-0.0013892463330453706,0.012474412836687827
ERC,Historical,309,-0.09644564370977425,-0.0012402721652857497,0.012859804938603512,-0.00043087874838461447,0.00139781247028563,-0.0015079481762690927,0.01285807953897637
Naive,N/A,309,-0.10415113862051963,-0.0013886007979671683,0.01333255513438611,-0.0005792073810660331,0.0018705626660682276,-0.0016562768089505113,0.013330829734758968
Real ERC,OOS,309,-0.07061542041127503,-0.0008093934169011352,0.011461992468317882,0.0,0.0,-0.0010770694278844782,0.01146026706869074
Real MVP,OOS,309,155.1385584955211,0.0002676760109833431,1.7253996271408631e-06,0.0010770694278844782,-0.01146026706869074,0.0,0.0
HRP,GARCH,310,0.9381839649690188,0.0034938439241357666,0.003724049924740658,0.0014966908095271516,1.4517794571035619e-05,0.0034921063959313004,0.003722782541100616
HRP,Historical,310,0.9588364167980223,0.0038131766741742166,0.003976879275098974,0.0018160235595656017,0.00026734714492935175,0.0038114391459697504,0.003975611891458932
MVP,GARCH,310,0.5476158170239382,0.001575721282757699,0.002877421056464515,-0.00042143183185091595,-0.0008321110737051071,0.0015739837545532328,0.0028761536728244734
MVP,Historical,310,0.23317610524553173,0.0008329241108352309,0.0035720817532232624,-0.001164229003773384,-0.00013745037694635987,0.0008311865826307647,0.0035708143695832206
ERC,GARCH,310,0.9828684036920972,0.003755438853532847,0.0038208969170498556,0.0017582857389242322,0.00011136478688023336,0.003753701325328381,0.003819629533409814
ERC,Historical,310,0.9912254555545694,0.003935227467633433,0.003970062961540629,0.0019380743530248183,0.0002605308313710069,0.003933489939428967,0.003968795577900587
Naive,N/A,310,1.042702650709727,0.00413750473645456,0.003968058135882096,0.002140351621845945,0.00025852600571247414,0.004135767208250094,0.003966790752242055
Real ERC,OOS,310,0.5383840992684145,0.001997153114608615,0.0037095321301696222,0.0,0.0,0.0019954155864041487,0.0037082647465295805
Real MVP,OOS,310,1.3709567881192142,1.7375282044661645e-06,1.267383640041523e-06,-0.0019954155864041487,-0.0037082647465295805,0.0,0.0
HRP,GARCH,311,-0.020994916236391374,-8.764246349330678e-05,0.0041744612127288415,0.001294351851496504,-0.0022252704531249574,-0.0004832312980246261,0.0041742151498363736
HRP,Historical,311,-0.0730368486687183,-0.00029349689228239464,0.004018476941874128,0.0010884974227074163,-0.0023812547239796707,-0.0006890857268137139,0.00401823087898166
MVP,GARCH,311,0.3549004656606234,0.003222364815864044,0.00907962972059174,0.004604359130853854,0.0026798980547379407,0.002826775981332725,0.009079383657699272
MVP,Historical,311,0.34409207030260525,0.0026103661952842873,0.007586243394067903,0.003992360510274098,0.001186511728214104,0.002214777360752968,0.007585997331175435
ERC,GARCH,311,-0.09962021434223085,-0.00044378200878694203,0.004454738545958083,0.0009382123062028687,-0.0019449931198957156,-0.0008393708433182613,0.004454492483065615
ERC,Historical,311,-0.12494749422961818,-0.0005517821926961399,0.00441611251268569,0.0008302121222936709,-0.001983619153168109,-0.0009473710272274592,0.004415866449793222
Naive,N/A,311,-0.1668717383883359,-0.0008105542551007872,0.004857348901193228,0.0005714400598890236,-0.001542382764660571,-0.0012061430896321064,0.00485710283830076
Real ERC,OOS,311,-0.2159456657165073,-0.0013819943149898108,0.006399731665853799,0.0,0.0,-0.0017775831495211302,0.006399485602961331
Real MVP,OOS,311,1607.6736746621546,0.0003955888345313193,2.460628924675591e-07,0.0017775831495211302,-0.006399485602961331,0.0,0.0
HRP,GARCH,312,-0.10510306891055739,-0.00045415498489593273,0.004321043996178819,-0.0007603353807626433,-0.0006597228117834163,-0.00036682841328771257,0.004319967636806875
HRP,Historical,312,-0.1384583332387368,-0.0006306820897614926,0.004555031647492383,-0.0009368624856282032,-0.0004257351604698527,-0.0005433555181532725,0.004553955288120438
MVP,GARCH,312,0.18020908780608424,0.000653366910933701,0.0036256046733712057,0.00034718651506699045,-0.0013551621345910298,0.0007406934825419212,0.003624528313999261
MVP,Historical,312,-0.1720215552855688,-0.0008920767498325797,0.005185842834356804,-0.0011982571456992902,0.00020507602639456817,-0.0008047501782243596,0.005184766474984859
ERC,GARCH,312,-0.11577189633207337,-0.0005134242018177883,0.004434791327466143,-0.0008196045976844989,-0.0005459754804960923,-0.0004260976302095682,0.004433714968094199
ERC,Historical,312,-0.12874187421086083,-0.0005858236564910367,0.004550373839762043,-0.0008920040523577473,-0.0004303929682001927,-0.0004984970848828166,0.004549297480390098
Naive,N/A,312,-0.12026305157501166,-0.0005551248391989283,0.0046159217808694995,-0.0008613052350656389,-0.00036484502709273597,-0.0004677982675907081,0.004614845421497555
Real ERC,OOS,312,0.06147254181369257,0.0003061803958667106,0.0049807668079622355,0.0,0.0,0.00039350696747493074,0.004979690448590291
Real MVP,OOS,312,-81.1314268119051,-8.732657160822015e-05,1.0763593719444607e-06,-0.00039350696747493074,-0.004979690448590291,0.0,0.0
HRP,GARCH,313,0.5497673813588868,0.0027656820233266073,0.005030640443764663,0.00017725272639729662,-0.0012595547812699476,0.002361786495345351,0.00502935310786466
HRP,Historical,313,0.5410368606522191,0.002715773263472317,0.005019571605894757,0.00012734396654300647,-0.0012706236191398542,0.002311877735491061,0.005018284269994754
MVP,GARCH,313,0.34817446447024497,0.001313429369275771,0.00377233112507025,-0.0012749999276535397,-0.002517864099964361,0.0009095338412945144,0.0037710437891702465
MVP,Historical,313,0.2186124648866889,0.0011016303327071955,0.005039192679512543,-0.0014867989642221152,-0.0012510025455220678,0.0006977348047259389,0.00503790534361254
ERC,GARCH,313,0.5602850520778007,0.002961759743227747,0.005286165911876728,0.0003733304462984364,-0.0010040293131578825,0.0025578642152464907,0.005284878575976725
ERC,Historical,313,0.5622643857431217,0.0029591360115199202,0.005262890708628028,0.0003707067145906095,-0.001027304516406583,0.002555240483538664,0.005261603372728025
Naive,N/A,313,0.5739977726175255,0.0032137683685896853,0.005598921323221109,0.0006253390716603746,-0.0006912739018135015,0.002809872840608429,0.005597633987321106
Real ERC,OOS,313,0.41150221961752675,0.0025884292969293107,0.006290195225034611,0.0,0.0,0.0021845337689480543,0.006288907889134608
Real MVP,OOS,313,313.74525326310373,0.00040389552798125657,1.2873359000034135e-06,-0.0021845337689480543,-0.006288907889134608,0.0,0.0
HRP,GARCH,314,-0.41729111219618925,-0.0023955388018433365,0.005740689729133447,0.0006041362972698376,-0.0013143680753533735,-0.002100796660200036,0.005739276944130465
HRP,Historical,314,-0.46130576936579637,-0.0026430701188801657,0.005729540565932789,0.0003566049802330084,-0.0013255172385540316,-0.002348327977236865,0.005728127780929807
MVP,GARCH,314,0.294335111383508,0.0012396963443791595,0.004211853416169164,0.004239371443492334,-0.002843204388317657,0.0015344384860224603,0.004210440631166182
MVP,Historical,314,-0.16614879518076223,-0.0010574466457750637,0.006364455695418137,0.0019422284533381104,-0.000690602109068684,-0.0007627045041317629,0.006363042910415155
ERC,GARCH,314,-0.44355133322899526,-0.0026993429929642277,0.00608575105233788,0.00030033210614894635,-0.0009693067521489409,-0.002404600851320927,0.006084338267334898
ERC,Historical,314,-0.46032601988443533,-0.002803610863779109,0.0060904896587921625,0.0001960642353340653,-0.0009645681456946584,-0.0025088687221358082,0.0060890768737891805
Naive,N/A,314,-0.45999688729228233,-0.0029894606687886293,0.00649887151712208,1.0214430324544804e-05,-0.0005561862873647407,-0.0026947185271453287,0.006497458732119098
Real ERC,OOS,314,-0.4251807968469747,-0.002999675099113174,0.007055057804486821,0.0,0.0,-0.0027049329574698735,0.007053645019483839
Real MVP,OOS,314,-208.6249082636512,-0.00029474214164330073,1.4127850029816107e-06,0.0027049329574698735,-0.007053645019483839,0.0,0.0
HRP,GARCH,315,1.5609736508881566,0.003991489123394873,0.0025570509285174747,0.0006772332979150452,-0.0005140946742951463,0.003988510696773566,0.002555381167970093
HRP,Historical,315,1.6120423716067496,0.004009279858714152,0.002487080941128139,0.000695024033234324,-0.000584064661684482,0.0040063014320928445,0.0024854111805807572
MVP,GARCH,315,0.7775545371456676,0.0029803419269024737,0.003832968344372395,-0.00033391389857735437,0.0007618227415597742,0.002977363500281166,0.0038312985838250134
MVP,Historical,315,1.3822383345065419,0.0026734922853680647,0.0019341760524406954,-0.0006407635401117634,-0.0011369695503719256,0.002670513858746757,0.0019325062918933134
ERC,GARCH,315,1.597122288298029,0.004072904981989562,0.002550152240583811,0.0007586491565097341,-0.0005209933622288099,0.004069926555368255,0.0025484824800364294
ERC,Historical,315,1.6184724078813135,0.004094043973807348,0.0025295729194214187,0.0007797881483275195,-0.0005415726833912023,0.00409106554718604,0.002527903158874037
Naive,N/A,315,1.6039302249010376,0.004182831031082921,0.002607863463225778,0.0008685752056030926,-0.00046328213958684314,0.004179852604461613,0.002606193702678396
Real ERC,OOS,315,1.0791594584263806,0.003314255825479828,0.003071145602812621,0.0,0.0,0.0033112773988585205,0.0030694758422652392
Real MVP,OOS,315,1.7837447566822675,2.9784266213074074e-06,1.669760547381917e-06,-0.0033112773988585205,-0.0030694758422652392,0.0,0.0
HRP,GARCH,316,0.6061528773025043,0.0014525507278608939,0.0023963438634903808,-0.0008344144258881801,0.0007665351303557894,-0.0009251995862143256,0.002395719889610573
HRP,Historical,316,0.6871885686120343,0.0015121418353153198,0.0022004758291737955,-0.0007748233184337542,0.0005706670960392041,-0.0008656084787598997,0.0021998518552939876
MVP,GARCH,316,0.4874593782932422,0.002025892877669887,0.004156024005042663,-0.00026107227607918707,0.0025262152719080716,-0.00035185743640533257,0.0041554000311628545
MVP,Historical,316,0.8343066184028621,0.0028189590326841893,0.0033788045911473242,0.0005319938789351154,0.0017489958580127328,0.00044120871860896986,0.0033781806172675163
ERC,GARCH,316,0.5741262745769211,0.0013493280969181245,0.002350228785318102,-0.0009376370568309495,0.0007204200521835106,-0.001028422217157095,0.002349604811438294
ERC,Historical,316,0.6120229617949485,0.0013771439068282361,0.002250150717857597,-0.0009098212469208378,0.0006203419847230056,-0.0010006064072469833,0.002249526743977789
Naive,N/A,316,0.5224040475783672,0.001244950848672388,0.0023831186883857933,-0.0010420143050766859,0.0007533099552512019,-0.0011327994654028314,0.0023824947145059854
Real ERC,OOS,316,1.403210761639853,0.002286965153749074,0.0016298087331345914,0.0,0.0,-9.07851603261455e-05,0.0016291847592547835
Real MVP,OOS,316,3810.6568095556904,0.0023777503140752195,6.239738798079949e-07,9.07851603261455e-05,-0.0016291847592547835,0.0,0.0
HRP,GARCH,317,0.6635273100473017,0.0024074107923420683,0.0036282015161824286,-0.0017236321149811766,0.0011746849216393452,0.00021747522175798954,0.0036276999893031774
HRP,Historical,317,0.6804575178562186,0.002381200305498158,0.003499410680331859,-0.0017498426018250869,0.0010458940857887757,0.00019126473491407926,0.003498909153452608
MVP,GARCH,317,0.08423857762927185,0.0005492011225249899,0.0065195915930820435,-0.003581841784798255,0.00406607499853896,-0.001640734448059089,0.006519090066202792
MVP,Historical,317,0.04730493412340307,0.0002213453402718185,0.0046791173980794696,-0.003909697567051427,0.002225600803536386,-0.0019685902303122602,0.004678615871200218
ERC,GARCH,317,0.7257461900568949,0.00265850381845506,0.003663131622153809,-0.001472539088868185,0.0012096150276107256,0.00046856824787098105,0.003662630095274558
ERC,Historical,317,0.7359589194981923,0.002652790834326298,0.0036045365631754045,-0.0014782520729969468,0.0011510199686323211,0.00046285526374221933,0.0036040350362961534
Naive,N/A,317,0.805548353826757,0.002937452513635491,0.003646525375765619,-0.0011935903936877539,0.0011930087812225356,0.0007475169430514123,0.003646023848886368
Real ERC,OOS,317,1.6837232389261936,0.004131042907323245,0.0024535165945430834,0.0,0.0,0.0019411073367391661,0.0024530150676638322
Real MVP,OOS,317,4366.536792312852,0.0021899355705840787,5.015268792511699e-07,-0.0019411073367391661,-0.0024530150676638322,0.0,0.0
HRP,GARCH,318,-0.1621708743793863,-0.0007255704196661942,0.004474110548166485,0.00011060956140966063,-0.0018574448935710225,-0.0013972584264913257,0.0044732774180057285
HRP,Historical,318,-0.16141964301440273,-0.000741949627900602,0.00459640235875383,9.423035317525287e-05,-0.0017351530829836778,-0.0014136376347257335,0.004595569228593073
MVP,GARCH,318,0.16235074848720996,0.0007182787272450232,0.004424240318803393,0.001554458708320878,-0.0019073151229341148,4.659072041989171e-05,0.004423407188642636
MVP,Historical,318,0.10785584408275598,0.0005682099438666889,0.00526823510305766,0.0014043899249425438,-0.0010633203386798476,-0.00010347806295844266,0.005267401972896903
ERC,GARCH,318,-0.16988554322302457,-0.0008063452004350013,0.0047464026964109405,2.9834780640853567e-05,-0.0015851527453265672,-0.0014780332072601328,0.004745569566250184
ERC,Historical,318,-0.1735041281746356,-0.0008347536988029709,0.0048111460377632835,1.4262822728838961e-06,-0.0015204094039742242,-0.0015064417056281025,0.004810312907602527
Naive,N/A,318,-0.17835943270431426,-0.0008948806928926218,0.005017288288734145,-5.870071181676695e-05,-0.0013142671530033626,-0.0015665686997177533,0.005016455158573388
Real ERC,OOS,318,-0.1320654914531381,-0.0008361799810758548,0.006331555441737508,0.0,0.0,-0.0015078679879009863,0.006330722311576751
Real MVP,OOS,318,806.2221708728354,0.0006716880068251315,8.33130160756986e-07,0.0015078679879009863,-0.006330722311576751,0.0,0.0
HRP,GARCH,319,0.3015380407011924,0.0015231629889700933,0.005051312880551161,0.0006289379059756759,0.0008588022003435322,0.0021106070857477505,0.0050506750572400835
HRP,Historical,319,0.2910424565659748,0.0015531541230436002,0.005336520799643279,0.0006589290400491828,0.0011440101194356497,0.0021405982198212576,0.005335882976332201
MVP,GARCH,319,0.5517103285855052,0.002493605611428165,0.004519773298102577,0.0015993805284337474,0.0003272626178949479,0.0030810497082058223,0.004519135474791499
MVP,Historical,319,0.39357148588206475,0.0030916168843076186,0.00785528676544935,0.002197391801313201,0.0036627760852417203,0.003679060981085276,0.007854648942138272
ERC,GARCH,319,0.26195361267104056,0.001356998594137114,0.0051803011239292315,0.0004627735111426965,0.0009877904437216025,0.0019444426909147714,0.005179663300618154
ERC,Historical,319,0.2580018431868989,0.0013700361947066287,0.005310179872297121,0.00047581111171221123,0.0011176691920894918,0.001957480291484286,0.005309542048986043
Naive,N/A,319,0.2265248616493301,0.0012127843259281262,0.005353868520646386,0.0003185592429337088,0.0011613578404387568,0.0018002284227057836,0.005353230697335308
Real ERC,OOS,319,0.2132910685751985,0.0008942250829944174,0.004192510680207629,0.0,0.0,0.001481669179772075,0.004191872856896551
Real MVP,OOS,319,-921.0138396878139,-0.0005874440967776574,6.378233110772548e-07,-0.001481669179772075,-0.004191872856896551,0.0,0.0
HRP,GARCH,320,1.1909718250984598,0.002889894188158313,0.0024265008854591507,-0.0007721738189259883,-0.0012452220421859087,0.0009585926619130295,0.0024245868092142753
HRP,Historical,320,1.1745286150467966,0.0027406877834796157,0.0023334363661888465,-0.0009213802236046858,-0.0013382865614562128,0.000809386257234332,0.002331522289943971
MVP,GARCH,320,0.7466561501648531,0.0020788064781353567,0.002784155032643045,-0.0015832615289489448,-0.0008875678950020145,0.00014750495189007297,0.0027822409563981695
MVP,Historical,320,0.7461248665925133,0.0010057995009171096,0.001348031068191719,-0.002656268506167192,-0.0023236918594533402,-0.0009255020253281742,0.0013461169919468435
ERC,GARCH,320,1.1969004471086337,0.0029411815713394967,0.0024573318344433266,-0.0007208864357448048,-0.0012143910932017328,0.001009880045094213,0.002455417758198451
ERC,Historical,320,1.185032069954971,0.0028723447339970357,0.002423854009373923,-0.0007897232730872659,-0.0012478689182711363,0.0009410432077517519,0.0024219399331290477
Naive,N/A,320,1.1673923616005288,0.003019799574203813,0.002586790588610311,-0.0006422684328804885,-0.0010849323390347484,0.0010884980479585293,0.0025848765123654355
Real ERC,OOS,320,0.9973704659226696,0.0036620680070843016,0.0036717229276450594,0.0,0.0,0.0017307664808390178,0.003669808851400184
Real MVP,OOS,320,1008.9992660512131,0.0019313015262452837,1.9140762448753436e-06,-0.0017307664808390178,-0.003669808851400184,0.0,0.0
HRP,GARCH,321,-0.3542570556511487,-0.0012925221693620265,0.003648543194111639,-0.0002363771863482943,-0.001684132275117694,-0.0012918822438300144,0.003648074230129553
HRP,Historical,321,-0.40881763890491746,-0.0015170156011217687,0.0037107391089712624,-0.0004608706181080365,-0.0016219363602580704,-0.0015163756755897566,0.0037102701449891764
MVP,GARCH,321,0.5550181947160052,0.00127166194148823,0.0022912076641720203,0.002327806924501962,-0.0030414678050573124,0.001272301867020242,0.0022907387001899343
