Model,Covariance Type,#Rolling Windows,Sharpe Ratio,Mean Return,Std Dev,Δ Return vs ERC OOS,Δ Std vs ERC OOS,Δ Return vs MVP OOS,Δ Std vs MVP OOS
Real MVP,OOS,179,1717.6609875028892,0.0011451111187690236,6.666688753487786e-07,-0.002743543195238649,-0.013932230890158827,0.0,0.0
HRP,GARCH,180,0.07499969110517518,0.001097072320501684,0.014627691185597202,-0.0006668592180484128,-0.0020402830399070815,0.009484804094186942,0.014626149028883637
HRP,Historical,180,0.0936413804434623,0.001493385253009711,0.015947920096194754,-0.0002705462855403858,-0.0007200541293095296,0.00988111702669497,0.01594637793948119
MVP,GARCH,180,-0.2989107047637608,-0.0026025784474357195,0.008706876020022852,-0.004366509985985817,-0.007961098205481432,0.005785153326249539,0.008705333863309286
MVP,Historical,180,-0.43781811940061416,-0.004040209132537923,0.009228053736261732,-0.0058041406710880195,-0.007439920489242552,0.004347522641147336,0.009226511579548166
ERC,GARCH,180,0.10146302500863093,0.0017042019515292536,0.016796285655629586,-5.972958702084308e-05,0.00012831143012530244,0.010091933725214513,0.01679474349891602
ERC,Historical,180,0.10831327562796286,0.0018830544586786028,0.01738526000401433,0.00011912292012850609,0.0007172857785100462,0.010270786232363861,0.017383717847300764
Naive,N/A,180,0.11791141965576293,0.0022091591889603773,0.0187357526133594,0.0004452276504102806,0.0020677783878551154,0.010596890962645636,0.018734210456645833
Real ERC,OOS,180,0.10582758976499014,0.0017639315385500967,0.016667974225504284,0.0,0.0,0.010151663312235356,0.016666432068790718
Real MVP,OOS,180,-5438.962006844043,-0.008387731773685259,1.5421567135660577e-06,-0.010151663312235356,-0.016666432068790718,0.0,0.0
HRP,GARCH,181,-0.031822731148901245,-0.0006714501565457172,0.02109970239210284,0.00011312692928247125,-0.0018856831015358101,0.000828526443566181,0.021099397099504324
HRP,Historical,181,-0.030075617697387095,-0.0006713815059143667,0.0223231161091895,0.00011319557991382179,-0.0006622693844491497,0.0008285950941975315,0.022322810816590984
MVP,GARCH,181,-0.16143535545467388,-0.0011281136180929523,0.006988020777206342,-0.0003435365322647638,-0.01599736471643231,0.0003718629820189459,0.006987715484607823
MVP,Historical,181,-0.25920577183126586,-0.0009642704487719138,0.003720096361895911,-0.0001796933629437253,-0.01926528913174274,0.0005357061513399844,0.003719791069297392
ERC,GARCH,181,-0.028027903904166387,-0.0006618951054749737,0.023615576381956344,0.00012268198035321476,0.0006301908883176929,0.0008380814946369245,0.023615271089357827
ERC,Historical,181,-0.026719581841228073,-0.000646943124704627,0.02421232220432431,0.00013763396112356145,0.0012269367106856575,0.0008530334754072712,0.02421201691172579
Naive,N/A,181,-0.020949895524266644,-0.000547109034151723,0.02611511993069353,0.00023746805167646553,0.003129734437054877,0.0009528675659601752,0.02611481463809501
Real ERC,OOS,181,-0.03413373624059188,-0.0007845770858281885,0.02298538549363865,0.0,0.0,0.0007153995142837097,0.022985080201040134
Real MVP,OOS,181,-4913.242598706749,-0.0014999766001118982,3.052925985186887e-07,-0.0007153995142837097,-0.022985080201040134,0.0,0.0
HRP,GARCH,182,0.9274307383248078,0.007684828995131875,0.008286148687515756,-0.0011459470929197956,-0.00012483466150010544,0.0013045948216949006,0.008285376910760154
HRP,Historical,182,0.9303155242528393,0.00799612374284463,0.008595066441857483,-0.00083465234520704,0.00018408309284162136,0.0016158895694076561,0.00859429466510188
MVP,GARCH,182,0.5669855312163623,0.0032463984631310215,0.005725716591332544,-0.005584377624920649,-0.0026852667576833175,-0.0031338357103059527,0.0057249448145769415
MVP,Historical,182,0.30977435063452413,0.002254991088137052,0.00727946353052813,-0.0065757849999146184,-0.0011315198184877317,-0.004125243085299922,0.007278691753772527
ERC,GARCH,182,0.9627106268902257,0.008393472567025214,0.008718583063882903,-0.00043730352102645635,0.000307599714867041,0.00201323839358824,0.0087178112871273
ERC,Historical,182,0.9614418364712338,0.008582761424993762,0.008926968953727818,-0.00024801466305790845,0.0005159856047119559,0.0022025272515567877,0.008926197176972215
Naive,N/A,182,0.982763264270325,0.009137019829809866,0.009297274493256374,0.000306243741758196,0.0008862911442405128,0.002756785656372892,0.009296502716500772
Real ERC,OOS,182,1.0499100665898866,0.00883077608805167,0.008410983349015862,0.0,0.0,0.002450541914614696,0.008410211572260259
Real MVP,OOS,182,8266.942645166966,0.006380234173436974,7.717767556022659e-07,-0.002450541914614696,-0.008410211572260259,0.0,0.0
HRP,GARCH,183,-0.10268731721858257,-0.002045256980144087,0.019917328016180482,0.00039527222720840693,-0.0016339880103046177,-0.006696026327822403,0.019916454745058806
HRP,Historical,183,-0.10661218544467226,-0.002149276327123097,0.020159762396377207,0.00029125288022939684,-0.0013915536301078932,-0.006800045674801413,0.02015888912525553
MVP,GARCH,183,-0.019861670389658553,-0.00018944367938698034,0.009538154428623418,0.0022510855279655136,-0.012013161597861682,-0.004840213027065296,0.009537281157501742
MVP,Historical,183,0.005206205678106274,3.790369974493316e-05,0.007280484500320472,0.002478432907097427,-0.014270831526164627,-0.004612865647933383,0.007279611229198796
ERC,GARCH,183,-0.11074045088652631,-0.002366533633658268,0.021370092091129472,7.399557369422612e-05,-0.00018122393535562747,-0.007017302981336584,0.021369218820007797
ERC,Historical,183,-0.11322799714124798,-0.0024390760310546745,0.021541280360298277,1.4531762978194432e-06,-1.0035666186822972e-05,-0.00708984537873299,0.0215404070891766
Naive,N/A,183,-0.12092704002286958,-0.002756585895180674,0.022795446697937465,-0.00031605668782818015,0.0012441306714523655,-0.00740735524285899,0.02279457342681579
Real ERC,OOS,183,-0.11324269962693924,-0.002440529207352494,0.0215513160264851,0.0,0.0,-0.00709129855503081,0.021550442755363424
Real MVP,OOS,183,5325.687787264535,0.004650769347678316,8.732711216755571e-07,0.00709129855503081,-0.021550442755363424,0.0,0.0
HRP,GARCH,184,-1.1869199864256261,-0.009325694696856115,0.007857054227336895,0.0011416181882232621,-0.0003355562852070757,-0.004581028464803542,0.007855903122070643
HRP,Historical,184,-1.1897598366903117,-0.009411373253198352,0.007910313462403491,0.0010559396318810255,-0.00028229705014047937,-0.004666707021145779,0.007909162357137239
MVP,GARCH,184,-0.5970711497716069,-0.003096385259358104,0.00518595691743361,0.007370927625721273,-0.00300665359511036,0.001648280972694469,0.005184805812167358
MVP,Historical,184,-0.2859879796480473,-0.0012817209858816073,0.004481730272226702,0.00918559189919777,-0.0037108802403172684,0.003462945246170966,0.00448057916696045
ERC,GARCH,184,-1.2272991840384544,-0.010232613159179296,0.00833750506173129,0.00023469972590008104,0.0001448945491873202,-0.005487946927126723,0.008336353956465039
ERC,Historical,184,-1.2293766182063446,-0.010283940636490295,0.008365166934356147,0.0001833722485890827,0.00017255642181217626,-0.0055392744044377214,0.008364015829089895
Naive,N/A,184,-1.252746563873023,-0.011032753239196218,0.008806851726726815,-0.0005654403541168404,0.0006142412141828448,-0.0062880870071436445,0.008805700621460563
Real ERC,OOS,184,-1.2776529372478451,-0.010467312885079377,0.00819261051254397,0.0,0.0,-0.005722646653026804,0.008191459407277718
Real MVP,OOS,184,-4121.835223203949,-0.004744666232052573,1.1511052662518836e-06,0.005722646653026804,-0.008191459407277718,0.0,0.0
HRP,GARCH,185,0.11238984928765038,0.0018791845193493598,0.016720233466456375,0.00022703862056169095,-0.0009996702451060963,0.001870210438356782,0.01671496513957852
HRP,Historical,185,0.11080616900169021,0.0018645045970065999,0.016826721957855607,0.00021235869821893097,-0.0008931817537068641,0.001855530516014022,0.016821453630977753
MVP,GARCH,185,0.31800951563888685,0.0032047537241584683,0.010077540345671923,0.0015526078253707994,-0.007642363365890548,0.0031957796431658905,0.01007227201879407
MVP,Historical,185,0.3560933730533481,0.0034989815953112013,0.009826022779668528,0.0018468356965235324,-0.007893880931893943,0.0034900075143186235,0.009820754452790676
ERC,GARCH,185,0.09362572116556105,0.0016931806574779686,0.01808456732187802,4.1034758690299726e-05,0.0003646636103155493,0.0016842065764853908,0.018079298995000166
ERC,Historical,185,0.09311319338084299,0.001687813332768474,0.018126468135027177,3.5667433980805146e-05,0.0004065644234647059,0.0016788392517758963,0.018121199808149323
Naive,N/A,185,0.07879756357949295,0.0015196706784585527,0.019285757191280044,-0.00013247522032911623,0.0015658534797175737,0.0015106965974659749,0.01928048886440219
Real ERC,OOS,185,0.09323673117420056,0.001652145898787669,0.01771990371156247,0.0,0.0,0.001643171817795091,0.017714635384684617
Real MVP,OOS,185,1.7034024654589048,8.974080992577864e-06,5.2683268778527945e-06,-0.001643171817795091,-0.017714635384684617,0.0,0.0
HRP,GARCH,186,0.4929856773837929,0.00829901902356504,0.016834199053422386,-0.0005763985231200634,-0.00011758981465066765,0.008104099611766714,0.01683373140252606
HRP,Historical,186,0.49251305356197533,0.008321783933611573,0.01689657537688877,-0.0005536336130735307,-5.521349118428262e-05,0.008126864521813246,0.016896107725992444
MVP,GARCH,186,0.35436207787794194,0.0016800359801308902,0.00474101515092021,-0.007195381566554213,-0.012210773717152843,0.0014851165683325638,0.004740547500023882
MVP,Historical,186,0.11107693617761846,0.0006623224939402563,0.005962736430550841,-0.008213095052744847,-0.010989052437522212,0.00046740308214193,0.005962268779654513
ERC,GARCH,186,0.5053489862066214,0.009176247130386974,0.01815823793230109,0.00030082958370187055,0.0012064490642280379,0.008981327718588648,0.018157770281404764
ERC,Historical,186,0.5053232398471433,0.009191044698591472,0.01818844647115715,0.0003156271519063683,0.0012366576030840952,0.008996125286793145,0.01818797882026082
Naive,N/A,186,0.5135970665004251,0.009998129212072342,0.01946687367238704,0.0011227116653872386,0.0025150848043139877,0.009803209800274016,0.019466406021490714
Real ERC,OOS,186,0.5235681977729818,0.008875417546685103,0.016951788868073053,0.0,0.0,0.008680498134886777,0.016951321217176726
Real MVP,OOS,186,416.8053848051493,0.00019491941179832634,4.676508963276673e-07,-0.008680498134886777,-0.016951321217176726,0.0,0.0
HRP,GARCH,187,-0.33820882839986083,-0.004624757520248063,0.013674266109872978,0.000749097980460414,-0.0012339853970685065,-0.00683949046607166,0.013673834934993747
HRP,Historical,187,-0.3361009944204597,-0.004731503258564057,0.01407762350338358,0.0006423522421444196,-0.0008306280035579039,-0.006946236204387654,0.01407719232850435
MVP,GARCH,187,-0.008940280423065059,-3.548232837340352e-05,0.003968816043159289,0.005338373172335073,-0.010939435463782196,-0.0022502152741970005,0.003968384868280058
MVP,Historical,187,0.562198425347307,0.0013717921211725422,0.0024400497392448152,0.006745647621881019,-0.012468201767696668,-0.0008429408246510548,0.002439618564365585
ERC,GARCH,187,-0.3612594266494214,-0.005443543331167406,0.015068238859964776,-6.968783045892962e-05,0.00015998735302329148,-0.007658276276991003,0.015067807685085545
ERC,Historical,187,-0.36079428258412705,-0.00551012391807873,0.015272204089858117,-0.0001362684173702531,0.00036395258291663235,-0.007724856863902327,0.015271772914978885
Naive,N/A,187,-0.3763388530434109,-0.00617986183041812,0.016421004051115788,-0.000806006329709643,0.0015127525441743037,-0.008394594776241717,0.016420572876236557
Real ERC,OOS,187,-0.3604618219786765,-0.005373855500708477,0.014908251506941484,0.0,0.0,-0.007588588446532074,0.014907820332062253
Real MVP,OOS,187,5136.50737208138,0.002214732945823597,4.311748792304679e-07,0.007588588446532074,-0.014907820332062253,0.0,0.0
HRP,GARCH,188,0.26947319676898485,0.003907170179993527,0.01449929056708034,-4.616402942657447e-05,-0.0010626027393734073,-0.0017332929327275636,0.014496229433101472
HRP,Historical,188,0.25511975835877526,0.003821753813252644,0.014980234529221004,-0.0001315803961674574,-0.000581658777232744,-0.0018187092994684465,0.014977173395242136
MVP,GARCH,188,0.8671838209269286,0.00529272028615312,0.0061033429803795895,0.001339386076733019,-0.009458550326074159,-0.00034774282656797016,0.006100281846400721
MVP,Historical,188,0.7539638896064681,0.0050061208629237144,0.006639735578764471,0.0010527866535036132,-0.008922157727689277,-0.0006343422497973759,0.006636674444785603
ERC,GARCH,188,0.2301421539850608,0.0037103608148150724,0.016122039142190018,-0.00024297339460502883,0.0005601458357362699,-0.001930102297906018,0.01611897800821115
ERC,Historical,188,0.22319769585203258,0.0036512830850509255,0.016358964061490667,-0.0003020511243691758,0.0007970707550369188,-0.001989180027670165,0.0163559029275118
Naive,N/A,188,0.19952538962908625,0.0035068820580740844,0.0175761193329496,-0.00044645215134601684,0.0020142260264958516,-0.002133581054647006,0.01757305819897073
Real ERC,OOS,188,0.25403941098738897,0.003953334209420101,0.015561893306453748,0.0,0.0,-0.001687128903300989,0.01555883217247488
Real MVP,OOS,188,1842.6057636346854,0.00564046311272109,3.0611339788685082e-06,0.001687128903300989,-0.01555883217247488,0.0,0.0
HRP,GARCH,189,1.247885897544938,0.00402984578720145,0.0032293383514708156,0.0004085903263334749,-0.002242952533638106,0.004025394649381322,0.003226653808958128
HRP,Historical,189,1.3075926539532137,0.004122598050569605,0.003152815242656689,0.0005013425897016301,-0.0023194756424522326,0.004118146912749477,0.003150130700144001
MVP,GARCH,189,0.29967503952881597,0.0027048879518633876,0.00902607022632358,-0.0009163675090045871,0.003553779341214659,0.0027004368140432604,0.009023385683810893
MVP,Historical,189,0.40831839055769426,0.003297002902514426,0.008074588308430768,-0.00032425255835354886,0.0026022974233218463,0.0032925517646942987,0.00807190376591808
ERC,GARCH,189,1.2568036085575036,0.004020078062957279,0.003198652546495569,0.00039882260208930426,-0.0022736383386133523,0.004015626925137151,0.0031959680039828813
ERC,Historical,189,1.2550274719722787,0.0040559943600175525,0.0032317972718505896,0.00043473889914957776,-0.002240493613258332,0.004051543222197425,0.003229112729337902
Naive,N/A,189,1.1395559340632186,0.003995290448528215,0.003506006444354639,0.00037403498766024014,-0.0019662844407542825,0.003990839310708087,0.003503321901841951
Real ERC,OOS,189,0.6617439637066911,0.0036212554608679747,0.005472290885108921,0.0,0.0,0.0036168043230478475,0.005469606342596234
Real MVP,OOS,189,1.6580619599393345,4.451137820127345e-06,2.6845425126876463e-06,-0.0036168043230478475,-0.005469606342596234,0.0,0.0
HRP,GARCH,190,0.03076946621355377,0.00028312809820992235,0.009201592781782028,0.0003851072436265191,0.0003061202356134142,0.0002851976719132906,0.009198948072862019
HRP,Historical,190,0.029998204621458906,0.00027733104148314045,0.009244921320549783,0.0003793101868997372,0.00034944877438116903,0.0002794006151865087,0.009242276611629774
MVP,GARCH,190,-0.5297268558872134,-0.0030663839014280713,0.005788613258605393,-0.0029644047560114747,-0.0031068592875632206,-0.003064314327724703,0.005785968549685385
MVP,Historical,190,-0.4757542047841807,-0.0038203350295562023,0.008030060462186024,-0.0037183558841396057,-0.0008654120839825894,-0.003818265455852834,0.008027415753266015
ERC,GARCH,190,0.06716117313229263,0.0006993676329489291,0.010413273031597137,0.0008013467783655259,0.0015178004854285235,0.0007014372066522972,0.010410628322677128
ERC,Historical,190,0.06994400882536557,0.0007331820569700211,0.010482413994894281,0.0008351612023866179,0.0015869414487256674,0.0007352516306733893,0.010479769285974272
Naive,N/A,190,0.09775008761042599,0.001146366997081784,0.011727529101053336,0.0012483461424983807,0.0028320565548847227,0.001148436570785152,0.011724884392133327
Real ERC,OOS,190,-0.011464162795996758,-0.00010197914541659678,0.008895472546168614,0.0,0.0,-9.990957171322857e-05,0.008892827837248604
Real MVP,OOS,190,-0.7825336420620396,-2.069573703368212e-06,2.6447089200084966e-06,9.990957171322857e-05,-0.008892827837248604,0.0,0.0
HRP,GARCH,191,0.4217819192885258,0.0018457451472911474,0.004376065124850787,-0.0014239547669093813,-0.0006581773861269969,-0.00021450218943839822,0.004375727006635702
HRP,Historical,191,0.44271002729531644,0.0019109290397224528,0.004316434961722108,-0.001358770874478076,-0.0007178075492556757,-0.0001493182970070928,0.004316096843507023
MVP,GARCH,191,-0.9674361702973312,-0.003359216158345173,0.0034722871249611782,-0.0066289160725457015,-0.0015619553860166057,-0.005419463495074718,0.0034719490067460926
MVP,Historical,191,-2.9272537576647815,-0.003826927208143353,0.0013073438536453659,-0.007096627122343882,-0.003726898657332418,-0.005887174544872899,0.0013070057354302804
ERC,GARCH,191,0.5489405989965226,0.0024473224375009136,0.004458264595431057,-0.0008223774766996151,-0.0005759779155467271,0.000387075100771368,0.004457926477215972
ERC,Historical,191,0.5557178474700716,0.002492157119877968,0.004484572757962725,-0.0007775427943225608,-0.0005496697530150592,0.00043190978314842227,0.0044842346397476395
Naive,N/A,191,0.6153599264051953,0.0029613026607461417,0.0048123098916197805,-0.000308397253454387,-0.00022193261935800346,0.0009010553240165961,0.004811971773404695
Real ERC,OOS,191,0.6494919358911587,0.0032696999142005287,0.005034242510977784,0.0,0.0,0.001209452577470983,0.005033904392762699
Real MVP,OOS,191,6093.275206155003,0.0020602473367295456,3.3811821508544815e-07,-0.001209452577470983,-0.005033904392762699,0.0,0.0
HRP,GARCH,192,0.14208607748939384,0.0004033638888876594,0.002838869902068828,0.0019816423570139827,-0.00043717580354661395,0.00040413837388970084,0.002837938912592845
HRP,Historical,192,0.109612412478562,0.00031980478169743744,0.0029175964150956434,0.0018980832498237605,-0.0003584492905197986,0.0003205792666994789,0.0029166654256196603
MVP,GARCH,192,-0.17507647235536258,-0.0006732008676036004,0.0038451818142483853,0.0009050776005227227,0.0005691361086329434,-0.0006724263826015589,0.0038442508247724023
MVP,Historical,192,-0.3170980097352388,-0.0013287702663172785,0.0041904087238729005,0.0002495082018090446,0.0009143630182574585,-0.0013279957813152371,0.004189477734396917
ERC,GARCH,192,0.19064345176694086,0.0006221977287479356,0.0032636721743192322,0.002200476196874259,-1.2373531296209703e-05,0.0006229722137499771,0.003262741184843249
ERC,Historical,192,0.17658900203603173,0.0005894519117241792,0.003337987671530675,0.0021677303798505023,6.194196591523303e-05,0.0005902263967262207,0.003337056682054692
Naive,N/A,192,0.20161730474331513,0.0007557055180575478,0.0037482175402535935,0.002333983986183871,0.0004721718346381515,0.0007564800030595893,0.0037472865507776104
Real ERC,OOS,192,-0.4817632627716425,-0.001578278468126323,0.003276045705615442,0.0,0.0,-0.0015775039831242817,0.003275114716139459
Real MVP,OOS,192,-0.8318944757390342,-7.744850020414735e-07,9.30989475983045e-07,0.0015775039831242817,-0.003275114716139459,0.0,0.0
HRP,GARCH,193,0.5956468182112277,0.0023331684326610086,0.003917033317944498,0.0029834782944262355,0.0007351889260842747,0.0019742706379238975,0.003916197141628306
HRP,Historical,193,0.5738696857550099,0.0022701833599487412,0.003955921381283595,0.002920493221713968,0.0007740769894233716,0.00191128556521163,0.003955085204967403
MVP,GARCH,193,-0.3492268079673444,-0.0012790000411188854,0.0036623764611979116,-0.0006286901793536588,0.00048053206933768803,-0.0016378978358559965,0.003661540284881719
MVP,Historical,193,-0.8029163217540342,-0.002926154197159194,0.003644407415665407,-0.0022758443353939678,0.00046256302380518356,-0.0032850519918963053,0.0036435712393492145
ERC,GARCH,193,0.6254610535972532,0.0029680138140966254,0.004745321546444022,0.0036183236758618523,0.0015634771545837986,0.0026091160193595143,0.00474448537012783
ERC,Historical,193,0.6175936115252084,0.0029502789020328163,0.0047770554082429886,0.003600588763798043,0.001595211016382765,0.002591381107295705,0.004776219231926796
Naive,N/A,193,0.652957146924497,0.0035009959208101753,0.005361754499970277,0.004151305782575402,0.002179910108110053,0.003142098126073064,0.0053609183236540845
Real ERC,OOS,193,-0.2043814158319136,-0.0006503098617652266,0.0031818443918602236,0.0,0.0,-0.0010092076565023378,0.003181008215544031
Real MVP,OOS,193,429.213059240103,0.0003588977947371112,8.3617631619252e-07,0.0010092076565023378,-0.003181008215544031,0.0,0.0
HRP,GARCH,194,0.11302122078551674,0.0006864255253498943,0.0060734216156852665,0.0029427396231044224,-0.0016185093947300904,0.0023376313542208516,0.006073137355917516
HRP,Historical,194,0.10858327163404606,0.0006652323522481515,0.006126471805805944,0.0029215464500026798,-0.0015654592046094127,0.002316438181119109,0.006126187546038194
MVP,GARCH,194,0.11799494972136129,0.001046207940716136,0.008866548468275122,0.003302522038470664,0.001174617457859765,0.0026974137695870933,0.008866264208507372
MVP,Historical,194,0.11566500136483776,0.0009697122345611256,0.008383799966442734,0.0032260263323156536,0.000691868956027377,0.002620918063432083,0.008383515706674984
ERC,GARCH,194,0.1295436693416075,0.0007824006307572216,0.006039667046129642,0.0030387147285117497,-0.0016522639642857148,0.002433606459628179,0.006039382786361892
ERC,Historical,194,0.12982530365763426,0.0007937337712482012,0.0061138603098620705,0.0030500478690027293,-0.0015780707005532864,0.0024449396001191585,0.00611357605009432
Naive,N/A,194,0.14321059458107904,0.0009008102070570789,0.0062901087010506255,0.0031571243048116072,-0.0014018223093647314,0.0025520160359280364,0.006289824441282875
Real ERC,OOS,194,-0.2933351969355078,-0.002256314097754528,0.007691931010415357,0.0,0.0,-0.0006051082688835708,0.0076916467506476065
Real MVP,OOS,194,-5808.791873490764,-0.0016512058288709573,2.8425976775075493e-07,0.0006051082688835708,-0.0076916467506476065,0.0,0.0
HRP,GARCH,195,0.6701915537747721,0.004376475407805571,0.006530185859782337,-8.647107594858452e-05,0.0009878520374478504,0.0022690110446042504,0.0065295277101111455
HRP,Historical,195,0.7032918258656292,0.004176896399673324,0.0059390657562844494,-0.0002860500840808312,0.0003967319339499625,0.0020694320364720038,0.005938407606613258
MVP,GARCH,195,0.3125221621773201,0.0021745263062797797,0.006957990726577618,-0.0022884201774743757,0.0014156569042431313,6.706194307845928e-05,0.006957332576906426
MVP,Historical,195,-0.22592115722895903,-0.0007930285954890285,0.0035102006612215447,-0.005255975079243184,-0.002032133161112942,-0.002900492958690349,0.0035095425115503533
ERC,GARCH,195,0.6656232699841886,0.004653510867123967,0.00699120820585871,0.00019056438336981143,0.001448874383524223,0.0025460465039226464,0.006990550056187518
ERC,Historical,195,0.67780094639566,0.0045441450004230855,0.006704247057469411,8.119851666893007e-05,0.0011619132351349242,0.002436680637221765,0.006703588907798219
Naive,N/A,195,0.6666901844178832,0.004895827898264206,0.007343482794094188,0.0004328814145100508,0.0018011489717597012,0.002788363535062886,0.007342824644422996
Real ERC,OOS,195,0.8052467835425903,0.004462946483754155,0.005542333822334487,0.0,0.0,0.002355482120552835,0.005541675672663295
Real MVP,OOS,195,3202.105015696684,0.0021074643632013204,6.581496711914672e-07,-0.002355482120552835,-0.005541675672663295,0.0,0.0
HRP,GARCH,196,0.05857357522434199,0.00026004120523365405,0.0044395651834069055,-0.00013588955557439377,-0.0004913115892384717,1.4991458119545072e-05,0.004438505303698299
HRP,Historical,196,0.0660694007272034,0.00028967194550338536,0.004384358603454321,-0.00010625881530466246,-0.0005465181691910563,4.462219838927638e-05,0.004383298723745714
MVP,GARCH,196,0.08150863261102528,0.00028403634088338715,0.003484739367900608,-0.00011189441992466066,-0.001446137404744769,3.898659376927818e-05,0.0034836794881920015
MVP,Historical,196,0.24601237408358967,0.0008139159818586469,0.003308435134169698,0.0004179852210505991,-0.001622441638475679,0.000568866234744538,0.0033073752544610915
ERC,GARCH,196,0.03732218891648127,0.00018551389226438117,0.0049706058955845235,-0.00021041686854366665,3.972912293914634e-05,-5.953585484972781e-05,0.004969546015875917
ERC,Historical,196,0.034239664824353,0.00017070000733358808,0.004985446213018344,-0.00022523075347445973,5.456944037296723e-05,-7.434973978052089e-05,0.004984386333309738
Naive,N/A,196,-0.00877154427119572,-4.8954689644009616e-05,0.005581079925090113,-0.00044488545045205744,0.0006502031524447359,-0.0002940044367581186,0.0055800200453815065
Real ERC,OOS,196,0.080296218920846,0.0003959307608080478,0.004930876772645377,0.0,0.0,0.00015088101369393884,0.004929816892936771
Real MVP,OOS,196,231.20524444824156,0.000245049747114109,1.0598797086065523e-06,-0.00015088101369393884,-0.004929816892936771,0.0,0.0
HRP,GARCH,197,0.04380482784032276,0.00024002562780453245,0.005479433195799176,-0.00041981683764978725,4.74190119597491e-05,0.00023831577051077355,0.0054779375142045015
HRP,Historical,197,0.061672088509202944,0.00034376123686888837,0.005574016466421289,-0.00031608122858543136,0.000142002282581862,0.0003420513795751295,0.005572520784826614
MVP,GARCH,197,-0.299810178302191,-0.000939002694284529,0.0031319907135976873,-0.0015988451597388487,-0.0023000234702417396,-0.0009407125515782879,0.0031304950320030123
MVP,Historical,197,-0.2472392011205652,-0.0008452649969089568,0.0034188146259895363,-0.0015051074623632765,-0.0020131995578498907,-0.0008469748542027157,0.0034173189443948613
ERC,GARCH,197,0.0665701304615377,0.00039324040764537215,0.005907159936731311,-0.0002666020578089476,0.000475145752891884,0.00039153055035161325,0.005905664255136636
ERC,Historical,197,0.07855231133101358,0.0004698107182311326,0.00598086434721679,-0.00019003174722318714,0.0005488501633773629,0.0004681008609373737,0.005979368665622115
Naive,N/A,197,0.1026905187989007,0.0006503996034794735,0.006333589615543319,-9.442861974846232e-06,0.0009015754317038922,0.0006486897461857146,0.0063320939339486446
Real ERC,OOS,197,0.1214728907404902,0.0006598424654543197,0.005432014183839427,0.0,0.0,0.0006581326081605608,0.005430518502244752
Real MVP,OOS,197,1.1431960517843571,1.709857293758909e-06,1.4956815946749282e-06,-0.0006581326081605608,-0.005430518502244752,0.0,0.0
HRP,GARCH,198,0.5416367780209347,0.0012404062942546748,0.002290107216845478,-0.0002689656742220275,-0.0006714218420064144,0.000127579738826224,0.0022895421324979825
HRP,Historical,198,0.5387051871181386,0.0012643935661418957,0.0023470974410064716,-0.0002449784023348066,-0.000614431617845421,0.0001515670107134449,0.002346532356658976
MVP,GARCH,198,0.46406388093393314,0.0016820786849116986,0.0036246705551108583,0.0001727067164349963,0.0006631414962589657,0.0005692521294832478,0.0036241054707633626
MVP,Historical,198,0.6679850611115992,0.0018164823255672848,0.00271934573288879,0.00030711035709058256,-0.0002421833259631024,0.0007036557701388341,0.0027187806485412945
ERC,GARCH,198,0.47569085746294587,0.0013198037505249025,0.0027744988784605957,-0.00018956821795179982,-0.00018703018039129687,0.0002069771950964517,0.0027739337941131
ERC,Historical,198,0.46517277600106993,0.001302487583489201,0.0028000081919802742,-0.00020688438498750136,-0.0001615208668716184,0.00018966102806075016,0.0027994431076327785
Naive,N/A,198,0.39839233503205523,0.0012687243701125562,0.003184610391689571,-0.00024064759836414608,0.0002230813328376784,0.00015589781468410544,0.0031840453073420753
Real ERC,OOS,198,0.5096596854132663,0.0015093719684767023,0.0029615290588518926,0.0,0.0,0.0003965454130482515,0.002960963974504397
Real MVP,OOS,198,1969.3105292330818,0.0011128265554284508,5.650843474958844e-07,-0.0003965454130482515,-0.002960963974504397,0.0,0.0
HRP,GARCH,199,-0.48010772582143235,-0.00313378382784081,0.006527251404836518,0.0005950168274201995,1.6488929352430348e-05,-0.0032030472177331333,0.006525849455741022
HRP,Historical,199,-0.5044439808314166,-0.003356608239430224,0.006654075312580627,0.0003721924158307855,0.00014331283709653926,-0.0034258716293225472,0.006652673363485131
MVP,GARCH,199,0.2044800859192549,0.0010563448259681267,0.0051660034336314595,0.004785145481229136,-0.0013447590418526282,0.0009870814360758036,0.005164601484535964
MVP,Historical,199,0.8886067650028697,0.002019328901274792,0.0022724662705761313,0.005748129556535801,-0.004238296204907956,0.001950065511382469,0.0022710643214806357
ERC,GARCH,199,-0.5453698507595194,-0.0039057762648057673,0.007161701842091777,-0.00017697560954475777,0.0006509393666076892,-0.0039750396546980905,0.007160299892996281
ERC,Historical,199,-0.5572362062807181,-0.004017042543159614,0.007208868515510555,-0.0002882418878986043,0.0006981060400264669,-0.004086305933051937,0.007207466566415059
Naive,N/A,199,-0.596132908205911,-0.004640062569876015,0.00778360413593085,-0.0009112619146150053,0.0012728416604467626,-0.004709325959768338,0.007782202186835355
Real ERC,OOS,199,-0.5727133602710281,-0.0037288006552610095,0.006510762475484088,0.0,0.0,-0.0037980640451533328,0.006509360526388592
Real MVP,OOS,199,49.40506764108827,6.926338989232312e-05,1.4019490954956095e-06,0.0037980640451533328,-0.006509360526388592,0.0,0.0
