Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.00828054241297195,0.010079438322008654,
MVP,Historical,0,0.0069292288227540185,0.009092886408971589,
HRP,Historical,0,0.008146757197120175,0.009517399664168135,
ERC,Historical,0,0.008142175909763157,0.009708320435041735,0.03166078645526428
MVP,GARCH,0,0.006886764507783823,0.008823929372013423,
HRP,GARCH,0,0.008167208177020638,0.009286671992155555,
ERC,GARCH,0,0.008180584091531348,0.00959045271588687,0.031239532072498733
MVP,DCC,0,0.006773070476879197,0.008714590938989812,
HRP,DCC,0,0.008183905124396975,0.009195121491879251,
ERC,DCC,0,0.008154617828489452,0.009503753288794482,0.03126055177202245
Naive,N/A,1,0.0007413986904208587,0.01009368715082686,
MVP,Historical,1,0.00122378559855095,0.009101351075259565,
HRP,Historical,1,0.0006959396898281823,0.009533515089203354,
ERC,Historical,1,0.0007026296006706168,0.009725072791786377,0.05544277863732479
MVP,GARCH,1,-0.0010103118033481773,0.008829755486712653,
HRP,GARCH,1,-0.00010497080975780879,0.009389486015601385,
ERC,GARCH,1,0.00032869710362639357,0.009630400796018748,0.0537700900716099
MVP,DCC,1,-0.0010025935735755752,0.008746149353092,
HRP,DCC,1,-0.0005249169437901724,0.00925872650766104,
ERC,DCC,1,0.00031203847103318007,0.009556586688721256,0.05367103925990587
Naive,N/A,2,-0.00022845280886972795,0.010103182381589887,
MVP,Historical,2,0.0005060225037296355,0.009123667476476504,
HRP,Historical,2,0.00033066492639821296,0.009527170876879059,
ERC,Historical,2,3.791020781078666e-05,0.009739059955270857,0.02753313366299774
MVP,GARCH,2,-0.0002543883744326236,0.009131553862437516,
HRP,GARCH,2,0.00017635448060528553,0.009618431197570726,
ERC,GARCH,2,-5.0226248841191146e-05,0.00989932496335511,0.030973927236939706
MVP,DCC,2,-0.00025678623325144784,0.009056895599639713,
HRP,DCC,2,0.00011953127639243305,0.009560484608740585,
ERC,DCC,2,-5.805010439062369e-05,0.009835628978216094,0.03044265645979848
Naive,N/A,3,0.0020232223044660096,0.010116274578551694,
MVP,Historical,3,0.0023048963404649916,0.009139807079863794,
HRP,Historical,3,0.0020531992069353668,0.009542530774012115,
ERC,Historical,3,0.002048781083663646,0.009754914252511489,0.05491493118327084
MVP,GARCH,3,0.0020016090755111448,0.009377398711840533,
HRP,GARCH,3,0.001988849169590653,0.009765978890254127,
