Model,Covariance Type,Window Index,Mean Return,Forecasted Std
HRP,GARCH,0,-0.001408609377159148,0.008768050084925885
HRP,Historical,0,-0.0013789071750030472,0.009150264665115473
MVP,GARCH,0,-0.0004750167376419716,0.007361010201304897
MVP,Historical,0,-0.000555518886222497,0.007213871596070765
ERC,GARCH,0,-0.0015690887660839022,0.00934268068676566
ERC,Historical,0,-0.0015782795148831506,0.010098990957794726
Naive,N/A,0,-0.0016867564810386687,0.011129743104068788
HRP,GARCH,1,0.0032134764255529018,0.008441755033142111
HRP,Historical,1,0.003236256602411284,0.009183646694812425
MVP,GARCH,1,0.0025221563542966244,0.006714384350515528
MVP,Historical,1,0.0025522136569138243,0.007208866938204565
ERC,GARCH,1,0.0033777985527666883,0.009196612928751118
ERC,Historical,1,0.0034065522543017045,0.010158730639811639
Naive,N/A,1,0.003681436228281589,0.01119396280781605
HRP,GARCH,2,0.0033124427054624242,0.008865964899708336
HRP,Historical,2,0.0033420085568019076,0.009342686122563691
MVP,GARCH,2,0.0031420901239709864,0.0071644010912491176
MVP,Historical,2,0.0032249251122449286,0.0073465917914034085
ERC,GARCH,2,0.0033810330489777267,0.009582701321610113
ERC,Historical,2,0.0033850210065460413,0.010295929486489884
Naive,N/A,2,0.0035583524959334756,0.011328299709423536
HRP,GARCH,3,0.0026898884620348965,0.008480301276508763
HRP,Historical,3,0.002711759268826937,0.009416800816103486
MVP,GARCH,3,0.0030476170841166757,0.006894798883911017
MVP,Historical,3,0.0030078628249353583,0.007419737789870483
ERC,GARCH,3,0.002704500945817265,0.009124821684107687
ERC,Historical,3,0.0027131130091599762,0.010353404120742727
Naive,N/A,3,0.0026364967513257676,0.011372853170952726
HRP,GARCH,4,0.00134811878720597,0.008627526645298561
HRP,Historical,4,0.001415853052481213,0.009558802814264078
MVP,GARCH,4,0.0011996628731497077,0.0070423645516429
MVP,Historical,4,0.0016535274302994197,0.007500126543065697
ERC,GARCH,4,0.0013121646864268951,0.009143853796045502
ERC,Historical,4,0.001312273235237733,0.01041697029480737
Naive,N/A,4,0.0014893786946058162,0.011426128182792674
HRP,GARCH,5,-0.001436125144235777,0.008136708165084777
HRP,Historical,5,-0.0013777377304487624,0.009700141484738087
MVP,GARCH,5,-0.0016714379230702368,0.006307442167370212
MVP,Historical,5,-0.0016058247613650702,0.0075419831038386126
ERC,GARCH,5,-0.0014300323775979134,0.008754555636063175
ERC,Historical,5,-0.0013982150332775226,0.010443337399502548
Naive,N/A,5,-0.00137947876831273,0.01144556035514555
HRP,GARCH,6,0.002803852225520443,0.008059784715175718
HRP,Historical,6,0.0028553944777672613,0.009680541623545985
MVP,GARCH,6,0.0019112403796646346,0.0062936782202633905
MVP,Historical,6,0.0021878172379847485,0.007561969702933449
ERC,GARCH,6,0.0029747747720767687,0.00864451116924637
ERC,Historical,6,0.0029821560323914993,0.010429790592251775
Naive,N/A,6,0.0032916573289140357,0.01142769451243081
HRP,GARCH,7,0.00023968560128563923,0.007335794164810286
HRP,Historical,7,0.0002700147831842109,0.009658667968720159
MVP,GARCH,7,0.0008649524959160128,0.0057871959637085385
MVP,Historical,7,0.0010341257889184211,0.007554544418509046
ERC,GARCH,7,0.0001626353230984979,0.007849720614060026
ERC,Historical,7,0.00016712050641609112,0.0103895430753243
Naive,N/A,7,4.9945691547635605e-06,0.011382305791148784
HRP,GARCH,8,0.001679652595734319,0.008066865074221425
HRP,Historical,8,0.0018675781895813486,0.00967949689911284
MVP,GARCH,8,0.0013037449040575906,0.00629298141794496
MVP,Historical,8,0.0014209266874163123,0.0075732647491290415
ERC,GARCH,8,0.0017719448719443922,0.008720643954732805
ERC,Historical,8,0.0018649544195946698,0.010398218381001073
Naive,N/A,8,0.002096723945738436,0.01139299580045713
HRP,GARCH,9,0.0012951690104445327,0.007458987904843222
HRP,Historical,9,0.0014790445298296583,0.009717086001936255
MVP,GARCH,9,0.0018872001526055544,0.005668318124668199
MVP,Historical,9,0.0019580958365172266,0.007556670688271899
ERC,GARCH,9,0.00113604521512725,0.008037024821521927
ERC,Historical,9,0.0012270325211957596,0.010405289486587659
Naive,N/A,9,0.0010788789156018117,0.011407900821687973
HRP,GARCH,10,0.0017110692762654766,0.0071061993337762025
HRP,Historical,10,0.0016787916790419837,0.009617880269568176
MVP,GARCH,10,0.0014868616636553073,0.005379987430800983
MVP,Historical,10,0.0009835008910332474,0.007517403778167175
ERC,GARCH,10,0.0017747438787275975,0.007759116530285173
ERC,Historical,10,0.0017644264295756807,0.01031813669697734
Naive,N/A,10,0.0017040404024037201,0.011321043719023538
HRP,GARCH,11,0.0004616477509782534,0.00652339883910473
HRP,Historical,11,0.0003615747205533639,0.00957438110772327
MVP,GARCH,11,0.0004577035137293256,0.004900759828553538
MVP,Historical,11,0.0007923622170512357,0.007489272208696048
ERC,GARCH,11,0.00040034851639956435,0.007103824607947589
ERC,Historical,11,0.0003218246814871052,0.0102566155304957
Naive,N/A,11,0.00029324832564779006,0.011257679546663957
HRP,GARCH,12,0.0012882917856712902,0.006717212578410331
HRP,Historical,12,0.0013112051359317875,0.009323349800769607
MVP,GARCH,12,0.001524931916496415,0.0050054677058133535
MVP,Historical,12,0.0011975608510328823,0.007337964229935166
ERC,GARCH,12,0.0012191713708417469,0.007406759185564534
ERC,Historical,12,0.0012655007779360475,0.009984926302630436
Naive,N/A,12,0.0011897848411200323,0.011037131446036972
HRP,GARCH,13,-0.0003472772447037667,0.005954198100517512
HRP,Historical,13,-4.525441972626477e-05,0.009238830838033335
MVP,GARCH,13,-0.00018902331997362553,0.0043591823988113135
MVP,Historical,13,0.0008581879778941288,0.00729712254009459
ERC,GARCH,13,-0.00034118033607931125,0.006672687557169302
ERC,Historical,13,-0.00024192002261891067,0.00987099561753302
Naive,N/A,13,-0.0003018368039671502,0.010905190461466218
HRP,GARCH,14,0.0004510462719693152,0.007743555089257462
HRP,Historical,14,0.00040244319627532395,0.009227201804955856
MVP,GARCH,14,-0.0009219422077349831,0.006210920992818072
MVP,Historical,14,-0.00125129037218451,0.007326851126757767
ERC,GARCH,14,0.0004757463024673513,0.008190631565278167
ERC,Historical,14,0.0004874534412992354,0.009889740293477672
Naive,N/A,14,0.0004556527789647259,0.010902892883811023
HRP,GARCH,15,-0.0011074367241706072,0.007573980335359058
HRP,Historical,15,-0.0008957219357192008,0.00924987065192365
MVP,GARCH,15,-0.0014030112938873368,0.005949165285275411
MVP,Historical,15,-0.000645298888860091,0.00740372196842155
ERC,GARCH,15,-0.0010630779641005441,0.008007227810443088
ERC,Historical,15,-0.0009935940262694777,0.00990526028915513
Naive,N/A,15,-0.0010240633558032649,0.01088713811042891
HRP,GARCH,16,0.0012148891953762328,0.008249979232625744
HRP,Historical,16,0.0015052550139451595,0.009314237578990324
MVP,GARCH,16,0.0009113719460107226,0.007131649791115634
MVP,Historical,16,0.0015997583413141533,0.007445963683781698
ERC,GARCH,16,0.0012647255220312236,0.008474279865182488
ERC,Historical,16,0.00141052767829595,0.009956004484156346
Naive,N/A,16,0.0013490458381973404,0.010930276485709461
HRP,GARCH,17,-0.002267569991103439,0.006817054078092866
HRP,Historical,17,-0.002047736788976769,0.009319251608458853
MVP,GARCH,17,-0.0023490173311832585,0.005580449125459683
MVP,Historical,17,-0.0019022006537365683,0.007441190226210374
ERC,GARCH,17,-0.0022337494180339995,0.007169498193478356
ERC,Historical,17,-0.0021219304075649455,0.009948111942179644
Naive,N/A,17,-0.002284273736688142,0.010919047660710059
HRP,GARCH,18,0.0005711815697861855,0.007556380645323946
HRP,Historical,18,0.0007036525133970029,0.00922541866483991
MVP,GARCH,18,0.00014926811763515353,0.006645728631938423
MVP,Historical,18,0.0009128193540762462,0.0074591094759832305
ERC,GARCH,18,0.0005879513055221718,0.007760438731111798
ERC,Historical,18,0.000652448422623265,0.009975343344417232
Naive,N/A,18,0.0006398022838522517,0.010947513207437856
HRP,GARCH,19,0.0011289291212959265,0.007886631890241923
HRP,Historical,19,0.001294874204591692,0.009325088119132607
MVP,GARCH,19,-0.0006602736138299414,0.006447902840033218
MVP,Historical,19,2.8143411777677645e-05,0.007471141862914539
ERC,GARCH,19,0.0013666110570467302,0.008331258386131503
ERC,Historical,19,0.0014350814050378203,0.010001870962014405
Naive,N/A,19,0.001594182643791126,0.010973339385255684
HRP,GARCH,20,-0.000741903123653804,0.007202424671725158
HRP,Historical,20,-0.0006043573643831976,0.009273849917300177
MVP,GARCH,20,-0.00015144036571079268,0.0062789131742585595
MVP,Historical,20,0.00016727343506397173,0.00747210174603364
ERC,GARCH,20,-0.0006756947378104578,0.007445246729910069
ERC,Historical,20,-0.000640627698559919,0.009951648286920302
Naive,N/A,20,-0.0007035689422135288,0.010880571919083584
HRP,GARCH,21,0.003432753895573443,0.00726387891565327
HRP,Historical,21,0.00331802432585914,0.009303153000172138
MVP,GARCH,21,0.003508934467897009,0.005813953676339402
MVP,Historical,21,0.003192289851467858,0.0074969222905107435
ERC,GARCH,21,0.003512116587305473,0.007720984590305058
ERC,Historical,21,0.003464070567281416,0.009951661418205249
Naive,N/A,21,0.0036015576647898144,0.010828276614045252
HRP,GARCH,22,0.000884147278210166,0.007626782096422584
HRP,Historical,22,0.000973087670303745,0.009279001398719709
MVP,GARCH,22,0.001238116350961668,0.006532717395228788
MVP,Historical,22,0.0013384169687671924,0.007505131361615896
ERC,GARCH,22,0.0007922797438206035,0.007839380302082921
ERC,Historical,22,0.0008385636871283554,0.009901103064720198
Naive,N/A,22,0.0007308419323881623,0.01069842607530044
HRP,GARCH,23,-0.0002874398568840644,0.007085331193980278
HRP,Historical,23,-0.0002950448133321686,0.009270856208934398
MVP,GARCH,23,0.00026197339848513593,0.005939820157737091
MVP,Historical,23,0.00011835135392608937,0.007516802458935903
ERC,GARCH,23,-0.0003596448275788965,0.00737789920827229
ERC,Historical,23,-0.0003551595073301917,0.009902334874478948
Naive,N/A,23,-0.00043609318271599265,0.010695981349171314
HRP,GARCH,24,0.0013525577132212235,0.006665421405708098
HRP,Historical,24,0.0016584954516521303,0.00928453969191508
MVP,GARCH,24,0.0009199833320451236,0.005243488963864025
MVP,Historical,24,0.002206608138545282,0.0075267237088961145
ERC,GARCH,24,0.0013444091914781556,0.007056509529898632
ERC,Historical,24,0.001496420411457835,0.009905504423481423
Naive,N/A,24,0.0013343608052177507,0.010681709774799254
HRP,GARCH,25,-0.00038384731512371026,0.006634452864906872
