Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Avg QLIKE,Avg Cov RMSE,ERC RC RMSE,Avg L1 Dist,Avg Turnover,Ann. Sharpe,Ann. Sharpe (rf=0),Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,DCC,0.0701240319217126,0.1832855742858767,0.1521286181957656,1.2095540220303698,-143.3062010159787,0.000123770790187,0.0209984334687678,0.2772731742502626,0.0894113671403716,0.3751655711859305,0.4617558096931338,0.5197444661291244,-0.5398370107390746,0.1298985259008232,-0.0283614615358726,-0.337917497767388,13.430413527286676
ERC,GARCH,0.0706564181803131,0.1833058432114912,0.1514713686920724,1.2148591364907415,-142.28730314884183,0.0001261953973908,0.0210953697927125,0.2830159593310617,0.0880221464372247,0.3778530014886981,0.4644339804895314,0.5236877647051569,-0.5331973446167384,0.1325145725005454,-0.0283427434489304,-0.331710972928568,13.32218475528412
ERC,Historical,0.0735578590627896,0.1884058460140835,0.1806629657500178,1.0470061087407072,-139.35836739293572,0.0001877170240565,0.0230970401439252,0.3037514804971414,0.0202216579826531,0.3870511989437157,0.4712891697117178,0.5370692663318859,-0.5511015203160106,0.1334742444923947,-0.0291570407606321,-0.3364334797110316,12.992677227540549
HRP,DCC,0.0673802606565079,0.1716415751643047,0.1414497223712844,1.21817316423716,-143.3062010159787,0.000123770790187,,0.4587480459252115,0.2036241315474436,0.3735727070071672,0.4660375367532356,0.5162012614108561,-0.5025169391003201,0.1340855509809122,-0.0265187670259612,-0.3592347301746346,14.472509428275762
HRP,GARCH,0.0671377285524379,0.1722797556942695,0.141529185172762,1.2220619150879717,-142.28730314884183,0.0001261953973908,,0.45871950552029217,0.1777903169926649,0.3715100674517,0.4636326385387713,0.5135701784481048,-0.501653193274175,0.1338329536272766,-0.0266008192177587,-0.3614675506087425,14.26888446341574
HRP,Historical,0.072510802860878,0.1794032547069883,0.17060129622877,1.0558931223990613,-139.35836739293572,0.0001877170240565,,0.5020621632661832,0.0288159259469494,0.3917804853371869,0.4802500289979232,0.5426270638157995,-0.526312084423598,0.1377714952912203,-0.0277783161517143,-0.3717857971726988,13.969540745711678
MVP,DCC,0.0581991747340426,0.1441640521812983,0.116081109487535,1.2465445605170349,-143.3062010159787,0.000123770790187,,1.1784750577976704,0.6375482403906357,0.3546089306256131,0.46468599301943,0.4904868092738995,-0.4017209877053982,0.1448746182430553,-0.0217414624976338,-0.3326696534613338,16.923220910505773
MVP,GARCH,0.0550193229903166,0.1459751683377379,0.1161936234621842,1.2605733909760035,-142.28730314884183,0.0001261953973908,,1.1942894725878381,0.6419010158448806,0.3313752040224548,0.4400903413960951,0.4586572355123726,-0.398401345573963,0.1381002438911249,-0.0220053138159868,-0.2932029124068229,16.98420534089771
MVP,Historical,0.0593883124517917,0.1501818530827607,0.1387920883621141,1.085034513481197,-139.35836739293572,0.0001877170240565,,1.2664063419966438,0.0194945095728494,0.3537744581615681,0.4594492157864204,0.4907249919715192,-0.4349916574593838,0.1365274745696404,-0.0226443737383918,-0.2985886163563164,16.111070910145433
Naive,,0.0726911686808553,0.1980647663231696,0.1917317878124312,1.0370501714975338,-139.35836739293572,0.0001877170240565,,,0.0204412925406333,0.3735514431449053,0.4536784552108771,0.5189074004998636,-0.574042293657575,0.1266303362731261,-0.0306268019728408,-0.3130593849427711,11.991936009378833
