Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.008482439717866885,0.011912141199289869,
MVP,Historical,0,0.012605252486162621,0.009358651051315918,
HRP,Historical,0,0.009540813155282102,0.010884403342456219,
ERC,Historical,0,0.008959499358142997,0.01136322926005593,0.09943886489109767
MVP,GARCH,0,0.013581329563612687,0.023734265485626706,
HRP,GARCH,0,0.010092595398129012,0.028964122211468303,
ERC,GARCH,0,0.008994232580394668,0.032104121551825134,0.09640736018219231
MVP,DCC,0,0.014928659341855388,0.02573814936207251,
HRP,DCC,0,0.01044836780511238,0.03380291158764201,
ERC,DCC,0,0.009158019382716098,0.03665832330482813,0.09488155498234332
Naive,N/A,1,-0.09362606071764978,0.011913297368690864,
MVP,Historical,1,-0.059520061783467915,0.009361907788294785,
HRP,Historical,1,-0.08385178381078595,0.010886208116485503,
ERC,Historical,1,-0.08895079627754754,0.011364908193115673,0.02001363064410596
MVP,GARCH,1,-0.058050786447144676,0.02287183016191895,
HRP,GARCH,1,-0.07561738693313513,0.027924439332710025,
ERC,GARCH,1,-0.08385436676233171,0.030972701222616472,0.00789762329179359
MVP,DCC,1,-0.05280458129115617,0.02480504287508285,
HRP,DCC,1,-0.07745717577439826,0.03257784148949956,
ERC,DCC,1,-0.0847629001761031,0.035339477323555545,0.0081909195340901
Naive,N/A,2,0.042630487232990344,0.012072914999247349,
MVP,Historical,2,0.01745089583762427,0.009438149638979088,
HRP,Historical,2,0.03666201668808444,0.011017244570440437,
ERC,Historical,2,0.03997269508015133,0.011511919627079311,0.029620462807987375
MVP,GARCH,2,0.017650014106232348,0.025630349451063367,
HRP,GARCH,2,0.0312981662069749,0.03126218836231953,
ERC,GARCH,2,0.03645791899519457,0.034811797393742,0.01606723342198098
MVP,DCC,2,0.010388790084528754,0.02759091613398918,
HRP,DCC,2,0.032295874932902535,0.03659036758575751,
ERC,DCC,2,0.036928508943775196,0.03993655904453413,0.015768717431421053
Naive,N/A,3,0.02427072836369737,0.012100948515524566,
MVP,Historical,3,0.01980814819415988,0.009442150887129292,
HRP,Historical,3,0.023248120956891327,0.011036520173254427,
ERC,Historical,3,0.02419334734267098,0.011535875746608752,0.05054911672328154
MVP,GARCH,3,0.020190297437757687,0.024849545108215913,
HRP,GARCH,3,0.022602539719823067,0.0305019495720049,
ERC,GARCH,3,0.023198172162588016,0.03415068380807553,0.04494111565129732
MVP,DCC,3,0.017280369072852242,0.026568549563137155,
HRP,DCC,3,0.02338526037064792,0.03573581476014499,
ERC,DCC,3,0.023276154916964664,0.039185065072607383,0.0451308220805549
Naive,N/A,4,-0.02256344768598395,0.01210995701752973,
MVP,Historical,4,-0.023941937699945903,0.009448284564094935,
HRP,Historical,4,-0.02402775537402957,0.01104548074968773,
ERC,Historical,4,-0.022981061469232178,0.011546272708301641,0.05382313099292568
MVP,GARCH,4,-0.02652603066170356,0.024149342276197232,
HRP,GARCH,4,-0.024624245856141758,0.02966502126663916,
ERC,GARCH,4,-0.023703795733711397,0.033227388953640025,0.05792886241356572
MVP,DCC,4,-0.023854435904028137,0.025806359887172774,
HRP,DCC,4,-0.02365482624319537,0.03473772504187667,
ERC,DCC,4,-0.02340258087760083,0.03810329519733997,0.05658927560444584
Naive,N/A,5,0.03600292954012896,0.012116990187318323,
MVP,Historical,5,0.029610907792335883,0.009457922629222824,
HRP,Historical,5,0.03335862696018577,0.011054783730039269,
ERC,Historical,5,0.03483003988907618,0.011554699622202898,0.030878820139479648
MVP,GARCH,5,0.027458062063188793,0.023992673699210258,
