Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.012083854908494063,0.009818580349141163,
MVP,Historical,0,0.0012285101355475891,0.005737777415650794,
HRP,Historical,0,0.005438682145008755,0.007158176567975058,
ERC,Historical,0,0.008897705729485006,0.008497045452761115,0.060384686601735564
MVP,GARCH,0,0.002506678470693968,0.005926856939845693,
HRP,GARCH,0,0.006416889806671877,0.006857065773748549,
ERC,GARCH,0,0.009019418413198643,0.007530065925539118,0.06026536732449674
MVP,DCC,0,0.0019080023605662078,0.006072795086143821,
HRP,DCC,0,0.006802639894158746,0.00729864470565969,
ERC,DCC,0,0.008963393207708892,0.00781170499085053,0.06036338800413121
Naive,N/A,1,0.0036595186426626736,0.009827890416425959,
MVP,Historical,1,0.0023741110415624878,0.005737863747520337,
HRP,Historical,1,0.003198564880645405,0.0071585085217695885,
ERC,Historical,1,0.0033862536887969696,0.008500878863708167,0.11453282094012311
MVP,GARCH,1,0.0016085057403187886,0.00528052036980088,
HRP,GARCH,1,0.003150215680163271,0.006392637782104654,
ERC,GARCH,1,0.0034363815480271676,0.0073768502670600155,0.11768298975037111
MVP,DCC,1,0.0017432415468965345,0.00540159356197789,
HRP,DCC,1,0.0033492035309576895,0.006824515168011407,
ERC,DCC,1,0.0034959120673558886,0.007639822566610192,0.11604561088556792
Naive,N/A,2,0.0023098432648596123,0.009817655516280313,
MVP,Historical,2,0.0022596456531644993,0.0057365984959488504,
HRP,Historical,2,0.0030164519586748373,0.007154739179032375,
ERC,Historical,2,0.0029156627314925743,0.008493836021820021,0.13009513225525493
MVP,GARCH,2,0.0020514930727784098,0.005027503400788019,
HRP,GARCH,2,0.002662136903664125,0.00616031701000683,
ERC,GARCH,2,0.0027851089616215408,0.007214822831807969,0.13372930168969774
MVP,DCC,2,0.0022498746344365994,0.005132168323390311,
HRP,DCC,2,0.0029145417121556605,0.006568719614079426,
ERC,DCC,2,0.002867917660541064,0.007457367613353816,0.13007273061592353
Naive,N/A,3,-0.0030990095133556217,0.0098165313355421,
MVP,Historical,3,-0.0010816327285053662,0.005730332272094074,
HRP,Historical,3,-0.0017917478528455266,0.007148759716593314,
ERC,Historical,3,-0.0022378382934210572,0.008490382689076153,0.15610497785669755
MVP,GARCH,3,-0.0014911682604686893,0.004866721881449255,
HRP,GARCH,3,-0.002153062008068085,0.0059966664758765225,
