Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,GARCH,0,0.0035147457866494093,0.007687376113283069
HRP,Historical,0,0.0029641643205739697,0.007194019743462373
MVP,GARCH,0,0.0020422105189281036,0.005743732854844312
MVP,Historical,0,0.0016658268555704338,0.005816609868281854
ERC,GARCH,0,0.004250204265901399,0.010593292553841756
ERC,Historical,0,0.003585754510625131,0.008409957582221093
Naive,N/A,0,0.0040626171905700555,0.009365885758470952
HRP,GARCH,1,-0.00084992383452184,0.007763737416583172
HRP,Historical,1,0.0008473178216465826,0.007205567006780614
MVP,GARCH,1,-0.0023625433093545007,0.005977430066902426
MVP,Historical,1,-0.0009428095642345556,0.005796768974438018
ERC,GARCH,1,0.0011483466254938648,0.009832976761147897
ERC,Historical,1,0.0022659061969780986,0.008401902454015895
Naive,N/A,1,0.0028742037736216226,0.00936737158086966
HRP,GARCH,2,0.0026670993874606643,0.0077349039548861315
HRP,Historical,2,0.0021247431370494717,0.007097125432822109
MVP,GARCH,2,0.004068060291981786,0.005926414432816166
MVP,Historical,2,0.003810563827362768,0.005699049664131312
ERC,GARCH,2,0.0014581493805613417,0.010007549018903227
ERC,Historical,2,0.0012298340136602652,0.008357963272595996
Naive,N/A,2,0.000956559185666643,0.009393951094464252
HRP,GARCH,3,-0.004845860592922781,0.00770000632308469
HRP,Historical,3,-0.004418167813991196,0.006966728775306315
MVP,GARCH,3,-0.000649253184999617,0.005806080911818018
MVP,Historical,3,-7.748020904398321e-05,0.005391148708320813
ERC,GARCH,3,-0.007903136017490073,0.009680422402153803
ERC,Historical,3,-0.007367020839627665,0.008282351830160784
Naive,N/A,3,-0.009549985191236657,0.009333121191118798
HRP,GARCH,4,0.003073458776980522,0.007585573741711842
HRP,Historical,4,0.0040476657651529625,0.007150153452888145
MVP,GARCH,4,0.0009091613102311942,0.005486202731571217
MVP,Historical,4,0.0017405934858419187,0.005458278255029679
ERC,GARCH,4,0.00533923481318265,0.011032845808867745
ERC,Historical,4,0.005474329133197823,0.008669506077201801
Naive,N/A,4,0.006333584430154519,0.009875119371582978
HRP,GARCH,5,0.00424755016692174,0.007391559627666622
HRP,Historical,5,0.0039699480742750705,0.00713878575756694
MVP,GARCH,5,0.004755456641769161,0.005348899504206622
MVP,Historical,5,0.0042387223309761956,0.005426818010765707
ERC,GARCH,5,0.004147474762518646,0.01009427005004414
ERC,Historical,5,0.00401725274426584,0.008653045595066829
Naive,N/A,5,0.004111991392976372,0.00986928989685619
HRP,GARCH,6,0.0005210435848590465,0.010307374922691787
HRP,Historical,6,0.0002978080098613702,0.007216896754705027
MVP,GARCH,6,0.003030865385783391,0.008604599867334993
MVP,Historical,6,0.0017443687367875017,0.005484876876497254
ERC,GARCH,6,-0.0002506856765355875,0.011116040989699512
ERC,Historical,6,-0.0004424842037999813,0.008790923332296013
Naive,N/A,6,-0.0014423969271299616,0.010028132385080591
HRP,GARCH,7,0.002770553009395595,0.0073521104979714326
HRP,Historical,7,0.003357366518930434,0.007054241090717786
MVP,GARCH,7,0.0016006256359041636,0.005422095672390462
MVP,Historical,7,0.0019792076283032703,0.005380878767775578
ERC,GARCH,7,0.003767002974618521,0.010076369032281953
ERC,Historical,7,0.004037237900587813,0.008753952698103654
Naive,N/A,7,0.004363670583388314,0.01004303582015916
HRP,GARCH,8,-0.003280592871837381,0.007423740219209775
HRP,Historical,8,-0.003591571789370457,0.0071489909008927875
MVP,GARCH,8,-0.002293257421235188,0.005381027703087476
MVP,Historical,8,-0.002127300858196685,0.0053888364791788304
ERC,GARCH,8,-0.004238702557360563,0.01036350360111753
ERC,Historical,8,-0.00437387174734275,0.00875117941583253
Naive,N/A,8,-0.004975080825730752,0.01001849648265029
HRP,GARCH,9,-0.0027373305556555603,0.007460028114696806
HRP,Historical,9,-0.0022062684180218298,0.007285130924908253
MVP,GARCH,9,-0.0018859115845446122,0.005350540826942311
MVP,Historical,9,-0.0012829168812433563,0.005403434559091994
ERC,GARCH,9,-0.0028684864301380952,0.009885646266424315
ERC,Historical,9,-0.0025324440067009983,0.008788583665028328
Naive,N/A,9,-0.0030462838850418895,0.010068807920066727
HRP,GARCH,10,0.0029017277177831335,0.007200068125289221
HRP,Historical,10,0.003755659764724106,0.007192678105711602
MVP,GARCH,10,0.0011365358635275192,0.005279073652205233
MVP,Historical,10,0.0006965602438551487,0.005405994543694547
ERC,GARCH,10,0.00489002510634719,0.00949503156898882
ERC,Historical,10,0.005575581253422675,0.008781268576887949
Naive,N/A,10,0.007747164191367298,0.010062499734078913
HRP,GARCH,11,0.0013883218192115995,0.0072757842849549255
HRP,Historical,11,0.0008266138220259361,0.007156159703629555
MVP,GARCH,11,0.004095153956768259,0.005325309081850633
MVP,Historical,11,0.004266115015362573,0.0053793843960556
ERC,GARCH,11,-0.00047705944184620996,0.009899549552669841
ERC,Historical,11,-0.0007446370872534157,0.008819694881652016
Naive,N/A,11,-0.0023709844002900967,0.010159660052185136
HRP,GARCH,12,0.00023462805195958517,0.00746231650344294
HRP,Historical,12,-2.7256134605225862e-05,0.007084578539771026
MVP,GARCH,12,0.0003440568788409537,0.0055606734212383215
MVP,Historical,12,5.98961420838131e-06,0.005394801090418535
ERC,GARCH,12,0.0010182493253297095,0.00988507093879548
ERC,Historical,12,0.0008789122038673615,0.008788321655677776
Naive,N/A,12,0.0016798284498153917,0.010139311303579862
HRP,GARCH,13,-0.001312509400784338,0.007280904881210142
HRP,Historical,13,-0.0016839731006355497,0.007090188240685072
MVP,GARCH,13,0.00045868290701852645,0.005438656337692022
MVP,Historical,13,4.756843465402538e-05,0.005419295603593589
ERC,GARCH,13,-0.0026413709104179312,0.009632429869925165
ERC,Historical,13,-0.0027881685864444257,0.008759505815602628
Naive,N/A,13,-0.0034640430002770796,0.01009927689861078
HRP,GARCH,14,0.0010925364143484814,0.007081246341750156
HRP,Historical,14,0.0009434623674842036,0.0070695198668999665
MVP,GARCH,14,-0.0004080944741104285,0.005360902958991426
MVP,Historical,14,-0.0006512566127926757,0.005413385317412964
ERC,GARCH,14,0.0019290787171880792,0.009164417754573178
ERC,Historical,14,0.0018282422845802906,0.008773735858624022
Naive,N/A,14,0.0026397934983879976,0.010139596961637045
HRP,GARCH,15,0.002131003289484832,0.009872741598970407
HRP,Historical,15,0.003022689874418952,0.007557785910886887
MVP,GARCH,15,-0.0005332728974754642,0.008832708450077251
MVP,Historical,15,0.0032474436563951796,0.005903808892368684
ERC,GARCH,15,0.0022642692778738287,0.010164058670637764
ERC,Historical,15,0.002708563019768937,0.008921882055959455
Naive,N/A,15,0.0032090076975385337,0.010172918337786925
