Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,GARCH,0,-0.0030448299935119374,0.009218647864656572
HRP,Historical,0,-0.003186858682849703,0.008549278005192512
MVP,GARCH,0,-0.0012173635833631071,0.005677181756632989
MVP,Historical,0,-0.0017261208816439643,0.005299804434906587
ERC,GARCH,0,-0.003712409141652548,0.010390011397938577
ERC,Historical,0,-0.003843309756753111,0.009500605844334608
Naive,N/A,0,-0.004502903413746627,0.010766311623337925
HRP,GARCH,1,0.003270161615051414,0.009408918202343537
HRP,Historical,1,0.0035649740373723386,0.008704223553815008
MVP,GARCH,1,0.0018464829937237357,0.005590712697742844
MVP,Historical,1,0.001797528757367691,0.005317804921002592
ERC,GARCH,1,0.003591889817683031,0.010933739551345016
ERC,Historical,1,0.003948118806925437,0.009606965264962542
Naive,N/A,1,0.00468054230865891,0.010928861620667847
HRP,GARCH,2,-0.0011170046362149106,0.010321358022326374
HRP,Historical,2,-0.0009273867453743252,0.008851551525288812
MVP,GARCH,2,0.0005269037280899613,0.005903604567792225
MVP,Historical,2,0.0003909359506926848,0.005383144681602342
ERC,GARCH,2,-0.0013836305510787658,0.012077081922623873
ERC,Historical,2,-0.0012306194212595067,0.00981088910395298
Naive,N/A,2,-0.0012954427825155278,0.011322725118081819
HRP,GARCH,3,-0.013100048994167456,0.010175775807972097
HRP,Historical,3,-0.013407544955975258,0.009034677868272036
MVP,GARCH,3,-0.011119088068726381,0.005951177468107305
MVP,Historical,3,-0.01076173620679701,0.005561085448164902
ERC,GARCH,3,-0.01417222704716636,0.011933032219708737
ERC,Historical,3,-0.014370993441754597,0.01009013046513264
Naive,N/A,3,-0.014821068939206058,0.011648820906015407
HRP,GARCH,4,0.000731516037744034,0.016996776116608815
HRP,Historical,4,0.0013504684199886938,0.0109546860647896
MVP,GARCH,4,-0.0009124805402362551,0.009260777825288951
MVP,Historical,4,-0.00011865652714952572,0.006884306336452089
ERC,GARCH,4,0.0008804177188819995,0.02153602565110632
ERC,Historical,4,0.0012647714590643272,0.012231788292387483
Naive,N/A,4,0.0009397709276485327,0.014052237674424598
HRP,GARCH,5,-0.00036468122532306327,0.021415268314209934
HRP,Historical,5,7.806388726515271e-05,0.014093621177642877
MVP,GARCH,5,-0.0021406979696245642,0.011269565040639841
MVP,Historical,5,-0.001130924068478725,0.008442930803582096
ERC,GARCH,5,0.000493536087383749,0.027149979636147348
ERC,Historical,5,0.0007576254003650193,0.015620264494316471
Naive,N/A,5,0.0013355141906560403,0.01733082570701255
HRP,GARCH,6,0.001044515732285007,0.024740629041479716
HRP,Historical,6,0.000862119161809197,0.01632929487297555
MVP,GARCH,6,0.003275835554459041,0.013077068279067303
MVP,Historical,6,0.0012527010470108077,0.010049991131176397
ERC,GARCH,6,0.0007102400525256626,0.030574950672227545
ERC,Historical,6,0.0005802469329535438,0.018121192924920648
Naive,N/A,6,0.0002886053662594592,0.020245662458703115
HRP,GARCH,7,-0.0007324013516181201,0.017187216833938035
HRP,Historical,7,-0.0007469883120388992,0.016710027349908712
MVP,GARCH,7,-0.0010773623542039508,0.009623812004703292
MVP,Historical,7,-0.001997213757504621,0.010266913963126015
ERC,GARCH,7,-0.0009592567986862868,0.020997318339712225
