Date,Historical,GARCH,DCC
1983-05-20,-124.19160894321683,-122.90747996245304,-122.8800371839915
1983-06-21,-123.35159857436496,-121.9672444691842,-122.01870047828598
1983-07-21,-120.92173291562598,-120.62848068149171,-120.6728805302718
1983-08-19,-120.60659104783791,-119.85098423225529,-119.97068261531459
1983-09-20,-115.75234991885243,-116.97794388925143,-116.9867737802945
1983-10-19,-110.24314083776636,-111.06130368693964,-111.22755520081901
1983-11-17,-123.31067000640871,-123.19668010736012,-123.39813310134723
1983-12-19,-125.29376510489442,-125.15668111331291,-125.21431285640669
1984-01-19,-124.35863847766127,-122.8935064660024,-122.99457819946096
1984-02-17,-123.74169188104355,-124.03108445744571,-123.96531151934182
1984-03-20,-125.78700701027574,-126.79095416233827,-126.6646075655307
1984-04-18,-127.71815594603015,-128.60699740979993,-128.50312585824273
1984-05-18,-116.02849348133417,-116.01868954481873,-116.21686281722776
1984-06-19,-121.66531769639242,-122.54089332315228,-122.65354078087628
1984-07-19,-117.56401074144361,-116.7070433669473,-116.88481851354913
1984-08-17,-125.64054131675599,-125.90318176999688,-125.70757904124545
1984-09-18,-124.86093976301518,-125.68694679247687,-125.62146726139552
1984-10-17,-125.7968042248855,-125.98009732732783,-126.04348259905568
1984-11-15,-128.71214590125203,-128.8463004248873,-128.80488120802207
1984-12-17,-130.13868741585276,-132.02600427082976,-132.1487111269652
1985-01-17,-125.88510445711728,-126.47912331320927,-126.7555474151838
1985-02-15,-130.05296125805336,-131.31935921603952,-131.40977892713664
1985-03-19,-128.51361522780567,-128.67944895427695,-128.75287564171674
1985-04-18,-133.93606540525147,-134.51924016923272,-134.6257412961644
1985-05-17,-134.1064939449946,-133.21546466788547,-133.14326049217686
1985-06-18,-137.0821656694522,-137.0920068389874,-137.01666173371737
1985-07-18,-140.34648767571443,-141.79004155111676,-141.94285455568104
1985-08-16,-140.92884947197805,-141.42989959351988,-141.4244692989576
1985-09-17,-136.33388076190633,-135.3149975737873,-135.45545490477434
1985-10-17,-138.19410734042268,-138.81620566821482,-138.76045707054809
1985-11-15,-134.33563004639666,-134.04504276703048,-134.0907737223545
1985-12-17,-142.45530053688285,-141.66118037264658,-141.87527343867018
1986-01-17,-139.05757765503282,-138.73946464778976,-138.87441169291944
1986-02-18,-131.26013335825652,-130.31933256567726,-130.34643290229243
1986-03-19,-137.69895541034546,-138.8476480848906,-138.67859772710133
1986-04-18,-145.86866303338647,-146.0163396479229,-146.0058700627385
1986-05-19,-143.5161604352507,-144.76923032268792,-144.83635587022982
1986-06-18,-142.52265222548746,-142.85244740624336,-142.8997584462611
1986-07-18,-144.44123182149787,-145.09867978262767,-145.20290186307108
1986-08-18,-142.2085745190022,-144.09954102892956,-143.93848368680733
1986-09-17,-143.62520470439446,-142.9340259346705,-142.7743926637796
1986-10-16,-149.41445157350364,-148.84394243930478,-148.79415380330255
1986-11-14,-150.17776108959308,-149.70705562910464,-149.80877363952163
1986-12-16,-149.20346443224096,-149.57728336922918,-149.48006253233825
1987-01-16,-143.75119555167095,-143.81485619844577,-143.5853523935187
1987-02-17,-142.22309555261288,-142.6987987721484,-142.74598753244788
1987-03-18,-146.20772904740005,-145.92578116128993,-145.48273002277529
1987-04-16,-144.12301010965098,-144.92226750085268,-145.04678526413272
1987-05-18,-149.24193139735843,-148.58566508768473,-148.69401859869743
1987-06-17,-149.47423343717827,-149.48235152929624,-149.5501145387725
1987-07-17,-143.1723570617756,-142.7307187526852,-142.639806851232
1987-08-17,-149.54051807134903,-149.898205102639,-149.8138110470644
1987-09-16,-141.70837545072138,-141.6303255638615,-141.39365499983472
1987-10-15,0.4758666151968214,-19.217497566090316,-17.776785248638475
1987-11-13,-133.93590345378163,-134.34010370907214,-134.0504602393304
1987-12-15,-135.55419979530075,-135.66003943794325,-135.63764241628346
1988-01-15,-149.66312489224546,-148.6896057270798,-147.5299542371651
1988-02-16,-157.09396259061975,-157.2897913833639,-155.70818660047868
1988-03-16,-155.72527869937974,-155.38151246013544,-154.24624133788117
