Date,Historical,GARCH,DCC
2004-11-02,-153.1248507236203,-152.87644765358857,-152.87625737556436
2004-11-03,-163.39631205689977,-163.28143670333301,-163.28420654502042
2004-11-04,-160.46456953439446,-160.48983123233162,-160.4894314011943
2004-11-05,-161.99958365757942,-161.71190114328243,-161.71154334966124
2004-11-08,-151.43727723601668,-151.70427611817442,-151.70416709853566
2004-11-09,-152.3741744479108,-152.2944475118323,-152.29310813189215
2004-11-10,-153.32232649193122,-153.2644335506627,-153.26461084915593
2004-11-11,-155.51810322818605,-155.3675258635125,-155.36739993709185
2004-11-12,-148.03913158121532,-148.06750669857576,-148.0658206569486
2004-11-15,-154.0304192297562,-153.92332174641467,-153.92036624341992
2004-11-16,-166.37919972568832,-166.44635367806188,-166.4494411839378
2004-11-17,-157.40528044413927,-157.4685042117969,-157.4682629965007
2004-11-18,-146.12993890664745,-145.88414700271295,-145.88417096824142
2004-11-19,-154.4298656997888,-154.4582428612822,-154.46278504866865
2004-11-22,-150.30273614224785,-150.0171377597207,-150.0188068451087
2004-11-23,-151.06407883942114,-150.85297750454748,-150.8502244720117
2004-11-24,-166.3976164235468,-166.52235229466422,-166.52039871600172
2004-11-25,-149.93867166198038,-149.71883154813827,-149.71791107196458
2004-11-26,-162.28457326064793,-162.1995940151244,-162.2023554880714
2004-11-29,-152.7460859662854,-152.79727384180754,-152.79808669698104
2004-11-30,-151.12068467441287,-151.1699017782174,-151.1684164939017
2004-12-01,-161.32074195985726,-161.24386052334927,-161.24490790354062
2004-12-02,-160.68948430620037,-160.73250277674643,-160.7333113126511
2004-12-03,-160.25092738007834,-160.15299376144984,-160.15213444716318
2004-12-06,-133.16247947938365,-133.08798475719044,-133.08887853973673
2004-12-07,-157.03459538756127,-157.2960219842073,-157.30831689951987
2004-12-08,-156.12524600289424,-156.12172768703567,-156.12116497773428
2004-12-09,-162.5931661537816,-162.76264466827413,-162.76239357305582
2004-12-10,-155.10101655689402,-154.95376703802398,-154.95859848459222
2004-12-13,-148.9342877190373,-148.79234601742812,-148.79260176298743
2004-12-14,-154.31609632137258,-154.08674902350361,-154.08441272389695
2004-12-15,-155.2428308332896,-155.21952240498118,-155.22483696552223
2004-12-16,-150.47309931404217,-150.26846951672312,-150.2666659250046
2004-12-17,-160.52710180207794,-160.262845231104,-160.26356913419892
2004-12-20,-158.73535629035325,-158.68138036297734,-158.68192031690336
2004-12-21,-137.86484462615817,-138.16971249074004,-138.17109142951801
2004-12-22,-150.75767534798317,-150.8520259053194,-150.8511202735365
2004-12-23,-153.7742378812493,-153.9201736777739,-153.91803425080712
2004-12-24,-155.45660089645114,-155.54203782776895,-155.5419703757811
2004-12-27,-157.56506940485323,-157.51513609173048,-157.5145999986504
2004-12-28,-154.79738940880722,-154.84242378153348,-154.8405753335117
2004-12-29,-153.00203770933695,-153.26998705837613,-153.2681753282312
2004-12-30,-153.13626157533812,-153.4070690922307,-153.40416929765928
2004-12-31,-158.18223009242018,-158.19262863293488,-158.19116359080343
2005-01-03,-161.6553255416045,-161.73377164559514,-161.73357464484755
2005-01-04,-151.33600293989926,-151.37207346778666,-151.3752751166859
2005-01-05,-158.12579511708435,-158.1654984469296,-158.16546967863349
2005-01-06,-158.94356096200727,-159.03217698837227,-159.03096676976574
2005-01-07,-147.9271826298459,-148.1021557217019,-148.10312453884222
2005-01-10,-161.09386545659004,-161.2335765655471,-161.2324710878451
2005-01-11,-148.69665671532917,-148.76897332035156,-148.7691119432516
2005-01-12,-157.82371012340496,-157.94679062483254,-157.94535493034442
2005-01-13,-163.6378032327614,-163.69246508000583,-163.69327160835215
2005-01-14,-162.54209190780347,-162.5747176794615,-162.5740452249939
2005-01-17,-149.70437957009383,-149.70559567286224,-149.7048526484718
2005-01-18,-143.2150482951392,-143.51021689871624,-143.50950256064743
2005-01-19,-152.3100841880223,-152.27504456722002,-152.27569025052472
2005-01-20,-160.25426638300067,-160.13545870935008,-160.1394040933652
2005-01-21,-163.92460566174938,-163.90849703354556,-163.91067460701265
2005-01-24,-154.56384550853028,-154.44163458720763,-154.4408739996394
2005-01-25,-158.68845323859279,-158.67989619801787,-158.68092618045011
2005-01-26,-158.78774388809603,-158.83923152098856,-158.8386385095487
2005-01-27,-150.85617090533057,-150.95781286224377,-150.9566022898004
2005-01-28,-146.83351386547642,-146.78603194710942,-146.78463006392755
2005-01-31,-160.06025141233624,-160.10988342348372,-160.107246834332
2005-02-01,-144.82129042640463,-144.6754795490225,-144.67524308749617
2005-02-02,-153.86294098489194,-153.8834788171765,-153.88126841200975
2005-02-03,-148.9089871814631,-148.87981194842695,-148.88188841237076
2005-02-04,-151.13860461998772,-151.15822709789006,-151.165200807306
2005-02-07,-160.81386896611022,-160.75640624848822,-160.75756841411743
2005-02-08,-158.38202337410675,-158.3817055416796,-158.38360407984277
2005-02-09,-146.71591266071906,-146.76922475997117,-146.76834289232306
2005-02-10,-146.31190650550977,-146.33516096803123,-146.33208508292952
2005-02-11,-158.4425025800108,-158.20561071335607,-158.20466659819525
2005-02-14,-162.6199828437189,-162.7200063721091,-162.72130889223203
2005-02-15,-151.1587260533491,-151.1020825279587,-151.10251794030484
2005-02-16,-156.53837590094517,-156.72733213397777,-156.72532279650028
2005-02-17,-153.99426183062351,-153.89353947416723,-153.89288468606054
2005-02-18,-146.13019702535607,-146.23798996661245,-146.24316007542535
2005-02-21,-148.96102409753593,-148.89451302188624,-148.89290666332943
2005-02-22,-155.1902771107022,-155.2683778893615,-155.26703770959074
2005-02-23,-143.40586392550088,-143.4311110436576,-143.43245517039833
2005-02-24,-154.2438842929624,-153.59807890408976,-153.59482345072544
2005-02-25,-158.20094943623894,-158.29375409292962,-158.2923009264331
2005-02-28,-160.03948850967586,-160.26808009009238,-160.26664710741727
2005-03-01,-164.64490952140704,-164.83916934185018,-164.83949552102007
2005-03-02,-162.4155110644039,-162.3708043987651,-162.37014863616187
2005-03-03,-145.12459106108622,-144.987075476548,-144.99823731041914
2005-03-04,-160.62617612941796,-160.57820864121126,-160.57628210817546
2005-03-07,-156.66382013690202,-156.74190539077279,-156.7409010413565
2005-03-08,-148.152995387393,-148.22841298217347,-148.23014525550386
2005-03-09,-162.38610337810832,-162.24749914620642,-162.2454177391582
2005-03-10,-156.5434479419473,-156.69983932067572,-156.69903977774885
2005-03-11,-152.512802193992,-152.75422954511586,-152.7511298106321
2005-03-14,-151.8702296006594,-152.1120890506236,-152.11616574659013
2005-03-15,-161.5516447152023,-161.37568095511074,-161.37503406018246
2005-03-16,-139.56103990854388,-139.9796128848949,-139.98735566810203
2005-03-17,-158.90024739089716,-158.76963035259757,-158.76762412220137
2005-03-18,-159.19641924211055,-159.04933054225788,-159.0488294014117
2005-03-21,-155.45895907398506,-155.51009759605364,-155.50912559416676
2005-03-22,-154.62436715184333,-154.69012008582777,-154.68879228348794
2005-03-23,-148.9113875701484,-149.12195561198422,-149.12861998347276
2005-03-24,-160.08033667507883,-159.29921455833446,-159.30084929182024
2005-03-25,-157.31428240788455,-157.20047944073616,-157.20131963371767
2005-03-28,-158.5671956463927,-158.64971296306453,-158.64941869496397
2005-03-29,-164.54910432203377,-164.18285730292226,-164.18245774400728
2005-03-30,-161.88526381211628,-161.71060314364667,-161.71181051691522
2005-03-31,-161.40708792337557,-161.4354710722734,-161.43513341263144
2005-04-01,-151.3651168296596,-151.31114910213282,-151.31024281759105
2005-04-04,-162.72258339530796,-162.64782907745627,-162.65051719669518
2005-04-05,-154.6184192353742,-154.3577382654245,-154.356187009903
2005-04-06,-161.74834626420446,-161.49339822828875,-161.4960916302914
2005-04-07,-150.82359272556238,-150.28389305368918,-150.28443653420698
2005-04-08,-149.08255730218525,-148.21848911469942,-148.21816450797388
2005-04-11,-164.68278687126488,-164.18808631210447,-164.196301630114
2005-04-12,-153.00770676161147,-152.9775279694372,-152.9776623926559
2005-04-13,-164.9895183028923,-164.66928671176063,-164.66880662256062
2005-04-14,-155.22821841230183,-155.14142811213551,-155.14034411186967
2005-04-15,-154.38586806923365,-154.35841589116407,-154.36613074425713
2005-04-18,-155.28375478312,-155.04678884499685,-155.0453200023193
2005-04-19,-156.4320765618466,-156.21123048258903,-156.20979028572123
2005-04-20,-163.94640926973364,-163.73490287486072,-163.7352414307111
2005-04-21,-153.39117224377972,-153.24554601006815,-153.2447516669161
2005-04-22,-154.38350258241388,-154.724377138607,-154.72356180382894
2005-04-25,-154.3989039749944,-154.40527996404953,-154.40449986835134
2005-04-26,-157.36407381899792,-157.12489284755088,-157.1228170751727
2005-04-27,-161.94798484270353,-161.84425176032417,-161.8437619864842
2005-04-28,-156.6698189750414,-156.46484065013755,-156.46655925938373
2005-04-29,-160.51418805442898,-160.24765732290186,-160.24734639979866
2005-05-02,-153.43084499977877,-153.5751732448413,-153.57810286797522
2005-05-03,-141.79593143782716,-141.881283674735,-141.87899653363013
2005-05-04,-157.85647455165451,-157.80672437349398,-157.81144899416935
2005-05-05,-154.6108089264723,-154.83191565529933,-154.83133200069082
2005-05-06,-153.33603420235013,-153.40719757194748,-153.4037038109001
2005-05-09,-149.9485788380073,-150.50462823658694,-150.50387125306327
2005-05-10,-139.37010159660946,-139.32227260020494,-139.3206638553171
2005-05-11,-158.96293764680212,-159.17149716453878,-159.16999358379024
2005-05-12,-160.52637760799803,-160.4023171707848,-160.4031096413037
2005-05-13,-148.16882623475425,-148.71191991180342,-148.71037118649636
2005-05-16,-151.65984020589016,-151.82939297221006,-151.83163392325022
2005-05-17,-153.73169975494937,-153.82117277701073,-153.8207328408084
2005-05-18,-164.69341052733353,-164.5883651590682,-164.58902758702007
2005-05-19,-166.72748825419075,-166.8181166809781,-166.8176644429391
2005-05-20,-156.53161818153438,-156.86399518764625,-156.86369247067293
2005-05-23,-162.77991542360706,-162.7922902025266,-162.79323204542126
2005-05-24,-161.0252011071252,-161.05751717393616,-161.05777832756843
2005-05-25,-159.8818663908629,-159.85243330596,-159.85104665469862
2005-05-26,-154.36884559800373,-154.2222293122598,-154.2349871285692
2005-05-27,-151.2978485436214,-151.34352999228994,-151.34399232006385
2005-05-30,-161.69605413330487,-161.84339107643152,-161.84901540543433
2005-05-31,-156.9821169437543,-156.64333897439514,-156.642471331478
2005-06-01,-151.97543125999758,-151.8363452606671,-151.84039884930814
2005-06-02,-158.85916926116147,-158.8273232610929,-158.82873963178724
2005-06-03,-141.8220141987654,-141.65723904354766,-141.6532495248523
2005-06-06,-153.2435054234378,-153.0212526915377,-153.02129472670455
2005-06-07,-155.2340288476336,-155.20553228340435,-155.20580635589369
2005-06-08,-156.97527561163966,-156.90689439280038,-156.90477553520526
2005-06-09,-153.08833230767186,-152.9373094957257,-152.935213626596
2005-06-10,-156.95251743492813,-156.8373907254843,-156.83936473173057
2005-06-13,-153.05667878179787,-153.19502101888347,-153.20391875596437
2005-06-14,-157.98885492315367,-157.95653790011045,-157.95635060180592
2005-06-15,-165.6951246670278,-165.5485884026478,-165.54810510191933
2005-06-16,-162.2889276775258,-162.160184219113,-162.15947922096117
2005-06-17,-163.2595251826761,-163.27211212315297,-163.2726917840324
2005-06-20,-161.49220937294774,-161.34381723845718,-161.34375499577754
2005-06-21,-159.9879076558855,-159.93043865139757,-159.93140191508257
2005-06-22,-162.46981689544245,-162.73244809515825,-162.73276438105057
2005-06-23,-141.3337116546958,-141.26685844980972,-141.2661085227453
2005-06-24,-162.87362542422068,-162.78968055193744,-162.7864659560684
2005-06-27,-134.42009921885565,-134.27423113357375,-134.2714378246605
2005-06-28,-161.07717069538722,-160.96266010266424,-160.96054710601274
2005-06-29,-154.2232989273588,-154.25055001288453,-154.24969790200586
2005-06-30,-140.97855468827973,-141.20101778953253,-141.1966542338491
2005-07-01,-163.81935141483802,-163.82137443520315,-163.8206245363026
2005-07-04,-149.8398682885424,-150.05440776739658,-150.0533342071555
2005-07-05,-160.82860489065683,-160.85269611648857,-160.85142548639337
