Date,HRP GARCH,HRP Historical,MVP GARCH,MVP Historical,ERC GARCH,ERC Historical,Naive
2003-02-12,-0.011611745805709266,-0.011993211132888367,-0.010913014914762325,-0.011329234483395283,-0.01218787763256154,-0.012390431124418719,-0.01233673038654036
2003-02-13,-0.0017149602573575283,-0.0009228127833285172,0.0006456993734166418,0.002462051530186581,-0.0018668860478382504,-0.001534003071957999,-0.002430230161705779
2003-02-14,0.011730687477622148,0.01094252181414027,0.006366294609919332,0.005579409235315685,0.013784382031762361,0.013411892217891833,0.015609999073622316
2003-02-17,1.0929681193304905e-06,8.573218402383489e-07,1.350011015547013e-06,1.1131756918366242e-06,-3.452215698742082e-07,-5.618314843770344e-07,-2.8196294700952307e-06
2003-02-18,0.01625785003652199,0.01591438210382861,0.016181548444926377,0.015276530981627992,0.016641197795613908,0.01636285924542334,0.017408433926381986
2003-02-19,-0.00598755480594359,-0.005770390716372102,-0.003181138131077564,-0.003623500905725837,-0.00665039515967611,-0.0065768667051617205,-0.007189485239010203
2003-02-20,-0.004856109025200661,-0.0046951589052800944,-0.0027191547992353967,-0.003653979855074838,-0.005196018529674126,-0.005159945845444181,-0.005332458786941732
2003-02-21,0.012803934596315408,0.012531134525639085,0.011876521179474452,0.011343223815193518,0.012691830417660935,0.012599665826710306,0.01276674770292302
2003-02-24,-0.017089797382729695,-0.016513040582308937,-0.013279454995251638,-0.0126314951542038,-0.017731464317948042,-0.017536458930656217,-0.01861336824510996
2003-02-25,0.007800054597710497,0.007699806550275477,0.00885226399506698,0.008243840843428484,0.007406204621587294,0.007378690419982134,0.007194908570467701
2003-02-26,-0.007415256881324337,-0.007177484762913492,-0.004509575431322248,-0.0046671914317296375,-0.008751650814367044,-0.008610787247666533,-0.009744861184480029
2003-02-27,0.00934328411967113,0.009386125838276587,0.011462606221102248,0.01219205288854686,0.009324412650453237,0.009224590559173752,0.009762277505092287
2003-02-28,0.002701697497056713,0.002495979510871437,0.00039969045577474977,-3.1957816415735736e-06,0.0036149613836961893,0.00349428279467583,0.004450835209627538
2003-03-03,-0.003803209221525099,-0.0034416077754635547,-0.0038858587362156725,-0.0037589731006664024,-0.004153364548171192,-0.0038764403394858505,-0.004794109085317043
2003-03-04,-0.0131987559553139,-0.012716741211803426,-0.009028018543103238,-0.009296456353428949,-0.013998538735212573,-0.01384458103235718,-0.01486862747625503
2003-03-05,0.0036690700796770575,0.0030556353063854167,0.0015314382578537496,-3.402811594287864e-05,0.004251668080774103,0.003940415162512837,0.004794656001465593
2003-03-06,-0.008456267184710282,-0.00833316279733244,-0.007291265322730398,-0.007305020126624259,-0.00864776420614527,-0.008588810698847088,-0.009134665214700369
2003-03-07,0.005156695871497931,0.004854290531639563,0.0033027011108988672,0.003803137595498558,0.005338590152361124,0.005232936267772671,0.0056351238365125525
2003-03-10,-0.019856372748818983,-0.019314676744268882,-0.014707016027787623,-0.014143360247826099,-0.020874635997349403,-0.02070557383294038,-0.02186345899444455
2003-03-11,-0.006536258793410283,-0.006176726422261613,-0.0038796615761224795,-0.0034869436876746795,-0.006907645117560671,-0.006768716291557979,-0.0075031945015961235
2003-03-12,0.0012341124146200604,0.0012172296562607539,0.002269802703917229,0.0033661225677722876,0.0008969976030294647,0.0008039746452893632,0.0007691409776662342
2003-03-13,0.021001937394866173,0.02079332624375513,0.012495580990454306,0.012741399996113173,0.02395425159667221,0.02397598315744588,0.027570703408157746
2003-03-14,0.0012715160333600004,0.0017000445742455256,0.0015907964689107078,0.0019451194779548863,0.0011727859979695837,0.0014559488785898006,0.00142439770204595
2003-03-17,0.0281316455195501,0.02764350941139472,0.020629458805591076,0.020398810062306497,0.029790374080081564,0.029595657846758376,0.03216183385111078
2003-03-18,0.00584145010535234,0.0056107852689070824,0.003674466302655896,0.0034609149117158506,0.0057827207719334025,0.0055796895412278035,0.0058640758629576115
2003-03-19,0.006751361582366955,0.006969371575054134,0.0077398918197078065,0.00837053201047357,0.006721088576168283,0.006884879678210661,0.006548299909203581
2003-03-20,0.0049923508567613056,0.005510674266297435,0.00808218455692527,0.008763129513709151,0.004332069321556188,0.004570605626704685,0.004616245839238586
2003-03-21,0.022223844368147953,0.022735864265222495,0.020564996595296092,0.021477611006061874,0.02240558048544522,0.02277509275373489,0.023460386188530274
2003-03-24,-0.02923765255144876,-0.0293379164238675,-0.025833840828533565,-0.02645256488808338,-0.030304206376704845,-0.030410532242023627,-0.032047686774684996
2003-03-25,0.01159865806497279,0.011379475969979425,0.010729578674553073,0.010552976147154749,0.011600159025105902,0.01146329497591463,0.011747126494757176
2003-03-26,-0.006939035977452393,-0.006856104678035475,-0.00375608912365946,-0.003143573235480846,-0.007609776263090414,-0.007697964010491897,-0.007966195586120342
2003-03-27,-0.0026701101578440302,-0.0031250689891480785,-0.005217926119688361,-0.0064639095200666,-0.0017583273822205196,-0.0018674470483044403,-0.0019045726256183698
2003-03-28,-0.0018074512455499734,-0.0018124472794289615,-0.003977857186546946,-0.004551000238945705,-0.0017407249369083121,-0.0016749213368805018,-0.0020574417921584223
2003-03-31,-0.012846786923039689,-0.012607320101905775,-0.009291673755781715,-0.009388003324470625,-0.014086854583353051,-0.013948738825573372,-0.015352962889257964
2003-04-01,0.0073803935673502005,0.007454939553808814,0.00728530237688635,0.007475768007028328,0.007382281845232076,0.007392713094136668,0.007735431117598633
2003-04-02,0.019118652656875196,0.01936134801463579,0.017133177888446142,0.018616907539251795,0.019842403130947334,0.019906596857885706,0.021948530859747704
2003-04-03,-0.006059046830693914,-0.006169782149692098,-0.005937197839252566,-0.005685326649240003,-0.006196161594220674,-0.006337353702435988,-0.005705391715685244
2003-04-04,-0.00015972616252410963,-0.0006039598333112694,-0.003596191613796011,-0.004775049581067628,0.0011697309021763299,0.0011036129001457322,0.0011159388194169825
2003-04-07,0.005574683074524323,0.006443207038598261,0.007049282277025139,0.008455138586059353,0.004974782226834065,0.005422102009235103,0.0056745228543608126
2003-04-08,-0.0025416191245074726,-0.002473539210113066,-0.0022068626794863617,-0.0024141630754260695,-0.0025918933292654552,-0.00242857496129555,-0.003013459664924792
2003-04-09,-0.006938168918118008,-0.006603456646051387,-0.0037711445398086307,-0.003913500510019629,-0.0077183863116650825,-0.00751907395562985,-0.008719992700259478
2003-04-10,0.002446862106532117,0.0019484377802917385,-0.0011736028218305387,-0.001874729439838423,0.003504912038476238,0.0032960261029811094,0.004210371635497125
2003-04-11,-0.0016067235623726604,-0.0012372542229226943,-0.0006802512934970037,0.00035688558612844286,-0.001957135823369655,-0.0017895846201358397,-0.002263293095313451
2003-04-14,0.016227324082210653,0.016315137171283356,0.014102913739455663,0.015195477128112042,0.016747780753274325,0.016824322583911384,0.01758497009845486
2003-04-15,0.004773202995056259,0.004834352787844823,0.0036182624322010424,0.0038191147374963506,0.005310031341628036,0.005414042395154586,0.005834382384856902
2003-04-16,-0.011388153100608533,-0.01109548628506818,-0.010882139408134277,-0.009652141610081606,-0.011287147147328981,-0.011455126607059973,-0.010447263527513614
2003-04-17,0.01154923447436584,0.011394578378519895,0.010064879470590258,0.010347436629568883,0.012102512600692415,0.012094397529765271,0.01260226569062732
2003-04-18,3.164264877718694e-05,4.9455042673878726e-05,8.401739625453871e-05,0.00013872307194032465,1.6490319617216428e-05,2.062801191812757e-05,1.2466370472981325e-05
2003-04-21,-0.0007444643237877454,-0.0005810680117097897,-0.0005379870275491269,6.339823111879148e-05,-0.0006435716768666913,-0.0006586873059401662,-0.00046701838500509685
2003-04-22,0.018422828963502846,0.01836764201942954,0.014666624153153498,0.015523542227250381,0.018983153694629547,0.018997902575412576,0.020094866038213796
2003-04-23,0.004138344220259592,0.004344432112746114,0.0034632497957986313,0.004615393217213839,0.004220152291727262,0.004268160210642599,0.004710542718250291
2003-04-24,-0.004864498837834299,-0.005936961096675059,-0.002448291236361515,-0.007292422411146425,-0.0052160849252814315,-0.005620205205493277,-0.006531323610130278
2003-04-25,-0.010026424351973756,-0.010105341322393307,-0.008693199579201723,-0.010347499436889573,-0.010748535093056757,-0.010747942757736564,-0.011502083605284937
2003-04-28,0.014945502077245255,0.014544749572062126,0.012048919266386258,0.011263751375291139,0.015609516352028972,0.01553701968590531,0.016477269270484818
2003-04-29,0.0034589536805921524,0.004319719274047873,0.004132948717553046,0.007271217696724034,0.0032370642756994667,0.003497725575145692,0.003926756763033237
