Model,Covariance Type,#Rolling Windows,Sharpe Ratio,Mean Return,Std Dev
ERC,GARCH,10,1.0020018794742616,0.007744111262520839,0.007728639457826249
ERC,Historical,10,1.008815077088757,0.009254596968099198,0.009173729832434856
Naive,N/A,10,1.0572473292939633,0.01150295367519728,0.010880097169769185
HRP,GARCH,11,-0.03554867262206947,-0.00043372210048657803,0.012200795936816864
HRP,Historical,11,-0.045408568475748645,-0.0006528943580458573,0.014378219352908
MVP,GARCH,11,0.20175182564279667,0.001120856427354717,0.005555619751065861
MVP,Historical,11,0.14812737297911494,0.0008624584311187023,0.005822410900653074
ERC,GARCH,11,-0.06511222610739519,-0.001028642267070641,0.015797989541534226
ERC,Historical,11,-0.0650652547730377,-0.001134631000257464,0.017438354836468606
Naive,N/A,11,-0.06436239026619078,-0.0013510892506231665,0.020991906065565846
HRP,GARCH,12,0.1796975886280586,0.0022380173255956647,0.012454353687672207
HRP,Historical,12,0.2028200805990464,0.0026034813064398513,0.012836408006299215
MVP,GARCH,12,0.604530968572588,0.005737753912008407,0.009491248935610907
MVP,Historical,12,0.6479018624891925,0.006378324855863794,0.009844584844005121
ERC,GARCH,12,0.12831910946460343,0.001842652112613745,0.014359919736834184
ERC,Historical,12,0.14003201220850067,0.0020521934363171004,0.014655173513192732
Naive,N/A,12,0.10101323254981422,0.001630358013141983,0.01614004395253839
HRP,GARCH,13,0.18338886546404745,0.0025952452276519467,0.014151596505518121
HRP,Historical,13,0.15251008490647047,0.002260887703117066,0.014824512782243848
MVP,GARCH,13,0.4113211249201023,0.005126140652998266,0.01246262431571926
MVP,Historical,13,0.39767406457749893,0.0050228431981199865,0.01263055261965954
ERC,GARCH,13,0.15270220024182404,0.0023380739956969303,0.015311331414965091
ERC,Historical,13,0.1303842567499493,0.0020647856763687947,0.015836157890815276
Naive,N/A,13,0.10509696860788206,0.001793747270995165,0.017067545284656645
HRP,GARCH,14,-0.3109262060122382,-0.0020017550482014424,0.006438039024998274
HRP,Historical,14,-0.33362885002176473,-0.0023794102943379535,0.007131908089431503
MVP,GARCH,14,-0.021870776148375133,-8.155574222275434e-05,0.0037289825321911788
MVP,Historical,14,-0.06995946970288242,-0.00022143879483721077,0.0031652440445540885
ERC,GARCH,14,-0.3212522577615273,-0.002350391561855336,0.007316342547233034
ERC,Historical,14,-0.3367726129538598,-0.002658424181680156,0.007893825327311811
Naive,N/A,14,-0.35302518832937985,-0.003202374416640871,0.009071234921778411
HRP,GARCH,15,-0.035030463032239036,-0.000333510078603553,0.009520572945228241
HRP,Historical,15,-0.024051957286592332,-0.0002459690441647972,0.010226570803944995
MVP,GARCH,15,-0.36263184141962096,-0.0020999992974597456,0.005790995322525257
MVP,Historical,15,-0.3387582005951283,-0.002273022097200212,0.0067098658961081414
ERC,GARCH,15,0.029052308212769926,0.0003148786901459507,0.010838336418568833
ERC,Historical,15,0.03166491129603639,0.00035654341240178917,0.011259889821526802
Naive,N/A,15,0.04852588601994565,0.0005982198688178966,0.012327850512034126
HRP,GARCH,16,0.0335696742937512,0.00029181206356084476,0.008692728472946902
HRP,Historical,16,0.11653150513219468,0.0010685360325324706,0.009169503400134676
MVP,GARCH,16,-0.30651243703164716,-0.0022819785122526657,0.007444978527957915
MVP,Historical,16,-0.16079480933911486,-0.001123179204595674,0.006985170785127142
ERC,GARCH,16,0.08759781658440031,0.0008858749421214651,0.010112979714145345
ERC,Historical,16,0.12940797767298692,0.0013347548825068064,0.010314316833539604
Naive,N/A,16,0.1859186727707413,0.00209484774499806,0.011267548943732207
HRP,GARCH,17,-0.375601361285457,-0.006349907822291177,0.01690597659326705
HRP,Historical,17,-0.3804122992403844,-0.00695248084288592,0.0182761726073757
MVP,GARCH,17,-0.010774919115398336,-0.00010675891947522671,0.009908094745941854
MVP,Historical,17,-0.05709522636002856,-0.0005301668633670528,0.009285660065938787
ERC,GARCH,17,-0.4212991760735587,-0.00838972768352389,0.019913942775095877
ERC,Historical,17,-0.4145252948912396,-0.00852336960088605,0.020561759935837823
Naive,N/A,17,-0.4051313478576818,-0.009234809905976239,0.022794607118924618
HRP,GARCH,18,0.016333559083627793,0.000275223268210718,0.016850171282423835
HRP,Historical,18,0.02088364007207106,0.0003647798757324246,0.01746725544366504
MVP,GARCH,18,0.22862116857591233,0.0013464461840181998,0.005889420443457843
MVP,Historical,18,0.2842934936938078,0.001693340783398982,0.005956312124479213
ERC,GARCH,18,0.03823476938083876,0.0007919448090790849,0.020712686957540947
ERC,Historical,18,0.03874531984048256,0.0008172698018608756,0.021093381219348242
Naive,N/A,18,0.03977419660630062,0.0009542707356686705,0.02399220643258712
HRP,GARCH,19,-0.20370831444105322,-0.006129017003032315,0.03008722064118723
HRP,Historical,19,-0.17103425372426187,-0.0055393425670231845,0.03238732854036131
MVP,GARCH,19,-0.7293667259963291,-0.010322410229697352,0.014152565316983359
MVP,Historical,19,-0.8455064275131869,-0.010521922229866355,0.012444520688995294
ERC,GARCH,19,-0.15225344107128722,-0.005298876858942786,0.03480300229445571
ERC,Historical,19,-0.13274545497852913,-0.004806450192573511,0.036208020781961454
Naive,N/A,19,-0.1035743775108379,-0.004171105876529644,0.040271599760212745
HRP,GARCH,20,-0.09153967524585783,-0.0031832846495164257,0.03477491744390331
HRP,Historical,20,-0.09347769542511705,-0.003339107116653156,0.035720896856384764
MVP,GARCH,20,-0.050422486303638436,-0.0012727216933981385,0.025241153039022197
MVP,Historical,20,-0.041319092872722,-0.0006371674969486926,0.015420655504500131
ERC,GARCH,20,-0.11057778386179093,-0.0042324061319176055,0.038275374890923926
ERC,Historical,20,-0.10353605349938014,-0.004097917347204732,0.039579617038708804
Naive,N/A,20,-0.1025386146693197,-0.004425093256397632,0.04315538366368872
HRP,GARCH,21,-1.5940459651632497,-0.0277348101639961,0.017399002770384805
HRP,Historical,21,-1.4994433466217385,-0.02756340481670221,0.018382424970441763
MVP,GARCH,21,-1.3648052163062212,-0.019129173056629242,0.014016046266588441
MVP,Historical,21,-0.7852678506025471,-0.01373385060589467,0.017489383520994134
ERC,GARCH,21,-1.6550084598227757,-0.03078171989616766,0.018599131450641574
ERC,Historical,21,-1.6125251339667526,-0.03093087524193448,0.019181639151165143
Naive,N/A,21,-1.6246115914624957,-0.033698712162267754,0.020742626938868355
HRP,GARCH,22,-0.027865640796905698,-0.0017722056466412382,0.06359823768481328
HRP,Historical,22,-0.03340692814748375,-0.0021954571520838018,0.06571861807800386
MVP,GARCH,22,-0.15204713595618385,-0.008379220309482372,0.05510935971787757
MVP,Historical,22,-0.21044352701530297,-0.013633192993410736,0.06478314247422474
ERC,GARCH,22,-0.013436639357023984,-0.0008726557376134564,0.06494598198449651
ERC,Historical,22,-0.012393497522861249,-0.0008181779510187642,0.0660167115464815
Naive,N/A,22,0.007508745983911171,0.0004947238194458192,0.0658863438057238
HRP,GARCH,23,-0.15881791907958923,-0.008921154090934772,0.0561722137063392
HRP,Historical,23,-0.11789387925555306,-0.006343620616205668,0.05380788770598428
MVP,GARCH,23,-0.08077722533839525,-0.004257571757384793,0.05270757617074366
MVP,Historical,23,0.05438036445545186,0.0016853310054565774,0.030991535682648702
ERC,GARCH,23,-0.15537128140942555,-0.008961837793200953,0.057680143408132344
ERC,Historical,23,-0.13664259685855262,-0.007752596077729862,0.05673630519299237
Naive,N/A,23,-0.15330504912031326,-0.00906780899518727,0.05914879547164089
HRP,GARCH,24,-0.1078086136588031,-0.00633857006702081,0.05879465333893786
HRP,Historical,24,-0.10179390682421874,-0.005868309068671013,0.0576489227278074
MVP,GARCH,24,-0.3123227134231619,-0.006696356737950532,0.021440505125471698
MVP,Historical,24,-0.5037435158059343,-0.011364724843912846,0.02256053822495468
ERC,GARCH,24,-0.11209245305462703,-0.006885133114855374,0.06142369916286853
ERC,Historical,24,-0.10940616952428064,-0.006674444686847897,0.06100610884989104
Naive,N/A,24,-0.11388101481459209,-0.007274529379428412,0.06387833293610845
HRP,GARCH,25,0.8818218148882263,0.015610783500847195,0.017702877426349347
HRP,Historical,25,0.8626073379606992,0.015007706453681224,0.0173980741795695
MVP,GARCH,25,0.33437825023974804,0.004562731808162657,0.013645420432971326
MVP,Historical,25,0.5129766121436733,0.007844516561220058,0.015292152459814258
ERC,GARCH,25,0.9156012931142146,0.016651338735483884,0.018186233309968415
ERC,Historical,25,0.9133755315188841,0.016451681708254194,0.018011957995958266
Naive,N/A,25,0.9527694358797424,0.017842196728120242,0.01872666781302194
HRP,GARCH,26,-0.6825861119277046,-0.02049180049147232,0.030020828337103185
HRP,Historical,26,-0.6557734591131557,-0.01956976846265666,0.029842269751389615
MVP,GARCH,26,-0.02900746588695121,-0.0005168109916384076,0.017816481924086004
MVP,Historical,26,0.028900168910728895,0.0004357512656077758,0.015077810339233262
ERC,GARCH,26,-0.7093084775992758,-0.02213938290637481,0.031212629773307837
ERC,Historical,26,-0.6944161296119885,-0.021649075238536583,0.031175939491257507
Naive,N/A,26,-0.7223564552426527,-0.02355494607832566,0.032608480075689394
HRP,GARCH,27,-0.19435327355810933,-0.008837660694355785,0.045472147356002364
HRP,Historical,27,-0.18806042143595691,-0.00857103124944392,0.04557594407158523
MVP,GARCH,27,0.05363916123557091,0.001158933383232146,0.02160610562388133
MVP,Historical,27,0.14689156065503228,0.003267361240607216,0.022243355751937685
ERC,GARCH,27,-0.20261144790626953,-0.009913994772115652,0.048931069169901906
ERC,Historical,27,-0.19860071797819662,-0.009736450003652003,0.049025250778403126
Naive,N/A,27,-0.20896556322295656,-0.010821579180185878,0.051786423625407384
HRP,GARCH,28,0.024845196081212866,0.0013990047766273635,0.05630886437983259
HRP,Historical,28,0.02106283847592478,0.0012012941253211717,0.05703381938261899
MVP,GARCH,28,-0.32098761742264864,-0.005546709863071183,0.017280136559809273
MVP,Historical,28,-0.8722212188502403,-0.011700570946807067,0.01341468275930128
ERC,GARCH,28,0.04146527114188547,0.002562640454729666,0.061802090862033615
ERC,Historical,28,0.04055875109944542,0.0025172561470474296,0.0620644393333366
Naive,N/A,28,0.05691227964041948,0.003814633872531495,0.06702655203117741
HRP,GARCH,29,-0.01223141977259076,-0.0005527205116964598,0.045188581699652265
HRP,Historical,29,-0.007219345853575811,-0.00033379264761372596,0.046235857705638976
MVP,GARCH,29,-0.554600694834373,-0.004731076493105864,0.008530599649751181
MVP,Historical,29,-0.3355649595774751,-0.0029359567407470873,0.008749294754863208
ERC,GARCH,29,-0.004036932667555932,-0.00020304559976593167,0.0502969993524467
ERC,Historical,29,-0.0023761525033869353,-0.00012140109117567688,0.05109145604191374
Naive,N/A,29,0.0003660906171990514,2.0441510318319757e-05,0.055837296445118305
HRP,GARCH,30,0.2562607230644332,0.007172501025143024,0.02798907666915307
HRP,Historical,30,0.2741521629890566,0.007862765090145362,0.028680295659236594
MVP,GARCH,30,-0.3501661794488895,-0.006686911974016491,0.01909639584422663
MVP,Historical,30,-0.36819049578136664,-0.007747403381695597,0.021041834241957304
ERC,GARCH,30,0.2968090740421249,0.008900103201128289,0.0299859538656326
ERC,Historical,30,0.3053145165329048,0.009305994080034834,0.030480024945135208
Naive,N/A,30,0.3289611328757743,0.010708322172493682,0.03255193730299278
HRP,GARCH,31,0.2372262322932283,0.005945647427510503,0.025063195457074344
HRP,Historical,31,0.23365959468628575,0.006461501535281913,0.027653482597011284
MVP,GARCH,31,-0.5795608882617853,-0.0022445959013526863,0.003872925083134339
MVP,Historical,31,-0.38543777928067763,-0.0027545315720259186,0.007146501251554938
ERC,GARCH,31,0.2262996954085632,0.006766489446838189,0.02990056807023941
ERC,Historical,31,0.2252857941111912,0.007049776124306739,0.03129259060527926
Naive,N/A,31,0.2195876275000079,0.007646272981703733,0.03482105557929696
HRP,GARCH,32,-1.4761368234716574,-0.00637359074870337,0.0043177506633251105
HRP,Historical,32,-1.1187260395734262,-0.007381703550784413,0.006598312088631708
MVP,GARCH,32,0.05715676090979296,0.0006210505102140953,0.010865740121177643
MVP,Historical,32,0.24187721881972882,0.004099297498930036,0.016947844525966888
ERC,GARCH,32,-1.1386496844164562,-0.008275321648043671,0.007267662531592998
ERC,Historical,32,-1.0145496431269763,-0.008702079815307679,0.00857728340279803
Naive,N/A,32,-0.9282665660902673,-0.009923581422494542,0.010690443655954689
HRP,GARCH,33,0.6031362700055828,0.005440692619621153,0.009020668943638213
HRP,Historical,33,0.49033858861400753,0.005656706517022314,0.011536327444698116
MVP,GARCH,33,1.1890100427223935,0.004359953093415695,0.0036668765920874935
MVP,Historical,33,0.4973736457376732,0.002513046265050861,0.005052632536096016
ERC,GARCH,33,0.5180742230351869,0.005873594698599841,0.01133736140004965
ERC,Historical,33,0.4762241651166595,0.005952565969786988,0.012499504237313958
Naive,N/A,33,0.4682449519076921,0.006264298782117697,0.013378251610820601
HRP,GARCH,34,0.5694641592248743,0.006104300650252224,0.01071937636700629
HRP,Historical,34,0.7774385744757474,0.009337330238788216,0.012010376826342439
MVP,GARCH,34,-0.24242637438715858,-0.00237576521490106,0.009799945327346796
MVP,Historical,34,-0.46648856111574477,-0.005669402256857032,0.012153357508482066
ERC,GARCH,34,0.7955460674999789,0.009459600308082605,0.011890700858857373
ERC,Historical,34,0.8753842359188919,0.010954060571703802,0.012513431385025241
Naive,N/A,34,0.9463029979859771,0.012315424130689286,0.013014250358395022
HRP,GARCH,35,-0.7910813724832408,-0.009110153398139295,0.011516076240731222
HRP,Historical,35,-0.8550140628675896,-0.011742650146469807,0.013733867846672264
MVP,GARCH,35,0.06582734186099368,0.0006052985500076113,0.009195245211113165
MVP,Historical,35,0.7713843668401982,0.00687357890420862,0.008910705479247244
ERC,GARCH,35,-0.8323680160184359,-0.012462858744962436,0.01497277466832219
ERC,Historical,35,-0.8571028236928488,-0.013696028791816575,0.015979446588224845
Naive,N/A,35,-0.8543185968311728,-0.015620828134332932,0.01828454652898052
HRP,GARCH,36,-0.3553728826443518,-0.00735625321518159,0.02070009720618875
HRP,Historical,36,-0.4091743563097535,-0.010263354493175978,0.02508308337242524
MVP,GARCH,36,0.09902329357554918,0.0011635909563787734,0.011750679202474914
MVP,Historical,36,0.47002682182176014,0.0062494659756481595,0.013295977347475785
ERC,GARCH,36,-0.4156294302903667,-0.0106039023481921,0.025512876556369
ERC,Historical,36,-0.433738213385366,-0.012079846789304408,0.027850547672569847
Naive,N/A,36,-0.4657821240924516,-0.014195657473732071,0.030477033659012685
HRP,GARCH,37,0.6103804519153478,0.007726150247068515,0.012657925434578032
HRP,Historical,37,0.5454160379366878,0.008008783497356696,0.014683806379537302
MVP,GARCH,37,0.5190192653900786,0.00360871134718814,0.006952942959595046
MVP,Historical,37,-0.11385748828250347,-0.001974620147954616,0.017342909787849733
ERC,GARCH,37,0.5378006481369714,0.0087136162606515,0.01620231639890521
ERC,Historical,37,0.5127804602463643,0.008890261776346813,0.017337364555731132
Naive,N/A,37,0.48537817566808134,0.009874240693727516,0.02034339652815348
HRP,GARCH,38,-0.047220677048702385,-0.0009179078265316061,0.01943868415069305
HRP,Historical,38,-0.07084740355713688,-0.0016713074323924867,0.023590242528007593
MVP,GARCH,38,0.024989194318976397,0.0004824209757719244,0.01930518325697206
MVP,Historical,38,0.013806467456606634,0.00031310632644007826,0.022678235937191267
ERC,GARCH,38,-0.08104625912218438,-0.001959533720674278,0.024177966286144163
ERC,Historical,38,-0.08770165999241933,-0.002331237098170632,0.026581447812642742
Naive,N/A,38,-0.09778738036030253,-0.002887197112666065,0.02952525266581477
HRP,GARCH,39,-0.17304178008707052,-0.0037003872739579747,0.021384357419901873
HRP,Historical,39,-0.1361894174548577,-0.0033788696177534743,0.024810074680534252
MVP,GARCH,39,-0.39254422488099733,-0.004927824814180292,0.012553553209639495
MVP,Historical,39,-0.7119545503352983,-0.008050246010458274,0.01130724708012186
ERC,GARCH,39,-0.11731727474592857,-0.002991613632445285,0.025500197127184866
ERC,Historical,39,-0.10254677406607685,-0.0028154190620655606,0.027454974451477356
Naive,N/A,39,-0.0742977883567942,-0.0022478349326114965,0.03025439898448797
HRP,GARCH,40,-0.4226854228860824,-0.007066905490232339,0.01671906601836358
HRP,Historical,40,-0.3716507016114561,-0.00636470767889886,0.0171255096554422
MVP,GARCH,40,-0.7375060646608615,-0.006275099187028936,0.00850853909915237
MVP,Historical,40,0.23983900670422564,0.0022719260365923932,0.009472712832713566
ERC,GARCH,40,-0.40366346059321756,-0.007292085320604563,0.018064764420064744
ERC,Historical,40,-0.39826875344091917,-0.007325488143125255,0.018393328825912898
Naive,N/A,40,-0.4109791100296702,-0.008230327961047137,0.020026146731528416
HRP,GARCH,41,-0.16348167123909807,-0.0037170151883245822,0.022736586677587288
HRP,Historical,41,-0.1426171464399049,-0.0034013784490898617,0.023849716068489093
MVP,GARCH,41,-0.4071543346566299,-0.005399531088613577,0.013261632332042406
MVP,Historical,41,-0.4136062114456986,-0.0050283833908150045,0.012157417494382018
ERC,GARCH,41,-0.1425763816316245,-0.0036474096959282403,0.02558214519254722
ERC,Historical,41,-0.13008769907179166,-0.0034479880717362397,0.02650510460511254
Naive,N/A,41,-0.11531641100025508,-0.0033865895137852363,0.02936780189749181
HRP,GARCH,42,-1.5930767121082172,-0.023201808608375018,0.01456415025844589
HRP,Historical,42,-1.5263036613677394,-0.022376938281859455,0.014660869162698074
MVP,GARCH,42,-1.465023566988869,-0.028559802116919813,0.0194944318715774
MVP,Historical,42,-1.8976973011260667,-0.02097209407120746,0.01105133788131696
ERC,GARCH,42,-1.4030153502021143,-0.02250276123025077,0.01603885604459644
ERC,Historical,42,-1.3790592741453302,-0.022296072771778662,0.016167595686267088
Naive,N/A,42,-1.2597614412271587,-0.022433174973791048,0.017807478654004876
HRP,GARCH,43,0.15866619386357203,0.0056757068234588575,0.03577136808575034
HRP,Historical,43,0.15444000385943882,0.005472391940651528,0.03543377236400577
MVP,GARCH,43,-0.08155414369875075,-0.0009607737652712613,0.01178080869587965
MVP,Historical,43,-0.1496153144396994,-0.0020967565386587105,0.014014317628585958
ERC,GARCH,43,0.174363432331532,0.006724602114361969,0.038566584887913376
ERC,Historical,43,0.17119989041981135,0.0065793445391818944,0.03843077541141071
Naive,N/A,43,0.18440386302738762,0.007731092691810308,0.04192478706729744
HRP,GARCH,44,0.8235859831793466,0.014428632628264474,0.01751927901026753
HRP,Historical,44,0.8452726482166548,0.014476993727528456,0.017127010743896456
MVP,GARCH,44,0.9248784264449105,0.016187824228392284,0.01750265090582313
MVP,Historical,44,1.121672913706772,0.0174459934065919,0.015553547913480804
ERC,GARCH,44,0.7775243408327408,0.014576082876884333,0.018746786578119366
ERC,Historical,44,0.7920114170842638,0.01464913783979679,0.018496119530355504
Naive,N/A,44,0.7387857027225722,0.014706842883127753,0.019906777877441474
HRP,GARCH,45,0.2810525236926602,0.008231831062895378,0.02928929779651132
HRP,Historical,45,0.24114729462673878,0.007238133489657114,0.03001540407434676
MVP,GARCH,45,0.35450773913879713,0.004289911253568289,0.01210103695899485
MVP,Historical,45,-0.20953056835213688,-0.0041482323210020955,0.019797742895588295
ERC,GARCH,45,0.2559684125883872,0.008751208983203449,0.03418862856830669
ERC,Historical,45,0.23554809757781553,0.008214939849628051,0.03487584885678887
Naive,N/A,45,0.23603616823962298,0.009337325068838095,0.03955887412711632
HRP,GARCH,46,-0.03736138893667665,-0.0007840284436015814,0.020984991883744513
HRP,Historical,46,-0.015109985251949913,-0.0003407486822667841,0.022551225337748837
MVP,GARCH,46,-0.44538369374274234,-0.0025006289909270713,0.005614549939880505
MVP,Historical,46,-0.13954176220966585,-0.0016166138704626649,0.011585161638088332
ERC,GARCH,46,-0.018919014736356193,-0.00046377066852138215,0.024513468327193897
ERC,Historical,46,-0.007526735796282537,-0.00019050482021114624,0.025310416808470515
Naive,N/A,46,-0.001974508112942897,-5.5994048115790004e-05,0.028358479637915452
HRP,GARCH,47,0.1725716714296319,0.0028277229978002005,0.016385789013773546
HRP,Historical,47,0.19595848077254835,0.003920060664850919,0.020004547133639937
MVP,GARCH,47,-0.5068229012434744,-0.0038701659909050347,0.007636130848487117
MVP,Historical,47,-0.19465849878332447,-0.0016757320269533773,0.008608573668384469
ERC,GARCH,47,0.19434910460126906,0.004131847794880307,0.021259927095405442
ERC,Historical,47,0.20279620135357476,0.0046630646311270904,0.022993846038551022
Naive,N/A,47,0.21052719166843636,0.005473683020072692,0.025999886174766958
HRP,GARCH,48,0.22365022256269687,0.002718987889635521,0.012157322530154401
HRP,Historical,48,0.30315532852258914,0.004913115045607522,0.01620659306749223
MVP,GARCH,48,-0.4618628778070433,-0.0044071508461713356,0.009542119659187139
MVP,Historical,48,-0.18854154801008177,-0.002618425995170869,0.013887793023906091
ERC,GARCH,48,0.30433781442566193,0.005241076419165618,0.01722124616376192
ERC,Historical,48,0.3193303790136733,0.006318511873171,0.019786754685499088
Naive,N/A,48,0.3217226730593668,0.007644265028569783,0.023760417492115028
HRP,GARCH,49,0.09002619099969013,0.0013910175092476276,0.015451253616321672
HRP,Historical,49,0.15510859493532325,0.0033354666878431987,0.021504073898896525
MVP,GARCH,49,-0.15414657731042244,-0.001804302068685152,0.01170510627071287
MVP,Historical,49,0.24445650024348647,0.00262337171710669,0.010731445940254108
ERC,GARCH,49,0.12855270388751522,0.002705074863757728,0.021042535722350056
ERC,Historical,49,0.15353510602521775,0.003789694740987174,0.02468292001156222
Naive,N/A,49,0.15121297096027725,0.004324663515137331,0.028599818439341385
HRP,GARCH,50,0.14883581660057216,0.0009044264479969099,0.006076672058205599
HRP,Historical,50,0.1766058895184469,0.0014798064630297306,0.008379145605306448
MVP,GARCH,50,-0.10747017771179539,-0.001290217412323764,0.01200535292482499
MVP,Historical,50,0.05371712236106245,0.0004189079246347982,0.007798405912719721
ERC,GARCH,50,0.15856983370337357,0.001386217046105991,0.00874199722438442
ERC,Historical,50,0.15605549420895268,0.0016573678033695392,0.010620374577458859
