Date,Historical,GARCH,DCC
2005-01-18,7.509004934183578e-05,2.9617054508991838e-05,2.9114237171579427e-05
2005-01-25,9.172319207799991e-05,2.475976446503053e-05,2.5901635410655984e-05
2005-02-01,8.945328180022581e-05,3.73549453715727e-05,3.676520749307622e-05
2005-02-08,8.964744101650872e-05,2.306985426217756e-05,2.4106872383713756e-05
2005-02-15,0.00011428353803536576,4.517716183311265e-05,4.739721445906899e-05
2005-02-22,9.209628333107e-05,9.024767336284536e-05,8.842803339067919e-05
2005-03-01,9.798328780101261e-05,3.761608472308467e-05,3.805676960398845e-05
2005-03-08,9.688459846921169e-05,3.728580395759488e-05,3.7286795941567594e-05
2005-03-15,0.00010348203082993573,3.735075950331817e-05,3.9664901030941744e-05
2005-03-22,0.00011163704253415914,3.928834727438211e-05,4.080123314759963e-05
2005-03-29,7.843739699330175e-05,3.6866676338032294e-05,3.487028520173753e-05
2005-04-05,9.688095015428379e-05,2.6941008226785743e-05,2.839063891856116e-05
2005-04-12,0.00014644434825605685,0.00017213427499477462,0.0001701492227632318
2005-04-19,0.00010866929010847774,0.00012232038461045642,0.00011666616363467426
2005-04-26,8.276048477808965e-05,4.711809240910238e-05,4.504126586216963e-05
2005-05-03,8.889607959995123e-05,5.104897140569186e-05,5.865673659220227e-05
2005-05-10,0.0001123991840676427,8.800481792501901e-05,8.374392171655321e-05
2005-05-17,8.32808851268139e-05,3.43837144736662e-05,3.916100952228907e-05
2005-05-24,0.0001033323845549461,4.9740894482729464e-05,5.6895374838904216e-05
2005-05-31,9.726556265262512e-05,3.685238378242217e-05,4.10662455118852e-05
2005-06-07,0.00011312152216161911,4.241756697853961e-05,4.796172508159194e-05
2005-06-14,0.00010731729717282783,2.8636274334508105e-05,3.182187568164673e-05
2005-06-21,8.322746161808857e-05,2.9665565971279006e-05,2.8823270947656765e-05
2005-06-28,8.707617732172759e-05,2.7073573535525113e-05,2.6893648302702163e-05
2005-07-05,6.827792071501569e-05,4.101576716764174e-05,3.7341147398632166e-05
2005-07-12,0.00011793480869199474,5.1105212437818746e-05,5.610835540473942e-05
2005-07-19,8.338801872132005e-05,3.874179896984644e-05,3.642919315224313e-05
2005-07-26,9.804426014054565e-05,2.9241035511659927e-05,3.300682267474094e-05
2005-08-02,9.803733308861817e-05,5.5080818067232466e-05,5.366498921329524e-05
2005-08-09,9.777421802662185e-05,3.6405995632065245e-05,4.0192669670162006e-05
2005-08-16,8.946276340346638e-05,2.9389665808612348e-05,3.1099254542716754e-05
2005-08-23,9.701635918536523e-05,2.700792338393989e-05,2.9234111684281305e-05
2005-08-30,9.567530866819976e-05,3.153919048706066e-05,3.146195976396019e-05
2005-09-06,8.204318236589462e-05,2.9293196086976103e-05,2.7258382920150448e-05
2005-09-13,9.252630266491154e-05,3.5529031197046145e-05,3.5810765157082426e-05
2005-09-20,9.582538373266919e-05,5.366116405254048e-05,5.281907516828876e-05
2005-09-27,0.00010421888973248807,3.995624802060187e-05,4.120843254336117e-05
2005-10-04,0.00012574996985174587,0.00012787478419132783,0.00012740878249346
2005-10-11,9.44133172310714e-05,3.7624371125311605e-05,3.721765348532301e-05
2005-10-18,0.00015520808475967597,0.00015936237746069434,0.0001561834607954042
2005-10-25,7.844280948968665e-05,7.138549898534434e-05,6.671228622971608e-05
2005-11-01,7.550209853321168e-05,4.62476851569632e-05,5.209105719032041e-05
2005-11-08,0.00010568837426198201,7.042217240847714e-05,7.460330404833994e-05
2005-11-15,8.469646022448346e-05,3.584642403179563e-05,3.853657394511447e-05
2005-11-22,9.582085540595228e-05,3.986907699536098e-05,4.25818009097228e-05
2005-11-29,8.283057766171607e-05,3.2539067076924135e-05,3.256586188659118e-05
2005-12-06,0.00010872733023163792,4.762959510026266e-05,5.0410460207944425e-05
2005-12-13,9.781232109888892e-05,3.6508733122776364e-05,3.773157721734486e-05
