Date,Historical,GARCH,DCC
2010-06-09,-3085.077020035843,-3090.7618054244826,-3086.0959205959143
2010-06-23,-3048.084100846391,-3021.529187577613,-3070.683241294663
2010-07-08,-3044.5719127572543,-3017.1676535264105,-3050.286520071658
2010-07-22,-2827.5599608162547,-2674.587621610378,-2807.339360727162
2010-08-05,-3053.8305564854427,-3014.9950672423065,-3071.3937122446105
2010-08-19,-3090.9418810817697,-3070.176371685204,-3128.7746207934824
2010-09-02,-3079.9773084493454,-3056.0299597516023,-3115.17178026001
2010-09-17,-3055.1030575823706,-3003.7456267619536,-3108.9727301242683
2010-10-01,-3014.2820269882745,-2724.9971873752675,-2898.1361124830637
2010-10-15,-2921.7169650332726,-2505.548917110545,-2739.6590238646404
2010-10-29,-2961.036521443278,-2448.3219784150306,-2715.1031336672195
2010-11-12,-3142.7703613896365,-3080.469046057049,-3151.8779256790895
2010-11-29,-3113.1785207606563,-2998.2148537908097,-3084.875871328075
2010-12-13,-3125.147688081776,-3000.481342704167,-3121.020485387292
2010-12-28,-3175.091985873509,-3044.3242633798527,-3166.7846135216205
2011-01-11,-3057.78704011768,-2655.832724681382,-2873.648836453742
2011-01-26,-2954.74501032228,-2343.9852364970147,-2621.7554579838406
2011-02-09,-2949.5159616866054,-2540.147209596503,-2747.389320639525
2011-02-24,-3115.1269020462287,-2906.8536082584815,-3061.7642228038067
2011-03-10,-3119.7770100423054,-2915.0101415516933,-3059.472973498405
2011-03-24,-3161.155325604801,-3104.852594217414,-3178.3341061609704
2011-04-07,-3143.924254397364,-2944.8111487410915,-3104.419417791616
2011-04-21,-2900.4498552605673,-2381.049024244765,-2640.880063903836
2011-05-06,-3176.7004805450524,-3065.783678631566,-3194.533729107416
2011-05-20,-3221.1870251366795,-3156.619558013952,-3282.450538798212
2011-06-06,-3235.7354262521635,-3203.759914801981,-3275.280809754565
2011-06-20,-3237.293868997824,-3227.457683561409,-3282.7025446211615
2011-07-05,-3244.724263332719,-3264.821464837715,-3319.851357372293
2011-07-19,-2888.7944837737446,-2352.689951438241,-2623.229142628695
2011-08-02,-2596.0935749474584,-1345.7536622631133,-1973.9251104991727
2011-08-16,-2989.0967814207897,-2968.935212882396,-2948.6403214610596
2011-08-30,-3088.08134533967,-3069.9469783676454,-3062.8508185998758
2011-09-14,-2913.2863540874023,-2866.0249264213653,-2960.9260406144685
2011-09-28,-2886.0867982604236,-2827.9161492946096,-2930.91975158174
2011-10-12,-2857.651287814506,-2863.666079012877,-2912.5851237430998
2011-10-26,-2753.287247158373,,-2777.117807540071
2011-11-09,-3099.0943841559956,,-3125.534182754567
2011-11-23,-3106.030748325438,,-3113.7161675057673
2011-12-08,-3116.3921727357706,,-3163.1711943504715
2011-12-22,-3231.3306076255385,,-3273.497116030927
2012-01-09,-3064.744764616801,-2791.266995339378,-3016.724444536925
2012-01-24,-3006.4729194338033,-2591.9863155346297,-2863.1635530306344
2012-02-07,-3120.818265653872,-2791.8729406364855,-3023.250753129411
2012-02-22,-3192.891447060085,-2931.039847228728,-3160.0076544600615
2012-03-07,-3289.550089281149,-3104.2080091958715,-3300.532002814327
2012-03-21,-3283.4877216530303,-3177.6744100004066,-3324.7927834049665
2012-04-04,-3212.513174674514,-2953.5837001797945,-3175.344967538887
2012-04-19,-2878.7872364773066,-2306.7992330018315,-2729.206347047257
2012-05-03,-3042.022861187368,-2503.7041366411786,-2872.6827391684237
2012-05-17,-3184.0246055686102,-2924.5904054095145,-3163.61867688476
2012-06-01,-3125.9810913197507,-2831.6453102369805,-3088.7600088887407
2012-06-15,-3164.693933379982,-3025.1108001712078,-3193.1648195673824
2012-06-29,-3137.951591777248,-3002.3441578565526,-3212.236183748787
2012-07-16,-2776.9557452358067,-2228.0336430039497,-2660.81585244945
2012-07-30,-2955.5101689580406,-2541.1265543240315,-2889.430474414303
2012-08-13,-3261.4553832968213,-3159.8709049918675,-3314.149983204568
2012-08-27,-3284.5815572740958,-3063.9032300062986,-3309.4478917217148
2012-09-11,-3222.5393089074096,-2933.855913909885,-3218.8092304006946
2012-09-25,-3209.346233770117,-2858.0993190663244,-3143.8085687974303
2012-10-09,-3062.10668665073,-2436.547635613217,-2880.9533125750254
2012-10-23,-2832.987227822278,-1950.9876491647346,-2500.0389611945648
2012-11-08,-3192.5685966708857,-3004.3664364560705,-3182.3035616232764
2012-11-23,-3213.06497877481,-3076.854017743211,-3215.3721005379784
2012-12-07,-3279.5076341062604,-3146.209719492587,-3290.4786572946796
2012-12-21,-3401.7252656661794,-3375.5775697735335,-3449.047587479012
2013-01-08,-3301.784638172332,-3183.9657219703777,-3301.7237124729936
2013-01-23,-3012.0764049325207,-2558.9255351938336,-2839.5363319685807
2013-02-06,-3102.8204352671974,-2772.872436911415,-2998.318249093441
2013-02-21,-3265.2279778818734,-3081.253921802321,-3226.838429532316
2013-03-07,-3339.6098641810527,-3220.651146733654,-3317.0403354200007
2013-03-21,-3317.655218319767,-3171.467297889134,-3245.17693993574
2013-04-05,-3263.3669197993577,-3066.4283563852327,-3135.084736771559
2013-04-19,-2808.8481906895017,-2693.2600182270153,-2728.715360008998
2013-05-03,-3242.5721904684224,-3145.7754441452685,-3191.923010263649
2013-05-17,-3247.4224580717046,-3149.7628814092245,-3183.799272151926
