"Model","Covariance Type","Ann. Return","Ann. Std","Ann. Std (fcst)","Real / Fcst Std","Avg QLIKE","Avg Cov RMSE","ERC RC RMSE","Avg Turnover","Ann. Sharpe","Ann. Sortino","Max Drawdown","Calmar Ratio","CVaR (95%)","Skewness","Excess Kurtosis"
"ERC","DCC",0.0925526238744077,0.173349053579644,0.149306023919328,1.16103187955301,-155.53291478272,0.000105012261349047,0.0145482996078396,0.091764823125435,0.597660194062958,0.835553606416486,-0.537378487076659,0.172229864239438,-0.0264473576470137,-0.362094636274808,14.7302641771425
"ERC","GARCH",0.0930868933973132,0.174031331114631,0.156005079460987,1.1155491328611,-154.221656255388,0.000109404794667946,0.0145478559092843,0.0892478460028781,0.598808264553812,0.837419626747145,-0.536115532559931,0.173632151549176,-0.0265475346600289,-0.357798397489682,14.5887397478052
"ERC","Historical",0.0955063128588955,0.176959465900106,0.172401024333664,1.02644091926982,-151.985596327859,0.000162667384823226,0.0162185323663435,0.0313422218807011,0.604310059217412,0.846263049717712,-0.546974774004657,0.174608258731293,-0.0269898566724757,-0.350776393486937,14.1250780665417
"HRP","DCC",0.0880385239540127,0.162006083636951,0.138586356606391,1.16899013441183,-155.53291478272,0.000105012261349047,NA,0.21699836745416,0.602155042776084,0.840157413936672,-0.503176346057419,0.174965545665707,-0.0247405197892763,-0.376622429417539,15.9968516183701
"HRP","GARCH",0.0889870533438528,0.163189174783245,0.14519829635614,1.12390557519336,-154.221656255388,0.000109404794667946,NA,0.184128707194654,0.604314603377046,0.843419426143664,-0.499185957324689,0.17826433624208,-0.0249085928646178,-0.378102140472222,15.524601002337
"HRP","Historical",0.0943900470619181,0.167673947419619,0.16255005574949,1.03152193117685,-151.985596327859,0.000162667384823226,NA,0.0618777959790469,0.622118953998533,0.87021835969306,-0.515980531824794,0.182933349690738,-0.0256011879731007,-0.375758651985635,14.5561232085608
"MVP","DCC",0.0724249487855642,0.138801983180304,0.112951213828226,1.22886668036513,-155.53291478272,0.000105012261349047,NA,0.595154082463423,0.573354236159843,0.80238311470974,-0.4591473567482,0.157737919474254,-0.020741844723344,-0.254004064412048,19.2271326573092
"MVP","GARCH",0.0728522664834192,0.140420051935561,0.11655721406808,1.20473068147926,-154.221656255388,0.000109404794667946,NA,0.625143874874183,0.571192780702726,0.799615821325098,-0.45314682376044,0.160769672572908,-0.0209100095466826,-0.228907053356142,20.6299098635603
"MVP","Historical",0.0909535711277247,0.139678698517688,0.132123312154645,1.05718435482605,-151.985596327859,0.000162667384823226,NA,0.0578228277095307,0.693302675447644,0.976737840197645,-0.403581480874755,0.225366067170834,-0.0205976743379027,-0.254882230380282,19.0099199831208
"Naive","N/A",0.0965651234279903,0.188080488859293,0.184506780216981,1.01936898274475,-151.985596327859,0.000162667384823226,NA,0.0310007298319231,0.5845470735096,0.819222381716816,-0.572388125746951,0.168705672050718,-0.028673136059686,-0.332250028737241,13.0188760703711
