"Date","Historical","GARCH","DCC"
"2003-02-12",-137.298416783932,-139.312821694472,-140.711482679912
"2003-03-13",-134.170371528742,-135.564905779974,-136.825374409657
"2003-04-11",-137.749069882244,-139.38052418514,-141.413123858016
"2003-05-12",-137.281459835556,-139.252960780395,-140.610838136326
"2003-06-10",-138.908355854579,-141.650899541085,-143.504783705205
"2003-07-09",-137.774277868716,-140.594571048581,-142.11025219221
"2003-08-07",-140.958325893026,-145.436470617274,-147.075782391053
"2003-09-05",-139.479537767362,-143.706102172298,-144.826270841003
"2003-10-06",-140.050572584926,-143.380039879238,-144.942886945809
"2003-11-04",-140.068220830436,-144.569331866639,-145.416979603452
"2003-12-03",-141.034774668066,-146.430157238496,-147.592210361102
"2004-01-01",-139.228535828004,-144.397421199321,-144.818153427168
"2004-01-30",-140.822831723916,-146.431957018038,-146.682103009029
"2004-03-01",-141.654569375006,-145.699369228765,-145.920159716289
"2004-03-30",-135.847144576965,-137.901964553385,-137.524147523768
"2004-04-28",-138.117104926894,-142.107316779649,-142.568965701922
"2004-05-27",-143.98457453032,-148.535518275385,-148.976295689356
"2004-06-25",-140.900841742359,-144.137564412585,-144.904510205042
"2004-07-26",-140.79560334113,-144.479928388924,-144.472218160185
"2004-08-24",-143.41739605616,-147.194832695828,-147.614930665602
"2004-09-22",-141.044291438,-143.327409290179,-143.884871541484
"2004-10-21",-140.862591121845,-143.643807724514,-144.028618333496
"2004-11-19",-143.64353315118,-147.517126156315,-147.99482008746
"2004-12-20",-145.695006266572,-151.750621290202,-151.675018302765
"2005-01-18",-145.696845919471,-150.363517301994,-150.641233079879
"2005-02-16",-143.3374629152,-146.069345370854,-146.778574100622
"2005-03-17",-145.43994095357,-149.20620187281,-149.55614400519
"2005-04-15",-140.97869524371,-142.988534269719,-143.532515649249
"2005-05-16",-148.425594352168,-152.451860950065,-152.564605356594
"2005-06-14",-147.124733124676,-152.711019002193,-152.787488839614
"2005-07-13",-144.066086119451,-147.47526248343,-148.206451754852
"2005-08-11",-148.038724797882,-153.307493667873,-153.220964946888
"2005-09-09",-142.774382803653,-143.90307724604,-145.213442208034
"2005-10-10",-140.828388686211,-142.748179340916,-142.683070259476
"2005-11-08",-144.742739312484,-147.196253659431,-147.20936295735
"2005-12-07",-147.439311308343,-150.82283497024,-150.852135189277
"2006-01-05",-145.141375078379,-146.821802998974,-147.398117876931
"2006-02-03",-146.565454298221,-150.947618386664,-150.716294806904
"2006-03-06",-147.410610301811,-152.089319401689,-151.91305515262
