Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Ann. Sharpe,Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,GARCH,0.07206596172435731,0.1828133337633743,0.15374482730006683,1.1890698176568497,0.3942051722421756,0.5471212812805523,-0.5489769612413196,0.1312731987174932,-0.028404700567037196,-0.3699221232056054,13.538504161684514
ERC,Historical,0.07666426001293836,0.1845364952400779,0.165224884613493,1.1168807632806652,0.4154422674669303,0.5791740081091532,-0.5477776151747717,0.13995508010760566,-0.0285919514278283,-0.31072502460865736,13.005272367188102
HRP,GARCH,0.06743615408226944,0.17104989715958713,0.1408762434042902,1.2141855363697045,0.3942484339487937,0.5447981630776175,-0.5185252361577323,0.13005375511126668,-0.026497324066926176,-0.4295533854288072,15.288583907436784
HRP,Historical,0.0731828287988665,0.17342920863913444,0.1546902602520101,1.1211385148398885,0.42197522189669234,0.5878227452563646,-0.5119115840793198,0.14295989986334623,-0.026792319391126383,-0.30935508949708107,14.048382836619744
MVP,GARCH,0.050144196090120774,0.14922511018837137,0.11010508899109675,1.3552971216474645,0.3360305516063767,0.46076444466478433,-0.4764325514491906,0.10524930745725594,-0.022624628690781464,-0.5449487682919733,20.333471454422043
MVP,Historical,0.06078753406171766,0.14115513054805867,0.1253025822838522,1.1265141386176318,0.4306434617409922,0.6008886344546559,-0.3758820178028688,0.1617197183760934,-0.02130246901983026,-0.23883121579610223,16.625499959423237
Naive,N/A,0.07815821091404107,0.1986893127084289,0.17986350699367015,1.104667178069764,0.39336897314017133,0.5491224162626496,-0.5723881257469513,0.13654757567174666,-0.030722592312653226,-0.29330485757007707,11.580766240189224
