Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,GARCH,39,-0.00243177765618215,0.010740099353835984
HRP,Historical,39,-0.002245829739669225,0.009296011847161768
MVP,GARCH,39,-0.002045718311487774,0.008403718652135041
MVP,Historical,39,-0.0016052561016058613,0.0069394549815799764
ERC,GARCH,39,-0.0024462102652087515,0.01169925811348866
ERC,Historical,39,-0.0023641021104594765,0.010256513963826035
Naive,N/A,39,-0.002424588415367787,0.011673536555468485
HRP,GARCH,40,-0.004113215826665263,0.009971651472273054
HRP,Historical,40,-0.003959902811714844,0.009420127536895641
MVP,GARCH,40,-0.006592104294723612,0.007432055251013555
MVP,Historical,40,-0.006066853561254875,0.006995067947603836
ERC,GARCH,40,-0.003905250519367772,0.010816926884643594
ERC,Historical,40,-0.0037997181218656162,0.01033652311522015
Naive,N/A,40,-0.00397232864328112,0.011721584337232124
HRP,GARCH,41,0.0002310555334296277,0.012418461370691674
HRP,Historical,41,0.00014737033263616527,0.009525138923184752
MVP,GARCH,41,-0.0023067401018061055,0.009974049887043689
MVP,Historical,41,-0.002452157541618648,0.007222282520565132
ERC,GARCH,41,0.0005839057006215332,0.013467130997817055
ERC,Historical,41,0.0005760538832869065,0.010662019182147927
Naive,N/A,41,0.0012658527072389944,0.01198371008629726
HRP,GARCH,42,0.0010539957430051685,0.014737048390663893
HRP,Historical,42,0.002180964433577127,0.01021035545983666
MVP,GARCH,42,-0.00211436993719736,0.01086537814733707
MVP,Historical,42,0.001454538554186976,0.007802635545597681
ERC,GARCH,42,0.0024758548667914732,0.016736684904439632
ERC,Historical,42,0.00284954643720504,0.01115272058041887
Naive,N/A,42,0.003358898287025488,0.012431070597302375
HRP,GARCH,43,-0.0008065348049433559,0.012242103412248056
HRP,Historical,43,-0.0008548674024576883,0.010362256754298393
MVP,GARCH,43,-0.001118334286360298,0.010029452407221995
MVP,Historical,43,-0.0010986284084673157,0.007926977748427337
ERC,GARCH,43,-0.0007092154051938128,0.013085321918870055
ERC,Historical,43,-0.0007919801656266618,0.011285495791653432
Naive,N/A,43,-0.000364167211219929,0.01253058858085914
HRP,GARCH,44,0.004968485608623967,0.01143507494426811
HRP,Historical,44,0.004694567464127428,0.010428388570503353
MVP,GARCH,44,0.003777625302331692,0.009489787270264793
MVP,Historical,44,0.00354649091123625,0.00796238733298263
ERC,GARCH,44,0.005240451349063034,0.01202092303409249
ERC,Historical,44,0.0050828231412666765,0.011340531935194378
Naive,N/A,44,0.005771740981852965,0.012560086620187809
HRP,GARCH,45,-0.0014710555493664581,0.011220703630695241
HRP,Historical,45,-0.0014553152598828938,0.010502010139490543
MVP,GARCH,45,0.00018525800997933804,0.009231145342457768
MVP,Historical,45,4.2181628432555893e-05,0.008023947918799696
ERC,GARCH,45,-0.001969290010757665,0.011993191481479825
ERC,Historical,45,-0.001953934312476998,0.011412626555739656
Naive,N/A,45,-0.0027127858476315636,0.012628485701942043
HRP,GARCH,46,-0.0007597729410595054,0.008269060043896678
HRP,Historical,46,-0.0006903384987698318,0.010414074581704564
MVP,GARCH,46,-0.0014495680893915218,0.005868236493827212
MVP,Historical,46,-0.0012091803286799676,0.007982020222333408
ERC,GARCH,46,-0.0007474957147388696,0.009752452476307042
ERC,Historical,46,-0.0007704798053799718,0.01132796165664616
Naive,N/A,46,-0.001026452474775328,0.012481906434694419
HRP,GARCH,47,0.0009705378832415354,0.008185848076123197
HRP,Historical,47,0.0008200225387890016,0.010449121040570367
MVP,GARCH,47,0.000851252042808865,0.006341673791142038
MVP,Historical,47,0.00017185546777475938,0.008007148759862366
ERC,GARCH,47,0.0011542471501783448,0.009169302667309628
ERC,Historical,47,0.001084520821855914,0.011364823202955506
Naive,N/A,47,0.0012563772525061106,0.01251545607661324
HRP,GARCH,48,-0.0022355366674268163,0.00970721944975526
HRP,Historical,48,-0.0025985518238473915,0.010518578049698574
MVP,GARCH,48,-0.0007114617339635223,0.007326452834760968
MVP,Historical,48,-0.0014132824006011198,0.00804802594569629
ERC,GARCH,48,-0.002806731700695572,0.010773306849849907
ERC,Historical,48,-0.002962326519977529,0.011431311453333853
Naive,N/A,48,-0.0032846939724212876,0.012588057033671177
HRP,GARCH,49,-0.002815775592894083,0.008690050111107352
HRP,Historical,49,-0.00269296528937732,0.01056000339262197
MVP,GARCH,49,-0.0027060170222412256,0.006588669338828722
MVP,Historical,49,-0.0026682919107552027,0.008070883701637825
ERC,GARCH,49,-0.0027435882134208478,0.0097640296127235
ERC,Historical,49,-0.0026708112963671642,0.011481154181106238
Naive,N/A,49,-0.0026359471120761236,0.01263847348249233
HRP,GARCH,50,-0.0003070881480658976,0.009826086700422662
HRP,Historical,50,-0.0004561809648904251,0.010664042609074015
MVP,GARCH,50,0.0007243322887132596,0.007448835599726016
MVP,Historical,50,0.00015717649112355217,0.008137902091274936
ERC,GARCH,50,-0.00044287525889279866,0.010689535349868353
