Model,Covariance Type,Ann. Return,Ann. Std,Ann. Std (fcst),Real / Fcst Std,Ann. Sharpe,Ann. Sortino,Max Drawdown,Calmar Ratio,CVaR (95%),Skewness,Excess Kurtosis
ERC,GARCH,0.07643482500664112,0.17089354086738542,0.14676962346451872,1.1643658737647347,0.5167234482990944,0.7227025195970062,-0.5538668756723237,0.1380021596595012,-0.02600643146061327,-0.2971121413376889,13.090151633288396
ERC,Historical,0.07870641803252965,0.17256527248525685,0.15678902766042657,1.1006208473911736,0.5255889852442414,0.7370721627572578,-0.5483631777810609,0.1435297285113369,-0.02620175442904891,-0.2697965799356195,12.763783607363454
HRP,GARCH,0.07240162471486933,0.15944655273024608,0.13362406267946633,1.1932473054102688,0.5183885763764965,0.7224295302517956,-0.523658275197654,0.13826120610342968,-0.02434905297139465,-0.33121448460333935,14.834486213665627
HRP,Historical,0.0784287372928878,0.1617850702116923,0.1458899298001843,1.1089529649735146,0.5478492086349109,0.7675488798561574,-0.5133384731298765,0.15278172472579324,-0.024615331883244943,-0.2857668941132558,14.051292774525994
MVP,GARCH,0.06553286422123716,0.13982211157184907,0.10468301084150552,1.3356714757043586,0.5240511492558301,0.7313689369971828,-0.4926873795285205,0.13301104705371009,-0.021066318564676688,-0.2026575484814099,19.876189470933937
MVP,Historical,0.06977783921376135,0.1327361379137458,0.1179579621610813,1.1252834101396538,0.5746468983328361,0.8101814825304264,-0.3785231405327283,0.18434233403949088,-0.019775204534449867,-0.09532353198898205,17.813437547164
Naive,N/A,0.07988917998789002,0.18645804804328545,0.17140067051502483,1.0878490001411092,0.5057249764210446,0.7101528852525719,-0.572388125746951,0.13957169339185158,-0.028203568351480385,-0.2607606372396373,11.251211208985364
