Model,Covariance Type,Window Index,Mean Return,Forecasted Std
HRP,GARCH,0,0.0007250333534843548,0.008608841578209826
HRP,Historical,0,0.0007194088195545667,0.009150264665115473
MVP,GARCH,0,0.0014094825466127985,0.007357941131126017
MVP,Historical,0,0.0011667959183044338,0.007213871596070765
ERC,GARCH,0,0.000686163111846044,0.00910409155330081
ERC,Historical,0,0.0006554840200884397,0.010098990957794726
Naive,N/A,0,0.0007074996824616896,0.011129743104068788
HRP,GARCH,1,-0.003829912031316431,0.008902284023224946
HRP,Historical,1,-0.003758769285298973,0.009244740321294702
MVP,GARCH,1,-0.002662935152712937,0.007599066476281928
MVP,Historical,1,-0.0026742451120239305,0.007232404724342778
ERC,GARCH,1,-0.004052158567004868,0.009377901915149738
ERC,Historical,1,-0.0040527734820928986,0.010132850290764881
Naive,N/A,1,-0.004326602390409518,0.011166570501080879
HRP,GARCH,2,0.007363270568615789,0.00867130766685309
HRP,Historical,2,0.0074318708796019175,0.009183982928698422
MVP,GARCH,2,0.006002591021849521,0.007110177426930636
MVP,Historical,2,0.0064531567155689945,0.007209923336693122
ERC,GARCH,2,0.007612781326180824,0.009294045752203847
ERC,Historical,2,0.007668578224842919,0.010159622643295558
Naive,N/A,2,0.008211452345898294,0.011195394636089297
HRP,GARCH,3,-0.00017434353314018058,0.01111562453061887
HRP,Historical,3,-4.116652556855243e-05,0.00933173764697336
MVP,GARCH,3,-0.0005951356914527788,0.009331397666773706
MVP,Historical,3,-0.0001911535535648772,0.007327828996689103
ERC,GARCH,3,-0.00010980668985884216,0.011792334776555346
ERC,Historical,3,-1.6210042296493184e-05,0.01029693617465237
Naive,N/A,3,4.7439937735899854e-05,0.011331615502970117
HRP,GARCH,4,0.003309269632283967,0.009376124518082651
HRP,Historical,4,0.0033450178825166444,0.009344099001098156
MVP,GARCH,4,0.0027125413307879124,0.007966352868744243
MVP,Historical,4,0.0030161413496877713,0.007347951973188692
ERC,GARCH,4,0.0035211161995693887,0.009842624638187353
ERC,Historical,4,0.003526086482241801,0.010298005010587953
Naive,N/A,4,0.0038441754510031346,0.011328931117223932
HRP,GARCH,5,0.002616208743531358,0.009214327368746871
HRP,Historical,5,0.002561798482908925,0.00938638813625387
MVP,GARCH,5,0.002232619450777926,0.007785693946533265
MVP,Historical,5,0.0021530518861210914,0.007386768535024179
ERC,GARCH,5,0.0026088611143134212,0.009651194376136946
ERC,Historical,5,0.002563283496731382,0.010332811248675534
Naive,N/A,5,0.0027063817373359465,0.011357049529690095
HRP,GARCH,6,0.0004474071684501415,0.008587124893767579
HRP,Historical,6,0.0006587218714225985,0.009415010811428612
MVP,GARCH,6,0.002555174426031374,0.007383453757706776
MVP,Historical,6,0.002449748616475151,0.007417035476390131
ERC,GARCH,6,0.00016298738954787667,0.008955825221314157
ERC,Historical,6,0.00024087546712821573,0.01035309531107609
Naive,N/A,6,-0.0003152705423143401,0.011373827463346529
HRP,GARCH,7,0.005391833625637265,0.008557162689024919
HRP,Historical,7,0.005196240261901296,0.009503879213238923
MVP,GARCH,7,0.0047537986766716936,0.007146565006000478
MVP,Historical,7,0.004247668791024772,0.007439276337881389
ERC,GARCH,7,0.005689082515354884,0.00900028556838382
ERC,Historical,7,0.005622919156501353,0.010373542849399637
Naive,N/A,7,0.005854799040494327,0.011394556725630178
HRP,GARCH,8,0.0035261509275162466,0.008567566310560685
HRP,Historical,8,0.003430845848588413,0.009543788116244184
MVP,GARCH,8,0.0029462111578953255,0.007304633507739228
MVP,Historical,8,0.002732219826054981,0.007490322878626508
ERC,GARCH,8,0.0034614133658772096,0.008907533793736851
ERC,Historical,8,0.0034311559402927607,0.010402974546807584
Naive,N/A,8,0.0035842269518538755,0.011411817075503377
HRP,GARCH,9,-0.0021292349537200047,0.0088575517131634
HRP,Historical,9,-0.002058895955136801,0.009585298112855118
MVP,GARCH,9,-0.000774854678032208,0.007308234952310617
MVP,Historical,9,-0.00040807154979473245,0.007520951878048663
ERC,GARCH,9,-0.0023585818497834136,0.009250737066714506
ERC,Historical,9,-0.0023935081282322026,0.010439111365528473
Naive,N/A,9,-0.002578363297811226,0.011443309311380344
HRP,GARCH,10,0.0008384581818958872,0.00782956346856612
HRP,Historical,10,0.0009362980433897553,0.009594543482155087
MVP,GARCH,10,-0.00012624647667081181,0.006243277728165546
MVP,Historical,10,0.0006357293375808472,0.007533200166908149
ERC,GARCH,10,0.0010197670981815037,0.008339374697991179
ERC,Historical,10,0.0010111288681649865,0.01044102746829176
Naive,N/A,10,0.0016538103281083197,0.011439873209224337
HRP,GARCH,11,0.0002023709238272536,0.007872411614533904
HRP,Historical,11,0.0003603953018914456,0.009676877333622321
MVP,GARCH,11,-0.00020870311970343428,0.006264318251402413
MVP,Historical,11,-0.00024985369323780296,0.007541569261290258
ERC,GARCH,11,4.4205214317543036e-05,0.00838817679778512
ERC,Historical,11,0.0001181599082199415,0.010439750666134506
Naive,N/A,11,7.7086975691356e-05,0.0114413938923232
HRP,GARCH,12,0.0005141583451235621,0.007835062607631779
HRP,Historical,12,0.0004605641409903039,0.009688346939428848
MVP,GARCH,12,-0.00024227448743526606,0.006313023945650554
MVP,Historical,12,-0.0005518227524384271,0.007562262632618834
