Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.007970499624810667,0.010217699862228919,
MVP,Historical,0,0.012996980013390225,0.007195416115285165,
HRP,Historical,0,0.008842676031016738,0.008830130187557603,
ERC,Historical,0,0.008414612863510751,0.009420592212033386,0.04797975015225986
MVP,GARCH,0,0.011027241749158145,0.004851254936125115,
HRP,GARCH,0,0.009120118128254084,0.005806353870539878,
ERC,GARCH,0,0.008482761117686088,0.006146400117879994,0.04515754415065761
MVP,DCC,0,0.010876162472127193,0.0050961700187781645,
HRP,DCC,0,0.009134210390546738,0.0060504582993488034,
ERC,DCC,0,0.008504558571339693,0.006418872049390043,0.04319943751471689
Naive,N/A,1,-0.007589635948203166,0.010219624002734304,
MVP,Historical,1,0.0018315262682666589,0.007202680255280959,
HRP,Historical,1,-0.004523860105924649,0.008834510291002576,
ERC,Historical,1,-0.006081557525110193,0.009423573122135629,0.04545723464551261
MVP,GARCH,1,-0.004394573420026471,0.005217105450292245,
HRP,GARCH,1,-0.006403706177972035,0.006077678915384648,
ERC,GARCH,1,-0.007081218538298795,0.006330771206916061,0.05087673872710258
MVP,DCC,1,-0.004464279563121454,0.0055028505212585555,
HRP,DCC,1,-0.006315331167834226,0.00635487458966884,
ERC,DCC,1,-0.007138568854419214,0.006612347397885459,0.0505021855681005
Naive,N/A,2,-0.007655627181387681,0.010216352355037164,
MVP,Historical,2,-0.005543348847856233,0.007202218093302128,
HRP,Historical,2,-0.006775615247950673,0.008832668486088565,
ERC,Historical,2,-0.007019233680349624,0.009421027171491155,0.04350538821519309
MVP,GARCH,2,-0.003488232376799849,0.005221404669472158,
HRP,GARCH,2,-0.006111098157209782,0.006079119108304227,
ERC,GARCH,2,-0.006899548912605913,0.006367953357541907,0.04532403621864334
MVP,DCC,2,-0.002940846703758271,0.0054945687091087604,
HRP,DCC,2,-0.005995977256567198,0.006340283255552851,
ERC,DCC,2,-0.007004749921551534,0.006656365649722322,0.04544802741422238
Naive,N/A,3,-0.0045789997877158095,0.010217681983625784,
MVP,Historical,3,-0.0011579910623664702,0.007200606497703437,
HRP,Historical,3,-0.0036570040304224616,0.008832404186202247,
ERC,Historical,3,-0.004159923245506736,0.00942122707597323,0.07221261861512179
MVP,GARCH,3,-0.0034836530095692098,0.005128227707742252,
HRP,GARCH,3,-0.00440573629129537,0.006020844292712636,
ERC,GARCH,3,-0.004562027728354456,0.006369469136245789,0.06046097640111452
