Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
MVP,GARCH,0,-0.007626593779340954,0.009119262894001803
MVP,Historical,0,-0.008358567061811619,0.012702475790792752
ERC,GARCH,0,-0.009245287712388223,0.012810800012439248
ERC,Historical,0,-0.010568289647932766,0.01600846066456839
Naive,N/A,0,-0.011275933288262655,0.016809279117806768
MVP,GARCH,1,-0.006669777754445911,0.008625775149372957
MVP,Historical,1,-0.009320067071936309,0.012695752548896445
ERC,GARCH,1,-0.01401673774296985,0.012667904434696361
ERC,Historical,1,-0.01551552992216483,0.016000445782397073
Naive,N/A,1,-0.016786686668934993,0.01680129284163369
MVP,GARCH,2,0.026030360444292702,0.008288178573126867
MVP,Historical,2,0.02095245456354484,0.012701895868269268
ERC,GARCH,2,0.02028907768975758,0.012951776011958578
ERC,Historical,2,0.019436302337743502,0.016011347891921306
Naive,N/A,2,0.018649337503919068,0.01681294023739407
MVP,GARCH,3,0.003939832861943639,0.010320437307549887
MVP,Historical,3,0.0022458569571530973,0.012726984446714721
ERC,GARCH,3,0.0037930313684709205,0.014663282447018445
ERC,Historical,3,0.0022166840166047185,0.016035036768343124
Naive,N/A,3,0.0015069069931640429,0.016831092388338856
MVP,GARCH,4,0.004518499339989087,0.009665909558991053
MVP,Historical,4,0.002536041853607499,0.012726928684083526
ERC,GARCH,4,0.009323924125495608,0.0140419961849609
ERC,Historical,4,0.011937227023759975,0.016035052447403633
Naive,N/A,4,0.014396364036512403,0.01683075009643755
MVP,GARCH,5,0.02037561184801282,0.009152283507223392
MVP,Historical,5,0.013415122472056317,0.012727252867149525
ERC,GARCH,5,0.012169650678168806,0.013561896534094689
ERC,Historical,5,0.011322053430217607,0.01604045158559215
Naive,N/A,5,0.011525103720501733,0.016841157384606252
MVP,GARCH,6,0.009190726298951464,0.010049203511068742
MVP,Historical,6,-0.0005435699341103757,0.012737157106121744
ERC,GARCH,6,0.006673469638269663,0.013480065264308725
ERC,Historical,6,0.008603764792952981,0.0160463309651379
Naive,N/A,6,0.010531224080442847,0.01684627864384643
MVP,GARCH,7,0.006645092375440446,0.009758068203478331
MVP,Historical,7,0.007085986801606233,0.012736980206274109
ERC,GARCH,7,0.0060698876254202455,0.012944043987247923
ERC,Historical,7,0.00520944003423927,0.016048928349723435
Naive,N/A,7,0.004873387645336402,0.016851767757857655
MVP,GARCH,8,0.005686377163880551,0.009117077108120252
MVP,Historical,8,0.003275700115085838,0.012733408951757024
ERC,GARCH,8,0.005894026275542366,0.012296098308096397
ERC,Historical,8,0.005968505556561065,0.016045797889237635
Naive,N/A,8,0.0060512446923449165,0.016847610596895095
MVP,GARCH,9,0.0017731172933752569,0.008627298049358415
MVP,Historical,9,0.0006844246466082427,0.012732531806753588
ERC,GARCH,9,-0.0071082535649150454,0.011657718534086687
ERC,Historical,9,-0.008007277648584638,0.016046354949158324
Naive,N/A,9,-0.010008017843731306,0.016847644049513107
MVP,GARCH,10,0.00043798834635659504,0.007952703745700819
MVP,Historical,10,-0.0008182186628432485,0.012732451278825838
ERC,GARCH,10,0.0026531683036383306,0.011254403467066848
ERC,Historical,10,0.00313755247659827,0.0160497007334191
Naive,N/A,10,0.003826525441976361,0.01685467087302725
MVP,GARCH,11,-0.002976150343969766,0.007410895818531983
MVP,Historical,11,-0.010966331044854224,0.012732569105644399
ERC,GARCH,11,-0.01179813920282018,0.01065302699974175
ERC,Historical,11,-0.01422339492455709,0.016048450853007292
Naive,N/A,11,-0.015948111933015277,0.016853173073210135
MVP,GARCH,12,0.00011197721244028355,0.007082751495190284
MVP,Historical,12,0.0039724214382645525,0.012742493730306977
ERC,GARCH,12,-0.0010513600682779416,0.010924241021866182
ERC,Historical,12,0.0004838183024974915,0.016061194056190213
Naive,N/A,12,0.0005073278553957513,0.016869630801454236
