Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,0.0024299931681824307,0.010079438322008654,
MVP,Historical,0,0.0026976366061102937,0.009092886408971589,
HRP,Historical,0,0.002644952120781459,0.009517399664168135,
ERC,Historical,0,0.002534058237760106,0.009708320435041735,0.025084032742064232
MVP,GARCH,0,0.001030061894788802,0.008981446202546237,
HRP,GARCH,0,0.002117745928705878,0.009415234720548905,
ERC,GARCH,0,0.0023424027670400295,0.00969256858399271,0.02356276175083933
MVP,DCC,0,0.0009739222103500378,0.008868552755337687,
HRP,DCC,0,0.002110404699497676,0.0093226998548026,
ERC,DCC,0,0.002321044887697033,0.0096050992138759,0.023309536546988252
Naive,N/A,1,-0.0023410606062612203,0.01011173887794771,
MVP,Historical,1,-0.0019379248230388733,0.009140862015356598,
HRP,Historical,1,-0.002336765863895556,0.009542264285313662,
ERC,Historical,1,-0.0023321980447524467,0.009752386352912059,0.02037919418938308
MVP,GARCH,1,-0.003234612699404565,0.009009685154071445,
HRP,GARCH,1,-0.0026853705894861997,0.009374527288801011,
ERC,GARCH,1,-0.002476359039270468,0.009608310177894108,0.02012673455904589
MVP,DCC,1,-0.003127309757508331,0.008876870202112912,
HRP,DCC,1,-0.002666677848762825,0.009264364707641871,
ERC,DCC,1,-0.0024743249480803317,0.009480854545981597,0.01990619476430047
Naive,N/A,2,0.002083453747866262,0.010185697844903996,
MVP,Historical,2,0.0025147440729070985,0.00922301178428959,
HRP,Historical,2,0.0022598336644547336,0.009627598293242116,
ERC,Historical,2,0.0020846165682260167,0.00983909123393435,0.02269261378004568
MVP,GARCH,2,0.003999931236717892,0.009558122585027714,
HRP,GARCH,2,0.0028346685664872385,0.01012440682266879,
ERC,GARCH,2,0.0023359766624013157,0.010469800507951656,0.022335213503845673
MVP,DCC,2,0.003981913492025075,0.00940521412256901,
HRP,DCC,2,0.0028337138987629094,0.009987572225368089,
ERC,DCC,2,0.002360964942820257,0.010320504062491184,0.023100628659230255
Naive,N/A,3,-0.0033634663860149607,0.010186955323552052,
MVP,Historical,3,-0.003951976100827801,0.009227529914733303,
HRP,Historical,3,-0.003661484660058371,0.009630771854730316,
ERC,Historical,3,-0.003481982955991895,0.009842688345624049,0.01413702442170693
MVP,GARCH,3,-0.0027569864744783983,0.009221005105722385,
HRP,GARCH,3,-0.003418757090812434,0.009796927837393726,
ERC,GARCH,3,-0.003358434064346443,0.00995914451792822,0.01109806123541406
MVP,DCC,3,-0.002693385531445608,0.009089269212769568,
HRP,DCC,3,-0.003425983689595408,0.009679597295223144,
ERC,DCC,3,-0.0033445732400281913,0.00984203532225943,0.011288938487234904
Naive,N/A,4,0.0006540037883400443,0.010263222492628826,
MVP,Historical,4,0.0012558952002109185,0.009342005052254349,
