Date,Historical,GARCH,DCC
1986-05-19,-124.8139956260928,-124.15384018263185,-124.16319878413198
1986-06-18,-122.3919760318818,-122.66093581497125,-122.78804101173819
1986-07-18,-124.14732668428712,-123.68029633611773,-123.70178269760123
1986-08-18,-123.7037124818286,-124.54115310603473,-124.43889300097223
1986-09-17,-122.89197975350191,-122.43232842280113,-122.35490987029667
1986-10-16,-128.10238480206795,-128.10862185652107,-128.1352121710681
1986-11-14,-128.12092667447044,-128.3440194779897,-128.35841392121787
1986-12-16,-127.13910902262549,-127.88852031986569,-127.86564669867907
1987-01-16,-123.70734114720528,-123.5535931768154,-123.49939214769807
1987-02-17,-122.43475346581485,-122.25699675326868,-122.36395396281912
1987-03-18,-124.32907603739994,-124.37343518887218,-124.41738004701025
1987-04-16,-124.85214784433313,-124.62455565051589,-124.60202303810068
1987-05-18,-127.10813904284886,-126.64770497731455,-126.72473631240783
1987-06-17,-128.56892137456816,-128.77754524788782,-128.76898201261264
1987-07-17,-122.44987669432741,-120.54328305703112,-120.65800675599948
1987-08-17,-126.91174779702348,-127.34604368808505,-127.37020675886092
1987-09-16,-120.92248812567314,-120.87460960244772,-120.86515925549244
1987-10-15,6.704586502930766,-17.823638759793468,-24.052749471811268
1987-11-13,-113.25617881433966,-113.83497457690952,-113.42655690196597
1987-12-15,-116.4976026096482,-113.46825763924356,-113.30374231820042
1988-01-15,-127.58369834982622,-125.42438176477384,-125.24829282290845
1988-02-16,-134.48792197345665,-134.91966445555704,-134.6837470650083
1988-03-16,-135.5853085023192,-135.55186837717616,-134.98603936760867
1988-04-15,-140.58333349200373,-137.31962590424706,-136.08438203018665
1988-05-16,-138.20940970685143,-139.48751846583949,-138.42085507371473
1988-06-15,-139.16056370644725,-139.81822033374058,-139.16715775851173
1988-07-15,-140.05984741742267,-141.73998600527023,-141.16855993529117
1988-08-15,-139.39367087800738,-140.46693810282412,-139.9590031644902
1988-09-14,-149.3760140717262,-149.7978912871951,-149.12738685722474
1988-10-13,-149.7304876152117,-151.04903127865123,-150.1706315531599
