Model,Covariance Type,Window Index,Mean Return,Forecasted Std,RC RMSE
Naive,N/A,0,-0.0013204722925736349,0.010782233363678988,
MVP,Historical,0,-0.0020620488019660256,0.009574226268495209,
HRP,Historical,0,-0.0018413292834403255,0.01008079157490123,
ERC,Historical,0,-0.00150068487562377,0.010293776993284062,0.03325891667911249
MVP,GARCH,0,-0.000817637500702116,0.00877307492285559,
HRP,GARCH,0,-0.0015837534711349657,0.009393381049066566,
ERC,GARCH,0,-0.001404259494016844,0.009668654399749652,0.027772979430809128
MVP,DCC,0,-0.0007768687671284356,0.008720164147169994,
HRP,DCC,0,-0.0014474098536368012,0.009346787448892687,
ERC,DCC,0,-0.0014055699527363587,0.009684326005520105,0.027688296147409672
Naive,N/A,1,-0.0006870877676958447,0.010869683302089818,
MVP,Historical,1,-0.00038620104728963523,0.009694138518025851,
HRP,Historical,1,-0.0005205147394071678,0.010203485319723043,
ERC,Historical,1,-0.0005168755353481704,0.010408562078019186,0.024057221672058645
MVP,GARCH,1,-0.0007166029013734279,0.009275134923928762,
HRP,GARCH,1,-0.0006315133256805964,0.009887443726439193,
ERC,GARCH,1,-0.0005777451468016102,0.010096972923767421,0.021237118870842717
MVP,DCC,1,-0.0006506691315185531,0.009297163101066963,
HRP,DCC,1,-0.0005259627177353834,0.009946577114747031,
ERC,DCC,1,-0.0005568609999180598,0.010200223330001453,0.02137396061877331
Naive,N/A,2,0.0042242319812313064,0.010860343414356665,
MVP,Historical,2,0.0032755886561135635,0.009709561184863831,
HRP,Historical,2,0.003867962960781697,0.010214225856118196,
ERC,Historical,2,0.004047723516198096,0.010408974710801511,0.023762585620556807
MVP,GARCH,2,0.0034692686256511404,0.009201752905640955,
HRP,GARCH,2,0.0039108598468371465,0.009807759927492039,
ERC,GARCH,2,0.004079570728287128,0.01001773530569672,0.021847774827502553
MVP,DCC,2,0.003509308095232821,0.009170955609810579,
HRP,DCC,2,0.003919681734237982,0.009771874678936317,
ERC,DCC,2,0.004086340359714776,0.01002841902429106,0.022021116366072933
Naive,N/A,3,0.001896687351334706,0.011044843523374306,
MVP,Historical,3,0.0014316320113086788,0.00987123836730817,
HRP,Historical,3,0.0018108185870516237,0.010395100028255607,
ERC,Historical,3,0.0018490505566803191,0.010593445335890354,0.02403933843614794
MVP,GARCH,3,0.0008972280260439958,0.009691447092247216,
HRP,GARCH,3,0.0016275147397539018,0.010525895136810116,
ERC,GARCH,3,0.0017354675542860078,0.010920331576721757,0.02134780736593531
MVP,DCC,3,0.0008823997042265722,0.009648600759279334,
HRP,DCC,3,0.0017460956759745723,0.010471345804114154,
