"Model","Covariance Type","Window Index","Mean Return","Forecasted Std","RC RMSE"
"Naive","N/A",0,0.00406261719057006,0.00932645775386965,NA
"MVP","Historical",0,0.00162150043342963,0.00579390072523649,NA
"HRP","Historical",0,0.00305059355039344,0.00718635691486275,NA
"ERC","Historical",0,0.00357803136167238,0.00837175535676311,0.0362527894046637
"MVP","GARCH",0,0.00197593797589718,0.00576257698278513,NA
"HRP","GARCH",0,0.00347258376200694,0.00772334802321975,NA
"ERC","GARCH",0,0.00418493790391832,0.0107718485866186,0.0418759220650872
"MVP","DCC",0,0.00187847358950041,0.00576058346587293,NA
"HRP","DCC",0,0.0030263241474001,0.00745124114006655,NA
"ERC","DCC",0,0.00406924405793784,0.0106040213377415,0.0417346621033625
"Naive","N/A",1,0.00287420377362162,0.00932787893520072,NA
"MVP","Historical",1,-0.000914443260455245,0.00577428446643516,NA
"HRP","Historical",1,0.0011323916119844,0.00715167011627656,NA
"ERC","Historical",1,0.00227363474794191,0.0083638701204314,0.0345595341498436
"MVP","GARCH",1,-0.00227256015807075,0.00599639483660036,NA
"HRP","GARCH",1,-0.000594334825220404,0.00783272930748187,NA
"ERC","GARCH",1,0.00129487447098543,0.010077627455781,0.0405639954497961
"MVP","DCC",1,-0.00188057672228308,0.00599665025240261,NA
"HRP","DCC",1,-0.000372732516952713,0.00767566927140324,NA
"ERC","DCC",1,0.00143657835497434,0.0099583479004898,0.037904109564972
"Naive","N/A",2,0.000956559185666643,0.00935446764688385,NA
"MVP","Historical",2,0.00376884160403156,0.005677371191211,NA
"HRP","Historical",2,0.00208098490324035,0.0071037057413861,NA
"ERC","Historical",2,0.00122844450728267,0.00832206070240462,0.0985420386833339
"MVP","GARCH",2,0.00412951501932291,0.00545330784127228,NA
"HRP","GARCH",2,0.0027986331816271,0.00733492286684906,NA
"ERC","GARCH",2,0.00151941779134495,0.0100749524252809,0.0917226190901573
"MVP","DCC",2,0.0040240155225701,0.0054129339634766,NA
"HRP","DCC",2,0.00293683621223245,0.00725660913588171,NA
"ERC","DCC",2,0.00156183532448144,0.00981557615871996,0.0923558056534678
"Naive","N/A",3,-0.00954998519123666,0.00929414188859164,NA
"MVP","Historical",3,-6.50368427229946e-05,0.00537655228054088,NA
"HRP","Historical",3,-0.00467833835591923,0.00699494241733843,NA
"ERC","Historical",3,-0.00736263555022323,0.00824821205979932,0.0180320522837829
"MVP","GARCH",3,-0.000727769275431303,0.00581508455728525,NA
"HRP","GARCH",3,-0.00481811962474233,0.00780408411048529,NA
"ERC","GARCH",3,-0.00774554538533592,0.00992527408134944,0.0202720394104564
"MVP","DCC",3,-0.00092145057726162,0.00577453712180297,NA
"HRP","DCC",3,-0.00500492779897564,0.00753281471405281,NA
"ERC","DCC",3,-0.00763549801732414,0.00967769660531897,0.0201507023158113
"Naive","N/A",4,0.00633358443015452,0.00986365655959615,NA
"MVP","Historical",4,0.00173872333206343,0.00544616056606487,NA
"HRP","Historical",4,0.00404111980260238,0.00713254492711337,NA
"ERC","Historical",4,0.00547195958990642,0.00865223052389476,0.0529552152315998
"MVP","GARCH",4,0.000883291982339121,0.00545907483619455,NA
"HRP","GARCH",4,0.00276445943910101,0.00760093304267922,NA
"ERC","GARCH",4,0.00514719644700119,0.0116091729341591,0.0526177119675664
"MVP","DCC",4,0.000871565301457196,0.00548372542788841,NA
"HRP","DCC",4,0.00279737945890495,0.00764647509102124,NA
"ERC","DCC",4,0.00517285636593273,0.0117205506707369,0.0523718685210957
"Naive","N/A",5,0.00411199139297637,0.00985610406028133,NA
"MVP","Historical",5,0.00422281888527741,0.00541458818409091,NA
"HRP","Historical",5,0.00399042969648552,0.00710502301819927,NA
"ERC","Historical",5,0.00400747789586737,0.00863514298417842,0.0223610099419758
"MVP","GARCH",5,0.00475759495053594,0.00533355698146806,NA
"HRP","GARCH",5,0.00426576101017583,0.00738694879049997,NA
"ERC","GARCH",5,0.0041404157710788,0.0103648222435513,0.0246452416491934
"MVP","DCC",5,0.00474156628887706,0.0053352663813307,NA
"HRP","DCC",5,0.00421485134170536,0.00717894441030957,NA
"ERC","DCC",5,0.00407333085291605,0.0102361730258389,0.0237159639154852
