"Model","Covariance Type","Window Index","Mean Return","Forecasted Std","RC RMSE"
"Naive","N/A",0,0.00364973056445761,0.0111149414471575,NA
"MVP","Historical",0,0.00240186055743613,0.00720919374604923,NA
"HRP","Historical",0,0.00279138839956949,0.00914567013561261,NA
"ERC","Historical",0,0.00317304115561845,0.0100920990292576,0.0186927692767357
"MVP","GARCH",0,0.0025857585024575,0.00755773083985128,NA
"HRP","GARCH",0,0.00298783104108325,0.00869098242151063,NA
"ERC","GARCH",0,0.00329992981564142,0.00912848898649795,0.0171958826370288
"MVP","DCC",0,0.00251767925002142,0.00787270589135207,NA
"HRP","DCC",0,0.00294878519816326,0.00933848792776492,NA
"ERC","DCC",0,0.00328114151702288,0.00984505199535589,0.0165345278573813
"Naive","N/A",1,-0.00223473119953423,0.0111324967976445,NA
"MVP","Historical",1,-9.62681465492013e-05,0.00722737192748148,NA
"HRP","Historical",1,-0.00135657529541074,0.00916904080489812,NA
"ERC","Historical",1,-0.00186237756288071,0.0101115172248846,0.0218498604216888
"MVP","GARCH",1,-0.000836077071035342,0.00791193819101226,NA
"HRP","GARCH",1,-0.00173943216394461,0.00892954391310231,NA
"ERC","GARCH",1,-0.00197827840933455,0.00933611389966548,0.0211903913994168
"MVP","DCC",1,-0.000996556504414306,0.00822454670415345,NA
"HRP","DCC",1,-0.00169768715974682,0.00963437443487664,NA
"ERC","DCC",1,-0.00200076605233073,0.010102619800767,0.0214394810357195
"Naive","N/A",2,-0.00303889700626646,0.0111519727460564,NA
"MVP","Historical",2,-0.00112178025635107,0.00722775773849604,NA
"HRP","Historical",2,-0.00233910115548761,0.00924125611829122,NA
"ERC","Historical",2,-0.00272530170367225,0.0101264117790341,0.0248345551952272
"MVP","GARCH",2,-0.00105738677254553,0.00737885633482113,NA
"HRP","GARCH",2,-0.00246346370323898,0.00874141802300678,NA
"ERC","GARCH",2,-0.00275705439633563,0.00925199800006577,0.0244854414114711
"MVP","DCC",2,-0.000920934034713696,0.00762393731791783,NA
"HRP","DCC",2,-0.00235678116632462,0.00940892293073054,NA
"ERC","DCC",2,-0.002761066437991,0.0100501964330326,0.0239132359884935
"Naive","N/A",3,-0.00561430777455258,0.0111533998311355,NA
"MVP","Historical",3,-0.00423685100100419,0.00718919807423537,NA
"HRP","Historical",3,-0.00521538490435165,0.00915195523362549,NA
"ERC","Historical",3,-0.00538037598577718,0.0101266529737943,0.0132054737988177
"MVP","GARCH",3,-0.00387368395427785,0.00690739432007864,NA
"HRP","GARCH",3,-0.00515449822298507,0.00835309355612332,NA
"ERC","GARCH",3,-0.00530747989595129,0.0089564809741701,0.0110372747595915
"MVP","DCC",3,-0.00392059244987247,0.00716642194293966,NA
"HRP","DCC",3,-0.00511392591239203,0.00900492414940367,NA
"ERC","DCC",3,-0.00535405119643801,0.00969545688768625,0.0120195377666301
"Naive","N/A",4,0.0135580303603877,0.0111811432312841,NA
"MVP","Historical",4,0.00836271154436164,0.00720634253595653,NA
"HRP","Historical",4,0.011415342348404,0.00918125139702415,NA
"ERC","Historical",4,0.0122829789409429,0.0101537794103425,0.0128860296629258
"MVP","GARCH",4,0.00802930333339993,0.00694567107051845,NA
"HRP","GARCH",4,0.0115048156192453,0.00852027508358444,NA
"ERC","GARCH",4,0.0122922137492412,0.0091638028485304,0.0135006235798052
"MVP","DCC",4,0.00829785664133015,0.00722530907987588,NA
"HRP","DCC",4,0.0111860475952708,0.00914117994791335,NA
"ERC","DCC",4,0.0123203639675729,0.0099669126824177,0.0132881457047276
"Naive","N/A",5,0.00286487433140892,0.0112417966987366,NA
"MVP","Historical",5,0.00453883226711738,0.00723645411692226,NA
"HRP","Historical",5,0.00344674718045497,0.0092321486374325,NA
"ERC","Historical",5,0.0030549884183503,0.0102056961241012,0.0188617700625357
"MVP","GARCH",5,0.00375283841599195,0.00791324507012417,NA
"HRP","GARCH",5,0.00322486161277165,0.00975860112504438,NA
"ERC","GARCH",5,0.00295667390794534,0.0105524972362228,0.0165865678204767
"MVP","DCC",5,0.00385893537617845,0.00833201373736978,NA
"HRP","DCC",5,0.00320043953591584,0.0106146786829219,NA
"ERC","DCC",5,0.00297789111145672,0.0116323335836567,0.0161188287604771
"Naive","N/A",6,-0.00390914835511129,0.0113164750546105,NA
"MVP","Historical",6,-0.00319690459712531,0.00732444435444668,NA
"HRP","Historical",6,-0.00338488301126289,0.00932882066540018,NA
"ERC","Historical",6,-0.00355431383838494,0.0102906086201553,0.0182447198391051
"MVP","GARCH",6,-0.00191814545812634,0.00968610295712974,NA
"HRP","GARCH",6,-0.0031809288404147,0.0113092273521707,NA
"ERC","GARCH",6,-0.0034530895708026,0.0117939566782591,0.0222681027012382
"MVP","DCC",6,-0.00137937409571436,0.0103349774020853,NA
"HRP","DCC",6,-0.00300254653381506,0.0124075751197039,NA
"ERC","DCC",6,-0.00342948176561484,0.013140974140584,0.0222873025651075
"Naive","N/A",7,0.00400402823058309,0.0113189102401255,NA
"MVP","Historical",7,0.00279794096466945,0.0073208413037084,NA
"HRP","Historical",7,0.00329814951401356,0.00932772625577084,NA
"ERC","Historical",7,0.00351949506406749,0.0102910688708395,0.0270590529723877
"MVP","GARCH",7,0.00158457126837844,0.0080698254542463,NA
"HRP","GARCH",7,0.00295050712646379,0.00974045766157068,NA
"ERC","GARCH",7,0.0033137201684539,0.0103411313901686,0.0234435989503419
"MVP","DCC",7,0.00172669693642302,0.00850440369115496,NA
"HRP","DCC",7,0.00273075134729292,0.0106544077316402,NA
"ERC","DCC",7,0.00331855069165732,0.0114737997365223,0.0229391081489262
"Naive","N/A",8,0.00332928766464719,0.011313259663785,NA
"MVP","Historical",8,0.00274675973170895,0.00734439880347496,NA
"HRP","Historical",8,0.00306241470971899,0.00934079063167654,NA
"ERC","Historical",8,0.00325162765632766,0.0102912017165694,0.0156792280595829
"MVP","GARCH",8,0.00294048692177529,0.00756175738033138,NA
"HRP","GARCH",8,0.0030488771406579,0.00912212328031755,NA
"ERC","GARCH",8,0.0031966406661104,0.00969828319593936,0.0146985527975252
"MVP","DCC",8,0.00323664202539673,0.00793007874030333,NA
"HRP","DCC",8,0.00316982498236151,0.00994150926235911,NA
"ERC","DCC",8,0.00320966119424019,0.0107004374679052,0.0137770985588144
"Naive","N/A",9,0.00435906323735908,0.011326997914739,NA
"MVP","Historical",9,0.00328390574728614,0.00735815083875953,NA
"HRP","Historical",9,0.00363077947016695,0.00935663232223228,NA
"ERC","Historical",9,0.00380182568186496,0.0103047099265358,0.0245275642244509
"MVP","GARCH",9,0.00302917670905804,0.00713365512043733,NA
"HRP","GARCH",9,0.00365589520452008,0.00868386917694727,NA
"ERC","GARCH",9,0.00387504062933374,0.00928355739144668,0.0230448774751686
"MVP","DCC",9,0.00332454627061286,0.00752374391966504,NA
"HRP","DCC",9,0.00354750347581205,0.0094575792327372,NA
"ERC","DCC",9,0.00386083340767218,0.0102372545735078,0.0222474991891
"Naive","N/A",10,0.00141623230727063,0.0113412942473016,NA
"MVP","Historical",10,0.00110331807170449,0.00738305472497106,NA
"HRP","Historical",10,0.00143125168973428,0.00938287366355518,NA
"ERC","Historical",10,0.00138738249652323,0.0103258864061149,0.0207623185861476
"MVP","GARCH",10,0.00152675915628578,0.00748660436037407,NA
"HRP","GARCH",10,0.00143754137855256,0.00904425487806448,NA
"ERC","GARCH",10,0.00136907396808031,0.00957295599987204,0.0172577043317029
"MVP","DCC",10,0.00191245298879496,0.00787327390075574,NA
"HRP","DCC",10,0.00135279686313426,0.00981299345778697,NA
"ERC","DCC",10,0.00137322147015989,0.0105873509171985,0.0164807442559616
"Naive","N/A",11,0.00399653116740127,0.0113528730063718,NA
"MVP","Historical",11,0.00319533453005082,0.00740123739272143,NA
"HRP","Historical",11,0.0037250341888869,0.00946406334752361,NA
"ERC","Historical",11,0.00374033328189555,0.0103401995933654,0.0159114228993774
"MVP","GARCH",11,0.0032888009611361,0.00740197201856612,NA
"HRP","GARCH",11,0.00380986772512984,0.00884975634383776,NA
"ERC","GARCH",11,0.003828030317958,0.00930896533793637,0.0138948614763836
"MVP","DCC",11,0.0033245415515348,0.00780421734176294,NA
"HRP","DCC",11,0.00386394289658543,0.00959586707472133,NA
"ERC","DCC",11,0.0038783066311501,0.0102788120151214,0.0150160993477394
"Naive","N/A",12,0.00301411826522844,0.0113582154636914,NA
"MVP","Historical",12,0.00418349853537491,0.00741358034785918,NA
"HRP","Historical",12,0.00328355979070752,0.00941162039265381,NA
"ERC","Historical",12,0.0031731421055173,0.0103462666437643,0.0185676400795617
"MVP","GARCH",12,0.00367775393496527,0.00714475390552145,NA
"HRP","GARCH",12,0.00314651750599416,0.00841370143430053,NA
"ERC","GARCH",12,0.00312498554268747,0.00883540952656211,0.0198469796146838
"MVP","DCC",12,0.00349269513853627,0.00751439716724702,NA
"HRP","DCC",12,0.00315151292586414,0.00912184954893377,NA
"ERC","DCC",12,0.00308394713286717,0.00972850435471257,0.0187949147631053
"Naive","N/A",13,-0.00364465934985712,0.0113594753940246,NA
"MVP","Historical",13,0.00070753597237505,0.00742303813920096,NA
"HRP","Historical",13,-0.00203854416740967,0.00948216007359791,NA
"ERC","Historical",13,-0.0026983019056494,0.0103502690868649,0.0218873489251584
"MVP","GARCH",13,0.00136078005209484,0.00658629856510489,NA
"HRP","GARCH",13,-0.00208655804696315,0.00805056381502768,NA
"ERC","GARCH",13,-0.00271270469940283,0.0085729323772249,0.0240225213440413
"MVP","DCC",13,0.00202618688389976,0.00683681211284025,NA
"HRP","DCC",13,-0.00174322026506141,0.00867791373961582,NA
"ERC","DCC",13,-0.00271027344869706,0.0094307658193393,0.0230557612129461
"Naive","N/A",14,0.007472881635898,0.011379058910567,NA
"MVP","Historical",14,0.0069175951878187,0.00743579997112851,NA
"HRP","Historical",14,0.00729538947688687,0.00950040114777969,NA
"ERC","Historical",14,0.00759675991348769,0.0103668585160067,0.0231592385829806
"MVP","GARCH",14,0.00746674603207138,0.00703827417803035,NA
"HRP","GARCH",14,0.0074653959446005,0.00849746809013523,NA
"ERC","GARCH",14,0.00765354829741248,0.0089613816738468,0.0229001475486559
"MVP","DCC",14,0.00752972898855283,0.00744037673002654,NA
"HRP","DCC",14,0.00763720098468194,0.00921086899737985,NA
"ERC","DCC",14,0.00764752842887617,0.00983503878750416,0.0229172615296534
"Naive","N/A",15,0.00423671644509065,0.0113943379905917,NA
"MVP","Historical",15,0.00157688408959157,0.00745517608499455,NA
"HRP","Historical",15,0.00310443596521513,0.00952030147077892,NA
"ERC","Historical",15,0.00365318954472532,0.0103856872087333,0.0317656118457466
"MVP","GARCH",15,0.00178186893887912,0.00674681010095784,NA
"HRP","GARCH",15,0.00331148187507388,0.00845540511069317,NA
